time;accX;accY;accZ;gyroX;gyroY;gyroZ;alt;lat;lon
78.863100;-4.234053;-1.143105;-9.692303;0.057707;0.041271;-0.008461;554.429000;48.066600;11.644100
78.883100;-4.219227;-1.140505;-9.695040;0.055536;0.036219;-0.006534;554.429000;48.066600;11.644100
78.903100;-4.200979;-1.144611;-9.681354;0.049651;0.042306;-0.006737;554.429000;48.066600;11.644100
78.923100;-4.182731;-1.148718;-9.667669;0.043767;0.048393;-0.006939;554.429000;48.066600;11.644100
78.943100;-4.164484;-1.152825;-9.653983;0.037883;0.054481;-0.007142;554.429000;48.066600;11.644100
78.963100;-4.146236;-1.156931;-9.640297;0.031998;0.060568;-0.007345;554.429000;48.066600;11.644100
78.983100;-4.126346;-1.158163;-9.633796;0.028214;0.072316;-0.008187;554.429000;48.066600;11.644100
79.003100;-4.104449;-1.155881;-9.636076;0.026997;0.090984;-0.009811;554.429000;48.066600;11.644100
79.023100;-4.082552;-1.153599;-9.638356;0.025779;0.109651;-0.011434;554.429000;48.066600;11.644100
79.043100;-4.060655;-1.151317;-9.640636;0.024562;0.128319;-0.013057;554.429000;48.066600;11.644100
79.063100;-4.038758;-1.149036;-9.642916;0.023345;0.146986;-0.014680;554.429000;48.066600;11.644100
79.083100;-3.991770;-1.138999;-9.635069;0.023832;0.173973;-0.018779;554.429000;48.066600;11.644100
79.103100;-3.844419;-1.097942;-9.586713;0.031136;0.234236;-0.032780;554.429000;48.066600;11.644100
79.123100;-3.697069;-1.056886;-9.538356;0.038441;0.294500;-0.046780;554.429000;48.066600;11.644100
79.143100;-3.549718;-1.015829;-9.490000;0.045746;0.354764;-0.060781;554.429000;48.066600;11.644100
79.163100;-3.402368;-0.974772;-9.441644;0.053050;0.415027;-0.074782;554.429000;48.066600;11.644100
79.183100;-3.255018;-0.933716;-9.393288;0.060355;0.475291;-0.088782;554.429000;48.066600;11.644100
79.203100;-3.368130;-0.958100;-9.445910;0.053010;0.360526;-0.059990;554.429000;48.066600;11.644100
79.223100;-3.494951;-0.985928;-9.503847;0.044893;0.236550;-0.028945;554.429000;48.066600;11.644100
79.243100;-3.621772;-1.013756;-9.561785;0.036777;0.112573;0.002100;554.429000;48.066600;11.644100
79.263100;-3.748593;-1.041584;-9.619722;0.028661;-0.011403;0.033145;554.429000;48.066600;11.644100
79.283100;-3.875414;-1.069412;-9.677659;0.020544;-0.135380;0.064190;554.429000;48.066600;11.644100
79.303100;-3.905157;-1.084147;-9.714200;0.017399;-0.140757;0.063277;554.429000;48.066600;11.644100
79.323100;-3.893296;-1.093270;-9.741571;0.016385;-0.095306;0.048667;554.429000;48.066600;11.644100
79.343100;-3.881435;-1.102394;-9.768943;0.015370;-0.049854;0.034058;554.429000;48.066600;11.644100
79.363100;-3.869574;-1.111518;-9.796314;0.014356;-0.004403;0.019449;554.429000;48.066600;11.644100
79.383100;-3.857714;-1.120642;-9.823686;0.013341;0.041048;0.004839;554.429000;48.066600;11.644100
79.403100;-3.845853;-1.125044;-9.867271;0.013240;0.100196;-0.004931;554.429000;48.066600;11.644100
79.423100;-3.833992;-1.123674;-9.930673;0.014254;0.176083;-0.008786;554.429000;48.066600;11.644100
79.443100;-3.822131;-1.122305;-9.994075;0.015269;0.251970;-0.012641;554.429000;48.066600;11.644100
79.463100;-3.810270;-1.120935;-10.057477;0.016283;0.327858;-0.016496;554.429000;48.066600;11.644100
79.483100;-3.798409;-1.119566;-10.120878;0.017298;0.403745;-0.020352;554.429000;48.066600;11.644100
79.503100;-3.780982;-1.115733;-10.154631;0.017501;0.440350;-0.018972;554.425190;48.066600;11.644100
79.523100;-3.741293;-1.102047;-10.069787;0.014457;0.319823;0.003348;554.406143;48.066600;11.644100
79.543100;-3.701603;-1.088361;-9.984944;0.011414;0.199295;0.025668;554.387095;48.066600;11.644100
79.563100;-3.661914;-1.074676;-9.900100;0.008370;0.078768;0.047988;554.368048;48.066600;11.644100
79.583100;-3.622224;-1.060990;-9.815256;0.005326;-0.041759;0.070307;554.349000;48.066600;11.644100
79.603100;-3.582534;-1.047304;-9.730412;0.002283;-0.162286;0.092627;554.329952;48.066600;11.644100
79.623100;-3.537646;-1.052687;-9.749140;0.004444;-0.118579;0.074274;554.329000;48.066600;11.644100
79.643100;-3.492484;-1.059074;-9.773319;0.006879;-0.066229;0.053781;554.329000;48.066600;11.644100
79.663100;-3.447322;-1.065461;-9.797498;0.009313;-0.013879;0.033287;554.329000;48.066600;11.644100
79.683100;-3.402160;-1.071847;-9.821677;0.011748;0.038471;0.012793;554.329000;48.066600;11.644100
79.703100;-3.356999;-1.078234;-9.845856;0.014183;0.090821;-0.007700;554.329000;48.066600;11.644100
79.723100;-3.367399;-1.077915;-9.838739;0.019317;0.099708;-0.009729;554.329000;48.066600;11.644100
79.743100;-3.401613;-1.074723;-9.818210;0.025607;0.089969;-0.003845;554.329000;48.066600;11.644100
79.763100;-3.435826;-1.071531;-9.797680;0.031897;0.080229;0.002039;554.329000;48.066600;11.644100
79.783100;-3.470039;-1.068338;-9.777151;0.038187;0.070490;0.007924;554.329000;48.066600;11.644100
79.803100;-3.504253;-1.065146;-9.756621;0.044477;0.060751;0.013808;554.329000;48.066600;11.644100
79.823100;-3.497204;-1.055384;-9.742456;0.046750;0.061238;0.017501;554.329000;48.066600;11.644100
79.843100;-3.439724;-1.037592;-9.736069;0.044112;0.074224;0.018515;554.329000;48.066600;11.644100
79.863100;-3.382244;-1.019800;-9.729683;0.041474;0.087210;0.019530;554.329000;48.066600;11.644100
79.883100;-3.324764;-1.002008;-9.723296;0.038837;0.100196;0.020544;554.329000;48.066600;11.644100
79.903100;-3.267284;-0.984216;-9.716909;0.036199;0.113182;0.021559;554.329000;48.066600;11.644100
79.923100;-3.229785;-0.973815;-9.717913;0.034494;0.118620;0.022087;554.329000;48.066600;11.644100
79.943100;-3.272212;-0.992974;-9.748479;0.036523;0.093865;0.020666;554.329000;48.066600;11.644100
79.963100;-3.314639;-1.012134;-9.779045;0.038552;0.069110;0.019246;554.329000;48.066600;11.644100
79.983100;-3.357065;-1.031293;-9.809610;0.040582;0.044356;0.017825;554.329000;48.066600;11.644100
80.003100;-3.399492;-1.050453;-9.840176;0.042611;0.019601;0.016405;554.329000;48.066600;11.644100
80.023100;-3.441919;-1.069612;-9.870742;0.044640;-0.005154;0.014985;554.329000;48.066600;11.644100
80.043100;-3.422803;-1.045868;-9.867936;0.041850;0.004789;0.012793;554.329000;48.066600;11.644100
80.063100;-3.400449;-1.019866;-9.863374;0.038806;0.016557;0.010561;554.329000;48.066600;11.644100
80.083100;-3.378095;-0.993863;-9.858812;0.035762;0.028326;0.008329;554.329000;48.066600;11.644100
80.103100;-3.355741;-0.967861;-9.854250;0.032719;0.040095;0.006097;554.329000;48.066600;11.644100
80.123100;-3.333386;-0.941859;-9.849689;0.029675;0.051863;0.003865;554.329000;48.066600;11.644100
80.143100;-3.341369;-0.943638;-9.846724;0.029472;0.045167;0.003906;554.329000;48.066600;11.644100
80.163100;-3.362354;-0.957324;-9.844444;0.030487;0.030558;0.004921;554.329000;48.066600;11.644100
80.183100;-3.383339;-0.971010;-9.842164;0.031501;0.015949;0.005935;554.329000;48.066600;11.644100
80.203100;-3.404324;-0.984697;-9.839884;0.032516;0.001339;0.006950;554.329000;48.066600;11.644100
80.223100;-3.425308;-0.998383;-9.837604;0.033530;-0.013270;0.007964;554.329000;48.066600;11.644100
80.243100;-3.442598;-1.015353;-9.838813;0.032719;-0.014092;0.006148;554.329000;48.066600;11.644100
80.263100;-3.455371;-1.036338;-9.844288;0.029675;0.001938;0.000872;554.329000;48.066600;11.644100
80.283100;-3.468145;-1.057323;-9.849762;0.026632;0.017967;-0.004403;554.329000;48.066600;11.644100
80.303100;-3.480918;-1.078307;-9.855236;0.023588;0.033997;-0.009679;554.329000;48.066600;11.644100
80.323100;-3.493691;-1.099292;-9.860711;0.020544;0.050027;-0.014954;554.329000;48.066600;11.644100
80.343100;-3.501994;-1.113799;-9.865181;0.018353;0.062972;-0.019053;554.329000;48.066600;11.644100
80.363100;-3.492415;-1.102393;-9.865636;0.019570;0.063581;-0.018444;554.329000;48.066600;11.644100
80.383100;-3.482836;-1.090987;-9.866092;0.020788;0.064190;-0.017836;554.329000;48.066600;11.644100
80.403100;-3.473257;-1.079582;-9.866547;0.022005;0.064799;-0.017227;554.329000;48.066600;11.644100
80.423100;-3.463678;-1.068176;-9.867002;0.023223;0.065407;-0.016618;554.329000;48.066600;11.644100
80.443100;-3.454099;-1.056770;-9.867457;0.024440;0.066016;-0.016009;554.329000;48.066600;11.644100
80.463100;-3.428484;-1.049700;-9.859679;0.026043;0.058721;-0.015015;554.311810;48.066600;11.644100
80.483100;-3.402025;-1.042858;-9.851468;0.027666;0.051011;-0.014001;554.293714;48.066600;11.644100
80.503100;-3.375566;-1.036016;-9.843256;0.029290;0.043300;-0.012986;554.275619;48.066600;11.644100
80.523100;-3.349107;-1.029174;-9.835045;0.030913;0.035590;-0.011972;554.257524;48.066600;11.644100
80.543100;-3.322648;-1.022333;-9.826833;0.032536;0.027879;-0.010957;554.239429;48.066600;11.644100
80.563100;-3.330677;-1.026347;-9.822454;0.029472;0.032668;-0.009942;554.234000;48.066600;11.644100
80.583100;-3.353486;-1.035013;-9.819717;0.024400;0.042813;-0.008928;554.234000;48.066600;11.644100
80.603100;-3.376296;-1.043680;-9.816980;0.019327;0.052959;-0.007913;554.234000;48.066600;11.644100
80.623100;-3.399105;-1.052347;-9.814243;0.014254;0.063104;-0.006899;554.234000;48.066600;11.644100
80.643100;-3.421915;-1.061013;-9.811505;0.009182;0.073250;-0.005884;554.234000;48.066600;11.644100
80.663100;-3.429327;-1.073376;-9.807947;0.008857;0.070886;-0.003865;554.234000;48.066600;11.644100
80.683100;-3.417922;-1.090256;-9.803385;0.014335;0.053233;-0.000619;554.234000;48.066600;11.644100
80.703100;-3.406516;-1.107136;-9.798823;0.019814;0.035580;0.002628;554.234000;48.066600;11.644100
80.723100;-3.395110;-1.124016;-9.794261;0.025292;0.017927;0.005874;554.234000;48.066600;11.644100
80.743100;-3.383705;-1.140896;-9.789700;0.030771;0.000274;0.009121;554.234000;48.066600;11.644100
80.763100;-3.377500;-1.153031;-9.793440;0.035357;-0.012387;0.010744;554.234000;48.066600;11.644100
80.783100;-3.392098;-1.146187;-9.830393;0.036371;-0.005083;0.005874;554.234000;48.066600;11.644100
80.803100;-3.406696;-1.139344;-9.867345;0.037386;0.002222;0.001004;554.234000;48.066600;11.644100
80.823100;-3.421294;-1.132500;-9.904298;0.038400;0.009527;-0.003865;554.234000;48.066600;11.644100
80.843100;-3.435892;-1.125656;-9.941250;0.039415;0.016831;-0.008735;554.234000;48.066600;11.644100
80.863100;-3.450490;-1.118812;-9.978202;0.040429;0.024136;-0.013605;554.234000;48.066600;11.644100
80.883100;-3.466389;-1.096801;-9.928909;0.037974;0.022573;-0.006523;554.234000;48.066600;11.644100
80.903100;-3.482357;-1.073993;-9.875077;0.035336;0.020544;0.001187;554.234000;48.066600;11.644100
80.923100;-3.498324;-1.051184;-9.821244;0.032699;0.018515;0.008898;554.234000;48.066600;11.644100
80.943100;-3.514292;-1.028375;-9.767412;0.030061;0.016486;0.016608;554.234000;48.066600;11.644100
80.963100;-3.530260;-1.005566;-9.713580;0.027423;0.014457;0.024318;554.234000;48.066600;11.644100
80.983100;-3.495453;-1.008303;-9.698389;0.027200;0.037284;0.022513;554.234000;48.066600;11.644100
81.003100;-3.438885;-1.021988;-9.699758;0.028011;0.070764;0.016628;554.234000;48.066600;11.644100
81.023100;-3.382317;-1.035673;-9.701128;0.028823;0.104244;0.010744;554.234000;48.066600;11.644100
81.043100;-3.325750;-1.049358;-9.702497;0.029635;0.137723;0.004860;554.234000;48.066600;11.644100
81.063100;-3.269182;-1.063043;-9.703867;0.030446;0.171203;-0.001025;554.234000;48.066600;11.644100
81.083100;-3.223289;-1.058458;-9.696613;0.029980;0.182586;-0.006909;554.234000;48.066600;11.644100
81.103100;-3.190444;-1.031544;-9.678821;0.027951;0.166962;-0.012793;554.234000;48.066600;11.644100
81.123100;-3.157598;-1.004629;-9.661029;0.025921;0.151339;-0.018678;554.234000;48.066600;11.644100
81.143100;-3.124752;-0.977714;-9.643236;0.023892;0.135715;-0.024562;554.234000;48.066600;11.644100
81.163100;-3.091907;-0.950800;-9.625444;0.021863;0.120091;-0.030446;554.234000;48.066600;11.644100
81.183100;-3.102673;-0.963026;-9.671701;0.021863;0.099719;-0.030893;554.234000;48.066600;11.644100
81.203100;-3.287886;-1.131817;-9.974156;0.029980;0.060355;-0.009587;554.234000;48.066600;11.644100
81.223100;-3.473099;-1.300608;-10.276612;0.038096;0.020991;0.011718;554.234000;48.066600;11.644100
81.243100;-3.658313;-1.469399;-10.579067;0.046212;-0.018373;0.033023;554.234000;48.066600;11.644100
81.263100;-3.843526;-1.638190;-10.881522;0.054328;-0.057737;0.054328;554.234000;48.066600;11.644100
81.283100;-4.028739;-1.806980;-11.183977;0.062445;-0.097101;0.075634;554.234000;48.066600;11.644100
81.303100;-3.880682;-1.663303;-10.935604;0.058224;-0.041434;0.058965;554.234000;48.066600;11.644100
81.323100;-3.715084;-1.503180;-10.658241;0.053355;0.019235;0.040297;554.234000;48.066600;11.644100
81.343100;-3.549486;-1.343056;-10.380877;0.048485;0.079905;0.021630;554.234000;48.066600;11.644100
81.363100;-3.383888;-1.182933;-10.103513;0.043615;0.140574;0.002962;554.234000;48.066600;11.644100
81.383100;-3.218289;-1.022810;-9.826149;0.038745;0.201243;-0.015705;554.234000;48.066600;11.644100
81.403100;-3.184897;-0.981479;-9.768487;0.039273;0.182231;-0.016334;554.234000;48.066600;11.644100
81.423100;-3.208163;-0.991060;-9.804982;0.042113;0.129069;-0.009232;554.234000;48.066600;11.644100
81.443100;-3.231430;-1.000640;-9.841477;0.044954;0.075907;-0.002131;554.234000;48.066600;11.644100
81.463100;-3.254697;-1.010220;-9.877972;0.047795;0.022746;0.004971;554.234000;48.066600;11.644100
81.483100;-3.277963;-1.019801;-9.914468;0.050636;-0.030416;0.012073;554.234000;48.066600;11.644100
81.503100;-3.299382;-1.026917;-9.945422;0.051102;-0.053994;0.015066;554.227229;48.066600;11.644100
81.523100;-3.318542;-1.031022;-9.969605;0.048667;-0.041413;0.013037;554.212181;48.066600;11.644100
81.543100;-3.337702;-1.035127;-9.993788;0.046233;-0.028833;0.011008;554.197133;48.066600;11.644100
81.563100;-3.356862;-1.039231;-10.017971;0.043798;-0.016253;0.008979;554.182086;48.066600;11.644100
81.583100;-3.376022;-1.043336;-10.042154;0.041363;-0.003673;0.006950;554.167038;48.066600;11.644100
81.603100;-3.388704;-1.047167;-10.058123;0.039455;0.004809;0.005407;554.155000;48.066600;11.644100
81.623100;-3.375473;-1.049905;-10.041239;0.039658;-0.003104;0.005813;554.155000;48.066600;11.644100
81.643100;-3.362243;-1.052642;-10.024356;0.039861;-0.011018;0.006219;554.155000;48.066600;11.644100
81.663100;-3.349012;-1.055379;-10.007472;0.040064;-0.018931;0.006625;554.155000;48.066600;11.644100
81.683100;-3.335782;-1.058116;-9.990588;0.040267;-0.026845;0.007031;554.155000;48.066600;11.644100
81.703100;-3.322552;-1.060853;-9.973704;0.040470;-0.034758;0.007437;554.155000;48.066600;11.644100
81.723100;-3.336192;-1.068358;-9.955092;0.037396;-0.016841;0.004565;554.155000;48.066600;11.644100
81.743100;-3.351248;-1.076115;-9.936389;0.034149;0.002435;0.001522;554.155000;48.066600;11.644100
81.763100;-3.366303;-1.083871;-9.917687;0.030903;0.021711;-0.001522;554.155000;48.066600;11.644100
81.783100;-3.381358;-1.091627;-9.898984;0.027656;0.040987;-0.004565;554.155000;48.066600;11.644100
81.803100;-3.396413;-1.099383;-9.880281;0.024410;0.060264;-0.007609;554.155000;48.066600;11.644100
81.823100;-3.368038;-1.074886;-9.864451;0.026703;0.057524;-0.004687;554.155000;48.066600;11.644100
81.843100;-3.321049;-1.036565;-9.849853;0.031369;0.045350;0.000791;554.155000;48.066600;11.644100
81.863100;-3.274061;-0.998244;-9.835255;0.036036;0.033175;0.006270;554.155000;48.066600;11.644100
81.883100;-3.227072;-0.959924;-9.820657;0.040703;0.021001;0.011748;554.155000;48.066600;11.644100
81.903100;-3.180084;-0.921603;-9.806059;0.045370;0.008826;0.017227;554.155000;48.066600;11.644100
81.923100;-3.182365;-0.916540;-9.809731;0.047480;0.005692;0.019053;554.155000;48.066600;11.644100
81.943100;-3.244864;-0.952123;-9.835733;0.046466;0.013605;0.016415;554.155000;48.066600;11.644100
81.963100;-3.307363;-0.987706;-9.861735;0.045451;0.021518;0.013777;554.155000;48.066600;11.644100
81.983100;-3.369862;-1.023290;-9.887737;0.044437;0.029432;0.011140;554.155000;48.066600;11.644100
82.003100;-3.432361;-1.058873;-9.913738;0.043422;0.037345;0.008502;554.155000;48.066600;11.644100
82.023100;-3.479805;-1.088617;-9.929887;0.042611;0.042377;0.006189;554.155000;48.066600;11.644100
82.043100;-3.467032;-1.095004;-9.906622;0.042611;0.035884;0.005174;554.155000;48.066600;11.644100
82.063100;-3.454259;-1.101391;-9.883358;0.042611;0.029391;0.004160;554.155000;48.066600;11.644100
82.083100;-3.441485;-1.107777;-9.860093;0.042611;0.022898;0.003145;554.155000;48.066600;11.644100
82.103100;-3.428712;-1.114164;-9.836828;0.042611;0.016405;0.002131;554.155000;48.066600;11.644100
82.123100;-3.415939;-1.120551;-9.813563;0.042611;0.009912;0.001116;554.155000;48.066600;11.644100
82.143100;-3.427435;-1.133005;-9.842302;0.041454;0.001299;0.003186;554.155000;48.066600;11.644100
82.163100;-3.440208;-1.145778;-9.873779;0.040237;-0.007426;0.005418;554.155000;48.066600;11.644100
82.183100;-3.452981;-1.158551;-9.905255;0.039019;-0.016151;0.007650;554.155000;48.066600;11.644100
82.203100;-3.465755;-1.171325;-9.936731;0.037802;-0.024876;0.009882;554.155000;48.066600;11.644100
82.223100;-3.478528;-1.184098;-9.968207;0.036584;-0.033601;0.012114;554.155000;48.066600;11.644100
82.243100;-3.454577;-1.164938;-9.965835;0.035651;-0.021873;0.008096;554.155000;48.066600;11.644100
82.263100;-3.414888;-1.132092;-9.948957;0.034839;-0.001380;0.001400;554.155000;48.066600;11.644100
82.283100;-3.375198;-1.099247;-9.932079;0.034028;0.019114;-0.005296;554.155000;48.066600;11.644100
82.303100;-3.335509;-1.066401;-9.915201;0.033216;0.039608;-0.011992;554.155000;48.066600;11.644100
82.323100;-3.295819;-1.033555;-9.898323;0.032404;0.060101;-0.018688;554.155000;48.066600;11.644100
82.343100;-3.304783;-1.023291;-9.906282;0.031045;0.067264;-0.021001;554.155000;48.066600;11.644100
82.363100;-3.373211;-1.040626;-9.944598;0.029016;0.058133;-0.017957;554.155000;48.066600;11.644100
82.383100;-3.441640;-1.057961;-9.982915;0.026987;0.049002;-0.014914;554.155000;48.066600;11.644100
82.403100;-3.510069;-1.075297;-10.021231;0.024958;0.039871;-0.011870;554.155000;48.066600;11.644100
82.423100;-3.578497;-1.092632;-10.059547;0.022929;0.030740;-0.008826;554.155000;48.066600;11.644100
82.443100;-3.619098;-1.100934;-10.071770;0.021995;0.021772;-0.005783;554.153248;48.066600;11.644100
82.463100;-3.548390;-1.073106;-9.979622;0.025445;0.013453;-0.002739;554.144486;48.066600;11.644100
82.483100;-3.477681;-1.045278;-9.887473;0.028894;0.005134;0.000304;554.135724;48.066600;11.644100
82.503100;-3.406973;-1.017450;-9.795325;0.032343;-0.003186;0.003348;554.126962;48.066600;11.644100
82.523100;-3.336264;-0.989622;-9.703176;0.035793;-0.011505;0.006392;554.118200;48.066600;11.644100
82.543100;-3.265555;-0.961794;-9.611027;0.039242;-0.019824;0.009435;554.109438;48.066600;11.644100
82.563100;-3.279355;-0.990739;-9.586919;0.041150;-0.013301;0.008624;554.109000;48.066600;11.644100
82.583100;-3.297603;-1.022672;-9.566391;0.042976;-0.005996;0.007609;554.109000;48.066600;11.644100
82.603100;-3.315850;-1.054605;-9.545864;0.044802;0.001309;0.006594;554.109000;48.066600;11.644100
82.623100;-3.334098;-1.086537;-9.525336;0.046628;0.008613;0.005580;554.109000;48.066600;11.644100
82.643100;-3.352346;-1.118470;-9.504808;0.048454;0.015918;0.004565;554.109000;48.066600;11.644100
82.663100;-3.371551;-1.117831;-9.539525;0.046304;0.032313;0.003551;554.109000;48.066600;11.644100
82.683100;-3.391166;-1.103233;-9.597917;0.042448;0.052604;0.002536;554.109000;48.066600;11.644100
82.703100;-3.410781;-1.088635;-9.656309;0.038593;0.072895;0.001522;554.109000;48.066600;11.644100
82.723100;-3.430396;-1.074037;-9.714702;0.034738;0.093185;0.000507;554.109000;48.066600;11.644100
82.743100;-3.450012;-1.059439;-9.773094;0.030882;0.113476;-0.000507;554.109000;48.066600;11.644100
82.763100;-3.455052;-1.045662;-9.800283;0.030771;0.113314;-0.000426;554.109000;48.066600;11.644100
82.783100;-3.442279;-1.032889;-9.789335;0.035235;0.088153;0.000994;554.109000;48.066600;11.644100
82.803100;-3.429505;-1.020117;-9.778386;0.039699;0.062993;0.002415;554.109000;48.066600;11.644100
82.823100;-3.416732;-1.007344;-9.767437;0.044163;0.037832;0.003835;554.109000;48.066600;11.644100
82.843100;-3.403959;-0.994571;-9.756489;0.048627;0.012672;0.005255;554.109000;48.066600;11.644100
82.863100;-3.387445;-0.980703;-9.747730;0.050818;-0.003115;0.005661;554.109000;48.066600;11.644100
82.883100;-3.355969;-0.962456;-9.747730;0.043919;0.018596;0.002009;554.109000;48.066600;11.644100
82.903100;-3.324492;-0.944208;-9.747730;0.037021;0.040307;-0.001644;554.109000;48.066600;11.644100
82.923100;-3.293016;-0.925960;-9.747730;0.030122;0.062018;-0.005296;554.109000;48.066600;11.644100
82.943100;-3.261540;-0.907712;-9.747730;0.023223;0.083729;-0.008948;554.109000;48.066600;11.644100
82.963100;-3.230064;-0.889464;-9.747730;0.016324;0.105440;-0.012601;554.109000;48.066600;11.644100
82.983100;-3.252325;-0.915421;-9.793236;0.020027;0.092840;-0.010663;554.109000;48.066600;11.644100
83.003100;-3.277415;-0.943705;-9.841137;0.024288;0.078434;-0.008431;554.109000;48.066600;11.644100
83.023100;-3.302504;-0.971988;-9.889038;0.028549;0.064027;-0.006199;554.109000;48.066600;11.644100
83.043100;-3.327594;-1.000272;-9.936939;0.032810;0.049621;-0.003967;554.109000;48.066600;11.644100
83.063100;-3.352683;-1.028555;-9.984840;0.037071;0.035215;-0.001735;554.109000;48.066600;11.644100
83.083100;-3.354782;-1.032569;-9.930871;0.034515;0.040551;-0.003196;554.109000;48.066600;11.644100
83.103100;-3.347028;-1.026183;-9.833245;0.029036;0.054349;-0.006239;554.109000;48.066600;11.644100
83.123100;-3.339273;-1.019796;-9.735618;0.023558;0.068147;-0.009283;554.109000;48.066600;11.644100
83.143100;-3.331519;-1.013409;-9.637991;0.018079;0.081944;-0.012327;554.109000;48.066600;11.644100
83.163100;-3.323765;-1.007023;-9.540365;0.012601;0.095742;-0.015370;554.109000;48.066600;11.644100
83.183100;-3.329559;-1.011311;-9.524443;0.010409;0.094839;-0.017136;554.109000;48.066600;11.644100
83.203100;-3.351911;-1.028646;-9.608384;0.012235;0.075969;-0.017338;554.109000;48.066600;11.644100
83.223100;-3.374263;-1.045981;-9.692325;0.014062;0.057098;-0.017541;554.109000;48.066600;11.644100
83.243100;-3.396616;-1.063317;-9.776266;0.015888;0.038228;-0.017744;554.109000;48.066600;11.644100
83.263100;-3.418968;-1.080652;-9.860207;0.017714;0.019357;-0.017947;554.109000;48.066600;11.644100
83.283100;-3.433657;-1.091327;-9.928546;0.019175;0.008441;-0.018596;554.109000;48.066600;11.644100
83.303100;-3.417691;-1.075361;-9.934475;0.019175;0.029340;-0.021031;554.109000;48.066600;11.644100
83.323100;-3.401725;-1.059395;-9.940405;0.019175;0.050240;-0.023466;554.109000;48.066600;11.644100
83.343100;-3.385760;-1.043430;-9.946334;0.019175;0.071139;-0.025901;554.109000;48.066600;11.644100
83.363100;-3.369794;-1.027464;-9.952264;0.019175;0.092039;-0.028336;554.109000;48.066600;11.644100
83.383100;-3.353828;-1.011498;-9.958194;0.019175;0.112938;-0.030771;554.109000;48.066600;11.644100
83.403100;-3.391563;-1.028885;-9.971038;0.028419;0.081437;-0.022997;554.109000;48.066600;11.644100
83.423100;-3.432125;-1.048026;-9.984246;0.038149;0.047179;-0.014686;554.109000;48.066600;11.644100
83.443100;-3.472686;-1.067168;-9.997455;0.047879;0.012920;-0.006374;554.109000;48.066600;11.644100
83.463100;-3.513247;-1.086310;-10.010663;0.057609;-0.021339;0.001937;554.109000;48.066600;11.644100
83.483100;-3.553809;-1.105452;-10.023871;0.067340;-0.055598;0.010248;554.109000;48.066600;11.644100
83.503100;-3.515403;-1.081458;-10.000296;0.065367;-0.048684;0.008266;554.101315;48.066600;11.644100
83.523100;-3.442343;-1.038535;-9.960578;0.058259;-0.023703;0.001767;554.090256;48.066600;11.644100
83.543100;-3.369283;-0.995612;-9.920860;0.051150;0.001279;-0.004732;554.079198;48.066600;11.644100
83.563100;-3.296223;-0.952688;-9.881143;0.044041;0.026260;-0.011231;554.068140;48.066600;11.644100
83.583100;-3.223163;-0.909765;-9.841425;0.036933;0.051241;-0.017731;554.057082;48.066600;11.644100
83.603100;-3.190576;-0.898885;-9.821017;0.032841;0.066077;-0.019844;554.051000;48.066600;11.644100
83.623100;-3.207456;-0.927169;-9.824212;0.032435;0.068512;-0.016598;554.051000;48.066600;11.644100
83.643100;-3.224336;-0.955454;-9.827406;0.032029;0.070947;-0.013351;554.051000;48.066600;11.644100
83.663100;-3.241216;-0.983738;-9.830600;0.031623;0.073381;-0.010105;554.051000;48.066600;11.644100
83.683100;-3.258096;-1.012022;-9.833795;0.031217;0.075816;-0.006858;554.051000;48.066600;11.644100
83.703100;-3.273151;-1.036201;-9.836259;0.030081;0.080159;-0.004707;554.051000;48.066600;11.644100
83.723100;-3.280905;-1.043955;-9.835801;0.026023;0.092130;-0.006939;554.051000;48.066600;11.644100
83.743100;-3.288659;-1.051709;-9.835344;0.021965;0.104102;-0.009171;554.051000;48.066600;11.644100
83.763100;-3.296414;-1.059464;-9.834887;0.017907;0.116073;-0.011403;554.051000;48.066600;11.644100
83.783100;-3.304168;-1.067218;-9.834430;0.013848;0.128045;-0.013635;554.051000;48.066600;11.644100
83.803100;-3.311922;-1.074972;-9.833973;0.009790;0.140016;-0.015867;554.051000;48.066600;11.644100
83.823100;-3.283274;-1.051958;-9.836550;0.016912;0.110930;-0.010196;554.051000;48.066600;11.644100
83.843100;-3.252711;-1.027324;-9.839287;0.024623;0.079682;-0.004109;554.051000;48.066600;11.644100
83.863100;-3.222147;-1.002691;-9.842025;0.032333;0.048434;0.001978;554.051000;48.066600;11.644100
83.883100;-3.191583;-0.978057;-9.844762;0.040044;0.017186;0.008066;554.051000;48.066600;11.644100
83.903100;-3.161019;-0.953423;-9.847499;0.047754;-0.014061;0.014153;554.051000;48.066600;11.644100
83.923100;-3.159833;-0.957529;-9.848959;0.047653;0.003835;0.011150;554.051000;48.066600;11.644100
83.943100;-3.171236;-0.973951;-9.849871;0.044203;0.042793;0.004251;554.051000;48.066600;11.644100
83.963100;-3.182640;-0.990373;-9.850783;0.040754;0.081751;-0.002648;554.051000;48.066600;11.644100
83.983100;-3.194044;-1.006795;-9.851696;0.037305;0.120710;-0.009547;554.051000;48.066600;11.644100
84.003100;-3.205448;-1.023218;-9.852608;0.033855;0.159668;-0.016446;554.051000;48.066600;11.644100
84.023100;-3.228964;-1.036151;-9.868915;0.033328;0.163107;-0.017501;554.051000;48.066600;11.644100
84.043100;-3.267284;-1.044819;-9.904037;0.036371;0.123134;-0.011414;554.051000;48.066600;11.644100
