#time, alt[]
202.454,554.185
202.559,554.262
202.664,554.262
202.769,554.262
202.874,554.262
202.979,554.262
203.084,554.262
203.189,554.262
203.294,554.262
203.399,554.262
203.504,554.262
203.609,554.298
203.714,554.298
203.819,554.298
203.924,554.298
204.029,554.298
204.134,554.298
204.239,554.298
204.344,554.298
204.449,554.298
204.554,554.34
204.659,554.34
204.764,554.34
204.869,554.34
204.974,554.34
205.079,554.34
205.184,554.34
205.289,554.34
205.394,554.34
205.499,554.34
205.604,554.382
205.709,554.382
205.814,554.382
205.919,554.382
206.024,554.382
206.131,554.382
206.234,554.382
206.339,554.382
206.444,554.382
206.549,554.409
206.654,554.409
206.759,554.409
206.864,554.409
206.969,554.409
207.074,554.409
207.179,554.409
207.284,554.409
207.389,554.409
207.494,554.409
207.599,554.456
207.704,554.456
207.809,554.456
207.914,554.456
208.019,554.456
208.124,554.456
208.229,554.456
208.334,554.456
208.439,554.456
208.544,554.582
208.649,554.582
208.754,554.582
208.859,554.582
208.964,554.582
209.069,554.582
209.174,554.582
209.279,554.582
209.384,554.582
209.489,554.582
209.594,554.705
209.699,554.705
209.804,554.705
209.909,554.705
210.014,554.705
210.119,554.705
210.224,554.705
210.329,554.705
210.434,554.705
210.539,554.783
210.644,554.783
210.749,554.783
210.854,554.783
210.959,554.783
211.064,554.783
211.169,554.783
211.274,554.783
211.381,554.783
211.484,554.783
211.589,554.816
211.694,554.816
211.799,554.816
211.904,554.816
212.009,554.816
212.114,554.816
212.219,554.816
212.324,554.816
212.429,554.816
212.534,554.86
212.639,554.86
212.744,554.86
212.849,554.86
212.954,554.86
213.059,554.86
213.164,554.86
213.269,554.86
213.374,554.86
213.479,554.86
213.584,554.864
213.689,554.864
213.794,554.864
213.899,554.864
214.004,554.864
214.109,554.864
214.214,554.864
214.319,554.864
214.424,554.864
214.529,554.864
214.634,554.896
214.739,554.896
214.844,554.896
214.949,554.896
215.054,554.896
215.159,554.896
215.264,554.896
215.369,554.896
215.474,554.896
215.579,554.972
215.684,554.972
215.789,554.972
215.894,554.972
215.999,554.972
216.104,554.972
216.209,554.972
216.314,554.972
216.419,554.972
216.524,554.972
216.631,555.04
216.734,555.04
216.839,555.04
216.944,555.04
217.049,555.04
217.154,555.04
217.259,555.04
217.364,555.04
217.469,555.04
217.574,555.091
217.679,555.091
217.784,555.091
217.889,555.091
217.994,555.091
218.099,555.091
218.204,555.091
218.309,555.091
218.414,555.091
218.519,555.091
218.624,555.089
218.729,555.089
218.834,555.089
218.939,555.089
219.044,555.089
219.149,555.089
219.254,555.089
219.359,555.089
219.464,555.089
219.569,555.045
219.674,555.045
219.779,555.045
219.884,555.045
219.989,555.045
220.094,555.045
220.199,555.045
220.304,555.045
220.409,555.045
220.514,555.045
220.619,555.094
220.724,555.094
220.829,555.094
220.934,555.094
221.039,555.094
221.144,555.094
221.249,555.094
221.354,555.094
221.459,555.094
221.564,555.109
221.669,555.109
221.774,555.109
221.881,555.109
221.984,555.109
222.089,555.109
222.194,555.109
222.299,555.109
222.404,555.109
222.509,555.109
222.614,555.118
222.719,555.118
222.824,555.118
222.929,555.118
223.034,555.118
223.139,555.118
223.244,555.118
223.349,555.118
223.454,555.118
223.559,555.124
223.664,555.124
223.769,555.124
223.874,555.124
223.979,555.124
224.084,555.124
224.189,555.124
224.294,555.124
224.399,555.124
224.504,555.124
224.609,555.14
224.714,555.14
224.819,555.14
224.924,555.14
225.029,555.14
225.134,555.14
225.239,555.14
225.344,555.14
225.449,555.14
225.554,555.166
225.659,555.166
225.764,555.166
225.869,555.166
225.974,555.166
226.079,555.166
226.184,555.166
226.289,555.166
226.394,555.166
226.499,555.166
226.604,555.08
226.709,555.08
226.814,555.08
226.919,555.08
227.024,555.08
227.131,555.08
227.234,555.08
227.339,555.08
227.444,555.08
227.549,554.915
227.654,554.915
227.759,554.915
227.864,554.915
227.969,554.915
228.074,554.915
228.179,554.915
228.284,554.915
228.389,554.915
228.494,554.915
228.599,554.773
228.704,554.773
228.809,554.773
228.914,554.773
229.019,554.773
229.124,554.773
229.229,554.773
229.334,554.773
229.439,554.773
229.544,554.7
229.649,554.7
229.754,554.7
229.859,554.7
229.964,554.7
230.069,554.7
230.174,554.7
230.279,554.7
230.384,554.7
230.489,554.7
230.594,554.653
230.699,554.653
230.804,554.653
230.909,554.653
231.014,554.653
231.119,554.653
231.224,554.653
231.329,554.653
231.434,554.653
231.539,554.666
231.644,554.666
231.749,554.666
231.854,554.666
231.959,554.666
232.064,554.666
232.169,554.666
232.274,554.666
232.381,554.666
232.484,554.666
232.589,554.557
232.694,554.557
232.799,554.557
232.904,554.557
233.009,554.557
233.114,554.557
233.219,554.557
233.324,554.557
233.429,554.557
233.534,554.313
233.639,554.313
233.744,554.313
233.849,554.313
233.954,554.313
234.059,554.313
234.164,554.313
234.269,554.313
234.374,554.313
234.479,554.313
234.584,554.137
234.689,554.137
234.794,554.137
234.899,554.137
235.004,554.137
235.109,554.137
235.214,554.137
235.319,554.137
235.424,554.137
235.529,554.131
235.634,554.131
235.739,554.131
235.844,554.131
235.949,554.131
236.054,554.131
236.159,554.131
236.264,554.131
236.369,554.131
236.474,554.131
236.579,554.212
236.684,554.212
236.789,554.212
236.894,554.212
236.999,554.212
237.104,554.212
237.209,554.212
237.314,554.212
237.419,554.212
237.524,554.212
237.631,554.195
237.734,554.195
237.839,554.195
237.944,554.195
238.049,554.195
238.154,554.195
238.259,554.195
238.364,554.195
238.469,554.195
238.574,554.02
238.679,554.02
238.784,554.02
238.889,554.02
238.994,554.02
239.099,554.02
239.204,554.02
239.309,554.02
239.414,554.02
239.519,554.02
239.624,553.97
239.729,553.97
239.834,553.97
239.939,553.97
240.044,553.97
240.149,553.97
240.254,553.97
240.359,553.97
240.464,553.97
240.569,554.005
240.674,554.005
240.779,554.005
240.884,554.005
240.989,554.005
241.094,554.005
241.199,554.005
241.304,554.005
241.409,554.005
241.514,554.005
241.619,554.085
241.724,554.085
241.829,554.085
241.934,554.085
242.039,554.085
242.144,554.085
242.249,554.085
242.354,554.085
242.459,554.085
242.564,554.181
242.669,554.181
242.774,554.181
242.881,554.181
242.984,554.181
243.089,554.181
243.194,554.181
243.299,554.181
243.404,554.181
243.509,554.181
243.614,554.246
243.719,554.246
243.824,554.246
243.929,554.246
244.034,554.246
244.139,554.246
244.244,554.246
244.349,554.246
244.454,554.246
244.559,554.271
244.664,554.271
244.769,554.271
244.874,554.271
244.979,554.271
245.084,554.271
245.189,554.271
245.294,554.271
245.399,554.271
245.504,554.271
245.609,554.282
245.714,554.282
245.819,554.282
245.924,554.282
246.029,554.282
246.134,554.282
246.239,554.282
246.344,554.282
246.449,554.282
246.554,554.377
246.659,554.377
246.764,554.377
246.869,554.377
246.974,554.377
247.079,554.377
247.184,554.377
247.289,554.377
247.394,554.377
247.499,554.377
247.604,554.4
247.709,554.4
247.814,554.4
247.919,554.4
248.024,554.4
248.131,554.4
248.234,554.4
248.339,554.4
248.444,554.4
248.549,554.343
248.654,554.343
248.759,554.343
248.864,554.343
248.969,554.343
249.074,554.343
249.179,554.343
249.284,554.343
249.389,554.343
249.494,554.343
249.599,554.354
249.704,554.354
249.809,554.354
249.914,554.354
250.019,554.354
250.124,554.354
250.229,554.354
250.334,554.354
250.439,554.354
250.544,554.361
250.649,554.361
250.754,554.361
250.859,554.361
250.964,554.361
251.069,554.361
251.174,554.361
251.279,554.361
251.384,554.361
251.489,554.361
251.594,554.244
251.699,554.244
251.804,554.244
251.909,554.244
252.014,554.244
252.119,554.244
252.224,554.244
252.329,554.244
252.434,554.244
252.539,554.18
252.644,554.18
252.749,554.18
252.854,554.18
252.959,554.18
253.064,554.18
253.169,554.18
253.274,554.18
253.381,554.18
253.484,554.18
253.589,554.112
253.694,554.112
253.799,554.112
253.904,554.112
254.009,554.112
254.114,554.112
254.219,554.112
254.324,554.112
254.429,554.112
254.534,554.112
254.639,554.038
254.744,554.038
254.849,554.038
254.954,554.038
255.059,554.038
255.164,554.038
255.269,554.038
255.374,554.038
255.479,554.038
255.584,553.967
255.689,553.967
255.794,553.967
255.899,553.967
256.004,553.967
256.109,553.967
256.214,553.967
256.319,553.967
256.424,553.967
256.529,553.967
256.634,553.854
256.739,553.854
256.844,553.854
256.949,553.854
257.054,553.854
257.159,553.854
257.264,553.854
257.369,553.854
257.474,553.854
257.579,553.679
257.684,553.679
257.789,553.679
257.894,553.679
257.999,553.679
258.104,553.679
258.209,553.679
258.314,553.679
258.419,553.679
258.524,553.679
258.631,553.578
258.734,553.578
258.839,553.578
258.944,553.578
259.049,553.578
259.154,553.578
259.259,553.578
259.364,553.578
259.469,553.578
259.574,553.635
259.679,553.635
259.784,553.635
259.889,553.635
259.994,553.635
260.099,553.635
260.204,553.635
260.309,553.635
260.414,553.635
260.519,553.635
260.624,553.702
260.729,553.702
260.834,553.702
260.939,553.702
261.044,553.702
261.149,553.702
261.254,553.702
261.359,553.702
261.464,553.702
261.569,553.681
261.674,553.681
261.779,553.681
261.884,553.681
261.989,553.681
262.094,553.681
262.199,553.681
262.304,553.681
262.409,553.681
262.514,553.681
262.619,553.632
262.724,553.632
262.829,553.632
262.934,553.632
263.039,553.632
263.144,553.632
263.249,553.632
263.354,553.632
263.459,553.632
263.564,553.56
263.669,553.56
263.774,553.56
263.881,553.56
263.984,553.56
264.089,553.56
264.194,553.56
264.299,553.56
264.404,553.56
264.509,553.56
264.614,553.48
264.719,553.48
264.824,553.48
264.929,553.48
265.034,553.48
265.139,553.48
265.244,553.48
265.349,553.48
265.454,553.48
265.559,553.418
265.664,553.418
265.769,553.418
265.874,553.418
265.979,553.418
266.084,553.418
266.189,553.418
266.294,553.418
266.399,553.418
266.504,553.418
266.609,553.391
266.714,553.391
266.819,553.391
266.924,553.391
267.029,553.391
267.134,553.391
267.239,553.391
267.344,553.391
267.449,553.391
267.554,553.369
267.659,553.369
267.764,553.369
267.869,553.369
267.974,553.369
268.079,553.369
268.184,553.369
268.289,553.369
268.394,553.369
268.499,553.369
268.604,553.4
268.709,553.4
268.814,553.4
268.919,553.4
269.024,553.4
269.131,553.4
269.234,553.4
269.339,553.4
269.444,553.4
269.549,553.349
269.654,553.349
269.759,553.349
269.864,553.349
269.969,553.349
270.074,553.349
270.179,553.349
270.284,553.349
270.389,553.349
270.494,553.349
270.599,553.378
270.704,553.378
270.809,553.378
270.914,553.378
271.019,553.378
271.124,553.378
271.229,553.378
271.334,553.378
271.439,553.378
271.544,553.451
271.649,553.451
271.754,553.451
271.859,553.451
271.964,553.451
272.069,553.451
272.174,553.451
272.279,553.451
272.384,553.451
272.489,553.451
272.594,553.47
272.699,553.47
272.804,553.47
272.909,553.47
273.014,553.47
273.119,553.47
273.224,553.47
273.329,553.47
273.434,553.47
273.539,553.507
273.644,553.507
273.749,553.507
273.854,553.507
273.959,553.507
274.064,553.507
274.169,553.507
274.274,553.507
274.381,553.507
274.484,553.507
274.589,553.522
274.694,553.522
274.799,553.522
274.904,553.522
275.009,553.522
275.114,553.522
275.219,553.522
275.324,553.522
275.429,553.522
275.534,553.522
275.639,553.547
275.744,553.547
275.849,553.547
275.954,553.547
276.059,553.547
276.164,553.547
276.269,553.547
276.374,553.547
276.479,553.547
276.584,553.599
276.689,553.599
276.794,553.599
276.899,553.599
277.004,553.599
277.109,553.599
277.214,553.599
277.319,553.599
277.424,553.599
277.529,553.599
277.634,553.618
277.739,553.618
277.844,553.618
277.949,553.618
278.054,553.618
278.159,553.618
278.264,553.618
278.369,553.618
278.474,553.618
278.579,553.614
278.684,553.614
278.789,553.614
278.894,553.614
278.999,553.614
279.104,553.614
279.209,553.614
279.314,553.614
279.419,553.614
279.524,553.614
279.631,553.64
279.734,553.64
279.839,553.64
279.944,553.64
280.049,553.64
280.154,553.64
280.259,553.64
280.364,553.64
280.469,553.64
280.574,553.633
280.679,553.633
280.784,553.633
280.889,553.633
280.994,553.633
281.099,553.633
281.204,553.633
281.309,553.633
281.414,553.633
281.519,553.633
281.624,553.635
281.729,553.635
281.834,553.635
281.939,553.635
282.044,553.635
282.149,553.635
282.254,553.635
282.359,553.635
282.464,553.635
282.569,553.659
282.674,553.659
282.779,553.659
282.884,553.659
282.989,553.659
283.094,553.659
283.199,553.659
283.304,553.659
283.409,553.659
283.514,553.659
283.619,553.705
283.724,553.705
283.829,553.705
283.934,553.705
284.039,553.705
284.144,553.705
284.249,553.705
284.354,553.705
284.459,553.705
284.564,553.699
284.669,553.699
284.774,553.699
284.881,553.699
284.984,553.699
285.089,553.699
285.194,553.699
285.299,553.699
285.404,553.699
285.509,553.699
285.614,553.71
285.719,553.71
285.824,553.71
285.929,553.71
286.034,553.71
286.139,553.71
286.244,553.71
286.349,553.71
286.454,553.71
286.559,553.679
286.664,553.679
286.769,553.679
286.874,553.679
286.979,553.679
287.084,553.679
287.189,553.679
287.294,553.679
287.399,553.679
287.504,553.679
287.609,553.678
287.714,553.678
287.819,553.678
287.924,553.678
288.029,553.678
288.134,553.678
288.239,553.678
288.344,553.678
288.449,553.678
288.554,553.701
288.659,553.701
288.764,553.701
288.869,553.701
288.974,553.701
289.079,553.701
289.184,553.701
289.289,553.701
289.394,553.701
289.499,553.701
289.604,553.731
289.709,553.731
289.814,553.731
289.919,553.731
290.024,553.731
290.131,553.731
290.234,553.731
290.339,553.731
290.444,553.731
290.549,553.797
290.654,553.797
290.759,553.797
290.864,553.797
290.969,553.797
291.074,553.797
291.179,553.797
291.284,553.797
291.389,553.797
291.494,553.797
291.599,553.822
291.704,553.822
291.809,553.822
291.914,553.822
292.019,553.822
292.124,553.822
292.229,553.822
292.334,553.822
292.439,553.822
292.544,553.822
292.649,553.862
292.754,553.862
292.859,553.862
292.964,553.862
293.069,553.862
293.174,553.862
293.279,553.862
293.384,553.862
293.489,553.862
293.594,553.95
293.699,553.95
293.804,553.95
293.909,553.95
294.014,553.95
294.119,553.95
294.224,553.95
294.329,553.95
294.434,553.95
294.539,553.95
294.644,554.002
294.749,554.002
294.854,554.002
294.959,554.002
295.064,554.002
295.169,554.002
295.274,554.002
295.381,554.002
295.484,554.002
295.589,554.04
295.694,554.04
295.799,554.04
295.904,554.04
296.009,554.04
296.114,554.04
296.219,554.04
296.324,554.04
296.429,554.04
296.534,554.04
296.639,554.084
296.744,554.084
296.849,554.084
296.954,554.084
297.059,554.084
297.164,554.084
297.269,554.084
297.374,554.084
297.479,554.084
297.584,554.107
297.689,554.107
297.794,554.107
297.899,554.107
298.004,554.107
298.109,554.107
298.214,554.107
298.319,554.107
298.424,554.107
298.529,554.107
298.634,554.161
298.739,554.161
298.844,554.161
298.949,554.161
299.054,554.161
299.159,554.161
299.264,554.161
299.369,554.161
299.474,554.161
299.579,554.209
299.684,554.209
299.789,554.209
299.894,554.209
299.999,554.209
300.104,554.209
300.209,554.209
300.314,554.209
300.419,554.209
300.524,554.209
300.631,554.247
300.734,554.247
300.839,554.247
300.944,554.247
301.049,554.247
301.154,554.247
301.259,554.247
301.364,554.247
301.469,554.247
301.574,554.256
301.679,554.256
301.784,554.256
301.889,554.256
301.994,554.256
302.099,554.256
302.204,554.256
302.309,554.256
302.414,554.256
302.519,554.256
302.624,554.307
302.729,554.307
302.834,554.307
302.939,554.307
303.044,554.307
303.149,554.307
303.254,554.307
303.359,554.307
303.464,554.307
303.569,554.391
303.674,554.391
303.779,554.391
303.884,554.391
303.989,554.391
304.094,554.391
304.199,554.391
304.304,554.391
304.409,554.391
304.514,554.391
304.619,554.431
304.724,554.431
304.829,554.431
304.934,554.431
305.039,554.431
305.144,554.431
305.249,554.431
305.354,554.431
305.459,554.431
305.564,554.508
305.669,554.508
305.774,554.508
305.881,554.508
305.984,554.508
306.089,554.508
306.194,554.508
306.299,554.508
306.404,554.508
306.509,554.508
306.614,554.611
306.719,554.611
306.824,554.611
306.929,554.611
307.034,554.611
307.139,554.611
307.244,554.611
307.349,554.611
307.454,554.611
307.559,554.719
307.664,554.719
307.769,554.719
307.874,554.719
307.979,554.719
308.084,554.719
308.189,554.719
308.294,554.719
308.399,554.719
308.504,554.719
308.609,554.821
308.714,554.821
308.819,554.821
308.924,554.821
309.029,554.821
309.134,554.821
309.239,554.821
309.344,554.821
309.449,554.821
309.554,554.937
309.659,554.937
309.764,554.937
309.869,554.937
309.974,554.937
310.079,554.937
310.184,554.937
310.289,554.937
310.394,554.937
310.499,554.937
310.604,555.019
310.709,555.019
310.814,555.019
310.919,555.019
311.024,555.019
311.131,555.019
311.234,555.019
311.339,555.019
311.444,555.019
311.549,555.101
311.654,555.101
311.759,555.101
311.864,555.101
311.969,555.101
312.074,555.101
312.179,555.101
312.284,555.101
312.389,555.101
312.494,555.101
312.599,555.194
312.704,555.194
312.809,555.194
312.914,555.194
313.019,555.194
313.124,555.194
313.229,555.194
313.334,555.194
313.439,555.194
313.544,555.194
313.649,555.28
313.754,555.28
313.859,555.28
313.964,555.28
314.069,555.28
314.174,555.28
314.279,555.28
314.384,555.28
314.489,555.28
314.594,555.368
314.699,555.368
314.804,555.368
314.909,555.368
315.014,555.368
315.119,555.368
315.224,555.368
315.329,555.368
315.434,555.368
315.539,555.368
315.644,555.397
315.749,555.397
315.854,555.397
315.959,555.397
316.064,555.397
316.169,555.397
316.274,555.397
316.381,555.397
316.484,555.397
316.589,555.461
316.694,555.461
316.799,555.461
316.904,555.461
317.009,555.461
317.114,555.461
317.219,555.461
317.324,555.461
317.429,555.461
317.534,555.461
317.639,555.518
317.744,555.518
317.849,555.518
317.954,555.518
318.059,555.518
318.164,555.518
318.269,555.518
318.374,555.518
318.479,555.518
318.584,555.536
318.689,555.536
318.794,555.536
318.899,555.536
319.004,555.536
319.109,555.536
319.214,555.536
319.319,555.536
319.424,555.536
319.529,555.536
319.634,555.558
319.739,555.558
319.844,555.558
319.949,555.558
320.054,555.558
320.159,555.558
320.264,555.558
320.369,555.558
320.474,555.558
320.579,555.596
320.684,555.596
320.789,555.596
320.894,555.596
320.999,555.596
321.104,555.596
321.209,555.596
321.314,555.596
321.419,555.596
321.524,555.596
321.631,555.658
321.734,555.658
321.839,555.658
321.944,555.658
322.049,555.658
322.154,555.658
322.259,555.658
322.364,555.658
322.469,555.658
322.574,555.696
322.679,555.696
322.784,555.696
322.889,555.696
322.994,555.696
323.099,555.696
323.204,555.696
323.309,555.696
323.414,555.696
323.519,555.696
323.624,555.72
323.729,555.72
323.834,555.72
323.939,555.72
324.044,555.72
324.149,555.72
324.254,555.72
324.359,555.72
324.464,555.72
324.569,555.771
324.674,555.771
324.779,555.771
324.884,555.771
324.989,555.771
325.094,555.771
325.199,555.771
325.304,555.771
325.409,555.771
325.514,555.771
325.619,555.838
325.724,555.838
325.829,555.838
325.934,555.838
326.039,555.838
326.144,555.838
326.249,555.838
326.354,555.838
326.459,555.838
326.564,556.057
326.669,556.057
326.774,556.057
326.881,556.057
326.984,556.057
327.089,556.057
327.194,556.057
327.299,556.057
327.404,556.057
327.509,556.057
327.614,556.648
327.719,556.648
327.824,556.648
327.929,556.648
328.034,556.648
328.139,556.648
328.244,556.648
328.349,556.648
328.454,556.648
328.559,557.517
328.664,557.517
328.769,557.517
328.874,557.517
328.979,557.517
329.084,557.517
329.189,557.517
329.294,557.517
329.399,557.517
329.504,557.517
329.609,557.987
329.714,557.987
329.819,557.987
329.924,557.987
330.029,557.987
330.134,557.987
330.239,557.987
330.344,557.987
330.449,557.987
330.554,559.263
330.659,559.263
330.764,559.263
330.869,559.263
330.974,559.263
331.079,559.263
331.184,559.263
331.289,559.263
331.394,559.263
331.499,559.263
331.604,560.205
331.709,560.205
331.814,560.205
331.919,560.205
332.024,560.205
332.131,560.205
332.234,560.205
332.339,560.205
332.444,560.205
332.549,560.205
332.654,561.984
332.759,561.984
332.864,561.984
332.969,561.984
333.074,561.984
333.179,561.984
333.284,561.984
333.389,561.984
333.494,561.984
333.599,563.667
333.704,563.667
333.809,563.667
333.914,563.667
334.019,563.667
334.124,563.667
334.229,563.667
334.334,563.667
334.439,563.667
334.544,563.667
334.649,566.03
334.754,566.03
334.859,566.03
334.964,566.03
335.069,566.03
335.174,566.03
335.279,566.03
335.384,566.03
335.489,566.03
335.594,568.933
335.699,568.933
335.804,568.933
335.909,568.933
336.014,568.933
336.119,568.933
336.224,568.933
336.329,568.933
336.434,568.933
336.539,568.933
336.644,571.813
336.749,571.813
336.854,571.813
336.959,571.813
337.064,571.813
337.169,571.813
337.274,571.813
337.389,571.813
337.484,571.813
337.589,574.507
337.694,574.507
337.799,574.507
337.904,574.507
338.009,574.507
338.114,574.507
338.219,574.507
338.324,574.507
338.429,574.507
338.534,574.507
338.639,577.526
338.744,577.526
338.849,577.526
338.954,577.526
339.059,577.526
339.164,577.526
339.269,577.526
339.374,577.526
339.479,577.526
339.584,581.001
339.689,581.001
339.794,581.001
339.899,581.001
340.004,581.001
340.109,581.001
340.214,581.001
340.319,581.001
340.424,581.001
340.529,581.001
340.634,583.732
340.739,583.732
340.844,583.732
340.949,583.732
341.054,583.732
341.159,583.732
341.264,583.732
341.369,583.732
341.474,583.732
341.579,587.415
341.684,587.415
341.789,587.415
341.894,587.415
341.999,587.415
342.104,587.415
342.209,587.415
342.314,587.415
342.419,587.415
342.524,587.415
342.639,590.888
342.734,590.888
342.839,590.888
342.944,590.888
343.049,590.888
343.154,590.888
343.259,590.888
343.364,590.888
343.469,590.888
343.574,595.099
343.679,595.099
343.784,595.099
343.889,595.099
343.994,595.099
344.099,595.099
344.204,595.099
344.309,595.099
344.414,595.099
344.519,595.099
344.624,598.538
344.729,598.538
344.834,598.538
344.939,598.538
345.044,598.538
345.149,598.538
345.254,598.538
345.359,598.538
345.464,598.538
345.569,602.232
345.674,602.232
345.779,602.232
345.884,602.232
345.989,602.232
346.094,602.232
346.199,602.232
346.304,602.232
346.409,602.232
346.514,602.232
346.619,606.091
346.724,606.091
346.829,606.091
346.934,606.091
347.039,606.091
347.144,606.091
347.249,606.091
347.354,606.091
347.459,606.091
347.564,609.928
347.669,609.928
347.774,609.928
347.881,609.928
347.984,609.928
348.089,609.928
348.194,609.928
348.299,609.928
348.404,609.928
348.509,609.928
348.614,614.291
348.719,614.291
348.824,614.291
348.929,614.291
349.034,614.291
349.139,614.291
349.244,614.291
349.349,614.291
349.454,614.291
349.559,619.136
349.664,619.136
349.769,619.136
349.874,619.136
349.979,619.136
350.084,619.136
350.189,619.136
350.294,619.136
350.399,619.136
350.504,619.136
350.609,624.2
350.714,624.2
350.819,624.2
350.924,624.2
351.029,624.2
351.134,624.2
351.239,624.2
351.344,624.2
351.449,624.2
351.554,624.2
351.659,628.617
351.764,628.617
351.869,628.617
351.974,628.617
352.079,628.617
352.184,628.617
352.289,628.617
352.394,628.617
352.499,628.617
352.604,633.408
352.709,633.408
352.814,633.408
352.919,633.408
353.024,633.408
353.131,633.408
353.234,633.408
353.339,633.408
353.444,633.408
353.549,633.408
353.654,638.228
353.759,638.228
353.864,638.228
353.969,638.228
354.074,638.228
354.179,638.228
354.284,638.228
354.389,638.228
354.494,638.228
354.599,642.977
354.704,642.977
354.809,642.977
354.914,642.977
355.019,642.977
355.124,642.977
355.229,642.977
355.334,642.977
355.439,642.977
355.544,642.977
355.649,647.682
355.754,647.682
355.859,647.682
355.964,647.682
356.069,647.682
356.174,647.682
356.279,647.682
356.384,647.682
356.489,647.682
356.594,652.631
356.699,652.631
356.804,652.631
356.909,652.631
357.014,652.631
357.119,652.631
357.224,652.631
357.329,652.631
357.434,652.631
357.539,652.631
357.644,657.95
357.749,657.95
357.854,657.95
357.959,657.95
358.064,657.95
358.169,657.95
358.274,657.95
358.381,657.95
358.484,657.95
358.589,662.928
358.694,662.928
358.799,662.928
358.904,662.928
359.009,662.928
359.114,662.928
359.219,662.928
359.324,662.928
361.012,668.404
361.117,668.404
361.222,668.404
361.327,668.404
361.432,668.404
361.537,668.404
361.642,662.728
361.747,662.728
361.852,662.728
361.957,662.728
362.062,662.728
362.167,662.728
362.272,662.728
362.377,662.728
362.482,662.728
362.587,662.728
362.692,652.015
362.797,652.015
362.902,652.015
363.007,652.015
363.112,652.015
363.217,652.015
363.322,652.015
363.427,652.015
363.532,652.015
363.637,632.21
363.742,632.21
363.847,632.21
363.952,632.21
364.057,632.21
364.162,632.21
364.267,632.21
364.372,632.21
364.477,632.21
364.582,621.756
364.687,621.756
364.792,621.756
364.897,621.756
365.002,621.756
365.107,621.756
365.212,621.756
365.317,621.756
365.422,621.756
365.527,621.756
365.632,618.928
365.737,618.928
365.842,618.928
365.947,618.928
366.052,618.928
366.157,618.928
366.262,618.928
366.367,618.928
366.472,618.928
366.577,622.88
366.682,622.88
366.787,622.88
366.892,622.88
366.997,622.88
367.102,622.88
367.209,622.88
367.312,622.88
367.417,622.88
367.522,622.88
367.627,627.25
367.732,627.25
367.837,627.25
367.942,627.25
368.047,627.25
368.152,627.25
368.257,627.25
368.362,627.25
368.467,627.25
368.572,627.965
368.677,627.965
368.782,627.965
368.887,627.965
368.992,627.965
369.097,627.965
369.202,627.965
369.307,627.965
369.412,627.965
369.517,627.965
369.622,624.64
369.727,624.64
369.832,624.64
369.937,624.64
370.042,624.64
370.147,624.64
370.252,624.64
370.357,624.64
370.462,624.64
370.567,618.685
370.672,618.685
370.777,618.685
370.882,618.685
370.987,618.685
371.092,618.685
371.197,618.685
371.302,618.685
371.407,618.685
371.512,618.685
371.617,613.637
371.722,613.637
371.827,613.637
371.932,613.637
372.037,613.637
372.142,613.637
372.247,613.637
372.352,613.637
372.457,613.637
372.562,611.671
372.667,611.671
372.772,611.671
372.877,611.671
372.982,611.671
373.087,611.671
373.192,611.671
373.297,611.671
373.402,611.671
373.507,611.671
373.612,612.496
373.717,612.496
373.822,612.496
373.927,612.496
374.032,612.496
374.137,612.496
374.242,612.496
374.347,612.496
374.452,612.496
374.557,612.496
374.662,614.295
374.767,614.295
374.872,614.295
374.977,614.295
375.082,614.295
375.187,614.295
375.292,614.295
375.397,614.295
375.502,614.295
375.607,615.304
375.712,615.304
375.817,615.304
375.922,615.304
376.027,615.304
376.132,615.304
376.237,615.304
376.342,615.304
376.447,615.304
376.552,615.304
376.657,614.642
376.762,614.642
376.867,614.642
376.972,614.642
377.077,614.642
377.182,614.642
377.287,614.642
377.392,614.642
377.497,614.642
377.602,613.226
377.709,613.226
377.812,613.226
377.917,613.226
378.022,613.226
378.127,613.226
378.232,613.226
378.337,613.226
378.442,613.226
378.547,613.226
378.652,612.256
378.757,612.256
378.862,612.256
378.967,612.256
379.072,612.256
379.177,612.256
379.282,612.256
379.387,612.256
379.492,612.256
379.597,612.058
379.702,612.058
379.807,612.058
379.912,612.058
380.017,612.058
380.122,612.058
380.227,612.058
380.332,612.058
380.437,612.058
380.542,612.058
380.647,611.845
380.752,611.845
380.857,611.845
380.962,611.845
381.067,611.845
381.172,611.845
381.277,611.845
381.382,611.845
381.487,611.845
381.592,610.461
381.697,610.461
381.802,610.461
381.907,610.461
382.012,610.461
382.117,610.461
382.222,610.461
382.327,610.461
382.432,610.461
382.537,610.461
382.642,607.682
382.747,607.682
382.852,607.682
382.957,607.682
383.062,607.682
383.167,607.682
383.272,607.682
383.377,607.682
383.482,607.682
383.587,603.215
383.692,603.215
383.797,603.215
383.902,603.215
384.007,603.215
384.112,603.215
384.217,603.215
384.322,603.215
384.427,603.215
384.532,603.215
384.637,596.732
384.742,596.732
384.847,596.732
384.952,596.732
385.057,596.732
385.162,596.732
385.267,596.732
385.372,596.732
385.477,596.732
385.582,588.419
385.687,588.419
385.792,588.419
385.897,588.419
386.002,588.419
386.107,588.419
386.212,588.419
386.317,588.419
386.422,588.419
386.527,588.419
386.632,578.894
386.737,578.894
386.842,578.894
386.947,578.894
387.052,578.894
387.157,578.894
387.262,578.894
387.367,578.894
387.472,578.894
387.577,568.287
