#time, lat[]
69.4191,48.0666
69.5241,48.0666
69.6308,48.0666
69.7341,48.0666
69.8391,48.0666
69.9441,48.0666
70.0491,48.0666
70.1541,48.0666
70.2591,48.0666
70.3641,48.0666
70.4691,48.0666
70.5741,48.0666
70.6791,48.0666
70.7841,48.0666
70.8891,48.0666
70.9941,48.0666
71.0991,48.0666
71.2041,48.0666
71.3091,48.0666
71.4141,48.0666
71.5191,48.0666
71.6241,48.0666
71.7291,48.0666
71.8341,48.0666
71.9391,48.0666
72.0441,48.0666
72.1491,48.0666
72.2541,48.0666
72.3591,48.0666
72.4641,48.0666
72.5691,48.0666
72.6741,48.0666
72.7791,48.0666
72.8841,48.0666
72.9891,48.0666
73.0941,48.0666
73.1991,48.0666
73.3041,48.0666
73.4091,48.0666
73.5141,48.0666
73.6191,48.0666
73.7241,48.0666
73.8291,48.0666
73.9341,48.0666
74.0391,48.0666
74.1441,48.0666
74.2491,48.0666
74.3541,48.0666
74.4591,48.0666
74.5641,48.0666
74.6691,48.0666
74.7741,48.0666
74.881,48.0666
74.9841,48.0666
75.0891,48.0666
75.1941,48.0666
75.2991,48.0666
75.4041,48.0666
75.5091,48.0666
75.6141,48.0666
75.7191,48.0666
75.8241,48.0666
75.9291,48.0666
76.0341,48.0666
76.1391,48.0666
76.2441,48.0666
76.3491,48.0666
76.4541,48.0666
76.5591,48.0666
76.6641,48.0666
76.7691,48.0666
76.8741,48.0666
76.9791,48.0666
77.0841,48.0666
77.1891,48.0666
77.2941,48.0666
77.3991,48.0666
77.5041,48.0666
77.6091,48.0666
77.7141,48.0666
77.8191,48.0666
77.9241,48.0666
78.0291,48.0666
78.1341,48.0666
78.2391,48.0666
78.3441,48.0666
78.4491,48.0666
78.5541,48.0666
78.6591,48.0666
78.7641,48.0666
78.8691,48.0666
78.9741,48.0666
79.0791,48.0666
79.1841,48.0666
79.2891,48.0666
79.3941,48.0666
79.4991,48.0666
79.6041,48.0666
79.7091,48.0666
79.8141,48.0666
79.9191,48.0666
80.0241,48.0666
80.1308,48.0666
80.2341,48.0666
80.3391,48.0666
80.4441,48.0666
80.5491,48.0666
80.6541,48.0666
80.7591,48.0666
80.8641,48.0666
80.9691,48.0666
81.0741,48.0666
81.1791,48.0666
81.2841,48.0666
81.3891,48.0666
81.4941,48.0666
81.5991,48.0666
81.7041,48.0666
81.8091,48.0666
81.9141,48.0666
82.0191,48.0666
82.1241,48.0666
82.2291,48.0666
82.3341,48.0666
82.4391,48.0666
82.5441,48.0666
82.6491,48.0666
82.7541,48.0666
82.8591,48.0666
82.9641,48.0666
83.0691,48.0666
83.1741,48.0666
83.2791,48.0666
83.3841,48.0666
83.4892,48.0666
83.5941,48.0666
83.6991,48.0666
83.8041,48.0666
83.9091,48.0666
84.0141,48.0666
84.1191,48.0666
84.2241,48.0666
84.3291,48.0666
84.4341,48.0666
84.5391,48.0666
84.6441,48.0666
84.7491,48.0666
84.8541,48.0666
84.9591,48.0666
85.0641,48.0666
85.1691,48.0666
85.2741,48.0666
85.3808,48.0666
85.4841,48.0666
85.5891,48.0666
85.6941,48.0666
85.7991,48.0666
85.9041,48.0666
86.0091,48.0666
86.1141,48.0666
86.2191,48.0666
86.3241,48.0666
86.4291,48.0666
86.5341,48.0666
86.6391,48.0666
86.7441,48.0666
86.8491,48.0666
86.9541,48.0666
87.0591,48.0666
87.1641,48.0666
87.2691,48.0666
87.3741,48.0666
87.4791,48.0666
87.5841,48.0666
87.6891,48.0666
87.7941,48.0666
87.8991,48.0666
88.0041,48.0666
88.1091,48.0666
88.2141,48.0666
88.3191,48.0666
88.4241,48.0666
88.5291,48.0666
88.6341,48.0666
88.7391,48.0666
88.8441,48.0666
88.9491,48.0666
89.0541,48.0666
89.1591,48.0666
89.2641,48.0666
89.3691,48.0666
89.4741,48.0666
89.5791,48.0666
89.6841,48.0666
89.7891,48.0666
89.8941,48.0666
89.9991,48.0666
90.1041,48.0666
90.2091,48.0666
90.3141,48.0666
90.4191,48.0666
90.5241,48.0666
90.6308,48.0666
90.7341,48.0666
90.8391,48.0666
90.9441,48.0666
91.0491,48.0666
91.1541,48.0666
91.2591,48.0666
91.3641,48.0666
91.4691,48.0666
91.5741,48.0666
91.6791,48.0666
91.7841,48.0666
91.8891,48.0666
91.9941,48.0666
92.0991,48.0666
92.2041,48.0666
92.3091,48.0666
92.4141,48.0666
92.5191,48.0666
92.6241,48.0666
92.7291,48.0666
92.8341,48.0666
92.9391,48.0666
93.0441,48.0666
93.1491,48.0666
93.2541,48.0666
93.3591,48.0666
93.4641,48.0666
93.5691,48.0666
93.6741,48.0666
93.7791,48.0666
93.8841,48.0666
93.9891,48.0666
94.0941,48.0666
94.1991,48.0666
94.3041,48.0666
94.4091,48.0666
94.5141,48.0666
94.6191,48.0666
94.7241,48.0666
94.8291,48.0666
94.9341,48.0666
95.0391,48.0666
95.1441,48.0666
95.2491,48.0666
95.3541,48.0666
95.4591,48.0666
95.5641,48.0666
95.6691,48.0666
95.7741,48.0666
95.8808,48.0666
95.9841,48.0666
96.0891,48.0666
96.1941,48.0666
96.2991,48.0666
96.4041,48.0666
96.5091,48.0666
96.6141,48.0666
96.7191,48.0666
96.8241,48.0666
96.9291,48.0666
97.0341,48.0666
97.1391,48.0666
97.2441,48.0666
97.3491,48.0666
97.4541,48.0666
97.5591,48.0666
97.6641,48.0666
97.7691,48.0666
97.8741,48.0666
97.9791,48.0666
98.0841,48.0666
98.1891,48.0666
98.2941,48.0666
98.3991,48.0666
98.5041,48.0666
98.6091,48.0666
98.7141,48.0666
98.8191,48.0666
98.9241,48.0666
99.0291,48.0666
99.1341,48.0666
99.2391,48.0666
99.3441,48.0666
99.4491,48.0666
99.5541,48.0666
99.6591,48.0666
99.7641,48.0666
99.8691,48.0666
99.9741,48.0666
100.079,48.0666
100.184,48.0666
100.289,48.0666
100.394,48.0666
100.499,48.0666
100.604,48.0666
100.709,48.0666
100.814,48.0666
100.919,48.0666
101.024,48.0666
101.131,48.0666
101.234,48.0666
101.339,48.0666
101.444,48.0666
101.549,48.0666
101.654,48.0666
101.759,48.0666
101.864,48.0666
101.969,48.0666
102.074,48.0666
102.179,48.0666
102.284,48.0666
102.389,48.0666
102.494,48.0666
102.599,48.0666
102.704,48.0666
102.809,48.0666
102.914,48.0666
103.019,48.0666
103.124,48.0666
103.229,48.0666
103.334,48.0666
103.439,48.0666
103.544,48.0666
103.649,48.0666
103.754,48.0666
103.859,48.0666
103.964,48.0666
104.069,48.0666
104.174,48.0666
104.279,48.0666
104.384,48.0666
104.489,48.0666
104.594,48.0666
104.699,48.0666
104.804,48.0666
104.909,48.0666
105.014,48.0666
105.119,48.0666
105.224,48.0666
105.329,48.0666
105.434,48.0666
105.539,48.0666
105.644,48.0666
105.749,48.0666
105.854,48.0666
105.959,48.0666
106.064,48.0666
106.169,48.0666
106.274,48.0666
106.381,48.0666
106.484,48.0666
106.589,48.0666
106.694,48.0666
106.799,48.0666
106.904,48.0666
107.009,48.0666
107.114,48.0666
107.219,48.0666
107.324,48.0666
107.429,48.0666
107.534,48.0666
107.639,48.0666
107.744,48.0666
107.849,48.0666
107.954,48.0666
108.059,48.0666
108.164,48.0666
108.269,48.0666
108.374,48.0666
108.479,48.0666
108.584,48.0666
108.689,48.0666
108.794,48.0666
108.899,48.0666
109.004,48.0666
109.109,48.0666
109.214,48.0666
109.319,48.0666
109.424,48.0666
109.529,48.0666
109.634,48.0666
109.739,48.0666
109.844,48.0666
109.949,48.0666
110.054,48.0666
110.159,48.0666
110.264,48.0666
110.369,48.0666
110.474,48.0666
110.579,48.0666
110.684,48.0666
110.789,48.0666
110.894,48.0666
110.999,48.0666
111.104,48.0666
111.209,48.0666
111.314,48.0666
111.419,48.0666
111.524,48.0666
111.631,48.0666
111.734,48.0666
111.839,48.0666
111.944,48.0666
112.049,48.0666
112.154,48.0666
112.259,48.0666
112.364,48.0666
112.469,48.0666
112.574,48.0666
112.679,48.0666
112.784,48.0666
112.889,48.0666
112.994,48.0666
113.099,48.0666
113.204,48.0666
113.309,48.0666
113.414,48.0666
113.519,48.0666
113.624,48.0666
113.729,48.0666
113.834,48.0666
113.939,48.0666
114.044,48.0666
114.149,48.0666
114.254,48.0666
114.359,48.0666
114.464,48.0666
114.569,48.0666
114.674,48.0666
114.779,48.0666
114.884,48.0666
114.989,48.0666
115.094,48.0666
115.199,48.0666
115.304,48.0666
115.409,48.0666
115.514,48.0666
115.619,48.0666
115.724,48.0666
115.829,48.0666
115.934,48.0666
116.039,48.0666
116.144,48.0666
116.249,48.0666
116.354,48.0666
116.459,48.0666
116.564,48.0666
116.669,48.0666
116.774,48.0666
116.881,48.0666
116.984,48.0666
117.089,48.0666
117.194,48.0666
117.299,48.0666
117.404,48.0666
117.509,48.0666
117.614,48.0666
117.719,48.0666
117.824,48.0666
117.929,48.0666
118.034,48.0666
118.139,48.0666
118.244,48.0666
118.349,48.0666
118.454,48.0666
118.559,48.0666
118.664,48.0666
118.769,48.0666
118.874,48.0666
118.979,48.0666
119.084,48.0666
119.189,48.0666
119.294,48.0666
119.399,48.0666
119.504,48.0666
119.609,48.0666
119.714,48.0666
119.819,48.0666
119.924,48.0666
120.029,48.0666
120.134,48.0666
120.239,48.0666
120.344,48.0666
120.449,48.0666
120.554,48.0666
120.659,48.0666
120.764,48.0666
120.869,48.0666
120.974,48.0666
121.079,48.0666
121.184,48.0666
121.289,48.0666
121.394,48.0666
121.499,48.0666
121.604,48.0666
121.709,48.0666
121.814,48.0666
121.919,48.0666
122.024,48.0666
122.131,48.0666
122.234,48.0666
122.339,48.0666
122.444,48.0666
122.549,48.0666
122.654,48.0666
122.759,48.0666
122.864,48.0666
122.969,48.0666
123.074,48.0666
123.179,48.0666
123.284,48.0666
123.389,48.0666
123.494,48.0666
123.599,48.0666
123.704,48.0666
123.809,48.0666
123.914,48.0666
124.019,48.0666
124.124,48.0666
124.229,48.0666
124.334,48.0666
124.439,48.0666
124.544,48.0666
124.649,48.0666
124.754,48.0666
124.859,48.0666
124.964,48.0666
125.069,48.0666
125.174,48.0666
125.279,48.0666
125.384,48.0666
125.489,48.0666
125.594,48.0666
125.699,48.0666
125.804,48.0666
125.909,48.0666
126.014,48.0666
126.119,48.0666
126.224,48.0666
126.329,48.0666
126.434,48.0666
126.539,48.0666
126.644,48.0666
126.749,48.0666
126.854,48.0666
126.959,48.0666
127.064,48.0666
127.169,48.0666
127.274,48.0666
127.381,48.0666
127.484,48.0666
127.589,48.0666
127.694,48.0666
127.799,48.0666
127.904,48.0666
128.009,48.0666
128.114,48.0666
128.219,48.0666
128.324,48.0666
128.429,48.0666
128.534,48.0666
128.639,48.0666
128.744,48.0666
128.849,48.0666
128.954,48.0666
129.059,48.0666
129.164,48.0666
129.269,48.0666
129.374,48.0666
129.479,48.0666
129.584,48.0666
129.689,48.0666
129.794,48.0666
129.899,48.0666
130.004,48.0666
130.109,48.0666
130.214,48.0666
130.319,48.0666
130.424,48.0666
130.529,48.0666
130.634,48.0666
130.739,48.0666
130.844,48.0666
130.949,48.0666
131.054,48.0666
131.159,48.0666
131.264,48.0666
131.369,48.0666
131.474,48.0666
131.579,48.0666
131.684,48.0666
131.789,48.0666
131.894,48.0666
131.999,48.0666
132.104,48.0666
132.209,48.0666
132.314,48.0666
132.419,48.0666
132.524,48.0666
132.631,48.0666
132.734,48.0666
132.839,48.0666
132.944,48.0666
133.049,48.0666
133.154,48.0666
133.259,48.0666
133.364,48.0666
133.469,48.0666
133.574,48.0666
133.679,48.0666
133.784,48.0666
133.889,48.0666
133.994,48.0666
134.099,48.0666
134.204,48.0666
134.309,48.0666
134.414,48.0666
134.519,48.0666
134.624,48.0666
134.729,48.0666
134.834,48.0666
134.939,48.0666
135.044,48.0666
135.149,48.0666
135.254,48.0666
135.359,48.0666
135.464,48.0666
135.569,48.0666
135.674,48.0666
135.779,48.0666
135.884,48.0666
135.989,48.0666
136.094,48.0666
136.199,48.0666
136.304,48.0666
136.409,48.0666
136.514,48.0666
136.619,48.0666
136.724,48.0666
136.829,48.0666
136.934,48.0666
137.039,48.0666
137.144,48.0666
137.249,48.0666
137.354,48.0666
137.459,48.0666
137.564,48.0666
137.669,48.0666
137.774,48.0666
137.881,48.0666
137.984,48.0666
138.089,48.0666
138.194,48.0666
138.299,48.0666
138.404,48.0666
138.509,48.0666
138.614,48.0666
138.719,48.0666
138.824,48.0666
138.929,48.0666
139.034,48.0666
139.139,48.0666
139.244,48.0666
139.349,48.0666
139.454,48.0666
139.559,48.0666
139.664,48.0666
139.769,48.0666
139.874,48.0666
139.979,48.0666
140.084,48.0666
140.189,48.0666
140.294,48.0666
140.399,48.0666
140.504,48.0666
140.609,48.0666
140.714,48.0666
140.819,48.0666
140.924,48.0666
141.029,48.0666
141.134,48.0666
141.239,48.0666
141.344,48.0666
141.449,48.0666
141.554,48.0666
141.659,48.0666
141.764,48.0666
141.869,48.0666
141.974,48.0666
142.079,48.0666
142.184,48.0666
142.289,48.0666
142.394,48.0666
142.499,48.0666
142.604,48.0666
142.709,48.0666
142.814,48.0666
142.919,48.0666
143.024,48.0666
143.131,48.0666
143.234,48.0666
143.339,48.0666
143.444,48.0666
143.549,48.0666
143.654,48.0666
143.759,48.0666
143.864,48.0666
143.969,48.0666
144.074,48.0666
144.179,48.0666
144.284,48.0666
144.389,48.0666
144.494,48.0666
144.599,48.0666
144.704,48.0666
144.809,48.0666
144.914,48.0666
145.019,48.0666
145.124,48.0666
145.229,48.0666
145.334,48.0666
145.439,48.0666
145.544,48.0666
145.649,48.0666
145.754,48.0666
145.859,48.0666
145.964,48.0666
146.069,48.0666
146.174,48.0666
146.279,48.0666
146.384,48.0666
146.489,48.0666
146.594,48.0666
146.699,48.0666
146.804,48.0666
146.909,48.0666
147.014,48.0666
147.119,48.0666
147.224,48.0666
147.329,48.0666
147.434,48.0666
147.539,48.0666
147.644,48.0666
147.749,48.0666
147.854,48.0666
147.959,48.0666
148.064,48.0666
148.169,48.0666
148.274,48.0666
148.381,48.0666
148.484,48.0666
148.589,48.0666
148.694,48.0666
148.799,48.0666
148.904,48.0666
149.009,48.0666
149.114,48.0666
149.219,48.0666
149.324,48.0666
149.429,48.0666
149.534,48.0666
149.639,48.0666
149.744,48.0666
149.849,48.0666
149.954,48.0666
150.059,48.0666
150.164,48.0666
150.269,48.0666
150.374,48.0666
150.479,48.0666
150.584,48.0666
150.689,48.0666
150.794,48.0666
150.899,48.0666
151.004,48.0666
151.109,48.0666
151.214,48.0666
151.319,48.0666
151.424,48.0666
151.529,48.0666
151.634,48.0666
151.739,48.0666
151.844,48.0666
151.949,48.0666
152.054,48.0666
152.159,48.0666
152.264,48.0666
152.369,48.0666
152.474,48.0666
152.579,48.0666
152.684,48.0666
152.789,48.0666
152.894,48.0666
152.999,48.0666
153.104,48.0666
153.209,48.0666
153.314,48.0666
153.419,48.0666
153.524,48.0666
153.631,48.0666
153.734,48.0666
153.839,48.0666
153.944,48.0666
154.049,48.0666
154.154,48.0666
154.259,48.0666
154.364,48.0666
154.469,48.0666
154.574,48.0666
154.679,48.0666
154.784,48.0666
154.889,48.0666
154.994,48.0666
155.099,48.0666
155.204,48.0666
155.309,48.0666
155.414,48.0666
155.519,48.0666
155.624,48.0666
155.729,48.0666
155.834,48.0666
155.939,48.0666
156.044,48.0666
156.149,48.0666
156.254,48.0666
156.359,48.0666
156.464,48.0666
156.569,48.0666
156.674,48.0666
156.779,48.0666
156.884,48.0666
156.989,48.0666
157.094,48.0666
157.199,48.0666
157.304,48.0666
157.409,48.0666
157.514,48.0666
157.619,48.0666
157.724,48.0666
157.829,48.0666
157.934,48.0666
158.039,48.0666
158.144,48.0666
158.249,48.0666
158.354,48.0666
158.459,48.0666
158.564,48.0666
158.669,48.0666
158.774,48.0666
158.881,48.0666
158.984,48.0666
159.089,48.0666
159.194,48.0666
159.299,48.0666
159.404,48.0666
159.509,48.0666
159.614,48.0666
159.719,48.0666
159.824,48.0666
159.929,48.0666
160.034,48.0666
160.139,48.0666
160.244,48.0666
160.349,48.0666
160.454,48.0666
160.559,48.0666
160.664,48.0666
160.769,48.0666
160.874,48.0666
160.979,48.0666
161.084,48.0666
161.189,48.0666
161.294,48.0666
161.399,48.0666
161.504,48.0666
161.609,48.0666
161.714,48.0666
161.819,48.0666
161.924,48.0666
162.029,48.0666
162.134,48.0666
162.239,48.0666
162.344,48.0666
162.449,48.0666
162.554,48.0666
162.659,48.0666
162.764,48.0666
162.869,48.0666
162.974,48.0666
163.079,48.0666
163.184,48.0666
163.289,48.0666
163.394,48.0666
163.499,48.0666
163.604,48.0666
163.709,48.0666
163.814,48.0666
163.919,48.0666
164.024,48.0666
164.131,48.0666
164.234,48.0666
164.339,48.0666
164.444,48.0666
164.549,48.0666
164.654,48.0666
164.759,48.0666
164.864,48.0666
164.969,48.0666
165.074,48.0666
165.179,48.0666
165.284,48.0666
165.389,48.0666
165.494,48.0666
165.599,48.0666
165.704,48.0666
165.809,48.0666
165.914,48.0666
166.019,48.0666
166.124,48.0666
166.229,48.0666
166.334,48.0666
166.439,48.0666
166.544,48.0666
166.649,48.0666
166.754,48.0666
166.859,48.0666
166.964,48.0666
167.069,48.0666
167.174,48.0666
167.279,48.0666
167.384,48.0666
167.489,48.0666
167.594,48.0666
167.699,48.0666
167.804,48.0666
167.909,48.0666
168.014,48.0666
168.119,48.0666
168.224,48.0666
168.329,48.0666
168.434,48.0666
168.539,48.0666
168.644,48.0666
168.749,48.0666
168.854,48.0666
168.959,48.0666
169.064,48.0666
169.169,48.0666
169.274,48.0666
169.381,48.0666
169.484,48.0666
169.589,48.0666
169.694,48.0666
169.799,48.0666
169.904,48.0666
170.009,48.0666
170.114,48.0666
170.219,48.0666
170.324,48.0666
170.429,48.0666
170.534,48.0666
170.639,48.0666
170.744,48.0666
170.849,48.0666
170.954,48.0666
171.059,48.0666
171.164,48.0666
171.269,48.0666
171.374,48.0666
171.479,48.0666
171.584,48.0666
171.689,48.0666
171.794,48.0666
171.899,48.0666
172.004,48.0666
172.109,48.0666
172.214,48.0666
172.319,48.0666
172.424,48.0666
172.529,48.0666
172.634,48.0666
172.739,48.0666
172.844,48.0666
172.949,48.0666
173.054,48.0666
173.159,48.0666
173.264,48.0666
173.369,48.0666
173.474,48.0666
173.579,48.0666
173.684,48.0666
173.789,48.0666
173.894,48.0666
173.999,48.0666
174.104,48.0666
174.209,48.0666
174.314,48.0666
174.419,48.0666
174.524,48.0666
174.631,48.0666
174.734,48.0666
174.839,48.0666
174.944,48.0666
175.049,48.0666
175.154,48.0666
175.259,48.0666
175.364,48.0666
175.469,48.0666
175.574,48.0666
175.679,48.0666
175.784,48.0666
175.889,48.0666
175.994,48.0666
176.099,48.0666
176.204,48.0666
176.309,48.0666
176.414,48.0666
176.519,48.0666
176.624,48.0666
176.729,48.0666
176.834,48.0666
176.939,48.0666
177.044,48.0666
177.149,48.0666
177.254,48.0666
177.359,48.0666
177.464,48.0666
177.569,48.0666
177.674,48.0666
177.779,48.0666
177.884,48.0666
177.989,48.0666
178.094,48.0666
178.199,48.0666
178.304,48.0666
178.409,48.0666
178.514,48.0666
178.619,48.0666
178.724,48.0666
178.829,48.0666
178.934,48.0666
179.039,48.0666
179.144,48.0666
179.249,48.0666
179.354,48.0666
179.459,48.0666
179.564,48.0666
179.669,48.0666
179.774,48.0666
179.881,48.0666
179.984,48.0666
180.089,48.0666
180.194,48.0666
180.299,48.0666
180.404,48.0666
180.509,48.0666
180.614,48.0666
180.719,48.0666
180.824,48.0666
180.929,48.0666
181.034,48.0666
181.139,48.0666
181.244,48.0666
181.349,48.0666
181.454,48.0666
181.559,48.0666
181.664,48.0666
181.769,48.0666
181.874,48.0666
181.979,48.0666
182.084,48.0666
182.189,48.0666
182.294,48.0666
182.399,48.0666
182.504,48.0666
182.609,48.0666
182.714,48.0666
182.819,48.0666
182.924,48.0666
183.029,48.0666
183.134,48.0666
183.239,48.0666
183.344,48.0666
183.449,48.0666
183.554,48.0666
183.659,48.0666
183.764,48.0666
