#time, gyroZ[]
39.7881,-0.00958738
39.8931,0.00426106
39.9981,-0.00213053
40.1031,-0.00958738
40.2081,0.00745685
40.3131,-0.00319579
40.4181,-0.00745685
40.5231,-0.00426106
40.6281,0.00532632
40.7331,-0.0127832
40.8381,-0.0127832
40.9431,0.00426106
41.0481,0.00532632
41.1531,-0.00106526
41.2581,-0.00213053
41.3631,-0.00106526
41.4682,-0.00213053
41.5731,-0.00213053
41.6781,-0.00213053
41.8041,-0.00213053
41.9091,-0.00213053
42.0141,-0.00213053
42.1191,-0.00213053
42.2241,-0.00213053
42.3291,-0.00106526
42.4341,-0.00106526
42.5391,-0.00213053
42.6441,-0.00213053
42.7491,-0.00213053
42.8541,-0.00106526
42.9591,-0.00106526
43.0641,-0.00213053
43.1691,-0.00213053
43.2741,-0.00213053
43.3791,-0.00106526
43.4841,-0.00213053
43.5891,-0.00213053
43.6941,-0.00106526
43.7991,-0.00213053
43.9041,-0.00213053
44.0091,-0.00213053
44.1141,-0.00213053
44.2191,-0.00213053
44.3241,-0.00106526
44.4291,-0.00213053
44.5341,-0.00106526
44.6391,-0.00213053
44.7441,-0.00213053
44.8491,-0.00213053
44.9541,-0.00213053
45.0591,-0.00213053
45.1641,-0.00213053
45.2691,-0.00213053
45.3741,-0.00213053
45.4791,-0.00106526
45.5841,-0.00213053
45.6891,-0.00213053
45.7941,-0.00106526
45.8991,-0.00213053
46.0041,-0.00213053
46.1091,-0.00106526
46.2141,-0.00106526
46.3191,-0.00106526
46.4241,-0.00106526
46.5291,-0.00213053
46.6341,-0.00213053
46.7391,-0.00106526
46.8441,-0.00106526
46.9491,-0.00213053
47.0541,-0.00213053
47.1591,-0.00213053
47.2641,-0.00213053
47.3691,-0.00106526
47.4741,-0.00213053
47.5791,-0.00213053
47.6841,-0.00213053
47.7891,-0.00106526
47.8941,-0.00213053
47.9991,-0.00213053
48.1041,-0.00213053
48.2091,-0.00213053
48.3141,-0.00106526
48.4191,-0.00106526
48.5241,-0.00106526
48.6291,-0.00106526
48.7341,-0.00106526
48.8391,-0.00106526
48.9441,-0.00106526
49.0491,-0.00106526
49.1541,-0.00213053
49.2591,-0.00213053
49.3641,-0.00213053
49.4691,-0.00213053
49.5741,-0.00213053
49.6791,-0.00213053
49.7841,-0.00213053
49.8891,-0.00106526
49.9941,-0.00106526
50.0991,-0.00106526
50.2041,-0.00106526
50.3091,-0.00213053
50.4141,-0.00106526
50.5191,-0.00639159
50.6241,-0.00213053
50.7291,-0.00106526
50.8341,0.00319579
50.9391,-0.00532632
51.0441,0.00106526
51.1491,-0.00426106
51.2541,0
51.3591,-0.00106526
51.4641,0.00106526
51.5691,-0.00532632
51.6741,0.00213053
51.7791,0
51.8841,-0.00319579
51.9891,0.00532632
52.0941,-0.00106526
52.1991,-0.015979
52.3041,-0.0138484
52.4091,-0.00213053
52.5141,0.00106526
52.6191,-0.00426106
52.7241,-0.00213053
52.8291,0.00426106
52.9341,0
53.0391,-0.00319579
53.1441,0.00532632
53.2491,-0.00213053
53.3541,-0.00319579
53.4591,-0.00106526
53.5641,0
53.6691,-0.00532632
53.7741,-0.00745685
53.8791,0
53.9841,0.00319579
54.0891,-0.00106526
54.1941,-0.00106526
54.2991,-0.00213053
54.4041,-0.00319579
54.5091,0.00106526
54.6141,0
54.7191,0.00106526
54.8241,0.00532632
54.9291,-0.00532632
55.0341,-0.00106526
55.1391,0.00106526
55.2441,0
55.3491,-0.00426106
55.4541,-0.00106526
55.5591,-0.00532632
55.6641,0.00213053
55.7691,-0.00106526
55.8741,0.00426106
55.9791,-0.00852212
56.0841,-0.0170442
56.1891,0.015979
56.2941,-0.00106526
56.3991,0.0127832
56.5041,0.00319579
56.6091,-0.0149137
56.7141,-0.00745685
56.8191,0.00213053
56.9241,-0.00745685
57.0291,0.0181095
57.1341,-0.00319579
57.2391,-0.00319579
57.3441,-0.0127832
57.4491,0.00745685
57.5541,0.00106526
57.6591,0.00106526
57.7641,0.0298274
57.8691,-0.00958738
57.9741,0.00532632
58.0791,0.00106526
58.1841,0.00319579
58.2891,-0.00639159
58.3941,-0.0149137
58.4991,-0.0191748
58.6041,-0.00745685
58.7091,-0.00106526
58.8141,-0.00213053
58.9191,0
59.0241,-0.00319579
59.1291,-0.00213053
59.2341,-0.00213053
59.3391,0
59.4441,-0.00319579
59.5491,-0.00106526
59.6541,-0.00213053
59.7591,-0.00213053
59.8641,-0.00213053
59.9691,0.00213053
60.0741,0
60.1791,0.00426106
60.2841,0.00532632
60.3891,-0.00426106
60.4941,0.00426106
60.5991,-0.00532632
60.7041,-0.00532632
60.8091,-0.00745685
60.9141,-0.00958738
61.0191,-0.00426106
61.1241,-0.00106526
61.2291,-0.00319579
61.3341,0
61.4391,-0.00426106
61.5441,-0.00426106
61.6491,0
61.7541,-0.00532632
61.8591,-0.00319579
61.9641,0.00106526
62.0691,0.00106526
62.1741,0.00426106
62.2791,-0.00319579
62.3841,-0.0117179
62.4891,-0.0106526
62.5941,0.00319579
62.6991,-0.00532632
62.8041,0
62.9091,0.00106526
63.0141,0.0106526
63.1191,0.00106526
63.2241,-0.00213053
63.3291,-0.00319579
63.4341,-0.00319579
63.5391,-0.00106526
63.6441,-0.00213053
63.7491,-0.00532632
63.8541,0.00319579
63.9591,0.00426106
64.0641,0.0117179
64.1691,0.00106526
64.2741,0.0181095
64.3791,-0.00745685
64.4841,-0.00639159
64.5891,-0.00213053
64.6941,-0.00213053
64.7991,-0.00745685
64.9041,-0.00426106
65.0091,-0.00106526
65.1141,0.00319579
65.2191,-0.00852212
65.3241,0.0117179
65.4291,0.00106526
65.5341,-0.00532632
65.6391,0
65.7441,0.0276969
65.8491,0.00745685
65.9541,-0.00958738
66.0591,-0.00639159
66.1641,0.00745685
66.2691,0.00532632
66.3741,-0.00532632
66.4792,-0.00106526
66.5841,-0.0106526
66.6891,-0.0117179
66.7941,0.0117179
66.8991,-0.0170442
67.0041,0.0117179
67.1091,0.00426106
67.2141,-0.0905475
67.3191,0.0106526
67.4241,-0.00106526
67.5291,-0.0181095
67.6341,-0.0191748
67.7391,0.0117179
67.8441,0.0351537
67.9491,-0.0415453
68.0541,-0.00532632
68.1591,0.056459
68.2641,0.0181095
68.3691,0.0191748
68.4741,0.0447411
68.5791,0.0127832
68.6841,-0.00852212
68.7891,0.015979
68.8941,0.0266316
68.9991,0.00532632
69.1041,0.0383495
69.2091,0.0266316
69.3141,0.0532632
69.4191,0.0852212
69.5241,0.0468716
69.6291,0.00532632
69.7341,0.00639159
69.8391,0.0330232
69.9441,-0.00319579
70.0491,-0.0234358
70.1541,0.0106526
70.2591,-0.02024
70.3641,0.036219
70.4691,-0.0213053
70.5741,0.00213053
70.6791,0.00532632
70.7841,0
70.8891,0.0181095
70.9941,-0.0308927
71.0991,0.015979
71.2041,0.00426106
71.3091,0.00426106
71.4141,-0.00532632
71.5191,0.00426106
71.6241,0.0223706
71.7291,-0.00426106
71.8341,0.00532632
71.9391,0.0372843
72.0441,0.00213053
72.1491,0.00745685
72.2541,-0.00426106
72.3591,0.00958738
72.4641,0.0127832
72.5691,-0.00106526
72.6741,-0.0117179
72.7791,0.00213053
72.8841,-0.0127832
72.9891,0.0245011
73.0941,0.0181095
73.1991,0.00532632
73.3041,0
73.4091,0.00958738
73.5141,0.0276969
73.6191,-0.0191748
73.7241,0.0149137
73.8291,0.00639159
73.9341,-0.00213053
74.0391,0.0213053
74.1441,-0.0149137
74.2491,0.00532632
74.3541,-0.0213053
74.4591,-0.00852212
74.5641,-0.00958738
74.6691,0.00319579
74.7741,0.00426106
74.8791,-0.00958738
74.9841,-0.00319579
75.0891,0.00426106
75.1941,0.00958738
75.2991,-0.0276969
75.4041,-0.0266316
75.5091,-0.0138484
75.6141,0.00639159
75.7191,0.00319579
75.8241,-0.0138484
75.9291,0.0191748
76.0341,-0.00532632
76.1391,0.0394148
76.2441,0.00958738
76.3491,0.036219
76.4541,0.0223706
76.5591,0.0575243
76.6641,0.0628506
76.7691,-0.0255663
76.8741,0.0117179
76.9791,0.015979
77.0841,0.0170442
77.1891,0.0649811
77.2941,-0.00426106
77.3991,0.00852212
77.5041,-0.00852212
77.6091,-0.00745685
77.7141,-0.0138484
77.8191,-0.0106526
77.9241,0.0223706
78.0291,-0.00958738
78.1341,0.00958738
78.2391,0.00319579
78.3441,0.00213053
78.4491,-0.00852212
78.5541,0.0713727
78.6591,-0.00852212
78.7641,-0.0426106
78.8691,-0.00639159
78.9741,-0.00745685
79.0791,-0.015979
79.1841,-0.0894822
79.2891,0.0735032
79.3941,-0.00319579
79.4991,-0.0234358
79.6041,0.0937433
79.7091,-0.0138484
79.8141,0.0170442
79.9191,0.0223706
80.0241,0.0149137
80.1291,0.00319579
80.2341,0.00852212
80.3391,-0.0191748
80.4441,-0.015979
80.5491,-0.0106526
80.6541,-0.00532632
80.7591,0.0117179
80.8641,-0.0138484
80.9691,0.0266316
81.0741,-0.00426106
81.1791,-0.0351537
81.2841,0.076699
81.3891,-0.0213053
81.4941,0.015979
81.5991,0.00532632
81.7041,0.00745685
81.8091,-0.00852212
81.9141,0.02024
82.0191,0.00639159
82.1241,0.00106526
82.2291,0.0127832
82.3341,-0.0223706
82.4391,-0.00639159
82.5441,0.00958738
82.6491,0.00426106
82.7541,-0.00106526
82.8591,0.00639159
82.9641,-0.0127832
83.0691,-0.00106526
83.1741,-0.0170442
83.2791,-0.0181095
83.3841,-0.0308927
83.4892,0.0127832
83.5941,-0.0213053
83.6991,-0.00426106
83.8041,-0.015979
83.9091,0.015979
84.0141,-0.02024
84.1191,0.0117179
84.2241,0.00106526
84.3291,-0.00532632
84.4341,-0.00213053
84.5391,-0.00532632
84.6441,-0.00745685
84.7491,-0.00319579
84.8541,-0.00426106
84.9591,0.00106526
85.0641,0.00745685
85.1691,0.052198
85.2741,0.115049
85.3791,0.150202
85.4841,-0.02024
85.5891,-0.036219
85.6941,0.00532632
85.7991,0.00213053
85.9041,0.00852212
86.0091,0.00532632
86.1141,-0.00852212
86.2191,-0.00319579
86.3241,-0.00639159
86.4291,0.0117179
86.5341,0.00958738
86.6391,0.00319579
86.7441,0
86.8491,-0.00532632
86.9541,0
87.0591,0.00319579
87.1641,-0.00106526
87.2691,-0.00745685
87.3741,-0.00745685
87.4791,-0.0170442
87.5841,-0.00319579
87.6891,0.00852212
87.7941,-0.00319579
87.8991,0.00852212
88.0041,-0.00532632
88.1091,0.00106526
88.2141,0.00639159
88.3191,0.0106526
88.4241,-0.00958738
88.5291,0.00532632
88.6341,0.0170442
88.7391,0.00106526
88.8441,0.00852212
88.9491,-0.0234358
89.0541,-0.00319579
89.1591,-0.0117179
89.2641,0.0149137
89.3691,0.00852212
89.4741,0.00213053
89.5791,0.00852212
89.6841,0.02024
89.7891,-0.00106526
89.8941,0.0127832
89.9991,0.00213053
90.1041,-0.00426106
90.2091,-0.00319579
90.3141,0.00639159
90.4191,-0.00852212
90.5241,-0.00213053
90.6291,0.015979
90.7341,-0.00745685
90.8391,-0.00426106
90.9441,-0.00639159
91.0491,0
91.1541,0.00319579
91.2591,0.0149137
91.3641,-0.00106526
91.4691,0.00639159
91.5741,0
91.6791,0.00532632
91.7841,0.00213053
91.8891,0.00106526
91.9941,0.0149137
92.0991,-0.00106526
92.2041,-0.02024
92.3091,0
92.4141,-0.00745685
92.5191,0.00745685
92.6241,-0.0117179
92.7291,0.00106526
92.8341,0.00319579
92.9391,0.015979
93.0441,0.0138484
93.1491,0.0149137
93.2541,0.0245011
93.3591,-0.0245011
93.4641,0.00213053
93.5691,-0.00319579
93.6741,-0.00639159
93.7791,-0.00213053
93.8841,0.00745685
93.9891,0.0127832
94.0941,0.0234358
94.1991,-0.00852212
94.3041,0.00319579
94.4091,-0.00639159
94.5141,0.0234358
94.6191,0.02024
94.7241,0.0138484
94.8291,0.0223706
94.9341,-0.00852212
95.0391,0.0223706
95.1441,-0.00958738
95.2491,0.0170442
95.3541,-0.015979
95.4591,0.0255663
95.5641,0.00426106
95.6691,0.0415453
95.7741,0.00958738
95.8791,-0.04048
95.9841,0.00639159
96.0891,0.00639159
96.1941,-0.0149137
96.2991,0.0106526
96.4041,0.0170442
96.5091,-0.00852212
96.6141,0.00852212
96.7191,0.00319579
96.8241,-0.00745685
96.9291,0.00319579
97.0341,0
97.1391,-0.00319579
97.2441,-0.00958738
97.3491,-0.0213053
97.4541,0.0213053
97.5591,-0.00106526
97.6641,0.00532632
97.7691,-0.0340885
97.8741,-0.036219
97.9791,-0.00745685
98.0841,0.0223706
98.1891,-0.0181095
98.2941,0.0191748
98.3991,0.00852212
98.5041,0.015979
98.6091,-0.00426106
98.7141,-0.0298274
98.8191,-0.0490022
98.9241,-0.0468716
99.0291,-0.00213053
99.1341,-0.00213053
99.2391,-0.00319579
99.3441,0.00745685
99.4491,-0.00319579
99.5541,-0.00958738
99.6591,-0.00532632
99.7641,0.00426106
99.8691,-0.00106526
99.9741,0.00106526
100.079,0.00639159
100.184,-0.00106526
100.289,0.0276969
100.394,0.00106526
100.499,-0.00319579
100.604,0.0127832
100.709,-0.0308927
100.814,0.00639159
100.919,0.00106526
101.024,0.00319579
101.129,-0.0308927
101.234,0.00532632
101.339,0.00745685
101.444,0.00639159
101.549,-0.0191748
101.654,0.00213053
101.759,-0.00958738
101.864,0
101.969,-0.0138484
102.074,0.0138484
102.179,-0.0287621
102.284,-0.0181095
102.389,0.0266316
102.494,-0.0117179
102.599,0.0149137
102.704,-0.0106526
102.809,0.0223706
102.914,0.0585895
103.019,-0.072438
103.124,0.0287621
103.229,-0.0330232
103.334,0.0479369
103.439,-0.00532632
103.544,0.00532632
103.649,-0.0415453
103.754,-0.0330232
103.859,-0.0372843
103.964,-0.0756338
104.069,0.092678
104.174,-0.052198
104.279,0.0490022
104.384,-0.00426106
104.489,-0.00426106
104.594,-0.00852212
104.699,0.00213053
104.804,0.00106526
104.909,0.00213053
105.014,-0.00213053
105.119,-0.00213053
105.224,-0.00106526
105.329,-0.00106526
105.434,-0.00106526
105.539,0.0138484
105.644,0
105.749,-0.00106526
105.854,-0.00106526
105.959,-0.00106526
106.064,-0.00106526
106.169,-0.00106526
106.274,0
106.379,-0.00106526
106.484,-0.00106526
106.589,0
106.694,-0.00213053
106.799,-0.00106526
106.904,-0.00213053
107.009,-0.00213053
107.114,-0.00213053
107.219,0
107.324,-0.00213053
107.429,-0.00106526
107.534,-0.00106526
107.639,-0.00106526
107.744,-0.00106526
107.849,-0.00106526
107.954,-0.00106526
108.059,-0.00106526
108.164,-0.00106526
108.269,-0.00106526
108.374,-0.00106526
108.479,-0.00106526
108.584,-0.00106526
108.689,0.00213053
108.794,0.00106526
108.899,0.0149137
109.004,0.00745685
109.109,0.0149137
109.214,0.00639159
109.319,-0.00319579
109.424,-0.00639159
109.529,-0.0106526
109.634,-0.00106526
109.739,-0.0383495
109.844,0.00213053
109.949,0.00106526
110.054,-0.00319579
110.159,0
110.264,-0.00106526
110.369,-0.00213053
110.474,0
110.579,-0.00106526
110.684,-0.00106526
110.789,-0.00213053
110.894,-0.00106526
110.999,-0.00106526
111.104,0
111.209,0
111.314,-0.00106526
111.419,0
111.524,-0.00213053
111.629,-0.00106526
111.734,-0.00213053
111.839,-0.00106526
111.944,-0.00532632
112.049,0.00106526
112.154,0
112.259,-0.00639159
112.364,0
112.469,0.00106526
112.574,-0.00745685
112.679,-0.0170442
112.784,0.0213053
112.889,-0.00426106
112.994,-0.00745685
113.099,0
113.204,-0.00213053
113.309,0.00106526
113.414,0
113.519,0
113.624,-0.00106526
113.729,-0.00106526
113.834,-0.00106526
113.939,0
114.044,-0.00213053
114.149,-0.00213053
114.254,-0.00106526
114.359,0
114.464,-0.00106526
114.569,-0.00106526
114.674,-0.00106526
114.779,0
114.884,-0.00106526
114.989,-0.00106526
115.094,-0.00106526
115.199,-0.00106526
115.304,-0.00106526
115.409,-0.00213053
115.514,-0.00213053
115.619,-0.00106526
115.724,-0.00639159
115.829,0.00639159
115.934,-0.00213053
116.039,0
116.144,0.00106526
116.249,0.00213053
116.354,-0.00426106
116.459,-0.00106526
116.564,0.00319579
116.669,0.00213053
116.774,-0.00106526
116.879,0
116.984,0.0351537
117.089,-0.00958738
117.194,-0.00745685
117.299,0.00958738
117.404,-0.00106526
117.509,-0.00319579
117.614,-0.00213053
117.719,-0.00319579
117.824,0
117.929,-0.0117179
118.034,-0.00106526
118.139,-0.00106526
118.244,-0.00319579
118.349,-0.00213053
118.454,0.00319579
118.559,-0.00213053
118.664,-0.00319579
118.769,-0.00213053
118.874,-0.00639159
118.979,-0.00319579
119.084,-0.0127832
119.189,0.0234358
119.294,-0.00639159
119.399,-0.00106526
119.504,0.0138484
119.609,0.0383495
119.714,0.00426106
119.819,0
119.924,-0.00319579
120.029,-0.00106526
120.134,0
120.239,0.00426106
120.344,0
120.449,0.0330232
120.554,0.0117179
120.659,0.00106526
120.764,0.0617853
120.869,-0.00958738
120.974,-0.0191748
121.079,-0.00426106
121.184,0.00213053
121.289,0.0213053
121.394,-0.00852212
121.499,-0.00319579
121.604,-0.00106526
121.709,-0.00106526
121.814,-0.00213053
121.919,0
122.024,-0.00106526
122.129,-0.00106526
122.234,-0.00106526
122.339,0
122.444,0.00745685
122.549,0.00106526
122.654,0.00213053
122.759,-0.00532632
122.864,-0.00532632
122.969,-0.00213053
123.074,0.00532632
123.179,-0.00426106
123.284,-0.00426106
123.389,-0.00426106
123.494,-0.00426106
123.599,0.00319579
123.704,0.00532632
123.809,0.0106526
123.914,-0.00532632
124.019,-0.00106526
124.124,-0.00958738
124.229,-0.00532632
124.334,-0.00213053
124.439,0.00319579
124.544,-0.0106526
124.649,-0.00319579
124.754,0.00213053
124.859,-0.0127832
124.964,-0.0255663
125.069,0.00319579
125.174,-0.00426106
125.279,-0.00106526
125.384,-0.00319579
125.489,-0.00426106
125.594,-0.00213053
125.699,-0.00319579
125.804,-0.00532632
125.909,-0.0117179
126.014,0.00532632
126.119,0.0149137
126.224,-0.00106526
126.329,0
126.434,0.0213053
126.539,0.00106526
126.644,0.00213053
126.749,0.0106526
126.854,0.0276969
126.959,-0.00213053
127.064,0.00319579
127.169,-0.0149137
127.274,-0.00213053
127.379,-0.00532632
127.484,-0.0106526
127.589,0.00106526
127.694,-0.00639159
127.799,-0.00106526
127.904,-0.0479369
128.009,0.0234358
128.114,-0.00745685
128.219,0.00852212
128.324,0.0181095
128.429,0.02024
128.534,0.0213053
128.639,0.0106526
128.744,0.00745685
128.849,-0.0117179
128.954,-0.00213053
129.059,-0.00106526
129.164,0.00213053
129.269,-0.00106526
129.374,-0.00426106
129.479,-0.00106526
129.584,-0.00958738
129.689,-0.00639159
129.794,-0.00106526
129.899,0.00213053
130.004,-0.00532632
130.109,-0.00639159
130.214,0.00745685
130.319,0.00532632
130.424,0.00319579
130.529,0.0213053
130.634,-0.0106526
130.739,0.00213053
130.844,0.00213053
130.949,0.0213053
131.054,0.0223706
131.159,0.0351537
131.264,-0.00319579
131.369,0.00532632
131.474,-0.02024
131.579,-0.00213053
131.684,-0.00639159
131.789,-0.00958738
131.894,-0.00319579
131.999,0.00106526
132.104,-0.00426106
132.209,-0.00106526
132.314,-0.00213053
132.419,0
132.524,0
132.629,0
132.734,0
132.839,-0.00106526
132.944,-0.00852212
133.049,-0.0117179
133.154,-0.0106526
133.259,-0.0191748
133.364,-0.00213053
133.469,0.00106526
133.574,-0.00106526
133.679,-0.00106526
133.784,-0.00106526
133.889,-0.00106526
133.994,-0.00106526
134.099,0
134.204,-0.00106526
134.309,-0.00106526
134.414,-0.00319579
134.519,0.00426106
134.624,0.00319579
134.729,0.00213053
134.834,0.00106526
134.939,0.00319579
135.044,0.00213053
135.149,0
135.254,0.00213053
135.359,-0.015979
135.464,-0.0149137
135.569,0.00426106
135.674,0
135.779,-0.00106526
135.884,0.00426106
135.989,-0.00532632
136.094,-0.0149137
136.199,-0.036219
136.304,-0.0223706
136.409,0.00532632
136.514,-0.0149137
136.619,0.00319579
136.724,0.00213053
136.829,-0.00106526
136.934,0.00319579
137.039,-0.00106526
137.144,-0.00213053
137.249,0.0138484
137.354,0.00852212
137.459,-0.00213053
137.564,0.00319579
137.669,0.00639159
137.774,-0.00106526
137.879,-0.00639159
137.984,-0.00426106
138.089,-0.00426106
138.194,-0.0127832
138.299,-0.00639159
138.404,0
138.509,-0.00319579
138.614,-0.00745685
138.719,-0.0117179
138.824,-0.00106526
138.929,0.00213053
139.034,-0.00426106
139.139,-0.00213053
139.244,-0.00106526
139.349,-0.00106526
139.454,-0.00106526
139.559,-0.00319579
139.664,-0.00319579
139.769,0
139.874,0
139.979,-0.00958738
140.084,-0.00319579
140.189,-0.00213053
140.294,-0.00213053
140.399,0.00319579
140.504,0.00106526
140.609,0.00426106
140.714,0.00106526
140.819,0.00639159
140.924,0.0117179
141.029,0.00639159
141.134,0.00319579
141.239,-0.00213053
141.344,-0.0138484
141.449,-0.00319579
141.554,-0.00319579
141.659,-0.00532632
141.764,-0.00426106
141.869,0.00319579
141.974,0.00319579
142.079,-0.00319579
142.184,-0.00426106
142.289,-0.00319579
142.394,-0.0117179
142.499,-0.00106526
142.604,0
142.709,-0.00426106
142.814,0.00319579
142.919,-0.00319579
143.024,-0.00106526
143.129,0.00106526
143.234,0.00106526
143.339,-0.00532632
143.444,0.00213053
143.549,-0.00213053
143.654,-0.00106526
143.759,-0.00213053
143.864,-0.0276969
143.969,-0.00319579
144.074,0.00532632
144.179,-0.0713727
144.284,-0.0127832
144.389,0.0372843
144.494,-0.0340885
144.599,-0.0777643
144.704,-0.0383495
144.809,0.0490022
144.914,0.0468716
145.019,0.00958738
145.124,0.0213053
145.229,-0.00106526
145.334,-0.00532632
145.439,0
145.544,-0.00426106
145.649,0.00213053
145.754,-0.015979
145.859,0.015979
145.964,0.015979
146.069,0.0191748
146.174,0.0234358
146.279,0.0213053
146.384,0.0138484
146.489,0.0298274
146.594,0.0372843
146.699,-0.00958738
146.804,-0.0319579
146.909,0.00745685
147.014,0.0372843
147.119,0.0223706
147.224,0.00639159
147.329,0.0639159
147.434,-0.0255663
147.539,0.0266316
147.644,0.00106526
147.749,0.015979
147.854,0.0138484
147.959,0.0213053
148.064,-0.00745685
148.169,0.0266316
148.274,0.00745685
148.379,0.00852212
148.484,0.0308927
148.589,0.00319579
148.694,-0.0798948
148.799,0.0372843
148.904,-0.0191748
149.009,0.02024
149.114,0.036219
149.219,0.0266316
149.324,0.0127832
149.429,0.00852212
149.534,-0.00319579
149.639,0.0266316
149.744,-0.0245011
149.849,0.00745685
149.954,-0.0191748
150.059,0.00852212
150.164,0.0447411
150.269,-0.0266316
150.374,0.00106526
150.479,0.0276969
150.584,0.00106526
150.689,-0.00958738
150.794,0.0138484
150.899,0.00426106
151.004,0.015979
151.109,0.00639159
151.214,0.015979
151.319,0.0191748
151.424,0.0479369
151.529,0.0532632
151.634,0.0149137
151.739,-0.0234358
151.844,-0.0798948
151.949,0.00106526
152.054,0.0149137
152.159,-0.00745685
152.264,0.0138484
152.369,0.0319579
152.474,-0.015979
152.579,0.00319579
152.684,0.0394148
152.789,-0.0191748
152.894,0.00426106
152.999,-0.02024
153.104,-0.02024
153.209,0.0127832
153.314,-0.00213053
153.419,-0.00958738
153.524,-0.0138484
153.629,-0.00639159
153.734,-0.00852212
153.839,0
153.944,0
154.049,-0.00639159
154.154,-0.00319579
154.259,0.015979
154.364,-0.00213053
154.469,0.00639159
154.574,-0.00106526
154.679,0.0372843
154.784,0.00745685
154.889,0.0149137
154.994,0.0127832
155.099,0.00213053
155.204,-0.00106526
155.309,0.0149137
155.414,-0.00213053
155.519,0
155.624,0.00106526
155.729,0.0213053
155.834,0.0117179
155.939,0.015979
156.044,-0.0330232
156.149,-0.0213053
156.254,0.015979
156.359,0.0127832
156.464,0.00106526
156.569,0.0447411
156.674,-0.02024
156.779,0.0490022
156.884,0.0170442
156.989,0.0245011
157.094,-0.144876
157.199,-0.199204
157.304,-0.0585895
157.409,-0.00106526
157.514,-0.00532632
157.619,-0.0234358
157.724,0.00639159
157.829,0.0351537
157.934,0.015979
158.039,0.00426106
158.144,0.0127832
158.249,0.0127832
158.354,0.0106526
158.459,-0.00106526
158.564,-0.00639159
158.669,0.00532632
158.774,0.0138484
158.879,-0.0479369
158.984,0.0308927
159.089,-0.00745685
159.194,0.0276969
159.299,0.00106526
159.404,0.00213053
159.509,0.00745685
159.614,0.00532632
159.719,0.00639159
159.824,0.00852212
159.929,-0.00639159
160.034,-0.00213053
160.139,-0.00106526
160.244,-0.00213053
160.349,0.00106526
160.454,-0.0138484
160.559,0.00106526
160.664,0.0117179
160.769,0.015979
160.874,0.0170442
160.979,0.02024
161.084,0.0298274
161.189,0.0383495
161.294,0.00106526
161.399,-0.00106526
161.504,0.0106526
161.609,0.00319579
161.714,0.0170442
161.819,-0.00852212
161.924,0.00852212
162.029,-0.00319579
162.134,0.052198
162.239,0.00426106
162.344,0.015979
162.449,0.00106526
162.554,0.00852212
162.659,0.00852212
162.764,0.00639159
162.869,0.00532632
162.974,0.0106526
163.079,0.00745685
163.184,0.00639159
163.289,0.00958738
163.394,-0.0138484
163.499,0.00319579
163.604,-0.00532632
163.709,0
163.814,0.0106526
163.919,-0.00532632
164.024,-0.00852212
164.129,0.00745685
164.234,-0.00426106
164.339,0.00532632
164.444,-0.00319579
164.549,0.00319579
164.654,-0.00319579
164.759,0.00532632
164.864,0.00213053
164.969,0
165.074,0.00319579
165.179,0.0458064
165.284,0.00639159
165.389,0.0245011
165.494,0.00639159
165.599,-0.0117179
165.704,-0.00106526
165.809,-0.0181095
165.914,-0.0106526
166.019,-0.0117179
166.124,-0.0340885
166.229,0.00958738
166.334,0.00106526
166.439,0.02024
166.544,0.015979
166.649,0.00852212
166.754,-0.00319579
166.859,-0.00213053
166.964,-0.00319579
167.069,-0.015979
167.174,0.0181095
167.279,0.00106526
167.384,0.00426106
167.489,-0.00106526
167.594,0.0213053
167.699,-0.00639159
167.804,-0.0276969
167.909,0.0117179
168.014,0.00213053
168.119,-0.00532632
168.224,0.0234358
168.329,0.0394148
168.434,-0.00106526
168.539,0.00639159
168.644,-0.00426106
168.749,0.02024
168.854,-0.00319579
168.959,-0.00319579
169.064,-0.00745685
169.169,0.00745685
169.274,0.00319579
169.379,0.00426106
169.484,0.00639159
169.589,-0.00745685
169.694,-0.00745685
169.799,-0.0436758
169.904,0.00319579
170.009,0.00852212
170.114,0.00319579
170.219,0.00532632
170.324,0.00213053
170.429,0.0138484
170.534,0.0117179
170.639,0.0298274
170.744,-0.00745685
170.849,0.0170442
170.954,0.0426106
171.059,0.0255663
171.164,-0.00852212
171.269,0
171.374,0.0287621
171.479,0.0106526
171.584,0.0245011
171.689,0.00958738
171.794,0.0170442
171.899,0.0191748
172.004,0.0276969
172.109,0.00532632
172.214,0.0127832
172.319,-0.015979
172.424,-0.0319579
172.529,0.00532632
172.634,-0.00958738
172.739,-0.00426106
172.844,-0.00213053
172.949,-0.0117179
173.054,-0.00958738
173.159,-0.00745685
173.264,-0.00319579
173.369,-0.00426106
173.474,-0.00319579
173.579,0
173.684,-0.00213053
173.789,0
173.894,0.00532632
173.999,0.00106526
174.104,-0.00213053
174.209,-0.00745685
174.314,0.00426106
174.419,0.00745685
174.524,0.0117179
174.629,0.00745685
174.734,0.0117179
174.839,-0.0223706
174.944,0.0170442
175.049,0.00532632
175.154,-0.0585895
175.259,-0.00532632
175.364,-0.00426106
175.469,-0.00852212
175.574,0.0436758
175.679,0.0149137
175.784,-0.00106526
175.889,-0.00852212
175.994,-0.00958738
176.099,-0.00213053
176.204,-0.00745685
176.309,0.00213053
176.414,0
176.519,0.00106526
176.624,0
176.729,0
176.834,0.00213053
176.939,-0.00639159
