#time, accZ[]
168.539,-9.93215
168.644,-10.2315
168.749,-10.1429
168.854,-10.4423
168.959,-10.0663
169.064,-10.2579
169.169,-10.1214
169.274,-10.0567
169.379,-9.99202
169.484,-10.0519
169.589,-10.1429
169.694,-10.301
169.799,-10.0974
169.904,-9.95849
170.009,-10.2627
170.114,-9.95849
170.219,-10.0735
170.324,-10.1621
170.429,-10.2124
170.534,-10.0543
170.639,-10.1621
170.744,-10.2124
170.849,-10.2076
170.954,-10.1453
171.059,-10.2962
171.164,-10.0016
171.269,-10.2339
171.374,-10.1381
171.479,-10.2219
171.584,-10.2243
171.689,-10.2698
171.794,-10.1357
171.899,-10.1357
172.004,-10.1597
172.109,-10.198
172.214,-10.301
172.319,-10.1309
172.424,-10.3992
172.529,-10.3824
172.634,-10.0663
172.739,-10.2674
172.844,-10.0974
172.949,-10.2627
173.054,-10.1094
173.159,-10.3417
173.264,-10.1764
173.369,-10.3776
173.474,-10.119
173.579,-10.2507
173.684,-10.2291
173.789,-9.99921
173.894,-10.2363
173.999,-10.3393
174.104,-10.2459
174.209,-10.4064
174.314,-10.2651
174.419,-10.3848
174.524,-10.0878
174.629,-10.186
174.734,-10.1716
174.839,-10.1429
174.944,-10.2291
175.049,-10.0806
175.154,-10.1309
175.259,-10.3369
175.364,-10.2124
175.469,-10.277
175.574,-10.3776
175.679,-10.3872
175.784,-10.2004
175.889,-9.44117
175.994,-10.3441
176.099,-10.392
176.204,-10.4686
176.309,-10.3632
176.414,-10.3034
176.519,-10.3561
176.624,-10.2507
176.729,-10.313
176.834,-10.2363
176.939,-10.21
177.044,-10.3537
177.149,-10.2627
177.254,-10.3393
177.359,-10.2986
177.464,-10.3369
177.569,-10.3201
177.674,-10.1429
177.779,-10.3752
177.884,-10.2674
177.989,-10.2914
178.094,-10.3321
178.199,-10.2962
178.304,-10.3273
178.409,-10.1932
178.514,-10.2746
178.619,-10.3201
178.724,-10.5525
178.829,-10.4207
178.934,-10.2028
179.039,-10.3177
179.144,-10.3177
179.249,-10.2387
179.354,-10.313
179.459,-10.2555
179.564,-10.3417
179.669,-10.3609
179.774,-10.3585
179.879,-10.2842
179.984,-10.3585
180.089,-10.2986
180.194,-10.1836
180.299,-10.1836
180.404,-10.4495
180.509,-10.3585
180.614,-10.2315
180.719,-10.3632
180.824,-10.4064
180.929,-10.2004
181.034,-10.5668
181.139,-10.5381
181.244,-10.4279
181.349,-10.404
181.454,-10.3513
181.559,-10.3321
181.664,-10.1525
181.769,-10.3968
181.874,-10.2794
181.979,-10.3273
182.084,-10.277
182.189,-10.3465
182.294,-10.2842
182.399,-10.301
182.504,-10.4303
182.609,-10.4423
182.714,-10.392
182.819,-10.3321
182.924,-10.2507
183.029,-10.3369
183.134,-10.3561
183.239,-10.3321
183.344,-10.4135
183.449,-10.3297
183.554,-10.3848
183.659,-10.3848
183.764,-10.3489
183.869,-10.7153
183.974,-10.2172
184.079,-10.4064
184.184,-10.5141
184.289,-10.4591
184.394,-10.3465
184.499,-10.3537
184.604,-10.4231
184.709,-10.3273
184.814,-10.3273
184.919,-10.4088
185.024,-10.8542
185.129,-10.3297
185.234,-10.3106
185.339,-10.3489
185.444,-10.3177
185.549,-10.4064
185.654,-10.3297
185.759,-10.4016
185.864,-10.3273
185.969,-10.4183
186.074,-10.3728
186.179,-10.3489
186.284,-10.4878
186.389,-10.4686
186.494,-10.4998
186.599,-10.2938
186.704,-10.6004
186.809,-10.4351
186.914,-10.4758
187.019,-10.5501
187.124,-10.6243
187.229,-10.392
187.334,-10.368
187.439,-10.4782
187.544,-10.3537
187.649,-10.3034
187.754,-10.4878
187.859,-10.4279
187.964,-10.3872
188.069,-10.368
188.174,-10.2028
188.279,-10.2339
188.384,-10.5261
188.489,-10.3417
188.594,-10.4279
188.699,-10.3249
188.804,-10.4255
188.909,-10.3585
189.014,-10.3968
189.119,-10.4662
189.224,-10.3273
189.329,-10.3609
189.434,-10.3752
189.539,-10.4327
189.644,-10.3393
189.749,-10.2794
189.854,-10.3752
189.959,-10.3824
190.064,-10.4471
190.169,-10.4135
190.274,-10.4591
190.379,-10.3872
190.484,-10.4543
190.589,-10.4758
190.694,-10.4159
190.799,-10.3585
190.904,-10.0974
191.009,-10.3345
191.114,-10.3201
191.219,-10.2842
191.324,-10.3417
191.429,-10.3776
191.534,-10.3968
191.639,-10.4495
191.744,-10.4207
191.849,-10.4591
191.954,-10.4111
192.059,-10.3177
192.164,-10.495
192.269,-10.5117
192.374,-10.3393
192.479,-10.2363
192.584,-10.2866
192.689,-10.301
192.794,-10.7584
192.899,-10.1573
193.004,-10.3728
193.109,-10.507
193.214,-10.4016
193.319,-10.4758
193.424,-10.4279
193.529,-10.4471
193.634,-10.6028
193.739,-10.4183
193.844,-10.3561
193.949,-10.3465
194.054,-10.4495
194.159,-10.3465
194.264,-10.3489
194.369,-10.3034
194.474,-10.3513
194.579,-10.5501
194.684,-10.4327
194.789,-10.5022
194.894,-10.4638
194.999,-10.4135
195.104,-10.3776
195.209,-10.4135
195.314,-10.4159
195.419,-10.4686
195.524,-10.4926
195.629,-10.8638
195.734,-10.3632
195.839,-10.3201
195.944,-10.9883
196.049,-10.0471
196.154,-8.58615
196.259,-9.31423
196.364,-10.4591
196.469,-9.5202
196.574,-10.0998
196.679,-9.12263
196.784,-9.96568
196.889,-9.87706
196.994,-9.33339
197.099,-9.75731
197.204,-9.64474
197.309,-9.71899
197.414,-9.64474
197.519,-9.91778
197.624,-9.80042
197.729,-9.68546
197.834,-9.7621
197.939,-9.58966
198.044,-9.86269
198.149,-9.75731
198.254,-9.81719
198.359,-9.65911
198.464,-9.91059
198.569,-9.73575
198.674,-9.84353
198.779,-9.87946
198.884,-9.75252
198.989,-9.91538
199.094,-9.88185
199.199,-9.80761
199.304,-9.99921
199.409,-9.94412
199.514,-9.65672
199.619,-9.76449
199.724,-9.91299
199.829,-10.0112
199.934,-9.90341
200.039,-9.82677
200.144,-9.97765
200.249,-9.84353
200.354,-10.1812
200.459,-9.91299
200.564,-10.1022
200.669,-10.2627
200.774,-10.0327
200.879,-10.1166
200.984,-10.0567
201.089,-9.57529
201.194,-10.0543
201.299,-10.0136
201.404,-10.0375
201.509,-10.1237
201.614,-10.0495
201.719,-10.1357
201.824,-9.83156
201.929,-10.2818
202.034,-10.0471
202.139,-9.88185
202.244,-8.31551
202.349,-10.6435
202.454,-11.1368
202.559,-3.86796
202.664,-17.4812
202.769,-10.0184
202.874,-8.943
202.979,-10.4111
203.084,-10.3632
203.189,-10.5596
203.294,-10.3752
203.399,-10.4686
203.504,-10.7009
203.609,-10.3106
203.714,-10.2986
203.819,-10.7417
203.924,-10.495
204.029,-10.4902
204.134,-10.368
204.239,-10.4255
204.344,-10.1621
204.449,-10.3513
204.554,-10.0495
204.659,-10.3345
204.764,-10.4471
204.869,-10.2914
204.974,-10.2603
205.079,-10.4567
205.184,-10.7153
205.289,-10.3177
205.394,-10.3417
205.499,-10.4614
205.604,-10.3728
205.709,-10.2722
205.814,-10.5141
205.919,-10.0591
206.024,-10.4471
206.129,-10.2555
206.234,-10.4998
206.339,-10.4471
206.444,-10.3489
206.549,-10.2842
206.654,-10.2195
206.759,-10.368
206.864,-10.404
206.969,-10.3345
207.074,-10.3177
207.179,-10.4303
207.284,-10.4591
207.389,-10.4614
207.494,-10.2818
207.599,-10.3848
207.704,-10.38
207.809,-10.4878
207.914,-10.4662
208.019,-10.3441
208.124,-10.301
208.229,-10.483
208.334,-10.3752
208.439,-10.4375
208.544,-10.3489
208.649,-10.3177
208.754,-10.4399
208.859,-10.4567
208.964,-10.3585
209.069,-10.3728
209.174,-10.4159
209.279,-10.507
209.384,-10.5357
209.489,-10.3561
209.594,-10.3872
209.699,-10.3968
209.804,-10.4279
209.909,-10.4974
210.014,-10.3872
210.119,-10.5117
210.224,-10.4591
210.329,-10.3585
210.434,-10.4471
210.539,-10.4303
210.644,-10.3417
210.749,-10.4686
210.854,-10.5141
210.959,-10.3537
211.064,-10.174
211.169,-10.3345
211.274,-10.3632
211.379,-10.483
211.484,-10.3537
211.589,-10.3585
211.694,-10.3561
211.799,-10.4519
211.904,-10.3632
212.009,-10.4471
212.114,-10.4519
212.219,-10.3321
212.324,-10.2291
212.429,-10.3585
212.534,-10.4016
212.639,-10.4375
212.744,-10.4159
212.849,-10.3848
212.954,-10.3872
213.059,-10.4734
213.164,-10.4926
213.269,-10.3609
213.374,-10.3153
213.479,-10.38
213.584,-10.4064
213.689,-10.3393
213.794,-10.4111
213.899,-10.4854
214.004,-10.4303
214.109,-10.3944
214.214,-10.3177
214.319,-10.4016
214.424,-10.4231
214.529,-10.3728
214.634,-10.3561
214.739,-10.3968
214.844,-10.3776
214.949,-10.4327
215.054,-10.4926
215.159,-10.2243
215.264,-10.3896
215.369,-10.4231
215.474,-10.0447
215.579,-10.4567
215.684,-10.4495
215.789,-10.1118
215.894,-10.4064
215.999,-10.3297
216.104,-10.4064
216.209,-10.4591
216.314,-10.3896
216.419,-10.3489
216.524,-10.1716
216.629,-10.3656
216.734,-10.4662
216.839,-10.5117
216.944,-10.3632
217.049,-10.3632
217.154,-10.2842
217.259,-10.3417
217.364,-10.689
217.469,-10.6028
217.574,-10.4519
217.679,-10.6315
217.784,-10.368
217.889,-10.4016
217.994,-10.5117
218.099,-10.3393
218.204,-9.84114
218.309,-10.2818
218.414,-10.4998
218.519,-10.3537
218.624,-10.6291
218.729,-10.3968
218.834,-10.0399
218.939,-10.3106
219.044,-10.9979
219.149,-10.0782
219.254,-10.7632
219.359,-10.313
219.464,-10.3968
219.569,-10.5716
219.674,-10.4854
219.779,-10.313
219.884,-10.4279
219.989,-10.4519
220.094,-10.4662
220.199,-10.5549
220.304,-10.5141
220.409,-10.3225
220.514,-10.3824
220.619,-10.2722
220.724,-10.3225
220.829,-10.3896
220.934,-10.4351
221.039,-10.3465
221.144,-10.3561
221.249,-10.6123
221.354,-10.3321
221.459,-10.4327
221.564,-10.4519
221.669,-10.4183
221.774,-10.5836
221.879,-10.392
221.984,-10.4207
222.089,-10.4686
222.194,-10.471
222.299,-10.4399
222.404,-10.4399
222.509,-10.3561
222.614,-10.4543
222.719,-10.3872
222.824,-10.4351
222.929,-10.4567
223.034,-10.4327
223.139,-10.5165
223.244,-10.3321
223.349,-10.4351
223.454,-10.5525
223.559,-10.404
223.664,-10.3704
223.769,-10.4567
223.874,-10.4279
223.979,-10.3776
224.084,-10.4351
224.189,-10.4111
224.294,-10.4159
224.399,-10.4231
224.504,-10.4231
224.609,-10.4135
224.714,-10.404
224.819,-10.4111
224.924,-10.4088
225.029,-10.3848
225.134,-10.4135
225.239,-10.4111
225.344,-10.4351
225.449,-10.3297
225.554,-10.3513
225.659,-10.4519
225.764,-10.4064
225.869,-10.4111
225.974,-10.4183
226.079,-10.5764
226.184,-10.3896
226.289,-10.4375
226.394,-10.4159
226.499,-10.4159
226.604,-10.3992
226.709,-10.4303
226.814,-10.4327
226.919,-10.4183
227.024,-10.4088
227.129,-10.4303
227.234,-10.4231
227.339,-10.4207
227.444,-10.3872
227.549,-10.4064
227.654,-10.3944
227.759,-10.4111
227.864,-10.3824
227.969,-10.392
228.074,-10.4183
228.179,-10.4638
228.284,-10.4088
228.389,-10.392
228.494,-10.4255
228.599,-10.3944
228.704,-10.404
228.809,-10.4423
228.914,-10.4207
229.019,-10.4327
229.124,-10.4471
229.229,-10.4207
229.334,-10.4064
229.439,-10.4016
229.544,-10.4111
229.649,-10.4471
229.754,-10.4064
229.859,-10.3872
229.964,-10.4327
230.069,-10.3848
230.174,-10.4351
230.279,-10.4135
230.384,-10.4064
230.489,-10.392
230.594,-10.4159
230.699,-10.4016
230.804,-10.3992
230.909,-10.4183
231.014,-10.4088
231.119,-10.4686
231.224,-10.4207
231.329,-10.3297
231.434,-11.065
231.539,-11.2877
231.644,-10.1693
231.749,-9.21364
231.854,-10.1405
231.959,-9.19688
232.064,-10.677
232.169,-11.8577
232.274,-10.4614
232.379,-9.49865
232.484,-9.74533
232.589,-10.6195
232.694,-11.6781
232.799,-8.62207
232.904,-11.338
233.009,-10.4447
233.114,-10.392
233.219,-10.186
233.324,-9.7597
233.429,-11.0698
233.534,-10.7704
233.639,-10.3944
233.744,-10.5572
233.849,-10.8111
233.954,-10.5453
234.059,-10.3537
234.164,-11.1752
234.269,-8.96695
234.374,-11.3141
234.479,-10.5764
234.584,-10.6435
234.689,-10.6626
234.794,-10.7991
234.899,-10.5908
235.004,-10.8782
235.109,-10.7608
235.214,-10.3704
235.319,-10.586
235.424,-10.4471
235.529,-10.507
235.634,-10.507
235.739,-10.1429
235.844,-10.6698
235.949,-10.7081
236.054,-10.9093
236.159,-10.2746
236.264,-10.4351
236.369,-11.0147
236.474,-10.7345
236.579,-10.495
236.684,-11.1752
236.789,-12.2577
236.894,-10.4734
236.999,-10.6171
237.104,-10.5596
237.209,-11.0961
237.314,-10.4614
237.419,-10.392
237.524,-10.7536
237.629,-10.5788
237.734,-10.5836
237.839,-10.5333
237.944,-10.6315
238.049,-10.6746
238.154,-10.5429
238.259,-10.4447
238.364,-11.0123
238.469,-10.4878
238.574,-10.5836
238.679,-10.986
238.784,-10.8279
238.889,-11.2135
238.994,-10.5908
239.099,-10.471
239.204,-10.6099
239.309,-11.0434
239.414,-10.9596
239.519,-9.7118
239.624,-10.6602
239.729,-10.1788
239.834,-10.9836
239.939,-10.6195
240.044,-10.7417
240.149,-10.2219
240.254,-10.6914
240.359,-10.4662
240.464,-10.6051
240.569,-10.6435
240.674,-10.6459
240.779,-10.4351
240.884,-10.6123
240.989,-10.665
241.094,-10.5309
241.199,-10.6195
241.304,-10.7009
241.409,-10.5788
241.514,-10.4614
241.619,-10.653
241.724,-10.5549
241.829,-10.5046
241.934,-10.6698
242.039,-10.3728
242.144,-10.5285
242.249,-10.5093
242.354,-10.2076
242.459,-10.7536
242.564,-10.404
242.669,-10.6147
242.774,-10.7752
242.879,-10.8854
242.984,-10.6219
243.089,-10.6435
243.194,-10.7201
243.299,-10.7728
243.404,-10.5764
243.509,-10.7728
243.614,-10.4758
243.719,-10.6123
243.824,-10.5405
243.929,-10.586
244.034,-12.7894
244.139,-11.144
244.244,-10.1094
244.349,-11.1225
244.454,-9.97286
244.559,-10.6554
244.664,-10.4207
244.769,-10.5405
244.874,-10.2603
244.979,-11.1536
245.084,-10.4878
245.189,-10.3106
245.294,-10.7632
245.399,-10.7584
245.504,-11.0267
245.609,-10.3082
245.714,-10.6507
245.819,-10.4806
245.924,-10.8399
246.029,-10.3465
246.134,-10.6004
246.239,-10.2315
246.344,-10.9476
246.449,-10.2387
246.554,-10.8183
246.659,-9.93933
246.764,-12.4852
246.869,-11.2518
246.974,-10.2603
247.079,-10.4638
247.184,-10.1357
247.289,-10.9788
247.394,-10.2818
247.499,-10.562
247.604,-10.3393
247.709,-10.8279
247.814,-10.507
247.919,-10.5836
248.024,-10.095
248.129,-9.13939
248.234,-9.6663
248.339,-10.8758
248.444,-11.1081
248.549,-9.68306
248.654,-10.5046
248.759,-8.63165
248.864,-10.3034
248.969,-10.4231
249.074,-10.8303
249.179,-10.5572
249.284,-10.4974
249.389,-10.186
249.494,-10.5788
249.599,-9.78126
249.704,-10.095
249.809,-10.5237
249.914,-10.574
250.019,-10.0615
250.124,-10.5501
250.229,-10.8279
250.334,-10.2507
250.439,-10.5932
250.544,-10.8351
250.649,-10.95
250.754,-10.2794
250.859,-11.2159
250.964,-10.3153
251.069,-11.065
251.174,-10.7608
251.279,-10.4806
251.384,-10.2698
251.489,-11.1991
251.594,-10.7944
251.699,-10.0567
251.804,-10.9093
251.909,-10.8494
252.014,-10.5764
252.119,-12.1978
252.224,-10.574
252.329,-10.8159
252.434,-10.9979
252.539,-10.495
252.644,-10.6243
252.749,-10.5788
252.854,-10.5596
252.959,-10.5884
253.064,-9.51062
253.169,-10.95
253.274,-10.1525
253.379,-10.5453
253.484,-10.6818
253.589,-10.8135
253.694,-8.84241
253.799,-11.0842
253.904,-10.653
254.009,-11.1608
254.114,-10.3585
254.219,-10.9812
254.324,-10.5333
254.429,-10.5764
254.534,-10.8351
254.639,-10.7057
254.744,-10.9261
254.849,-10.2842
254.954,-10.586
255.059,-10.7944
255.164,-9.93215
255.269,-10.8949
255.374,-10.2411
255.479,-10.7728
255.584,-10.3561
255.689,-10.6938
255.794,-11.1177
255.899,-10.8662
256.004,-11.7308
256.109,-9.54415
256.214,-10.4183
256.319,-14.054
256.424,-11.2063
256.529,-12.4637
256.634,-10.2914
256.739,-10.2363
256.844,-10.1429
256.949,-10.3321
257.054,-11.0554
257.159,-11.5272
257.264,-11.1776
257.369,-11.932
257.474,-10.2195
257.579,-10.9093
257.684,-10.2722
257.789,-10.7608
257.894,-9.31663
257.999,-10.5357
258.104,-11.0626
258.209,-11.1057
258.314,-11.8098
258.419,-10.5381
258.524,-10.9836
258.629,-12.011
258.734,-10.2435
258.839,-10.0782
258.944,-11.2422
259.049,-9.8579
259.154,-11.5895
259.259,-10.2411
259.364,-10.9141
259.469,-10.2483
259.574,-11.3093
259.679,-8.68913
259.784,-8.66758
259.889,-10.9333
259.994,-10.8662
260.099,-10.1693
260.204,-10.1812
260.309,-10.0112
260.414,-10.6411
260.519,-10.6459
260.624,-10.5812
260.729,-10.2986
260.834,-10.6842
260.939,-10.2866
261.044,-10.4423
261.149,-10.5884
261.254,-10.7944
261.359,-10.0591
261.464,-10.8039
261.569,-9.84114
261.674,-10.5022
261.779,-10.4567
261.884,-10.8518
261.989,-10.4327
262.094,-11.0051
262.199,-9.71899
262.304,-11.2398
262.409,-9.32142
262.514,-12.3104
262.619,-9.62079
262.724,-10.8446
262.829,-9.62798
262.934,-9.84114
263.039,-9.94652
263.144,-10.5453
263.249,-10.3896
263.354,-9.74533
263.459,-10.4567
263.564,-11.0961
263.669,-9.57529
263.774,-12.1212
263.879,-9.07952
263.984,-10.6363
264.089,-10.6291
264.194,-10.9644
264.299,-10.5381
264.404,-10.7225
264.509,-10.8518
264.614,-8.59573
264.719,-11.1943
264.824,-11.3356
264.929,-10.368
265.034,-8.74901
265.139,-11.8697
265.244,-12.2026
265.349,-9.53457
265.454,-9.35974
265.559,-9.98005
265.664,-11.9488
265.769,-11.4171
265.874,-11.0554
265.979,-10.6794
266.084,-11.0003
266.189,-11.544
266.294,-10.368
266.399,-9.90101
266.504,-10.7129
266.609,-11.2255
266.714,-10.4734
266.819,-10.9404
266.924,-10.0902
267.029,-11.4841
267.134,-10.4782
267.239,-9.87946
267.344,-10.6411
267.449,-12.5691
267.554,-11.1608
267.659,-10.1429
267.764,-10.5261
267.869,-11.4099
267.974,-11.247
268.079,-11.932
268.184,-10.3537
268.289,-11.1752
268.394,-10.0232
268.499,-9.58966
268.604,-10.8734
268.709,-9.51781
268.814,-10.9596
268.919,-8.75619
269.024,-10.847
269.129,-10.6459
269.234,-10.5549
269.339,-10.4806
269.444,-10.5022
269.549,-10.4782
269.654,-10.5093
269.759,-10.5501
269.864,-10.5093
269.969,-10.4638
270.074,-10.5477
270.179,-10.5549
270.284,-10.4806
270.389,-10.4471
270.494,-10.3656
270.599,-10.4878
270.704,-10.5141
270.809,-10.5405
270.914,-10.4758
271.019,-10.4183
271.124,-10.4638
271.229,-10.4519
271.334,-10.689
271.439,-10.4998
271.544,-10.4926
271.649,-10.471
271.754,-10.4255
271.859,-10.4543
271.964,-10.4231
272.069,-10.4471
272.174,-10.4758
272.279,-10.4495
272.384,-10.4734
272.489,-10.5046
272.594,-10.471
272.699,-10.4758
272.804,-10.4471
272.909,-10.483
273.014,-10.4734
273.119,-10.4495
273.224,-10.4902
273.329,-10.4734
273.434,-10.4758
273.539,-10.4902
273.644,-10.4686
273.749,-10.4591
273.854,-10.4686
273.959,-10.4231
274.064,-10.4662
274.169,-10.4471
274.274,-10.5189
274.379,-10.4878
274.484,-10.5022
274.589,-10.4806
274.694,-10.4758
274.799,-10.4998
274.904,-10.4519
275.009,-10.4902
275.114,-10.4806
275.219,-10.4806
275.324,-10.5093
275.429,-10.4902
275.534,-10.471
275.639,-10.5213
275.744,-10.4902
275.849,-10.4351
275.954,-10.4614
276.059,-10.4806
276.164,-10.4758
276.269,-10.471
276.374,-10.4591
276.479,-10.5117
276.584,-10.4471
276.689,-10.4878
276.794,-10.4614
276.899,-10.4734
277.004,-10.4638
277.109,-10.4758
277.214,-10.4926
277.319,-10.5093
277.424,-10.5046
277.529,-10.483
277.634,-10.4854
277.739,-10.5046
277.844,-10.5477
277.949,-10.4806
278.054,-10.4638
278.159,-10.5022
278.264,-10.483
278.369,-10.4638
278.474,-10.4926
278.579,-10.4591
278.684,-10.5189
278.789,-10.4734
278.894,-10.4686
278.999,-10.4591
279.104,-10.471
279.209,-10.4471
279.314,-10.4567
279.419,-10.4854
279.524,-10.483
279.629,-10.4614
279.734,-10.483
279.839,-10.4614
279.944,-10.495
280.049,-10.4758
280.154,-10.4543
280.259,-10.4806
280.364,-10.4902
280.469,-10.4638
280.574,-10.4495
280.679,-10.483
280.784,-10.5357
280.889,-10.562
280.994,-10.495
281.099,-10.4686
281.204,-10.495
281.309,-10.768
281.414,-9.83395
281.519,-11.1584
281.624,-10.4111
281.729,-10.4662
281.834,-10.483
281.939,-10.4806
282.044,-10.5022
282.149,-10.483
282.254,-10.4495
282.359,-10.4854
282.464,-10.5093
282.569,-10.5022
282.674,-10.471
282.779,-10.4782
282.884,-10.5046
282.989,-10.4854
283.094,-10.4854
283.199,-10.4902
283.304,-10.483
283.409,-10.4758
283.514,-10.4854
283.619,-10.4591
283.724,-10.5213
283.829,-10.4878
283.934,-10.5093
284.039,-10.483
284.144,-10.5117
284.249,-10.4998
284.354,-10.4806
284.459,-10.4806
284.564,-10.483
284.669,-10.483
284.774,-10.5093
284.879,-10.4734
284.984,-10.4974
285.089,-10.5093
285.194,-10.4902
285.299,-10.4878
285.404,-10.4567
285.509,-10.4519
285.614,-10.4638
285.719,-10.495
285.824,-10.495
285.929,-10.4998
286.034,-10.4734
286.139,-10.4806
286.244,-10.4567
286.349,-10.5022
286.454,-10.495
286.559,-10.4974
286.664,-10.4926
286.769,-10.5093
286.874,-10.4567
286.979,-10.5237
287.084,-10.4806
287.189,-10.4878
287.294,-10.5093
287.399,-10.4567
287.504,-10.4854
287.609,-10.4782
287.714,-10.4902
287.819,-10.4902
287.924,-10.4926
288.029,-10.483
288.134,-10.4854
288.239,-10.5165
288.344,-10.4854
288.449,-10.4591
288.554,-10.4998
288.659,-10.4926
288.764,-10.4758
288.869,-10.5117
288.974,-10.4878
289.079,-10.4782
289.184,-10.4591
289.289,-10.4782
289.394,-10.483
289.499,-10.5046
289.604,-10.507
289.709,-10.4974
289.814,-10.4854
289.919,-10.4614
290.024,-10.4878
290.129,-10.4974
290.234,-10.471
290.339,-10.4686
290.444,-10.5189
290.549,-10.4998
290.654,-10.4926
290.759,-10.4591
290.864,-10.4974
290.969,-10.4998
291.074,-10.5093
291.179,-10.4902
291.284,-10.495
291.389,-10.483
291.494,-10.4854
291.599,-10.4806
291.704,-10.4902
291.809,-10.4734
291.914,-10.4854
292.019,-10.4854
292.124,-10.4543
292.229,-10.4902
292.334,-10.5022
292.439,-10.4686
292.544,-10.471
292.649,-10.5405
292.754,-10.4998
292.859,-10.4854
292.964,-10.483
293.069,-10.4734
293.174,-10.4734
293.279,-10.495
293.384,-10.4902
293.489,-10.4686
293.594,-10.4926
293.699,-10.4926
293.804,-10.495
293.909,-10.4782
294.014,-10.4926
294.119,-10.495
294.224,-10.4854
294.329,-10.5285
294.434,-10.4495
294.539,-10.4854
294.644,-10.4854
294.749,-10.483
294.854,-10.4806
294.959,-10.507
295.064,-10.5117
295.169,-10.495
295.274,-10.4734
295.379,-10.507
295.484,-10.4878
295.589,-10.483
295.694,-10.4974
295.799,-10.5022
295.904,-10.4902
296.009,-10.4543
296.114,-10.4806
296.219,-10.4734
296.324,-10.507
296.429,-10.4614
296.534,-10.5189
296.639,-10.4878
296.744,-10.483
296.849,-10.4974
296.954,-10.4854
297.059,-10.4758
297.164,-10.4614
297.269,-10.4662
297.374,-10.5117
297.479,-10.483
297.584,-10.4614
297.689,-10.5165
297.794,-10.4758
297.899,-10.4878
298.004,-10.483
298.109,-10.4806
298.214,-10.4854
298.319,-10.4806
298.424,-10.4974
298.529,-10.5046
298.634,-10.4926
298.739,-10.4806
298.844,-10.471
298.949,-10.4638
299.054,-10.4878
299.159,-10.4758
299.264,-10.4806
299.369,-10.483
299.474,-10.4662
299.579,-10.4686
299.684,-10.5165
299.789,-10.4543
299.894,-10.5117
299.999,-10.4782
300.104,-10.4926
300.209,-10.5022
300.314,-10.4926
300.419,-10.495
300.524,-10.495
300.629,-10.483
300.734,-10.4758
300.839,-10.4998
300.944,-10.471
301.049,-10.4854
301.154,-10.5046
301.259,-10.4974
301.364,-10.471
301.469,-10.4926
301.574,-10.4854
301.679,-10.483
301.784,-10.5213
301.889,-10.5093
301.994,-10.4782
302.099,-10.5141
302.204,-10.471
302.309,-10.5046
302.414,-10.495
302.519,-10.4782
302.624,-10.5046
302.729,-10.4782
302.834,-10.5093
302.939,-10.5022
303.044,-10.4998
303.149,-10.5046
303.254,-10.4902
303.359,-10.4878
303.464,-10.4902
303.569,-10.4471
303.674,-10.4758
303.779,-10.4782
303.884,-10.4567
303.989,-10.4926
304.094,-10.495
304.199,-10.483
304.304,-10.5141
304.409,-10.4926
304.514,-10.4662
304.619,-10.4998
304.724,-10.4926
304.829,-10.4662
304.934,-10.4998
305.039,-10.4878
305.144,-10.4782
305.249,-10.4686
305.354,-10.5117
305.459,-10.4686
305.564,-10.4998
305.669,-10.4998
305.774,-10.4902
305.879,-10.483
305.984,-10.4734
306.089,-10.4758
306.194,-10.483
306.299,-10.4878
306.404,-10.495
306.509,-10.471
306.614,-10.4926
306.719,-10.4686
306.824,-10.4806
306.929,-10.471
307.034,-10.4878
307.139,-10.4878
307.244,-10.471
307.349,-10.471
307.454,-10.483
307.559,-10.4854
307.664,-10.4806
307.769,-10.5117
307.874,-10.471
307.979,-10.483
308.084,-10.4878
308.189,-10.4806
308.294,-10.5046
308.399,-10.507
308.504,-10.4638
308.609,-10.5046
308.714,-10.4854
308.819,-10.4758
308.924,-10.5093
309.029,-10.5189
309.134,-10.4662
309.239,-10.483
309.344,-10.4567
309.449,-10.4591
309.554,-10.5117
309.659,-10.4998
309.764,-10.4423
309.869,-10.4758
309.974,-10.4567
310.079,-10.4926
310.184,-10.4543
310.289,-10.4758
310.394,-10.4878
310.499,-10.4974
310.604,-10.507
310.709,-10.4543
310.814,-10.4686
310.919,-10.4758
311.024,-10.4758
311.129,-10.471
311.234,-10.4854
311.339,-10.4806
311.444,-10.4854
311.549,-10.4974
311.654,-10.4686
311.759,-10.5261
311.864,-10.4878
311.969,-10.4614
312.074,-10.4734
312.179,-10.4614
312.284,-10.4758
312.389,-10.4902
312.494,-10.495
312.599,-10.5093
312.704,-10.4974
312.809,-10.4758
312.914,-10.4926
313.019,-10.4806
313.124,-10.4614
313.229,-10.4806
313.334,-10.4782
313.439,-10.4854
313.544,-10.495
313.649,-10.483
313.754,-10.4782
313.859,-10.4806
313.964,-10.4638
314.069,-10.4806
314.174,-10.4854
314.279,-10.483
314.384,-10.4854
314.489,-10.4806
314.594,-10.5046
314.699,-10.4662
314.804,-10.4686
314.909,-10.4495
315.014,-10.4878
315.119,-10.4591
315.224,-10.495
315.329,-10.5046
315.434,-10.507
315.539,-10.4782
315.644,-10.5046
315.749,-10.507
315.854,-10.4974
315.959,-10.4614
316.064,-10.495
316.169,-10.4974
316.274,-10.5046
316.379,-10.4926
316.484,-10.495
316.589,-10.4806
316.694,-10.495
316.799,-10.4974
316.904,-10.471
317.009,-10.4734
