#time, AccX[]
24.1244,-1.00363
24.1442,-0.920223
24.1647,-0.917912
24.1855,-0.974111
24.2048,-1.00206
24.2244,-0.879067
24.2442,-0.991402
24.2642,-0.917145
24.2852,-0.961631
24.3049,-0.934101
24.3245,-0.901774
24.3444,-0.979059
24.3647,-0.999826
24.3853,-0.980005
24.405,-0.962208
24.4245,-0.854063
24.4443,-0.966984
24.4643,-0.907079
24.4852,-0.899519
24.505,-0.904095
24.5245,-0.85632
24.5442,-0.889818
24.5648,-0.948918
24.5851,-0.900114
24.6049,-0.963153
24.6244,-0.90772
24.6442,-0.978565
24.6642,-1.00958
24.6852,-0.974846
24.7049,-0.991362
24.7245,-0.961112
24.7443,-0.986069
24.7647,-0.946362
24.7854,-0.971689
24.8047,-0.928563
24.8246,-0.960097
24.8442,-0.966878
24.8643,-0.864441
24.8852,-0.93283
24.9048,-0.948965
24.9246,-0.902761
24.9442,-0.953775
24.9645,-0.919301
24.9855,-0.896059
25.0046,-0.936118
25.0244,-0.936037
25.0443,-0.92699
25.0643,-0.913802
25.0852,-0.887547
25.1047,-0.952988
25.1244,-1.01604
25.1443,-0.95005
25.1647,-0.964136
25.1854,-0.936471
25.2046,-1.01983
25.2246,-0.95812
25.2442,-1.00508
25.2642,-0.961209
25.2851,-0.943904
25.3046,-0.964754
25.3245,-0.91819
25.3443,-0.917466
25.3648,-0.874385
25.3854,-0.986748
25.4047,-0.931111
25.4244,-0.923898
25.4443,-0.948411
25.4642,-1.01087
25.4851,-0.89634
25.5046,-0.893225
25.5247,-0.893494
25.5443,-0.951577
25.5647,-0.944444
25.5856,-0.997101
25.6046,-1.02185
25.6245,-0.970636
25.6442,-0.985515
25.6642,-0.949908
25.6851,-0.962184
25.7046,-0.9685
25.7246,-0.954965
25.7441,-0.876739
25.7648,-0.964273
25.7854,-1.02301
25.8047,-0.901301
25.8244,-0.893733
25.8444,-0.958232
25.8643,-0.943601
25.8851,-0.963501
25.9047,-0.953251
25.9244,-0.994428
25.9444,-1.0267
25.9648,-0.951367
25.9853,-0.920493
26.0047,-0.959187
26.0243,-0.929321
26.0442,-0.99486
26.0643,-0.957933
26.0852,-1.00129
26.1046,-0.907118
26.1244,-0.952139
26.1444,-0.997144
26.1646,-0.97984
26.1854,-0.914935
26.2047,-1.00201
26.2244,-1.02544
26.2444,-1.01109
26.2643,-0.958247
26.2851,-0.97867
26.3047,-0.927865
26.3243,-0.931632
26.3444,-0.983835
26.3647,-0.964726
26.3855,-0.906514
26.4046,-0.918962
26.4243,-0.967169
26.4445,-0.990576
26.4643,-1.00277
26.4853,-0.904225
26.5047,-0.868199
26.5244,-0.963014
26.5445,-0.954654
26.5649,-1.03082
26.5855,-1.00751
26.6048,-0.960659
26.6244,-0.970317
26.6444,-0.939855
26.6642,-1.00846
26.6852,-1.03233
26.7047,-0.911007
26.7244,-0.984941
26.7445,-1.01492
26.7648,-0.961444
26.7855,-0.918176
26.8047,-0.887976
26.8244,-0.920838
26.8442,-0.926408
26.8644,-0.998094
26.8852,-0.857343
26.9046,-0.900343
26.9244,-0.835855
26.9442,-0.975469
26.9648,-0.963101
26.9853,-0.963551
27.0047,-0.902735
27.0243,-0.956302
27.0442,-0.95514
27.0641,-0.981601
27.0851,-0.998734
27.1046,-0.954747
27.1244,-0.951347
27.1443,-0.925385
27.1648,-1.02568
27.1854,-1.03224
27.2047,-0.933248
27.2244,-0.984113
27.2443,-0.991177
27.2643,-0.957134
27.2851,-0.896167
27.3046,-0.980234
27.3244,-0.991148
27.3441,-0.972945
27.3648,-0.97651
27.3856,-0.959957
27.4048,-0.891954
27.4243,-1.01552
27.4441,-1.03425
27.4644,-1.02997
27.4854,-0.927313
27.5048,-0.978091
27.5246,-0.93593
27.5442,-0.94808
27.5648,-0.934679
27.5856,-1.02151
27.6047,-0.883394
27.6244,-0.891017
27.6442,-0.932766
27.6646,-0.935527
27.6852,-0.959769
27.7047,-0.940192
27.7243,-0.911673
27.7442,-0.962825
27.7647,-0.990707
27.7855,-0.954472
27.8047,-0.880646
27.8244,-0.969607
27.8443,-0.847445
27.8643,-0.916096
27.8854,-1.00051
27.9047,-0.948541
27.9244,-1.00338
27.9443,-0.955073
27.9647,-0.895974
27.9856,-0.952156
28.0046,-0.934474
28.0244,-0.951101
28.0443,-1.01092
28.0643,-0.973329
28.0852,-0.924423
28.1047,-0.94356
28.1243,-0.909169
28.1443,-0.951627
28.1647,-1.0136
28.1856,-0.86778
28.2046,-0.956927
28.2243,-0.907468
28.2443,-1.00544
28.2641,-0.958948
28.2853,-0.887199
28.3048,-1.03089
28.3244,-1.03203
28.3441,-0.957259
28.3647,-0.912974
28.3854,-0.930702
28.4046,-0.972956
28.4244,-1.00628
28.4442,-0.986808
28.4643,-1.00836
28.4852,-1.03647
28.5046,-0.946386
28.5246,-0.895529
28.5443,-0.912749
28.5649,-0.977476
28.5856,-0.981395
28.6048,-0.941716
28.6245,-0.988807
28.6442,-1.00067
28.6643,-0.820857
28.6854,-0.865913
28.7048,-0.939283
28.7244,-0.868152
28.7443,-0.993919
28.7647,-0.941283
28.7856,-0.968539
28.8047,-0.930025
28.8244,-0.941672
28.8443,-0.892958
28.8641,-0.946612
28.8852,-0.877525
28.9048,-0.893147
28.9245,-0.973202
28.9443,-0.933599
28.9647,-0.937421
28.9855,-0.977739
29.0048,-0.938511
29.0243,-0.896709
29.0442,-0.895797
29.0642,-0.952498
29.0851,-1.00509
29.1047,-1.01824
29.1244,-1.00453
29.1441,-0.878244
29.1647,-0.892139
29.1851,-0.918103
29.2047,-0.966365
29.2244,-0.992888
29.2443,-0.906664
29.2643,-1.02363
29.2851,-0.885134
29.3049,-0.875235
29.3245,-0.977879
29.3444,-0.944536
29.3645,-0.987858
29.3852,-0.969025
29.4047,-0.946019
29.4245,-1.00431
29.4442,-0.928461
29.4643,-0.924895
29.4851,-0.954036
29.5048,-0.928523
29.5244,-0.941993
29.5447,-0.920207
29.5646,-0.929796
29.5852,-0.866224
29.6049,-1.02235
29.6246,-0.937141
29.6442,-0.894035
29.6642,-0.881912
29.6852,-0.909557
29.705,-1.00904
29.7247,-0.961263
29.7447,-0.984456
29.7643,-0.92122
29.7851,-0.978298
29.8048,-0.972148
29.8244,-0.867606
29.8443,-0.922186
29.8642,-0.882159
29.8852,-0.889221
29.9047,-0.918642
29.9247,-0.927678
29.9445,-0.957429
29.9642,-0.95875
29.9853,-1.0204
30.0048,-0.968666
30.0245,-0.990465
30.0442,-0.882447
30.0642,-0.937492
30.0852,-0.868593
30.1046,-0.979569
30.1247,-0.988461
30.1443,-0.956905
30.1642,-0.912707
30.1853,-1.01506
30.2046,-0.961288
30.2246,-0.901599
30.2442,-0.926605
30.2642,-0.989426
30.2852,-0.927335
30.3046,-0.908124
30.325,-0.901458
30.3442,-0.959345
30.3641,-0.991142
30.3853,-0.918829
30.4046,-0.940912
30.4245,-0.943055
30.4442,-0.975967
30.4643,-1.00692
30.4852,-0.981432
30.5047,-0.943444
30.5249,-0.953541
30.5443,-0.991593
30.5643,-0.986243
30.5853,-1.03092
30.6047,-0.884912
30.6247,-0.947812
30.6442,-0.911547
30.6642,-0.930069
30.6851,-0.985512
30.7051,-0.871961
30.7247,-0.949225
30.7443,-0.981202
30.7643,-0.928209
30.7854,-0.934135
30.8048,-0.980634
30.8244,-0.95572
30.8444,-0.955325
30.8643,-0.978295
30.8851,-1.00183
30.9049,-0.938979
30.9247,-1.00162
30.9444,-0.985358
30.9643,-1.00771
30.9853,-0.993898
31.0047,-0.955679
31.0244,-0.903921
31.0444,-0.915756
31.0642,-0.964496
31.0852,-0.959216
31.1052,-0.969004
31.1243,-0.898831
31.1442,-0.945493
31.1643,-0.986077
31.1853,-0.992075
31.2047,-0.995562
31.2244,-0.943771
31.2444,-0.934747
31.2643,-0.984022
31.2853,-0.931322
31.3051,-0.939126
31.3243,-0.994211
31.3444,-0.912713
31.3643,-0.987787
31.3853,-0.964809
31.4047,-0.94622
31.4243,-0.963737
31.4444,-0.936313
31.4643,-0.94088
31.4852,-0.947756
31.5051,-0.962732
31.5244,-0.958203
31.5444,-0.985786
31.5642,-0.983241
31.5855,-0.878328
31.6046,-1.02576
31.6243,-0.961686
31.6445,-0.857595
31.6641,-0.908996
31.6853,-0.984899
31.7051,-0.959559
31.7244,-0.998681
31.7444,-0.907731
31.7644,-0.979599
31.7852,-0.84798
31.8047,-0.890777
31.8245,-0.959771
31.8443,-0.9145
31.8643,-0.936201
31.8855,-0.900246
31.9049,-0.964198
31.9244,-0.917717
31.9441,-1.02779
31.9643,-0.918799
31.9852,-0.960818
32.0047,-1.00205
32.0244,-0.969
32.0443,-0.98072
32.0644,-0.900093
32.0857,-0.897652
32.1047,-1.01533
32.1244,-0.922209
32.1442,-0.978644
32.1643,-0.916634
32.1855,-0.884571
32.2046,-0.950611
32.2244,-1.05153
32.2442,-0.954068
32.2645,-0.985584
32.2856,-0.899831
32.305,-0.889948
32.3244,-1.0286
32.3443,-1.01427
32.3645,-0.931696
32.3854,-0.983209
32.4053,-0.940956
32.4256,-0.912764
32.4441,-0.973542
32.4644,-0.883239
32.4849,-0.93407
32.5051,-0.948366
32.5243,-0.877236
32.5441,-0.953613
32.5644,-0.923081
32.5861,-1.01969
32.6047,-0.986426
32.6243,-0.954252
32.6442,-0.925781
32.6644,-0.979049
32.6847,-0.948294
32.7048,-0.947036
32.7243,-0.977933
32.7442,-0.924149
32.7644,-0.877526
32.786,-1.017
32.8046,-0.868311
32.8243,-0.8959
32.8443,-0.954354
32.8644,-0.935327
32.885,-0.930335
32.905,-0.956335
32.9244,-0.979666
32.9442,-0.922484
32.9642,-0.96479
32.986,-0.952018
33.0046,-0.923944
33.0243,-1.02242
33.0443,-0.95164
33.0643,-0.925334
33.0848,-0.976161
33.1049,-0.927788
33.1244,-0.913702
33.1441,-0.957914
33.1656,-0.983537
33.1845,-0.957641
33.2047,-0.974481
33.2243,-0.897924
33.2442,-0.944838
33.2641,-0.939116
33.2848,-0.88865
33.3049,-0.865892
33.3244,-0.875852
33.3442,-0.942368
33.3642,-0.891589
33.3864,-0.880163
33.4046,-0.863947
33.4243,-0.894574
33.4443,-1.02845
33.4641,-0.964174
33.4849,-0.967554
33.5049,-0.932148
33.5244,-1.02075
33.5442,-0.988988
33.5656,-0.989893
33.5846,-0.844815
33.6048,-0.966867
33.6244,-0.899146
33.6442,-0.960826
33.6643,-0.984913
33.6851,-1.00624
33.7047,-0.97685
33.7244,-0.999899
33.7441,-0.962534
33.7641,-0.967983
33.786,-0.959076
33.8046,-0.979884
33.8244,-0.899476
33.8443,-0.959337
33.8645,-0.885864
33.8849,-1.02667
33.9049,-0.906548
33.9245,-0.918963
33.9442,-0.959129
33.9656,-0.898332
33.9845,-0.956976
34.0048,-0.947495
34.0243,-0.939141
34.0441,-0.956616
34.0645,-0.9509
34.0846,-0.964253
34.1049,-1.02772
34.1244,-0.91374
34.1441,-0.903532
34.1656,-0.973276
34.1844,-0.922786
34.2047,-0.881862
34.2243,-0.85898
34.2443,-0.975981
34.2646,-0.968032
34.2844,-0.961382
34.3048,-0.960351
34.3244,-1.03847
34.3442,-0.857396
34.3657,-0.930766
34.3846,-0.906558
34.4047,-0.913571
34.4244,-0.910302
34.4444,-0.984847
34.4642,-0.894703
34.4845,-0.928782
34.5048,-0.888284
34.5243,-0.880022
34.5442,-0.881295
34.5655,-0.960449
34.5846,-0.920029
34.6047,-0.910385
34.6248,-0.97514
34.6446,-1.00088
34.6642,-0.849134
34.6845,-0.899073
34.7047,-0.884849
34.7245,-0.923849
34.7442,-0.905769
34.7656,-0.971394
34.7845,-0.935279
34.8046,-0.95961
34.8245,-0.955077
34.8444,-0.886158
34.8641,-1.03264
34.8844,-0.89086
34.9047,-1.05272
34.9245,-0.912708
34.9443,-0.981674
34.9658,-0.956602
34.9847,-0.924497
35.0046,-0.954913
35.0248,-0.897382
35.0446,-0.794007
35.0642,-0.981147
35.0846,-0.981223
35.1047,-0.90383
35.1245,-0.874962
35.1442,-0.813881
35.1656,-0.885305
35.1845,-0.865597
35.2046,-0.925091
35.2247,-0.959545
35.2444,-0.969703
35.2641,-0.976215
35.2846,-0.97556
35.3046,-0.891962
35.3246,-0.929331
35.3441,-1.02205
35.3656,-0.842348
35.3846,-0.960457
35.4046,-0.87465
35.4248,-0.931702
35.4443,-0.997254
35.4641,-0.883618
35.4844,-0.873613
35.5046,-0.962458
35.5246,-0.840685
35.5443,-0.942408
35.5656,-0.942254
35.5844,-0.934831
35.6046,-0.959293
35.6248,-0.917904
35.6443,-0.950599
35.6642,-0.906988
35.6844,-0.916857
35.7047,-0.979768
35.7245,-0.984705
35.7443,-0.989045
35.7656,-1.00124
35.7846,-0.884765
35.8047,-0.969092
35.8247,-0.900763
35.8441,-0.931666
35.8642,-0.973406
35.8845,-0.959731
35.9046,-1.02418
35.9243,-0.921569
35.9445,-0.903927
35.9658,-0.775392
35.9845,-1.0081
36.0051,-0.894084
36.0243,-0.981497
36.0444,-1.00136
36.0642,-0.958858
36.0846,-0.944996
36.1046,-0.949856
36.1244,-0.914676
36.1444,-0.932701
36.1658,-0.967546
36.1847,-0.984091
36.2048,-0.95467
36.2243,-1.04458
36.2442,-0.939517
36.2643,-0.908579
36.2844,-1.0134
36.3047,-1.00152
36.3243,-0.877095
36.3444,-0.971221
36.3657,-0.882311
36.3848,-0.877284
36.405,-1.01357
36.4243,-0.844718
36.4445,-0.900042
36.4642,-0.936887
36.4845,-0.834483
36.5047,-0.928322
36.5243,-0.994923
36.5445,-0.973427
36.5659,-0.926623
36.5847,-0.949277
36.6048,-0.967224
36.6243,-0.844924
36.6444,-0.956721
36.6644,-0.932779
36.6846,-0.918906
36.7047,-0.950543
36.7243,-0.874609
36.7442,-0.865946
36.7644,-0.921803
36.7863,-0.91681
36.805,-0.933324
36.8242,-0.90407
36.8441,-0.911899
36.8642,-0.969354
36.8845,-0.893747
36.9046,-0.99868
36.9243,-0.877354
36.9441,-0.977741
36.9644,-0.927554
36.9862,-0.94933
37.0051,-0.969501
37.0244,-0.900665
37.0443,-0.895747
37.0643,-0.941241
37.0846,-0.936234
37.1047,-1.00499
37.1244,-0.989792
37.1442,-0.985535
37.1645,-0.889102
37.186,-0.913532
37.205,-0.887991
37.2243,-0.898302
37.2442,-0.941762
37.2644,-0.944329
37.2844,-0.802427
37.3046,-0.933525
37.3244,-0.943264
37.3442,-0.959531
37.3658,-0.911138
37.3845,-0.960077
37.4051,-0.898037
37.4245,-0.908094
37.4443,-0.884286
37.4644,-0.904272
37.4844,-0.947562
37.5046,-1.00313
37.5244,-1.03654
37.5442,-0.932762
37.5645,-0.940347
37.5861,-0.844739
37.6048,-0.998341
37.6244,-0.933118
37.6441,-0.907761
37.6643,-0.934251
37.6847,-0.927067
37.7047,-0.931966
37.7244,-0.915096
37.7441,-0.903003
37.7656,-0.908809
37.7845,-0.917873
37.8049,-0.951389
37.8245,-0.830784
37.8441,-1.07182
37.8641,-0.819173
37.8844,-0.983523
37.9046,-0.888388
37.9243,-0.976277
37.9443,-0.876888
37.9655,-0.951298
37.9846,-0.950151
38.0049,-0.942158
38.0247,-0.926462
38.0442,-0.95711
38.0643,-0.921935
38.0847,-1.01064
38.1046,-0.943823
38.1243,-0.868692
38.1442,-0.957902
38.1642,-0.932599
38.186,-0.941953
38.2047,-1.02581
38.2247,-0.985528
38.2441,-0.96331
38.2641,-0.908349
38.2846,-0.923513
38.3046,-0.934972
38.3244,-0.912684
38.3442,-0.961998
38.364,-0.90667
38.3861,-0.970718
38.4046,-0.904178
38.4248,-0.903418
38.4443,-0.909142
38.4642,-0.9077
38.4847,-0.912471
38.5045,-0.936835
38.5244,-0.896597
38.5442,-0.910745
38.5642,-0.920902
38.5862,-0.889353
38.605,-0.954562
38.6248,-0.941647
38.6441,-0.975608
38.6642,-0.964612
38.6846,-0.898694
38.7049,-0.995385
38.7244,-0.979158
38.7443,-0.985978
38.7656,-0.961852
38.7846,-0.95589
38.8048,-0.989424
38.8247,-0.927056
38.8442,-0.869244
38.8641,-0.882434
38.8845,-0.936482
38.9047,-0.932652
38.9244,-0.973833
38.9441,-0.941348
38.9643,-0.895169
38.9859,-0.899239
39.0049,-0.960508
39.0248,-0.973796
39.044,-0.938565
39.0643,-0.890187
39.0846,-0.875559
39.1048,-0.876697
39.1244,-0.972388
39.1442,-0.923365
39.1642,-0.89163
39.1859,-0.883611
39.2048,-0.892849
39.2248,-0.906919
39.244,-0.942357
39.2642,-0.996929
39.2845,-0.911032
39.3046,-0.853953
39.3243,-0.933642
39.3443,-0.979122
39.3657,-0.925002
39.3844,-0.90383
39.405,-0.95084
39.4249,-0.903889
39.4442,-0.934214
39.4643,-0.961969
39.4844,-0.989329
39.5049,-0.914011
39.5244,-0.964651
39.5442,-0.963465
39.5655,-0.960786
39.5845,-0.883427
39.605,-0.83292
39.6248,-0.917832
39.6442,-0.961796
39.6643,-0.977601
39.6844,-0.957481
39.7047,-0.901445
39.7246,-0.941961
39.7443,-0.912695
39.7642,-0.970705
39.786,-0.962244
39.8048,-0.956125
39.8247,-0.884268
39.8442,-0.963654
39.8641,-0.897242
39.8844,-0.931769
39.9046,-0.940136
39.9244,-0.895031
39.9443,-0.925869
39.9656,-0.985095
39.9844,-0.90865
40.0046,-0.91714
40.0249,-0.911408
40.0441,-0.98656
40.0642,-0.897022
40.0845,-0.946599
40.1046,-0.885106
40.1247,-0.954018
40.1442,-0.950721
40.1657,-0.9724
40.1846,-0.945487
40.2045,-0.934442
40.2249,-0.892155
40.2441,-0.99475
40.2642,-0.910335
40.2845,-0.946327
40.3046,-0.929399
40.3245,-0.97978
40.3441,-0.926613
40.3656,-0.824944
40.3846,-0.899916
40.4047,-0.917493
40.4249,-1.04967
40.4442,-0.96162
40.4642,-0.902562
40.4845,-0.854636
40.5046,-0.911361
40.5246,-0.875145
40.5441,-0.880248
40.5641,-0.835671
40.5859,-0.874819
40.605,-0.872004
40.6247,-0.960691
40.6443,-0.93268
40.6643,-0.886859
40.6844,-0.891973
40.7046,-0.905893
40.7246,-0.939897
40.7444,-1.00574
40.7643,-0.932469
40.7861,-0.957591
40.8048,-0.960362
40.8244,-0.926322
40.8443,-0.888945
40.8642,-0.930293
40.8846,-0.958386
40.9046,-0.86676
40.9243,-0.880245
40.9443,-0.825591
40.9641,-0.984309
40.9859,-0.927585
41.0048,-1.0008
41.0245,-0.914963
41.0444,-0.865623
41.0642,-0.970069
41.0846,-0.904929
41.1046,-0.9053
41.1244,-0.901783
41.1443,-0.980469
41.1643,-1.00404
41.186,-0.930421
41.2047,-0.951644
41.2248,-0.934691
41.2442,-0.937716
41.2642,-0.850785
41.2845,-0.88902
41.3046,-0.938263
41.3243,-0.91746
41.3442,-0.918958
41.3643,-0.91461
41.3859,-0.906056
41.4048,-0.958355
41.4245,-1.00295
41.4444,-0.925808
41.4642,-0.931716
41.4845,-0.861358
41.5047,-0.931238
41.5243,-0.866394
41.5445,-0.923844
41.5657,-0.937572
41.5844,-0.960384
41.6047,-0.947809
41.6248,-0.910647
41.6444,-0.950165
41.6643,-0.920411
41.6845,-0.951441
41.7046,-0.926443
41.7244,-0.931992
41.7443,-0.904111
41.7644,-0.856565
41.7859,-0.961601
41.8048,-0.972067
41.8248,-0.808818
41.8442,-0.825755
41.8643,-0.891245
41.8845,-0.944501
41.9046,-0.937544
41.9243,-0.890866
41.9441,-0.933327
41.9642,-0.938778
41.9861,-0.896749
42.0045,-0.902162
42.0248,-0.951357
42.0442,-0.864594
42.0643,-0.825685
42.0844,-0.933034
42.1047,-0.955381
42.1243,-0.868544
42.1443,-0.938898
42.1644,-0.882727
42.1861,-0.940323
42.2047,-1.00481
42.2247,-0.975879
42.2441,-0.944637
42.2644,-0.896378
42.2844,-1.02282
42.3046,-0.955425
42.3245,-0.893472
42.3441,-0.894317
42.3643,-0.907128
42.386,-0.971913
42.4046,-0.889929
42.4248,-0.943342
42.444,-0.942765
42.4644,-0.934423
42.4847,-0.949548
42.5046,-0.976032
42.5244,-0.904982
42.5442,-1.02718
42.5643,-0.923574
42.586,-0.900536
42.6046,-0.930953
42.6247,-0.989397
42.6444,-0.933804
42.6644,-0.991259
42.6847,-0.8923
42.7046,-0.913657
42.7243,-0.903962
42.7442,-0.96521
42.7642,-0.913894
42.7862,-0.960021
42.8046,-0.925212
42.8247,-0.84008
42.8443,-0.966627
42.8643,-0.892324
42.8847,-0.902062
42.9046,-0.857974
42.9244,-0.938113
42.9442,-0.913472
42.9642,-0.919624
42.986,-0.929722
43.0045,-0.84237
43.0244,-0.862936
43.0444,-0.930563
43.0641,-0.953358
43.0846,-0.929984
43.1047,-0.865555
43.1245,-0.924512
43.1443,-0.879657
43.1641,-0.862144
43.186,-0.970718
43.2046,-0.87702
43.2247,-0.990941
43.2446,-0.883728
43.2642,-0.948704
43.2846,-0.871087
43.3045,-0.893389
43.3244,-0.919822
43.3442,-0.843132
43.3641,-0.925765
43.386,-0.920231
43.4047,-0.873379
43.4243,-0.899994
43.4446,-0.856344
43.4642,-0.93462
43.4847,-0.939234
43.5047,-0.975145
43.5244,-0.990341
43.5441,-0.96195
43.5642,-0.96095
43.5862,-0.913824
43.6047,-0.94074
43.6244,-0.9286
43.6445,-0.898539
43.6643,-0.86517
43.6846,-0.951705
43.7047,-0.896701
43.7244,-0.949716
43.7443,-0.953147
43.7641,-0.955501
43.786,-0.954966
43.8047,-0.950987
43.8244,-0.952657
43.8446,-0.976978
43.8644,-0.973602
43.8846,-0.910455
43.9047,-0.898281
43.9245,-0.914856
43.9442,-0.978914
43.9642,-0.975403
43.9859,-0.900627
44.0046,-0.909699
44.0243,-0.977796
44.0445,-0.947437
44.0643,-0.935072
44.0844,-0.901611
44.1048,-0.920922
44.1244,-0.89046
44.1442,-0.891036
44.1656,-0.915579
44.1844,-0.886861
44.2048,-0.896569
44.2243,-0.93923
44.2443,-0.895353
44.2645,-0.862601
44.2845,-0.907186
44.3048,-0.95218
44.3243,-0.969326
44.3442,-0.919107
44.3642,-0.956473
44.386,-0.864618
44.4047,-0.959715
44.4244,-0.88479
44.4443,-0.941176
44.4644,-0.928022
44.4844,-0.904662
44.5048,-0.9857
44.5245,-0.905739
44.5443,-0.873316
44.5642,-0.940472
44.5859,-0.887712
44.6047,-0.955771
44.6244,-0.895734
44.6443,-0.872013
44.6643,-0.961129
44.6846,-0.890071
44.7047,-0.908555
44.7245,-0.913207
44.7443,-0.94262
44.7641,-0.968463
44.7858,-0.871935
44.8047,-0.908706
44.8246,-0.902639
44.8444,-0.913784
44.8643,-0.884842
44.8847,-0.858396
44.9046,-0.99036
44.9246,-0.840084
44.9442,-0.913458
44.9642,-0.950007
44.986,-0.970973
45.0045,-0.838488
45.0245,-0.873377
45.0444,-0.939522
45.0642,-0.923341
45.0844,-0.90986
45.1046,-0.876032
45.1246,-0.851758
45.1442,-0.919094
45.1643,-0.94772
45.1859,-0.841205
45.2046,-0.981349
45.2245,-0.964345
45.2445,-0.884993
45.2644,-0.872642
45.2846,-0.918024
45.3047,-0.913635
45.3245,-0.922234
45.3441,-0.920155
45.3642,-0.852505
45.3859,-1.09183
45.4046,-0.853828
45.4244,-0.993025
45.4444,-0.916836
45.4645,-0.527039
45.4845,-0.902209
45.5046,-1.15857
45.5246,-0.834171
45.5441,-0.899643
45.5656,-1.01414
45.5845,-0.904594
45.6047,-0.88865
45.6246,-1.01409
45.6445,-1.03467
45.6644,-0.890378
45.6845,-1.06052
45.7047,-0.932903
45.7244,-0.929965
45.7444,-0.919771
45.7643,-0.869836
45.7859,-0.920116
45.8046,-0.887354
45.8244,-0.980653
45.8445,-0.932346
45.8647,-0.825552
45.8844,-0.913797
45.9048,-0.959273
45.9245,-1.0512
45.9443,-0.71322
45.9642,-1.0005
45.9859,-0.972099
46.0045,-0.888526
46.0244,-0.943693
46.0443,-0.857835
46.0646,-0.934292
46.0845,-0.829457
46.1046,-0.932837
46.1243,-0.914331
46.1444,-0.834849
46.1642,-0.971523
46.1859,-0.96705
46.2047,-0.91111
46.2243,-0.943783
46.2443,-0.930581
46.2644,-0.993201
46.2846,-0.884453
46.3047,-0.95524
46.3243,-0.858686
46.3444,-0.913122
46.3641,-0.959976
46.3859,-0.968877
46.4048,-0.948681
46.4243,-0.972389
46.4443,-0.903278
46.4644,-0.936844
46.4847,-0.888215
46.5046,-0.925868
46.5244,-0.934424
46.5445,-0.820797
46.5643,-0.872535
46.5859,-0.927821
46.6046,-0.96555
46.6243,-0.962795
46.6442,-0.93692
46.6646,-0.882469
46.6844,-0.950435
