#time, Temp[]
40.6057,0.59
40.7051,0.59
40.8055,0.59
40.9051,0.59
41.0054,0.59
41.1052,0.59
41.2054,0.59
41.3052,0.59
41.4054,0.59
41.5053,0.59
41.6053,0.59
41.7052,0.59
41.8055,0.59
41.9052,0.59
42.0052,0.59
42.1052,0.59
42.2053,0.59
42.3052,0.59
42.4051,0.59
42.5052,0.59
42.6051,0.59
42.7051,0.59
42.8051,0.59
42.9051,0.59
43.0051,0.59
43.1052,0.59
43.2052,0.59
43.3052,0.59
43.4052,0.59
43.5052,0.59
43.6053,0.59
43.7052,0.59
43.8052,0.59
43.9053,0.59
44.0052,0.59
44.1053,0.59
44.2053,0.59
44.3053,0.59
44.4052,0.59
44.5053,0.59
44.6053,0.59
44.7053,0.6
44.8051,0.6
44.9052,0.6
45.0052,0.6
45.1052,0.6
45.2051,0.6
45.3052,0.6
45.405,0.6
45.5051,0.6
45.6052,0.6
45.7052,0.6
45.8052,0.6
45.9053,0.6
46.0051,0.6
46.1051,0.6
46.2052,0.6
46.3053,0.6
46.4052,0.6
46.5051,0.6
46.6052,0.6
46.7053,0.6
46.8051,0.6
46.9052,0.6
47.0051,0.6
47.1051,0.6
47.2052,0.6
47.3051,0.6
47.4051,0.6
47.5052,0.6
47.6052,0.6
47.7052,0.6
47.8051,0.6
47.9053,0.6
48.0052,0.6
48.1053,0.6
48.2053,0.6
48.3053,0.6
48.4053,0.6
48.5053,0.6
48.6053,0.6
48.7053,0.6
48.8054,0.6
48.9053,0.6
49.0053,0.6
49.1052,0.6
49.2053,0.6
49.3053,0.6
49.4052,0.6
49.5052,0.6
49.6053,0.6
49.7053,0.6
49.8051,0.6
49.9052,0.6
50.0052,0.6
50.1051,0.6
50.2052,0.6
50.3051,0.6
50.4051,0.6
50.5051,0.6
50.6051,0.6
50.7051,0.6
50.8053,0.6
50.9051,0.6
51.0052,0.6
51.1051,0.6
51.2051,0.6
51.3052,0.6
51.4051,0.6
51.5052,0.6
51.6051,0.6
51.7051,0.6
51.8054,0.6
51.9051,0.6
52.0051,0.6
52.1051,0.6
52.2051,0.6
52.3053,0.6
52.4052,0.6
52.5051,0.6
52.6052,0.6
52.7052,0.6
52.8051,0.6
52.9051,0.6
53.0051,0.6
53.1053,0.6
53.2052,0.6
53.305,0.6
53.4051,0.6
53.5052,0.6
53.6052,0.6
53.7052,0.6
53.8052,0.6
53.9053,0.6
54.0054,0.6
54.1053,0.6
54.2052,0.6
54.3056,0.6
54.4054,0.6
54.5055,0.6
54.6051,0.6
54.7054,0.6
54.8051,0.6
54.9054,0.6
55.0052,0.6
55.1054,0.6
55.2051,0.6
55.3054,0.6
55.4051,0.6
55.5056,0.6
55.6051,0.6
55.7053,0.6
55.8051,0.6
55.9054,0.6
56.0052,0.6
56.1056,0.6
56.2051,0.6
56.3054,0.6
56.4051,0.6
56.5056,0.6
56.6052,0.6
56.7053,0.6
56.8051,0.6
56.9054,0.6
57.005,0.6
57.1052,0.6
57.2051,0.6
57.3053,0.6
57.4053,0.6
57.5055,0.6
57.605,0.6
57.7054,0.6
57.805,0.6
57.9057,0.6
58.0052,0.6
58.1055,0.6
58.2053,0.6
58.3056,0.6
58.4052,0.6
58.5054,0.6
58.6053,0.6
58.7054,0.6
58.8052,0.6
58.9054,0.6
59.0054,0.6
59.1053,0.6
59.2053,0.6
59.3051,0.6
59.4052,0.6
59.5051,0.6
59.6053,0.6
59.7052,0.6
59.8051,0.6
59.9051,0.6
60.0051,0.6
60.1052,0.6
60.2052,0.6
60.3052,0.6
60.4051,0.6
60.5051,0.6
60.6053,0.6
60.7052,0.6
60.8051,0.6
60.9054,0.6
61.0052,0.6
61.1052,0.6
61.2051,0.6
61.305,0.6
61.405,0.6
61.5051,0.6
61.6051,0.6
61.7052,0.6
61.8051,0.6
61.9054,0.6
62.0053,0.6
62.1051,0.6
62.2052,0.6
62.3053,0.6
62.4052,0.6
62.5052,0.6
62.6052,0.6
62.7052,0.6
62.8052,0.6
62.9053,0.6
63.0052,0.6
63.1052,0.6
63.2051,0.6
63.3053,0.6
63.4053,0.6
63.5052,0.6
63.6052,0.6
63.7053,0.6
63.8052,0.6
63.9054,0.6
64.0054,0.6
64.1053,0.6
64.2053,0.6
64.3053,0.6
64.4051,0.6
64.5051,0.6
64.6052,0.6
64.7051,0.6
64.8051,0.6
64.9052,0.6
65.0051,0.6
65.1052,0.6
65.2051,0.6
65.3052,0.6
65.4052,0.6
65.5052,0.6
65.6051,0.6
65.7052,0.6
65.8051,0.6
65.9053,0.6
66.0052,0.6
66.1052,0.6
66.2051,0.6
66.3051,0.6
66.4051,0.6
66.5052,0.6
66.6051,0.6
66.7051,0.6
66.8051,0.6
66.9052,0.6
67.0051,0.6
67.1051,0.6
67.2051,0.6
67.3051,0.6
67.4053,0.6
67.5051,0.6
67.6051,0.61
67.7052,0.6
67.8052,0.6
67.9052,0.61
68.0052,0.61
68.1051,0.61
68.2052,0.61
68.3052,0.61
68.4053,0.61
68.5052,0.61
68.6053,0.61
68.7052,0.61
68.8053,0.61
68.9054,0.61
69.0054,0.61
69.1052,0.61
69.2053,0.61
69.3052,0.61
69.4052,0.61
69.5052,0.61
69.6052,0.61
69.7051,0.61
69.8053,0.61
69.9052,0.61
70.0051,0.61
70.1052,0.61
70.2052,0.61
70.3052,0.61
70.4051,0.61
70.5052,0.61
70.6051,0.61
70.7051,0.61
70.8052,0.61
70.9053,0.61
71.0052,0.61
71.1052,0.61
71.205,0.61
71.3051,0.61
71.4052,0.61
71.5051,0.61
71.6052,0.61
71.7051,0.61
71.8052,0.61
71.9053,0.61
72.0053,0.61
72.1052,0.61
72.2051,0.61
72.3052,0.61
72.4052,0.61
72.5052,0.61
72.6052,0.61
72.7051,0.61
72.8052,0.61
72.9053,0.61
73.0052,0.61
73.1055,0.61
73.2053,0.61
73.3053,0.61
73.4051,0.61
73.5056,0.61
73.6052,0.61
73.7053,0.61
73.8052,0.61
73.9053,0.61
74.0053,0.61
74.1054,0.61
74.2051,0.61
74.3051,0.61
74.4052,0.61
74.5052,0.61
74.6052,0.61
74.7051,0.61
74.8051,0.61
74.9051,0.61
75.0053,0.61
75.1052,0.61
75.2052,0.61
75.3051,0.61
75.4051,0.61
75.5052,0.61
75.6051,0.61
75.7051,0.61
75.8052,0.61
75.9052,0.61
76.0051,0.61
76.1054,0.61
76.2051,0.61
76.305,0.61
76.4052,0.61
76.5051,0.61
76.6051,0.61
76.7051,0.61
76.8052,0.61
76.9053,0.61
77.0051,0.61
77.1052,0.61
77.2051,0.61
77.3051,0.61
77.4051,0.61
77.5052,0.61
77.6051,0.61
77.705,0.61
77.8052,0.61
77.9053,0.61
78.0052,0.61
78.1052,0.61
78.2053,0.61
78.3052,0.61
78.4053,0.61
78.5052,0.61
78.6054,0.61
78.7053,0.61
78.8052,0.61
78.9052,0.61
79.0052,0.61
79.1053,0.61
79.2054,0.61
79.3051,0.61
79.4051,0.61
79.5052,0.61
79.6052,0.61
79.7052,0.61
79.8051,0.61
79.9052,0.61
80.0054,0.61
80.1052,0.61
80.2053,0.61
80.3052,0.61
80.4052,0.61
80.5051,0.61
80.6051,0.61
80.7052,0.61
80.8051,0.61
80.9052,0.61
81.0051,0.61
81.1051,0.61
81.2053,0.61
81.3051,0.61
81.4052,0.61
81.5051,0.61
81.6051,0.61
81.7052,0.61
81.8051,0.61
81.9054,0.61
82.0053,0.61
82.1052,0.61
82.2051,0.61
82.3052,0.61
82.4052,0.61
82.5051,0.61
82.6051,0.61
82.7054,0.61
82.8051,0.61
82.9052,0.61
83.0052,0.61
83.1053,0.61
83.2052,0.61
83.3052,0.61
83.4053,0.61
83.5052,0.61
83.6051,0.61
83.7052,0.61
83.8054,0.61
83.9053,0.61
84.0054,0.61
84.1053,0.61
84.2053,0.61
84.3051,0.61
84.4051,0.61
84.505,0.61
84.6058,0.61
84.7051,0.61
84.8051,0.61
84.9051,0.61
85.0052,0.61
85.1052,0.61
85.2052,0.61
85.3051,0.61
85.4052,0.61
85.5052,0.61
85.6051,0.61
85.7051,0.61
85.8053,0.61
85.9051,0.61
86.0052,0.61
86.1051,0.61
86.205,0.61
86.3053,0.61
86.4051,0.61
86.5052,0.61
86.6051,0.61
86.7052,0.61
86.8051,0.61
86.9052,0.61
87.0051,0.61
87.1051,0.61
87.2052,0.61
87.3051,0.61
87.4052,0.61
87.5052,0.61
87.6051,0.61
87.7051,0.61
87.8054,0.61
87.9051,0.61
88.0052,0.61
88.1052,0.61
88.2052,0.61
88.3052,0.61
88.4053,0.61
88.5053,0.61
88.6052,0.61
88.7052,0.61
88.8053,0.61
88.9053,0.61
89.0053,0.61
89.1052,0.61
89.2055,0.61
89.3052,0.61
89.4052,0.61
89.5051,0.61
89.6051,0.61
89.7052,0.61
