#time, GyrX[]
165.244,0.00208314
165.264,3.44219e-05
165.285,-0.00178479
165.305,-0.00209326
165.325,0.00162724
165.345,0.00419778
165.364,0.00244648
165.385,0.000366507
165.406,0.00203299
165.424,0.00150722
165.444,0.00557035
165.464,0.00709195
165.485,0.000355686
165.505,2.70147e-05
165.524,0.00362454
165.545,0.00201395
165.565,0.00316557
165.584,-0.00114681
165.606,0.00342298
165.624,0.00267273
165.644,0.00234915
165.664,0.00159041
165.684,0.00219437
165.705,0.0010461
165.724,0.00506553
165.745,0.00120958
165.764,0.00558612
165.786,0.00585882
165.805,-0.00174933
165.824,0.00341413
165.844,0.0023715
165.864,0.00884435
165.885,0.00244457
165.905,0.00604272
165.924,0.00529479
165.945,0.00571631
165.965,0.00622956
165.984,0.00428148
166.006,0.00227711
166.024,0.00409436
166.044,0.00524108
166.064,0.00250055
166.085,0.00544257
166.105,0.00846943
166.124,0.00533334
166.145,0.00320171
166.165,0.00443308
166.185,0.0023035
166.206,0.00795499
166.224,0.00953238
166.244,-0.00232191
166.264,0.0021402
166.285,0.00309792
166.305,0.00538446
166.325,0.00360286
166.344,-0.000118867
166.364,0.00758974
166.385,0.00314771
166.406,0.000565605
166.424,0.00266018
166.444,0.000876727
166.464,0.00335001
166.484,0.00372453
166.505,-0.00479608
166.524,-0.00166921
166.544,0.00499855
166.565,0.0012764
166.585,-0.000122422
166.606,0.00326746
166.624,0.00505286
166.644,0.00577461
166.664,0.00220724
166.685,-0.000554471
166.705,0.00937308
166.724,0.00179692
166.744,0.00499065
166.765,0.00533115
166.784,0.000680547
166.806,0.00361682
166.824,0.00235048
166.844,0.00179502
166.864,0.0010954
166.885,-0.00400584
166.905,-0.00479319
166.924,0.000229315
166.944,0.000757268
166.965,0.00162677
166.986,0.00525892
167.005,0.00405809
167.024,0.00145206
167.044,0.00325845
167.064,0.000327345
167.085,0.00474677
167.105,3.32696e-05
167.124,0.00760303
167.144,0.00186083
167.165,0.00280323
167.186,0.00137739
167.205,0.00121978
167.224,0.000246027
167.244,0.00239074
167.264,0.00133786
167.285,-0.00159274
167.305,0.00469318
167.324,-0.00146631
167.344,-0.000905639
167.365,-0.000585447
167.386,-0.000730492
167.405,0.00131012
167.424,0.00569506
167.444,0.00245058
167.464,0.00166161
167.485,-0.000571625
167.505,-0.00268638
167.524,0.00266526
167.544,0.00510835
167.565,0.00753934
167.586,0.00630624
167.605,0.00726182
167.624,0.00559879
167.644,0.00958772
167.664,0.00871401
167.685,0.00421936
167.705,0.00139869
167.724,-0.00117408
167.744,-0.000948958
167.764,0.00588149
167.785,0.00965039
167.806,0.00948798
167.824,0.00802288
167.844,0.00845871
167.864,0.00664259
167.885,-0.00184476
167.905,-0.00542652
167.924,-0.000816231
167.944,0.00770119
167.964,0.00333424
167.985,0.00178144
168.006,0.00876191
168.024,0.00389431
168.044,0.00194432
168.064,-0.000830602
168.085,0.00193584
168.105,-0.00239693
168.124,-0.00211469
168.144,-0.00190452
168.164,0.00314545
168.185,0.00707625
168.207,0.000104189
168.225,-0.0122128
168.244,-0.0107058
168.264,-0.00948145
168.285,0.0112246
168.305,0.0187946
168.324,0.012156
168.344,-0.00177049
168.364,-0.00675524
168.386,-0.00835353
168.405,-0.0118286
168.424,-0.000385524
168.444,0.00857483
168.464,2.25745e-06
168.484,-0.00340148
168.505,0.00121491
168.524,0.00273301
168.544,0.0102577
168.564,0.00797038
168.585,0.0115119
168.606,0.00998932
168.624,0.00285463
168.644,0.00339408
168.664,0.00772528
168.684,0.00934394
168.705,0.00625822
168.724,0.00611726
168.744,0.0015722
168.764,0.000764382
168.785,0.00411398
168.807,0.000716713
168.824,0.00597956
168.844,-0.00063975
168.864,-0.00301019
168.884,0.00368165
168.905,0.0118613
168.924,0.00534561
168.944,0.00672309
168.964,-0.00296015
168.985,-0.00360802
169.006,-0.00338908
169.024,-0.00289845
169.044,-0.00309804
169.064,0.00333943
169.084,0.00169357
169.105,-0.0041432
169.125,0.000702971
169.144,0.00358921
169.164,-0.000150371
169.184,2.88134e-05
169.207,0.00610659
169.225,0.00628563
169.244,-0.00752716
169.264,0.000845162
169.285,0.0031629
169.305,0.00325233
169.324,-0.00180486
169.344,-0.00356247
169.364,-0.00464656
169.384,-0.00223894
169.406,0.00311682
169.424,0.00847234
169.444,0.00436799
169.464,-0.00160137
169.485,-0.00206548
169.505,-0.00433897
169.525,-0.00156482
169.544,-0.00566914
169.564,0.00117197
169.585,0.0021349
169.607,0.00556232
169.625,0.00841489
169.644,0.0128382
169.664,0.00773915
169.685,-0.0001161
169.705,-0.00172029
169.724,-0.00115852
169.744,0.00576691
169.764,0.0118194
169.786,0.0100971
169.805,0.00630794
169.825,-0.00335253
169.844,0.00311029
169.864,7.21844e-05
169.885,0.00454301
169.905,0.00318147
169.925,-0.00198709
169.944,-0.00349475
169.964,-0.00545863
169.985,-0.000514676
170.006,0.00337265
170.025,0.00667012
170.044,0.0106682
170.064,0.00981642
170.084,0.0069938
170.105,-0.00167091
170.125,0.00125579
170.144,0.000174414
170.164,-2.01951e-05
170.185,0.000991644
170.206,0.00189703
170.225,0.00576555
170.244,0.00182495
170.264,0.00662782
170.285,0.0117284
170.305,0.0139953
170.324,-0.00605247
170.344,-0.0183672
170.364,0.00214343
170.385,0.019075
170.406,0.0120651
170.425,0.00681316
170.444,0.00630054
170.464,0.00362197
170.484,0.00769648
170.505,0.00992034
170.524,0.00462138
170.544,0.000435561
170.564,0.00229569
170.585,0.00537903
170.606,-0.0034089
170.625,0.0012666
170.644,0.00175583
170.664,-0.00324323
170.684,-0.00198408
170.705,0.00462422
170.724,0.00175792
170.744,-0.00244899
170.764,-0.00446165
170.784,-0.0083893
170.806,-0.00875511
170.825,-0.000967392
170.844,0.0020841
170.864,0.00420395
170.885,0.00234452
170.905,0.00421349
170.924,0.0042168
170.944,-0.000979036
170.964,-0.00726338
170.985,-0.00565365
171.006,-0.00297883
171.025,0.0095038
171.045,0.00903785
171.064,0.0134447
171.084,0.0142271
171.105,0.00266616
171.124,0.000970063
171.144,0.000306921
171.164,0.0023709
171.186,0.00547564
171.205,0.000829074
171.225,-0.00194633
171.244,0.00388479
171.264,0.00475423
171.285,0.00677568
171.305,0.00427717
171.324,0.000995016
171.344,-0.000623962
171.364,-0.00877812
171.385,-0.00645725
171.406,-0.0106856
171.425,-0.0110966
171.444,-0.0102182
171.464,-0.00253315
171.484,-0.00684108
171.505,0.0048459
171.524,0.00453719
171.544,0.00115009
171.564,-0.00200552
171.584,-0.00257945
171.606,-0.00928594
171.625,-0.0125201
171.644,-0.00834858
171.664,-0.00254017
171.685,0.00637423
171.705,-0.0135822
171.724,-0.0082325
171.744,0.00378048
171.764,0.00396259
171.785,0.00369822
171.806,5.63112e-05
171.825,0.00495729
171.844,0.0076533
171.864,0.00475175
171.885,-0.000720328
171.904,0.00758086
171.924,0.0125224
171.944,-0.000805872
171.964,-0.0116044
171.985,-0.00890602
172.006,-0.00705774
172.025,-0.000188854
172.044,0.0100948
172.064,0.0122288
172.084,0.0201698
172.105,0.0132863
172.124,0.00522032
172.144,0.000356537
172.164,0.00270601
172.185,0.00805944
172.206,0.00731692
172.224,-0.00146618
172.245,0.0019323
172.264,-0.000215878
172.285,0.00158528
172.305,0.0026268
172.324,-0.00152731
172.344,-0.00215486
172.364,0.0012453
172.385,0.000169648
172.406,0.00927459
172.424,0.0158064
172.445,0.0133744
172.464,0.00776882
172.485,0.00861446
172.505,0.00377661
172.524,0.0010626
172.544,0.00229956
172.564,0.00398826
172.586,0.00609364
172.605,0.0048732
172.624,-0.00148794
172.645,-0.00362149
172.664,0.00477147
172.685,-0.00126829
172.705,-0.00122107
172.724,0.000144684
172.744,0.0106963
172.764,0.0074986
172.785,0.00755115
172.806,-0.00405369
172.824,-0.00613135
172.844,0.00142691
172.864,-0.00493379
172.885,-0.00611826
172.905,-0.0145157
172.924,-0.0130937
172.944,-0.00953174
172.964,-0.00354981
172.985,-0.00217874
173.006,0.0029473
173.024,0.00215873
173.045,-0.00149252
173.064,-0.0116525
173.085,-0.0141958
173.105,-0.0199304
173.124,-0.0245452
173.144,-0.0136734
173.164,-0.00890926
173.185,-0.00472436
173.206,-0.00491393
173.224,-0.0155218
173.245,-0.0157768
173.264,-0.00917553
173.285,0.00989956
173.305,0.0204747
173.325,0.00572763
173.344,-0.0105936
173.364,-0.00556399
173.385,0.00343589
173.406,0.00704898
173.424,0.00230814
173.445,0.00690138
173.464,0.00380518
173.485,0.00392646
173.505,-0.00548093
173.524,-0.00388022
173.544,-7.90746e-05
173.564,-0.00256883
173.584,-0.00456553
173.606,-0.0103228
173.624,-0.00124314
173.644,0.000655845
173.664,0.0112445
173.684,0.0105176
173.705,0.00887625
173.724,0.00966519
173.744,0.00430504
173.764,-0.00617973
173.784,0.00183545
173.806,0.00948568
173.825,0.014309
173.844,0.00936057
173.864,0.0127168
173.885,-0.000770313
173.905,0.00918392
173.924,0.0309575
173.944,0.0305645
173.964,0.0293762
173.986,-0.00462564
174.005,-0.00170032
174.025,-0.0131275
174.044,-0.00464934
174.065,0.0063015
174.084,0.00921036
174.105,0.0106374
174.125,0.00975726
174.144,0.0121189
174.164,0.00382274
174.184,-0.00382585
174.206,0.00786136
174.225,0.00849197
174.244,0.00606451
174.264,0.0106057
174.284,0.0180757
174.305,0.0177068
174.324,0.00671987
174.344,0.0070821
174.364,0.00749965
174.384,0.00942857
174.406,0.0106497
174.424,0.00286319
174.444,0.00340506
174.465,0.00873691
174.485,0.00659128
174.505,-0.00613775
174.524,-0.0266546
174.544,-0.0268171
174.564,-0.00458096
174.584,0.0122348
174.606,0.023736
174.625,0.0119447
174.644,0.00658939
174.665,-0.00155866
174.685,-0.00171927
174.705,-0.00325014
174.725,-0.00663809
174.744,-0.0145036
174.764,-0.0195931
174.785,-0.0193264
174.806,-0.00758928
174.824,0.0141589
174.844,0.0143206
174.865,0.0113035
174.885,0.00706539
174.905,0.0111153
174.924,0.00776184
174.944,-0.00496023
174.964,-0.0156601
174.984,-3.3906e-07
175.006,0.0125723
175.025,0.0031788
175.044,0.0104784
175.065,0.0124887
175.085,0.00296993
175.105,-0.00196164
175.125,-0.0118691
175.144,-0.0176865
175.164,-0.00572094
175.184,0.00204662
175.206,-0.00814892
175.224,-0.0049629
175.244,0.00980659
175.265,0.0253143
175.285,0.0293551
175.305,0.0187567
175.325,-0.0143057
175.344,-0.0205936
175.364,-0.0102431
175.386,-0.00408772
175.405,0.000592114
175.424,-0.0008826
175.444,0.00492322
175.465,0.00355013
175.485,-0.00935113
175.505,-0.0115194
175.524,-0.00198898
175.544,0.00219328
175.564,0.000223858
175.584,0.00511085
175.606,0.0150358
175.624,-0.00479804
175.644,-0.0171814
175.665,0.000997725
175.685,0.0197985
175.705,0.0183358
175.724,0.012142
175.744,0.015032
175.764,0.0125109
175.784,0.0118612
175.806,0.018583
175.824,0.0171857
175.844,0.0120697
175.864,0.0127726
175.885,0.0174137
175.905,0.0210317
175.924,0.02051
175.944,0.00439906
175.964,-0.0149602
175.984,-0.00720588
176.006,0.0122706
176.024,0.0193406
176.045,0.0275885
176.064,0.0340599
176.085,0.0263361
176.105,0.0129136
176.124,0.00415875
176.145,-0.0137656
176.164,-0.0219419
176.185,-0.0122584
176.206,0.0147572
176.224,0.0287867
176.244,0.0305538
176.264,0.022857
176.285,0.0134041
176.305,0.00463317
176.324,0.00836003
176.344,0.00511416
176.364,0.000312885
176.384,-0.00434317
176.406,-0.0159244
176.424,-0.00419781
176.444,0.0200679
176.464,0.0325528
176.485,0.0158586
176.505,0.00277142
176.524,-0.00335992
176.544,-0.00368639
176.564,0.0118373
176.584,0.0215804
176.606,0.0109871
176.624,-0.0110827
176.644,-0.0228745
176.664,-0.0302092
176.685,-0.0199781
176.705,-0.0165975
176.724,-0.00218382
176.744,0.0104686
176.764,0.00282338
176.786,-0.00689892
176.805,-0.00124835
176.824,0.00643753
176.844,0.0213336
176.864,0.0289967
176.885,0.0152547
176.905,0.00690061
176.924,0.00273968
176.944,0.0062206
176.964,0.00179449
176.985,0.000352114
177.006,-0.00534803
177.024,-0.0117916
177.044,0.00737537
177.064,0.00781822
177.085,-0.000787489
177.105,0.000445469
177.124,0.000948831
177.144,-0.00483194
177.164,-0.00486334
177.185,8.01314e-05
177.206,-0.000474898
177.224,-0.00883412
177.244,-0.0191044
177.264,-0.00608492
177.285,0.00152789
177.305,0.00712398
177.324,0.00480514
177.344,-0.000115352
177.364,-0.0166772
177.385,-0.0182303
177.406,-0.0169262
177.424,-0.0156873
177.444,-0.0131993
177.464,0.00240543
177.485,0.00478101
177.505,0.00779384
177.524,0.00932422
177.544,0.003776
177.564,-0.00316001
177.585,-0.00114315
177.606,0.00776671
177.624,0.0107066
177.644,0.00292317
177.664,-0.00616306
177.685,-0.00133461
177.705,-0.00414292
177.724,-0.00182167
177.744,0.0131638
177.764,0.00714018
177.786,-0.00424008
177.805,0.00108478
177.824,0.00664857
177.844,-0.00120798
177.864,0.00245692
177.885,0.0168415
177.905,0.0381841
177.925,0.0446879
177.944,0.0480646
177.964,0.0428814
177.985,0.0323764
178.006,0.0203391
178.024,0.0131828
178.044,0.00553096
178.064,-0.014607
178.085,-0.0195326
178.105,-0.0149547
178.125,0.00253947
178.144,0.00897482
178.164,0.0100796
178.186,0.000235246
178.205,0.000195156
178.224,-0.00318162
178.244,0.00300726
178.264,0.00937305
178.285,0.00899186
178.305,0.0112046
178.325,0.00641202
178.344,-0.00690089
178.364,-0.00491603
178.385,0.00955677
178.406,0.0219696
178.424,0.00880104
178.444,-0.00635266
178.464,-0.0105891
178.485,-0.0013404
178.505,-0.00335313
178.525,-0.00515451
178.544,-0.00998459
178.564,-0.00907344
178.584,0.00635164
178.606,0.0139067
178.624,0.00569616
178.644,-0.00454768
178.664,-0.00182058
178.685,-0.0080205
178.705,-0.00570477
178.725,0.0048206
178.744,0.0122346
178.764,0.0191983
178.784,0.00462295
178.806,-0.00724917
178.824,-0.000847245
178.844,-0.0111235
178.864,-0.00346742
178.885,-0.000620817
178.905,-0.00652571
178.925,-0.0022353
178.944,0.00267798
178.964,0.029139
178.984,0.0184949
179.006,-0.00792289
179.024,-0.0175808
179.044,-0.0159251
179.064,-0.01414
179.085,-0.0127905
179.105,-0.0196773
179.125,-0.0204763
179.144,-0.00912324
179.164,0.0107468
179.185,0.0265469
179.206,0.0297764
179.224,0.0423491
179.244,0.0571948
179.264,0.0696807
179.284,0.0645678
179.305,0.048081
179.325,0.000586623
179.344,-0.0234924
179.364,-0.0251764
179.384,-0.0200669
179.406,-0.00813545
179.424,0.00802873
179.444,0.0103975
179.464,0.00311615
179.485,-0.00567708
179.505,-8.73123e-05
179.525,0.00975235
179.544,0.0111504
179.564,0.0118409
179.585,0.00131529
179.606,-0.0019651
179.625,0.00358824
179.644,-0.0070242
179.664,-0.0226949
179.685,-0.012436
179.705,-0.00680158
179.725,0.00689986
179.744,0.0073257
179.764,-0.0093383
179.785,-0.0171301
179.806,-0.00983637
179.825,-0.00178745
179.844,0.00516945
179.864,-0.00274
179.884,0.00319059
179.905,0.00633632
179.925,0.00239811
179.944,-0.0040023
179.964,-0.012134
179.985,-0.0157664
180.006,-0.00987219
180.025,0.0040227
180.044,0.00818716
180.064,0.00125953
180.084,0.00146127
180.105,0.00674616
180.125,-0.00183132
180.144,-0.00852451
180.164,-0.0169494
180.185,-0.00384689
180.206,0.00022195
180.225,-0.00514655
180.244,-0.00669329
180.264,-0.00929819
180.285,-0.00851687
180.305,0.00980298
180.325,0.0146402
180.345,0.0153339
180.364,0.00918197
180.384,-0.0042569
180.406,-0.00161282
180.424,-0.0082499
180.444,-0.00196792
180.464,-0.00580441
180.485,-0.0124857
180.505,-0.0160325
180.525,-0.0110244
180.545,-0.00235581
180.564,-0.0119663
180.585,-0.0140888
180.606,0.00326943
180.624,0.0209744
180.644,0.0280128
180.664,0.0154588
180.684,-0.000222615
180.705,-0.00102008
180.724,0.00392301
180.745,0.00642212
180.764,-0.0117312
180.784,-0.0103989
180.806,-0.00689096
180.824,0.00303796
180.844,0.000161821
180.864,-0.00548343
180.885,0.0152344
180.905,0.0300794
180.924,0.00792456
180.945,-0.00618425
180.964,0.0061323
180.985,0.0185629
181.006,0.00773832
181.024,-0.0108361
181.044,-0.0155452
181.064,-0.000655905
181.085,0.0289554
181.105,0.0558044
181.124,0.0475299
181.145,0.0154837
181.164,0.00520632
181.185,0.00104476
181.206,0.0107156
181.224,0.0127791
181.244,0.0201556
181.264,0.00973067
181.285,-0.000544022
181.305,-0.000757918
181.324,0.00615718
181.345,0.00746326
181.364,0.00924602
181.385,0.00416963
181.406,0.00187934
181.424,-0.00798806
181.444,0.00201311
181.464,0.000711803
181.484,-0.0165702
181.505,-0.0170641
181.524,-0.00782282
181.544,-0.00122235
181.565,-0.0037626
181.584,-0.00061486
181.606,-0.0031041
181.624,-0.00566504
181.644,-0.00880969
181.664,-0.00610796
181.684,-0.0049783
181.705,-0.00813063
181.724,-0.0219086
181.744,-0.027726
181.765,-0.0155786
181.784,-0.00133744
181.806,0.00332512
181.824,0.00403823
181.844,0.00468843
181.865,0.00272123
181.885,0.0104073
181.905,0.0146415
181.925,0.00900533
181.944,-0.00232382
181.965,-0.00133354
181.985,-0.00344176
182.006,-0.00811934
182.024,-0.00835481
182.044,0.00717837
182.064,0.0136201
182.085,0.00442789
182.105,-0.00341997
182.124,0.00969867
182.144,0.0191577
182.165,0.000644119
182.186,-0.0166426
182.205,-0.0204632
182.224,-0.0160948
182.244,-0.00619959
182.264,-0.00121611
182.285,0.00989983
182.305,0.0111783
182.324,0.00223968
182.344,-0.0154944
182.364,-0.00985087
182.385,0.00376669
182.406,0.00314836
182.424,0.00155968
182.444,0.0140065
182.464,0.00638025
182.485,-0.0013304
182.505,-0.00394725
182.524,-0.00927931
182.544,-0.00429452
182.565,0.0228557
182.585,0.0380889
182.606,0.0288298
182.624,0.0049345
182.644,-0.0173641
182.664,-0.0151623
182.685,-0.0156417
182.705,-0.0232094
182.725,-0.0282221
182.745,-0.0358648
182.764,-0.0363234
182.785,-0.0143035
182.806,0.0217581
182.824,0.0275348
182.844,0.0125633
182.864,0.00670073
182.885,-0.00229022
182.905,-0.0122416
182.924,-0.00475509
182.945,0.0176613
182.964,0.0145032
182.985,0.00257787
183.006,-0.0232214
183.024,-0.0251264
183.044,-0.0178915
183.064,0.00534601
183.085,0.0232043
183.105,0.00810384
183.125,-0.0164694
183.144,-0.0155389
183.165,-0.00656128
183.185,-0.00899961
183.206,-0.0237211
183.224,-0.0288839
183.244,-0.0194442
183.264,0.00612391
183.285,0.0226913
183.305,0.0196375
183.325,-0.000312582
183.345,-0.00959085
183.364,-0.00915441
183.385,0.00419208
183.406,0.00470824
183.424,0.0134212
183.444,0.0163325
183.464,0.0269328
183.484,0.0550482
183.505,0.0682322
183.524,0.0324228
183.544,0.000302298
183.564,-0.0227949
183.586,-0.0410162
183.605,-0.0473495
183.624,-0.0316448
183.644,-0.0112759
183.664,0.00340877
183.684,0.0132078
183.705,0.0153256
183.724,0.018682
183.745,0.0199317
183.764,0.0223873
183.784,0.0286083
183.806,0.0327078
183.824,0.031614
183.844,0.0187724
183.864,-0.00434595
183.884,-0.0146464
183.905,-0.0123672
183.924,-0.0166022
183.944,-0.016642
183.964,-0.0159766
183.985,-0.0154662
184.006,-0.0426518
184.025,-0.0574677
184.044,-0.0432793
184.064,0.00818957
184.085,0.0494885
184.105,0.041235
184.125,-0.0032278
184.144,-0.0178192
184.164,-0.0186785
184.184,-0.0137304
184.206,2.50842e-05
184.224,0.00729218
184.244,0.00900787
184.264,0.0056324
184.285,0.0117015
184.305,0.00686757
184.324,-0.00129049
184.345,-0.0174833
184.364,-0.0372782
184.385,-0.0266198
184.406,-0.00303243
184.424,0.0175127
184.444,0.0308067
184.464,0.00750397
184.485,-0.001737
184.505,0.0235025
184.524,0.0464627
184.545,0.0333711
184.564,-0.00619266
184.585,-0.0386536
184.606,-0.0375927
184.625,-0.0122149
184.644,0.0107719
184.664,0.0241765
184.685,0.0154447
184.705,0.00128147
184.725,0.00784799
184.745,0.0316004
184.764,0.0292826
184.785,0.0320655
184.806,0.0290455
184.825,0.0283748
184.844,0.0204369
184.864,0.00992056
184.884,-0.0162181
184.905,-0.00750571
184.925,-0.00511159
184.944,0.018419
184.964,0.022976
184.986,0.0270558
185.005,0.0253502
185.025,0.0146668
185.044,0.00572415
185.064,0.0137946
185.085,0.0116419
185.105,0.0120841
185.125,0.0175272
185.144,0.0225346
185.165,0.0247163
185.184,0.0153936
185.206,0.00616931
185.225,0.000863223
185.244,-0.00760437
185.264,-0.0237897
185.285,-0.0235788
185.305,-0.00618868
185.324,0.00136057
185.345,0.00546122
185.365,0.00243038
185.385,-0.00379619
185.406,-0.00726311
185.424,0.000717659
185.444,0.000808036
185.464,-0.011281
185.484,-0.00755732
185.505,-0.000860585
185.524,0.00758971
185.545,0.00812122
185.565,0.00420561
185.584,0.00103228
185.606,-0.00284398
185.624,-0.00392461
185.644,0.00263396
185.664,0.00779705
185.684,0.0154597
185.705,0.00938664
185.724,0.00204534
185.745,-0.00588297
185.764,-0.00202521
185.784,0.00207056
185.806,0.00510486
185.824,-0.00260312
185.844,-0.00214899
185.864,0.00259437
185.885,0.0024271
185.905,0.00132333
185.924,-0.000214581
185.945,0.00589561
185.965,0.00837521
185.985,0.00778765
186.006,-0.00935402
186.024,-0.00699696
186.044,-5.24404e-05
186.064,0.00522595
186.085,0.00763599
186.105,0.0058902
186.124,0.00225724
186.145,-0.00400341
186.165,-0.00888049
186.184,-0.00884209
186.206,-0.0081554
186.224,0.00496677
186.244,0.0124976
186.264,0.00517022
186.285,-0.00736316
186.305,-0.00792621
186.324,-0.000225744
186.344,0.00010179
186.365,-0.0087731
186.386,-0.00414918
186.405,0.000376373
186.424,-0.00239775
186.444,-0.000877617
186.464,0.00357915
186.484,-0.00725432
186.505,-0.00951396
186.524,-0.00678967
186.544,-0.0127286
186.565,-0.0127358
186.585,-0.00763152
186.606,-0.00653319
186.624,0.00758161
186.644,0.00347041
186.664,0.00379658
186.685,0.00516548
186.705,0.00477384
186.725,0.0152148
186.744,0.0262331
186.765,0.0101685
186.785,-0.00236117
186.806,0.00505702
186.824,0.00262974
186.844,-0.0078114
186.864,-0.00602333
186.884,-0.00210446
186.905,0.00253907
186.925,0.00373897
186.944,0.00944375
186.965,0.0100979
186.984,0.010615
187.006,0.0121982
187.024,0.00569821
187.044,0.000540991
187.064,0.00211547
187.085,0.00109086
187.105,0.00170056
187.124,0.00700114
187.144,0.0077953
187.165,0.00202316
187.185,0.00422493
187.206,0.00179248
187.224,-0.0109283
187.244,-0.00517469
187.264,-0.00560072
187.285,-0.00169453
187.305,0.000294674
187.324,0.00023263
187.344,0.00648806
187.365,-0.00630541
187.385,-0.00700714
187.406,-0.00608139
187.424,-0.00426438
187.444,0.00184984
187.464,9.5837e-05
187.485,0.00150874
187.505,0.00862702
187.524,0.0207902
187.544,0.0175826
187.565,0.00447683
187.585,-0.00674591
187.606,-0.00591666
187.624,-0.00617142
187.644,-0.00448535
187.664,0.00739045
187.685,0.0119938
187.705,0.0133973
187.724,0.00498579
187.745,0.00390957
187.765,0.00968313
187.785,0.01609
187.806,0.0231621
187.824,0.0222045
187.844,0.0114349
187.864,-0.00441245
187.885,0.00279348
187.905,0.0111148
187.924,0.00918176
187.944,0.00279581
187.965,0.000101658
187.986,0.0041181
188.005,0.00206555
188.024,0.0125277
188.044,0.0146767
188.064,0.0145715
188.085,0.00976855
188.105,0.00717132
188.124,0.00317689
188.144,-0.00426504
188.165,-0.00414401
188.186,0.00366073
188.205,0.00755511
188.224,0.0156419
188.244,0.0142733
188.264,0.0136784
188.285,0.00824564
188.305,0.00932289
188.324,0.000103084
188.344,-0.00351343
188.365,0.00624594
188.386,0.00540698
188.405,0.00327896
188.424,0.00826673
188.444,0.015972
188.464,0.0103639
188.484,0.00692171
188.505,0.00862681
188.524,0.00286077
188.544,0.000291351
188.565,2.36501e-05
188.586,-0.000199847
188.605,0.0069975
188.624,0.0143186
188.644,0.00277429
188.664,0.0132769
188.684,0.00849247
188.705,0.00161253
188.724,-0.00516282
188.744,0.00137495
188.765,0.00559252
188.786,0.00346744
188.805,-0.00988869
188.824,-0.00312615
188.844,0.00391845
188.864,0.00551083
188.884,-0.00193401
188.905,-0.000369605
188.924,-0.00354614
188.944,0.00578924
188.965,-0.00727337
188.985,-0.00887981
189.006,0.000276707
189.024,0.00428022
189.044,0.00186137
189.064,0.0049462
189.085,0.00142059
189.105,0.00107547
189.124,0.00147074
189.145,0.00167187
189.164,0.00457851
189.186,0.00388266
189.205,0.00187749
189.224,0.00308607
189.244,0.00425353
189.264,-0.001578
189.284,0.00119985
189.305,0.00369142
189.324,0.00492418
189.344,0.005599
189.364,0.00966039
189.384,0.00893608
189.406,0.00331948
189.425,0.00721944
189.444,0.00717832
189.464,0.0067683
189.484,0.00301721
189.505,0.00360226
189.525,0.00709284
189.544,0.00382671
189.564,0.00238232
189.584,0.000968463
189.606,0.000821712
189.624,0.0021503
189.644,0.00462734
189.664,0.00107831
189.685,-0.000114604
189.705,0.00377437
189.725,0.000251196
189.744,0.000168496
189.765,0.00135018
189.785,0.0021886
189.806,0.00285614
189.825,0.000766457
189.844,0.00510816
189.864,0.00306503
189.885,0.00287123
189.905,0.00361986
189.925,0.00110885
189.944,0.00109817
189.965,0.00453319
189.985,0.00172263
190.006,0.00318909
190.024,0.00472362
190.044,0.00609457
190.064,-0.000917618
190.084,0.00605422
190.105,0.00276436
190.124,0.000821377
190.145,-0.000297876
190.165,0.00251041
190.185,0.00223167
190.206,0.00182303
190.224,0.00329224
190.244,-0.0018243
190.264,0.00569866
190.284,0.00593996
190.305,0.0016793
190.324,-0.000525549
190.344,-0.000938278
190.365,0.00907151
190.384,0.00104978
190.406,0.00650141
190.424,0.00368307
190.444,0.00252817
190.464,0.00231067
190.485,0.00617498
190.505,0.000105838
190.524,-0.000387834
190.545,0.000185625
190.564,0.00359351
190.586,-0.000318683
190.605,0.00233756
190.624,0.00450436
190.644,0.00146852
190.664,0.000216175
190.684,0.00176979
190.705,0.000288958
190.724,0.00445192
190.744,0.000214261
190.765,-0.0028225
190.785,0.00450726
190.806,0.0112481
190.824,0.00636457
190.844,0.000350254
190.864,-0.00422454
190.884,-0.00318395
190.905,-0.00464473
190.924,0.00239239
190.944,0.00215422
190.964,-0.00306447
190.985,0.00141527
191.006,0.0056059
191.024,0.00971173
191.044,0.00544239
191.064,0.00797584
191.085,-0.000912755
191.105,-0.00289912
191.125,-0.0057105
191.144,0.00208717
191.165,0.0114519
191.185,0.0101525
191.206,-0.0163708
191.224,-0.0194502
191.245,-0.00717771
191.264,-0.000686018
191.285,0.00357133
191.305,0.0134153
191.324,0.0114232
191.344,0.00596737
191.364,0.00367168
191.384,-0.00846993
191.406,-0.00756452
191.424,-0.00273781
191.444,0.00301063
191.464,0.00150782
191.484,0.00233704
191.505,0.0022389
191.524,0.00535347
191.544,-0.00304842
191.564,-0.00176578
191.585,0.00214923
191.606,0.00660432
191.624,0.0155671
191.644,0.0200025
191.664,0.0122926
191.684,0.00467428
191.705,0.0046987
191.724,0.0115495
191.744,0.00999412
191.765,0.00624396
191.785,0.0113926
191.806,0.0156518
191.824,0.0146864
191.844,0.0124931
191.864,0.0140888
191.885,0.0173355
191.905,0.0164241
191.924,0.014143
191.944,0.00704284
191.965,0.00199725
191.984,0.00376509
192.006,0.000362069
192.024,-0.002321
192.044,-0.00248341
192.064,0.0110879
192.084,0.0208722
192.105,0.0254865
192.124,0.0151912
192.144,-0.00225836
192.164,-0.0142152
192.185,-0.00656569
192.206,-0.00351344
