#time, AccY[]
89.4244,-0.680279
89.4443,-0.703453
89.4642,-0.68592
89.4846,-0.68172
89.5046,-0.740535
89.5249,-0.702472
89.5442,-0.702938
89.5641,-0.768419
89.5852,-0.831433
89.6046,-0.747098
89.6245,-0.700835
89.6442,-0.66012
89.6642,-0.762144
89.6846,-0.687825
89.7047,-0.753966
89.7248,-0.736723
89.7442,-0.730787
89.7642,-0.658518
89.7852,-0.715782
89.8046,-0.734231
89.8246,-0.66799
89.8442,-0.73279
89.8644,-0.730298
89.8844,-0.737286
89.9045,-0.640513
89.9249,-0.697774
89.9443,-0.62356
89.9642,-0.682046
89.9851,-0.819278
90.0045,-0.745527
90.0246,-0.713355
90.0443,-0.719314
90.0644,-0.742877
90.0846,-0.745276
90.1046,-0.685573
90.1249,-0.784203
90.1443,-0.758964
90.1643,-0.704615
90.1852,-0.759874
90.2046,-0.773942
90.2246,-0.772226
90.2444,-0.749263
90.2642,-0.689164
90.2846,-0.764133
90.3047,-0.72611
90.3246,-0.65971
90.3445,-0.65256
90.3642,-0.758328
90.3852,-0.666206
90.4047,-0.745534
90.4244,-0.777241
90.4444,-0.652135
90.4642,-0.715438
90.4845,-0.695214
90.5046,-0.798772
90.5245,-0.721415
90.5447,-0.772508
90.5642,-0.782224
90.5852,-0.74261
90.6046,-0.764542
90.6243,-0.7072
90.6443,-0.704556
90.6642,-0.766476
90.6844,-0.772985
90.7047,-0.676623
90.7243,-0.689972
90.7448,-0.63959
90.7642,-0.646891
90.7852,-0.748984
90.8047,-0.72758
90.8243,-0.751329
90.8444,-0.653133
90.8643,-0.703411
90.8846,-0.677788
90.9046,-0.721203
90.9244,-0.675096
90.9447,-0.66346
90.9644,-0.661887
90.9852,-0.732268
91.0045,-0.713883
91.0244,-0.700484
91.0446,-0.674801
91.0643,-0.636295
91.0846,-0.717136
91.1047,-0.644247
91.1244,-0.645621
91.1447,-0.708894
91.1642,-0.705414
91.1852,-0.715827
91.2046,-0.729101
91.2244,-0.644054
91.2444,-0.693066
91.2643,-0.801078
91.2844,-0.73403
91.3046,-0.729682
91.3243,-0.743574
91.3445,-0.732313
91.3644,-0.721161
91.3852,-0.706184
91.4044,-0.723279
91.4245,-0.685629
91.4442,-0.723933
91.4643,-0.759246
91.4846,-0.749739
91.5045,-0.712155
91.5246,-0.688007
91.5444,-0.73363
91.5643,-0.710721
91.5852,-0.779118
91.6046,-0.685826
91.6243,-0.689225
91.6443,-0.706382
91.6643,-0.676129
91.6845,-0.726376
91.7047,-0.721476
91.7246,-0.711113
91.7445,-0.728401
91.7643,-0.695949
91.7853,-0.775558
91.8046,-0.70153
91.8244,-0.745451
91.8442,-0.770507
91.8645,-0.746731
91.8846,-0.752211
91.9046,-0.747669
91.9244,-0.800828
91.9446,-0.788204
91.9643,-0.711101
91.9852,-0.821167
92.0046,-0.76671
92.0243,-0.661591
92.0441,-0.665399
92.0645,-0.786061
92.0845,-0.739234
92.1046,-0.693146
92.1244,-0.689717
92.1447,-0.737454
92.1643,-0.689044
92.1855,-0.661277
92.2046,-0.72644
92.2244,-0.749433
92.2442,-0.680489
92.2645,-0.698986
92.2846,-0.694348
92.3045,-0.78597
92.3245,-0.688984
92.3445,-0.725977
92.3644,-0.734506
92.3852,-0.717046
92.4046,-0.672624
92.4243,-0.735765
92.4443,-0.784017
92.4643,-0.732532
92.4847,-0.703321
92.5047,-0.706681
92.5243,-0.718566
92.5447,-0.703992
92.5642,-0.725172
92.5853,-0.675725
92.6046,-0.748392
92.6243,-0.670037
92.6442,-0.758856
92.6643,-0.726811
92.6846,-0.709216
92.7046,-0.669648
92.7243,-0.720705
92.7447,-0.637028
92.7642,-0.656417
92.7853,-0.785555
92.8047,-0.788869
92.8242,-0.82103
92.8442,-0.786512
92.8642,-0.733596
92.8847,-0.739834
92.9047,-0.651001
92.9244,-0.634601
92.9445,-0.753113
92.964,-0.716126
92.9853,-0.678844
93.0045,-0.665608
93.0244,-0.67746
93.0443,-0.715294
93.0643,-0.670905
93.0849,-0.793018
93.1047,-0.689984
93.1246,-0.720614
93.1446,-0.736938
93.1643,-0.756424
93.1854,-0.746288
93.2047,-0.732929
93.2244,-0.735729
93.2445,-0.718727
93.2642,-0.701845
93.2846,-0.705494
93.3048,-0.743709
93.3244,-0.774473
93.3446,-0.731143
93.3641,-0.724827
93.3852,-0.714967
93.4046,-0.740899
93.4243,-0.553358
93.4441,-0.629536
93.4642,-0.761954
93.4846,-0.632435
93.5047,-0.632361
93.5244,-0.767002
93.5446,-0.691436
93.5647,-0.701406
93.5852,-0.705318
93.6047,-0.691469
93.6244,-0.782127
93.6442,-0.681879
93.6643,-0.673724
93.6844,-0.721228
93.7048,-0.752618
93.7246,-0.615644
93.7446,-0.706463
93.7642,-0.700614
93.7852,-0.751084
93.8046,-0.712957
93.8245,-0.664833
93.8442,-0.589103
93.8643,-0.812784
93.8846,-0.725042
93.9048,-0.658198
93.9246,-0.752431
93.9446,-0.753272
93.9642,-0.748495
93.9852,-0.586803
94.0048,-0.69051
94.0243,-0.662176
94.0443,-0.65151
94.0643,-0.626378
94.0845,-0.710171
94.1049,-0.632131
94.1244,-0.693622
94.1446,-0.842065
94.1642,-0.73557
94.1853,-0.717558
94.2047,-0.814793
94.2247,-0.626308
94.2442,-0.879621
94.2642,-0.714676
94.2844,-0.622313
94.3048,-0.65375
94.3246,-0.696704
94.3444,-0.736643
94.3642,-0.696397
94.3852,-0.705079
94.4046,-0.741541
94.4243,-0.771462
94.4443,-0.735174
94.4642,-0.621543
94.4844,-0.723455
94.5046,-0.610123
94.5248,-0.707628
94.5447,-0.737227
94.5642,-0.752251
94.5852,-0.733085
94.6047,-0.65216
94.6245,-0.675669
94.6442,-0.800582
94.6641,-0.800113
94.6845,-0.798857
94.7046,-0.694012
94.7246,-0.656609
94.7447,-0.637407
94.7641,-0.67364
94.7852,-0.683441
94.8046,-0.730102
94.8244,-0.70431
94.8442,-0.722055
94.8642,-0.67374
94.8846,-0.68042
94.9046,-0.744691
94.9246,-0.695359
94.9446,-0.710029
94.9641,-0.735215
94.9852,-0.675199
95.0046,-0.680904
95.0246,-0.572465
95.044,-0.702353
95.0641,-0.794752
95.0845,-0.634082
95.1048,-0.705228
95.1247,-0.600463
95.1447,-0.649753
95.1643,-0.773439
95.1853,-0.694265
95.2045,-0.72315
95.2245,-0.759328
95.2444,-0.656556
95.2642,-0.669589
95.2846,-0.632759
95.3047,-0.700421
95.3246,-0.684625
95.3447,-0.734563
95.3642,-0.645855
95.3851,-0.717816
95.4046,-0.726732
95.4244,-0.727751
95.4442,-0.642772
95.4643,-0.715723
95.4846,-0.630306
95.5046,-0.708481
95.5244,-0.666495
95.5447,-0.699314
95.5645,-0.727345
95.5852,-0.761509
95.6047,-0.715786
95.6243,-0.715167
95.6444,-0.614435
95.6642,-0.605506
95.6845,-0.679558
95.7046,-0.688888
95.7244,-0.702077
95.7448,-0.755112
95.7643,-0.756259
95.7852,-0.708822
95.8047,-0.752793
95.8242,-0.692708
95.8443,-0.647173
95.8643,-0.765111
95.8846,-0.73095
95.9046,-0.737464
95.9243,-0.735894
95.9448,-0.700447
95.9644,-0.686849
95.9853,-0.65647
96.0046,-0.718983
96.0242,-0.63689
96.0445,-0.705772
96.0641,-0.701106
96.0845,-0.726985
96.1047,-0.703077
96.1244,-0.723898
96.1448,-0.652513
96.1646,-0.642485
96.1852,-0.662106
96.2047,-0.671451
96.2243,-0.720462
96.2443,-0.630566
96.2643,-0.668579
96.2846,-0.668684
96.3046,-0.716757
96.3244,-0.698883
96.3446,-0.67922
96.3644,-0.751765
96.3852,-0.718839
96.4047,-0.734688
96.4243,-0.691676
96.4441,-0.706637
96.4643,-0.654422
96.4846,-0.722098
96.5046,-0.564413
96.5244,-0.759056
96.5444,-0.655758
96.5647,-0.731924
96.5854,-0.664797
96.6047,-0.74606
96.6243,-0.675489
96.6443,-0.680402
96.6642,-0.720023
96.6845,-0.712475
96.7046,-0.685492
96.7244,-0.731471
96.7443,-0.648338
96.7648,-0.687155
96.7855,-0.722803
96.8046,-0.695577
96.8243,-0.728693
96.8441,-0.748396
96.8644,-0.699435
96.8846,-0.648946
96.9046,-0.632258
96.9245,-0.733277
96.9441,-0.6966
96.9648,-0.682729
96.9855,-0.65776
97.0046,-0.72999
97.0243,-0.658925
97.0441,-0.661861
97.0644,-0.695273
97.0844,-0.678858
97.1047,-0.713213
97.1244,-0.728273
97.1442,-0.607711
97.1647,-0.694324
97.1855,-0.705245
97.2048,-0.639349
97.2243,-0.628957
97.2445,-0.650993
97.2643,-0.736624
97.2847,-0.732721
97.3047,-0.738814
97.3244,-0.685573
97.3442,-0.710643
97.3646,-0.681558
97.3855,-0.643476
97.4046,-0.698071
97.4244,-0.694037
97.4441,-0.769232
97.4643,-0.668005
97.4845,-0.634823
97.5047,-0.794396
97.5244,-0.73546
97.5443,-0.558431
97.5645,-0.683305
97.5856,-0.760428
97.6046,-0.722169
97.6245,-0.689741
97.6443,-0.693562
97.6642,-0.750074
97.6846,-0.628332
97.7045,-0.576766
97.7242,-0.67868
97.7443,-0.632496
97.7644,-0.727948
97.7856,-0.683438
97.8047,-0.705021
97.8243,-0.736367
97.8443,-0.651807
97.8641,-0.698959
97.8846,-0.627293
97.9047,-0.668925
97.9243,-0.746375
97.9443,-0.744162
97.9646,-0.663499
97.9857,-0.709133
98.0046,-0.665021
98.0243,-0.655995
98.0442,-0.659142
98.0641,-0.677333
98.0847,-0.676511
98.1044,-0.821438
98.1244,-0.670175
98.1444,-0.689663
98.1643,-0.698544
98.1856,-0.705686
98.2048,-0.756163
98.2244,-0.756468
98.2442,-0.674412
98.2643,-0.741108
98.2847,-0.792771
98.3047,-0.700984
98.3245,-0.706567
98.3442,-0.702067
98.3646,-0.697073
98.3855,-0.788119
98.4048,-0.805696
98.4244,-0.708446
98.4442,-0.841077
98.4642,-0.68598
98.4845,-0.695514
98.5045,-0.639281
98.5244,-0.673505
98.5442,-0.759421
98.5644,-0.746421
98.5855,-0.635483
98.6047,-0.766816
98.6243,-0.742796
98.6443,-0.678979
98.6643,-0.67347
98.6846,-0.686821
98.7048,-0.730489
98.7244,-0.666867
98.7441,-0.848203
98.7644,-0.793075
98.7855,-0.740401
98.8047,-0.678309
98.8244,-0.725864
98.8442,-0.724265
98.8643,-0.699018
98.8845,-0.705607
98.9047,-0.700842
98.9244,-0.765945
98.9442,-0.737104
98.9644,-0.693982
98.9857,-0.794117
99.0049,-0.723306
99.0243,-0.783472
99.0442,-0.703136
99.0642,-0.739018
99.0845,-0.716262
99.1048,-0.709332
99.1243,-0.779467
99.1441,-0.670796
99.1643,-0.69397
99.1856,-0.678273
99.2048,-0.750758
99.2243,-0.729803
99.2443,-0.753
99.2641,-0.758054
99.2845,-0.735513
99.3047,-0.74678
99.3245,-0.775866
99.3443,-0.738408
99.3645,-0.660887
99.3856,-0.670192
99.4049,-0.692158
99.4244,-0.717851
99.4442,-0.720141
99.4641,-0.802191
99.4846,-0.781626
99.5046,-0.517121
99.5244,-0.776524
99.5443,-0.781387
99.5643,-0.676417
99.5855,-0.65047
99.6046,-0.64514
99.6245,-0.829177
99.6442,-0.682275
99.6643,-0.668604
99.6846,-0.757149
99.7046,-0.712921
99.7246,-0.724118
99.7441,-0.709056
99.7643,-0.663352
99.7856,-0.718361
99.8045,-0.712972
99.8245,-0.725255
99.8441,-0.687138
99.8642,-0.719716
99.8847,-0.686905
99.9047,-0.677171
99.9244,-0.615828
99.9443,-0.738385
99.9642,-0.684818
99.9855,-0.738593
100.005,-0.633175
100.025,-0.660253
100.044,-0.67104
100.064,-0.672276
100.085,-0.69288
100.105,-0.827497
100.125,-0.714688
100.144,-0.65539
100.164,-0.72189
100.186,-0.697446
100.205,-0.677543
100.225,-0.71062
100.244,-0.635953
100.264,-0.64614
100.285,-0.686946
100.305,-0.686205
100.324,-0.757651
100.344,-0.793485
100.365,-0.723729
100.386,-0.697279
100.405,-0.643661
100.424,-0.732538
100.444,-0.675533
100.464,-0.691961
100.484,-0.664326
100.505,-0.691412
100.524,-0.743652
100.544,-0.747377
100.564,-0.713031
100.586,-0.676003
100.605,-0.770898
100.624,-0.745784
100.644,-0.69409
100.664,-0.667872
100.685,-0.697612
100.705,-0.759843
100.724,-0.803395
100.744,-0.739968
100.764,-0.707639
100.785,-0.782355
100.805,-0.62972
100.824,-0.696901
100.844,-0.670671
100.864,-0.683269
100.884,-0.722346
100.905,-0.714915
100.924,-0.687332
100.944,-0.662859
100.964,-0.69704
100.986,-0.709394
101.005,-0.773413
101.024,-0.735841
101.045,-0.649719
101.064,-0.691507
101.085,-0.692749
101.105,-0.759212
101.124,-0.684548
101.145,-0.874562
101.164,-0.781353
101.186,-0.716563
101.205,-0.685105
101.224,-0.718179
101.245,-0.751729
101.264,-0.73844
101.285,-0.702342
101.305,-0.580532
101.324,-0.634291
101.344,-0.653247
101.364,-0.71551
101.386,-0.589871
101.405,-0.776509
101.424,-0.665226
101.444,-0.712453
101.464,-0.815979
101.485,-0.685113
101.505,-0.71205
101.524,-0.710722
101.544,-0.752466
101.564,-0.684263
101.586,-0.710531
101.605,-0.631423
101.624,-0.70057
101.644,-0.667667
101.664,-0.673768
101.685,-0.696915
101.705,-0.712288
101.724,-0.686111
101.744,-0.727992
101.764,-0.842111
101.786,-0.662933
101.805,-0.560047
101.824,-0.803355
101.844,-0.763698
101.864,-0.736186
101.885,-0.660507
101.905,-0.697361
101.924,-0.575744
101.944,-0.695717
101.964,-0.703042
101.986,-0.667231
102.005,-0.583755
102.024,-0.662324
102.044,-0.757196
102.065,-0.730322
102.085,-0.521569
102.105,-0.694943
102.124,-0.683177
102.144,-0.608586
102.164,-0.64085
102.186,-0.756224
102.205,-0.674312
102.224,-0.788161
102.244,-0.74905
102.265,-0.581667
102.285,-0.648161
102.305,-0.61592
102.324,-0.691189
102.344,-0.619846
102.364,-0.686254
102.386,-0.643449
102.405,-0.680683
102.424,-0.773077
102.444,-0.598965
102.464,-0.690161
102.485,-0.706724
102.505,-0.700909
102.524,-0.682353
102.544,-0.671929
102.564,-0.60787
102.585,-0.529729
102.605,-0.752831
102.624,-0.591553
102.644,-0.561991
102.664,-0.554387
102.685,-0.698774
102.705,-0.706002
102.724,-0.634409
102.744,-0.626222
102.764,-0.731937
102.785,-0.730587
102.805,-0.64238
102.824,-0.748768
102.844,-0.750926
102.864,-0.764623
102.885,-0.709757
102.905,-0.723011
102.924,-0.710047
102.944,-0.690261
102.964,-0.718769
102.985,-0.782057
103.005,-0.645073
103.024,-0.681677
103.044,-0.716776
103.064,-0.7961
103.085,-0.595915
103.105,-0.60809
103.124,-0.699854
103.144,-0.736273
103.164,-0.69036
103.185,-0.650249
103.205,-0.672394
103.224,-0.622718
103.244,-0.660274
103.264,-0.813507
103.285,-0.65867
103.305,-0.698263
103.324,-0.671922
103.344,-0.694211
103.364,-0.589154
103.385,-0.719763
103.405,-0.693673
103.424,-0.776435
103.444,-0.778555
103.464,-0.738095
103.484,-0.768049
103.505,-0.619012
103.524,-0.589577
103.544,-0.639748
103.564,-0.710364
103.585,-0.731572
103.605,-0.789188
103.624,-0.647418
103.644,-0.656939
103.664,-0.619192
103.684,-0.662392
103.705,-0.668967
103.724,-0.800709
103.744,-0.7195
103.764,-0.669649
103.785,-0.65497
103.805,-0.716333
103.825,-0.794194
103.844,-0.658409
103.864,-0.672389
103.884,-0.696338
103.905,-1.11954
103.924,-0.352192
103.944,-0.751389
103.964,-0.658432
103.985,-0.705076
104.005,-0.743232
104.025,-0.765414
104.044,-0.733125
104.064,-0.758545
104.085,-0.764609
104.105,-0.739715
104.124,-0.728942
104.144,-0.653257
104.164,-0.649203
104.185,-0.641355
104.205,-0.684856
104.225,-0.706482
104.244,-0.751692
104.264,-0.696223
104.284,-0.652025
104.305,-0.677515
104.324,-0.637156
104.344,-0.737407
104.364,-0.584413
104.385,-0.6555
104.405,-0.592535
104.425,-0.724183
104.444,-0.692097
104.464,-0.634581
104.485,-0.65306
104.505,-0.601531
104.524,-0.636238
104.544,-0.786381
104.564,-0.752699
104.585,-0.681094
104.605,-0.605445
104.625,-0.65662
104.644,-0.640915
104.664,-0.692139
104.685,-0.714265
104.705,-0.654884
104.725,-0.70697
104.744,-0.72981
104.764,-0.758747
104.785,-0.718515
104.805,-0.686855
104.825,-0.659577
104.844,-0.612029
104.864,-0.680037
104.884,-0.607069
104.905,-0.68232
104.924,-0.651205
104.944,-0.677045
104.964,-0.625492
104.985,-0.609564
105.005,-0.690149
105.025,-0.811854
105.044,-0.660722
105.064,-0.672874
105.084,-0.635004
105.105,-0.634591
105.125,-0.679231
105.144,-0.665777
105.164,-0.650458
105.185,-0.747094
105.205,-0.691098
105.225,-0.721799
105.244,-0.687993
105.264,-0.673907
105.284,-0.67688
105.305,-0.669122
105.325,-0.726892
105.345,-0.71794
105.364,-0.614372
105.385,-0.633828
105.405,-0.724011
105.425,-0.704835
105.445,-0.717237
105.464,-0.686295
105.485,-0.626644
105.505,-0.654806
105.524,-0.780455
105.544,-0.659859
105.564,-0.634289
105.585,-0.66931
105.605,-0.750787
105.624,-0.69246
105.645,-0.769902
105.664,-0.706904
105.685,-0.683355
105.705,-0.686203
105.724,-0.678607
105.744,-0.704674
105.764,-0.68631
105.785,-0.601894
105.805,-0.697135
105.824,-0.666544
105.845,-0.757699
105.864,-0.754186
105.885,-0.707249
105.905,-0.715176
105.924,-0.603051
105.944,-0.580884
105.964,-0.723193
105.985,-0.653831
106.005,-0.644194
106.024,-0.761099
106.045,-0.670935
106.064,-0.673174
106.085,-0.66669
106.105,-0.744813
106.124,-0.696824
106.145,-0.60489
106.164,-0.65338
106.185,-0.69991
106.205,-0.734586
106.224,-0.708923
106.245,-0.618537
106.264,-0.622031
106.284,-0.765111
106.305,-0.768745
106.324,-0.799203
106.345,-0.706293
106.364,-0.755695
106.385,-0.692359
106.405,-0.688829
106.424,-0.755945
106.444,-0.694742
106.465,-0.610246
106.485,-0.628502
106.505,-0.681326
106.524,-0.720522
106.544,-0.701357
106.564,-0.653717
106.585,-0.672411
106.605,-0.688581
106.624,-0.655017
106.644,-0.706909
106.664,-0.677609
106.684,-0.746171
106.705,-0.793133
106.724,-0.550745
106.744,-0.780205
106.765,-0.697959
106.785,-0.68668
106.805,-0.664227
106.824,-0.630001
106.845,-0.617241
106.864,-0.623309
106.885,-0.882432
106.905,-0.763249
106.924,-0.618887
106.944,-0.626611
106.964,-0.684497
106.985,-0.781358
107.005,-0.790485
107.024,-0.802766
107.044,-0.759641
107.064,-0.855235
107.084,-0.555972
107.105,-0.688658
107.124,-0.751215
107.144,-0.771523
107.164,-0.67292
107.185,-0.76726
107.205,-0.85842
107.225,-0.793974
107.244,-0.575806
107.264,-0.595404
107.284,-0.684254
107.305,-0.674993
107.324,-0.694556
107.344,-0.693151
107.364,-0.735133
107.385,-0.804247
107.405,-0.783108
107.425,-0.711853
107.444,-0.81193
107.464,-0.733219
107.485,-0.680186
107.505,-0.839628
107.524,-0.664599
107.544,-0.719977
107.564,-0.689947
107.585,-0.645719
107.605,-0.683651
107.625,-0.653093
107.644,-0.619563
107.664,-0.850873
107.685,-0.791572
107.705,-0.811661
107.724,-1.04895
107.744,-0.638978
107.764,-0.668495
107.785,-1.0762
107.805,-0.678936
107.825,-0.777909
107.844,-0.300277
107.864,-0.667057
107.885,-0.710008
107.905,-0.990633
107.924,-0.538924
107.944,-0.696251
107.964,-0.766772
107.985,-0.724985
108.005,-0.625741
108.025,-0.62083
108.044,-0.774902
108.064,-0.666194
108.085,-0.708805
108.105,-0.651298
108.124,-0.675006
108.144,-0.766383
108.164,-0.764316
108.185,-0.701664
108.205,-0.72463
108.225,-0.761086
108.244,-0.766855
108.264,-0.721128
108.285,-0.797533
108.305,-0.641644
108.324,-0.676655
108.344,-0.658956
108.364,-0.777259
108.385,-0.797055
108.405,-0.738887
108.425,-0.843989
108.444,-0.86486
108.464,-0.610506
108.485,-0.790218
108.505,-0.754225
108.524,-0.686527
108.544,-0.698482
108.564,-0.664058
108.585,-0.717674
108.605,-0.680431
108.625,-0.903369
108.644,-0.626452
108.664,-0.653942
108.684,-0.672657
108.705,-0.73575
108.724,-0.70498
108.744,-0.646827
108.764,-0.733747
108.785,-0.680597
108.805,-0.627436
108.824,-0.784491
108.845,-0.796931
108.864,-0.723655
108.885,-0.773068
108.905,-0.687889
108.924,-0.756009
108.944,-0.793202
108.964,-0.545191
108.985,-0.798497
109.005,-0.65728
109.024,-0.831696
109.045,-0.726112
109.064,-0.67358
109.085,-0.728166
109.105,-0.765954
109.124,-0.761292
109.144,-0.815906
109.164,-0.766681
109.185,-0.62384
109.205,-0.830847
109.224,-0.763961
109.245,-0.640757
109.264,-0.695304
109.284,-0.649434
109.305,-0.86871
109.324,-0.736505
109.344,-0.757296
109.364,-0.819958
109.385,-0.865332
109.405,-0.523629
109.425,-0.725868
109.445,-0.846333
109.464,-0.694143
109.485,-0.65045
109.505,-0.75497
109.525,-0.852093
109.544,-0.647297
109.564,-0.630892
109.585,-0.751946
109.605,-1.00127
109.624,-0.709113
109.644,-0.387574
109.664,-0.57702
109.685,-0.283866
109.705,-0.949078
109.724,-0.95623
109.744,-0.644523
109.764,-0.745205
109.785,-0.630131
109.805,-0.674809
109.825,-0.719167
109.845,-0.69139
109.864,-0.780509
109.884,-0.601382
109.905,-0.731006
109.925,-0.636593
109.944,-0.809647
109.964,-0.695026
109.985,-0.612929
110.005,-0.570766
110.025,-0.636275
110.044,-0.81399
110.064,-0.598668
110.085,-0.47138
110.105,-0.640942
110.125,-0.684091
110.144,-0.717077
110.164,-1.00121
110.185,-0.618901
110.205,-0.5596
110.225,-0.650868
110.244,-0.858409
110.265,-0.582177
110.284,-0.754329
110.305,-0.57381
110.324,-0.61274
110.344,-0.734625
110.364,-0.828652
110.385,-0.595189
110.405,-0.69252
110.425,-0.642628
110.444,-0.729431
110.465,-0.800064
110.485,-0.666908
110.505,-0.658317
110.524,-0.662403
110.544,-0.794146
110.564,-0.669357
110.585,-0.71179
110.605,-0.624521
110.624,-0.522135
110.644,-0.618271
110.665,-0.582371
110.685,-0.727742
110.705,-0.68138
110.724,-0.701505
110.744,-0.685325
110.764,-0.642889
110.785,-0.652909
110.805,-0.597762
110.824,-0.620289
110.844,-0.609159
110.865,-0.596985
110.885,-0.587532
110.905,-0.702379
110.924,-0.717735
110.944,-0.653502
110.964,-0.597505
110.985,-0.738442
111.005,-0.587418
111.024,-0.54842
111.044,-0.735834
111.065,-0.61743
111.085,-0.761752
111.105,-0.702242
111.124,-0.62456
111.144,-0.620796
111.164,-0.735519
111.185,-0.667203
111.205,-0.769893
111.224,-0.765463
111.245,-0.601408
111.265,-0.709051
111.284,-0.717104
111.305,-0.647284
111.324,-0.732518
111.344,-0.606363
111.364,-0.686408
111.385,-0.614809
111.405,-0.646462
111.424,-0.704285
111.444,-0.686371
111.465,-0.674575
111.484,-0.737963
111.505,-0.776455
111.524,-0.646183
111.544,-0.614855
111.564,-0.775874
111.585,-0.819243
111.605,-0.521479
111.625,-0.504614
111.644,-0.690926
111.665,-0.801917
111.685,-0.455594
111.705,-0.59091
111.724,-0.783337
111.744,-0.72822
111.764,-0.704125
111.785,-0.720713
111.805,-0.716642
111.824,-0.639856
111.844,-0.708639
111.865,-0.686205
111.885,-0.582688
111.905,-0.508258
111.924,-0.67551
111.944,-0.636733
111.964,-0.643456
111.984,-0.705882
112.005,-0.750167
112.024,-0.736075
112.044,-0.56241
112.065,-0.708929
112.085,-0.698714
112.105,-0.629499
112.124,-0.684028
112.144,-0.869226
112.164,-0.771154
112.185,-0.718937
112.205,-0.600555
112.225,-0.723979
112.244,-0.810918
112.264,-0.670114
112.285,-0.405668
112.305,-0.50151
112.324,-0.654374
112.344,-0.681653
112.364,-0.637066
112.384,-0.652323
112.405,-0.702046
112.424,-0.681392
112.444,-0.537715
112.464,-0.557201
112.485,-0.633392
112.505,-0.62713
112.524,-0.692162
112.544,-0.801156
112.564,-0.657528
112.585,-0.660239
112.605,-0.492385
112.625,-0.696037
112.644,-0.726393
112.664,-0.48595
112.685,-0.596984
112.705,-0.749156
112.724,-0.5887
112.744,-0.581372
112.764,-0.675307
112.784,-0.725809
112.805,-0.674438
112.824,-0.939778
112.844,-0.626791
112.864,-0.511658
112.885,-0.521314
112.905,-0.497329
112.924,-0.596423
112.944,-0.660793
112.964,-0.709014
112.985,-0.688768
113.005,-0.641539
113.024,-0.590671
113.044,-0.600593
113.064,-0.67931
113.085,-0.826673
113.105,-0.480689
113.124,-0.560144
113.144,-0.559226
113.164,-0.699916
113.185,-0.583467
113.205,-0.622412
113.224,-0.687204
113.244,-0.673732
113.264,-0.611909
113.285,-0.650994
113.305,-0.550933
113.324,-0.649268
113.344,-0.658163
113.364,-0.598395
113.385,-0.640734
113.405,-0.641966
113.424,-0.609956
113.444,-0.652473
113.464,-0.717558
113.485,-0.586981
113.505,-0.672911
113.524,-0.64084
113.544,-0.534564
113.564,-0.693354
113.585,-0.718922
113.605,-0.573813
113.625,-0.623351
113.644,-0.584835
113.664,-0.654213
113.685,-0.615865
113.705,-0.614794
113.724,-0.725298
113.744,-0.657886
113.764,-0.684333
113.784,-0.646316
113.805,-0.66065
113.824,-0.672392
113.844,-0.51024
113.864,-0.656891
113.884,-0.628503
113.905,-0.614827
113.924,-0.652207
113.944,-0.686174
113.964,-0.611195
113.985,-0.604892
114.005,-0.616411
114.024,-0.670592
114.044,-0.568048
114.064,-0.584454
114.084,-0.606818
114.105,-0.675167
114.124,-0.626112
114.144,-0.697532
114.164,-0.762575
114.185,-0.620211
114.205,-0.701001
114.225,-0.678662
114.244,-0.625237
114.264,-0.620962
114.284,-0.691303
114.305,-0.667534
114.325,-0.644401
114.344,-0.695351
114.364,-0.607453
114.384,-0.578756
114.405,-0.657048
114.424,-0.690779
114.444,-0.706132
114.464,-0.593999
114.484,-0.650039
114.505,-0.661619
114.525,-0.697058
114.544,-0.618206
114.564,-0.660551
114.585,-0.654969
114.605,-0.595694
114.625,-0.741283
114.644,-0.638923
114.664,-0.643413
114.685,-0.749898
114.705,-0.745244
114.725,-0.672612
114.744,-0.579213
114.764,-0.67157
114.785,-0.646246
114.805,-0.661438
114.824,-0.720704
114.844,-0.589776
114.864,-0.717506
114.884,-0.576917
114.905,-0.70152
114.925,-0.560521
114.944,-0.621659
114.964,-0.694516
114.984,-0.650334
115.005,-0.68487
115.025,-0.632825
115.044,-0.627454
115.064,-0.671919
115.085,-0.693139
115.105,-0.617801
115.125,-0.721885
115.144,-0.623847
115.164,-0.687886
115.185,-0.701981
115.205,-0.606254
115.225,-0.585015
115.244,-0.614415
115.264,-0.665043
115.285,-0.663901
115.305,-0.65951
115.325,-0.58107
115.345,-0.6663
115.364,-0.72558
115.385,-0.603342
115.405,-0.572258
115.425,-0.663349
115.444,-0.70002
115.464,-0.676262
115.485,-0.712206
115.505,-0.711251
115.525,-0.643814
115.545,-0.632803
115.564,-0.643372
115.584,-0.650825
115.605,-0.648683
115.624,-0.674182
115.644,-0.700901
115.664,-0.604657
115.685,-0.672965
115.705,-0.601875
115.725,-0.658127
115.745,-0.635849
115.764,-0.677521
115.784,-0.681268
115.805,-0.715332
115.824,-0.688632
115.844,-0.579414
115.864,-0.664563
115.884,-0.640745
115.905,-0.740861
115.924,-0.613973
115.945,-0.672181
115.964,-0.647333
115.984,-0.656904
116.005,-0.671191
116.024,-0.595622
116.045,-0.553857
116.064,-0.621391
116.084,-0.632566
116.105,-0.68172
116.124,-0.686809
116.145,-0.644444
116.164,-0.643774
116.184,-0.693305
116.205,-0.625869
116.224,-0.682689
116.244,-0.671253
116.264,-0.593301
116.285,-0.703179
116.305,-0.666766
116.324,-0.711727
