#time, Yaw[]
210.845,2.81
210.885,2.81
210.925,2.81
210.965,2.81
211.007,2.81
211.045,2.81
211.085,2.81
211.125,2.81
211.165,2.81
211.208,2.81
211.245,2.81
211.285,2.81
211.325,2.81
211.365,2.81
211.407,2.81
211.445,2.81
211.485,2.81
211.525,2.81
211.565,2.81
211.607,2.81
211.645,2.81
211.685,2.81
211.725,2.81
211.765,2.81
211.807,2.81
211.845,2.81
211.885,2.81
211.925,2.81
211.965,2.81
212.007,2.81
212.045,2.81
212.085,2.81
212.125,2.81
212.165,2.81
212.208,2.81
212.245,2.81
212.285,2.81
212.325,2.81
212.365,2.81
212.407,2.81
212.445,2.81
212.485,2.81
212.525,2.81
212.565,2.81
212.607,2.81
212.645,2.81
212.685,2.81
212.725,2.81
212.765,2.81
212.807,2.81
212.845,2.81
212.885,2.81
212.925,2.81
212.965,2.81
213.007,2.81
213.045,2.81
213.085,2.81
213.125,2.81
213.165,2.81
213.208,2.81
213.245,2.81
213.285,2.81
213.325,2.81
213.365,2.81
213.407,2.81
213.445,2.8
213.485,2.8
213.525,2.8
213.565,2.8
213.605,2.8
213.645,2.8
213.685,2.8
213.725,2.8
213.765,2.8
213.807,2.8
213.845,2.8
213.885,2.8
213.925,2.8
213.965,2.8
214.007,2.8
214.045,2.8
214.085,2.8
214.125,2.8
214.165,2.8
214.208,2.8
214.245,2.8
214.285,2.8
214.325,2.81
214.365,2.8
214.407,2.8
214.445,2.8
214.485,2.8
214.525,2.8
214.565,2.8
214.607,2.8
214.645,2.8
214.685,2.8
214.725,2.8
214.765,2.8
214.807,2.8
214.845,2.8
214.885,2.8
214.925,2.8
214.965,2.8
215.007,2.8
215.045,2.8
215.085,2.8
215.125,2.8
215.165,2.8
215.208,2.8
215.245,2.8
215.285,2.8
215.325,2.8
215.365,2.8
215.407,2.8
215.445,2.8
215.485,2.8
215.525,2.8
215.565,2.8
215.607,2.8
215.645,2.8
215.685,2.8
215.725,2.8
215.765,2.8
215.807,2.8
215.845,2.8
215.885,2.8
215.925,2.8
215.965,2.8
216.007,2.8
216.045,2.8
216.085,2.8
216.125,2.8
216.165,2.8
216.208,2.8
216.245,2.8
216.285,2.8
216.325,2.8
216.365,2.8
216.407,2.8
216.445,2.8
216.485,2.8
216.525,2.8
216.565,2.8
216.607,2.8
216.645,2.8
216.685,2.8
216.725,2.8
216.765,2.8
216.807,2.8
216.845,2.8
216.885,2.8
216.925,2.8
216.965,2.8
217.007,2.8
217.045,2.8
217.085,2.8
217.125,2.8
217.166,2.8
217.208,2.8
217.245,2.8
217.285,2.8
217.325,2.8
217.365,2.8
217.407,2.8
217.445,2.8
217.485,2.8
217.525,2.8
217.565,2.8
217.607,2.8
217.645,2.8
217.685,2.8
217.725,2.8
217.765,2.8
217.807,2.8
217.845,2.8
217.885,2.8
217.925,2.8
217.965,2.8
218.007,2.8
218.045,2.8
218.085,2.8
218.125,2.8
218.166,2.8
218.209,2.8
218.245,2.8
218.285,2.8
218.325,2.8
218.365,2.8
218.407,2.8
218.445,2.8
218.485,2.8
218.525,2.8
218.565,2.8
218.607,2.8
218.645,2.8
218.685,2.8
218.725,2.8
218.765,2.8
218.807,2.8
218.845,2.8
218.885,2.8
218.925,2.8
218.965,2.8
219.007,2.8
219.045,2.8
219.085,2.8
219.125,2.8
219.165,2.8
219.208,2.8
219.245,2.8
219.285,2.8
219.325,2.8
219.365,2.8
219.407,2.8
219.445,2.8
219.485,2.8
219.525,2.8
219.565,2.8
219.605,2.8
219.645,2.8
219.685,2.8
219.725,2.8
219.765,2.8
219.807,2.8
219.845,2.8
219.885,2.8
219.925,2.8
219.965,2.8
220.007,2.8
220.045,2.8
220.085,2.8
220.125,2.8
220.165,2.8
220.208,2.8
220.245,2.8
220.285,2.8
220.325,2.8
220.365,2.8
220.407,2.8
220.445,2.8
220.485,2.8
220.525,2.8
220.565,2.8
220.607,2.8
220.645,2.8
220.685,2.8
220.725,2.8
220.765,2.8
220.807,2.8
220.845,2.8
220.885,2.8
220.925,2.8
220.965,2.8
221.007,2.8
221.045,2.8
221.085,2.8
221.125,2.8
221.165,2.8
221.21,2.8
221.245,2.8
221.285,2.8
221.325,2.8
221.365,2.8
221.407,2.8
221.445,2.8
221.485,2.8
221.525,2.8
221.565,2.8
221.607,2.8
221.645,2.8
221.685,2.8
221.725,2.81
221.765,2.8
221.807,2.8
221.845,2.8
221.885,2.8
221.925,2.8
221.965,2.8
222.007,2.8
222.045,2.8
222.085,2.8
222.125,2.8
222.165,2.8
222.208,2.8
222.245,2.8
222.285,2.8
222.325,2.8
222.365,2.8
222.407,2.8
222.445,2.8
222.485,2.8
222.525,2.8
222.565,2.8
222.607,2.8
222.645,2.8
222.685,2.8
222.725,2.8
222.765,2.8
222.807,2.8
222.845,2.8
222.885,2.8
222.925,2.8
222.965,2.8
223.007,2.8
223.045,2.8
223.085,2.8
223.125,2.8
223.165,2.8
223.208,2.8
223.245,2.8
223.285,2.8
223.325,2.8
223.365,2.8
223.407,2.8
223.445,2.8
223.485,2.8
223.525,2.8
223.565,2.8
223.607,2.8
223.645,2.8
223.685,2.8
223.725,2.8
223.765,2.8
223.807,2.8
223.845,2.8
223.885,2.8
223.925,2.8
223.965,2.8
224.007,2.8
224.045,2.8
224.085,2.8
224.125,2.8
224.165,2.8
224.209,2.8
224.245,2.8
224.285,2.8
224.325,2.8
224.365,2.8
224.407,2.8
224.445,2.8
224.485,2.8
224.525,2.8
224.565,2.8
224.607,2.8
224.645,2.8
224.685,2.8
224.725,2.8
224.765,2.8
224.807,2.8
224.845,2.8
224.885,2.8
224.925,2.8
224.965,2.8
225.005,2.8
225.045,2.8
225.085,2.8
225.125,2.8
225.165,2.8
225.209,2.8
225.245,2.8
225.285,2.8
225.325,2.8
225.365,2.8
225.407,2.8
225.445,2.8
225.485,2.8
225.525,2.8
225.565,2.8
225.607,2.8
225.645,2.8
225.685,2.8
225.725,2.8
225.765,2.8
225.807,2.8
225.845,2.8
225.885,2.8
225.925,2.8
225.964,2.8
226.007,2.8
226.045,2.8
226.085,2.8
226.125,2.8
226.165,2.8
226.208,2.8
226.245,2.8
226.285,2.8
226.325,2.8
226.365,2.8
226.405,2.8
226.445,2.8
226.485,2.8
226.525,2.8
226.565,2.8
226.607,2.8
226.645,2.8
226.685,2.8
226.726,2.8
226.765,2.8
226.807,2.8
226.845,2.8
226.885,2.8
226.925,2.8
226.965,2.8
227.007,2.8
227.045,2.8
227.085,2.8
227.125,2.8
227.165,2.8
227.206,2.8
227.245,2.8
227.285,2.8
227.325,2.8
227.365,2.8
227.407,2.8
227.445,2.8
227.485,2.8
227.525,2.8
227.565,2.8
227.607,2.8
227.645,2.8
227.685,2.8
227.725,2.8
227.765,2.8
227.806,2.8
227.845,2.8
227.885,2.8
227.925,2.8
227.965,2.8
228.007,2.8
228.045,2.8
228.085,2.8
228.125,2.8
228.165,2.8
228.208,2.8
228.245,2.8
228.285,2.8
228.325,2.8
228.365,2.8
228.407,2.8
228.445,2.8
228.485,2.8
228.525,2.8
228.565,2.8
228.607,2.8
228.645,2.8
228.685,2.8
228.725,2.8
228.765,2.8
228.807,2.8
228.845,2.8
228.885,2.8
228.925,2.8
228.965,2.8
229.007,2.8
229.045,2.8
229.085,2.8
229.125,2.8
229.165,2.8
229.206,2.8
229.245,2.8
229.285,2.8
229.325,2.8
229.365,2.8
229.407,2.8
229.445,2.8
229.485,2.8
229.525,2.8
229.565,2.8
229.607,2.8
229.645,2.8
229.685,2.8
229.725,2.8
229.765,2.8
229.807,2.8
229.845,2.8
229.885,2.8
229.925,2.8
229.965,2.8
230.007,2.8
230.045,2.8
230.085,2.8
230.125,2.8
230.165,2.8
230.208,2.8
230.245,2.8
230.285,2.8
230.325,2.8
230.365,2.8
230.407,2.8
230.445,2.8
230.485,2.8
230.525,2.8
230.565,2.8
230.605,2.8
230.645,2.8
230.685,2.8
230.725,2.8
230.765,2.8
230.807,2.8
230.845,2.8
230.885,2.8
230.925,2.8
230.965,2.8
231.007,2.8
231.045,2.8
231.085,2.8
231.125,2.8
231.165,2.8
231.21,2.8
231.245,2.8
231.285,2.8
231.325,2.8
231.365,2.8
231.407,2.8
231.445,2.8
231.485,2.8
231.525,2.8
231.565,2.8
231.607,2.8
231.645,2.8
231.685,2.8
231.725,2.8
231.765,2.8
231.807,2.8
231.845,2.8
231.885,2.8
231.925,2.8
231.965,2.8
232.007,2.8
232.045,2.8
232.085,2.8
232.125,2.8
232.165,2.8
232.209,2.8
232.245,2.8
232.285,2.8
232.325,2.8
232.365,2.8
232.407,2.8
232.445,2.8
232.485,2.8
232.525,2.8
232.565,2.8
232.607,2.8
232.645,2.8
232.685,2.8
232.725,2.8
232.765,2.8
232.807,2.8
232.845,2.8
232.885,2.8
232.925,2.8
232.965,2.8
233.007,2.8
233.045,2.8
233.085,2.8
233.125,2.8
233.165,2.8
233.208,2.8
233.245,2.8
233.285,2.8
233.325,2.8
233.365,2.8
233.405,2.8
233.445,2.8
233.485,2.8
233.525,2.8
233.565,2.8
233.607,2.8
233.645,2.8
233.685,2.8
233.725,2.8
233.765,2.8
233.807,2.8
233.845,2.8
233.885,2.8
233.925,2.8
233.965,2.8
234.007,2.8
234.045,2.8
234.085,2.8
234.125,2.8
234.165,2.8
234.208,2.8
234.245,2.8
234.285,2.8
234.325,2.8
234.365,2.8
234.407,2.8
234.445,2.8
234.485,2.8
234.525,2.8
234.565,2.8
234.607,2.8
234.645,2.8
234.685,2.8
234.725,2.8
234.765,2.8
234.807,2.8
234.845,2.8
234.885,2.8
234.925,2.8
234.965,2.8
235.007,2.8
235.045,2.8
235.085,2.8
235.125,2.8
235.165,2.8
235.207,2.8
235.245,2.8
235.285,2.8
235.325,2.8
235.365,2.8
235.407,2.8
235.445,2.8
235.485,2.8
235.525,2.8
235.565,2.8
235.607,2.8
235.645,2.8
235.685,2.8
235.725,2.8
235.765,2.8
235.807,2.8
235.845,2.8
235.885,2.8
235.925,2.8
235.965,2.8
236.007,2.8
236.045,2.8
236.085,2.8
236.125,2.8
236.165,2.8
236.208,2.8
236.245,2.8
236.285,2.8
236.325,2.8
236.365,2.8
236.407,2.8
236.445,2.8
236.485,2.8
236.525,2.8
236.565,2.8
236.607,2.8
236.645,2.8
236.685,2.8
236.725,2.8
236.765,2.8
236.807,2.8
236.845,2.8
236.885,2.8
236.925,2.8
236.965,2.8
237.007,2.8
237.045,2.8
237.085,2.8
237.125,2.8
237.165,2.8
237.208,2.8
237.245,2.8
237.285,2.8
237.325,2.8
237.365,2.8
237.405,2.8
237.445,2.8
237.485,2.8
237.525,2.8
237.565,2.8
237.607,2.8
237.645,2.8
237.685,2.8
237.725,2.8
237.765,2.8
237.807,2.8
237.845,2.8
237.885,2.8
237.925,2.8
237.965,2.8
238.007,2.8
238.045,2.8
238.085,2.8
238.125,2.8
238.165,2.8
238.208,2.8
238.245,2.8
238.285,2.8
238.325,2.8
238.365,2.8
238.407,2.8
238.445,2.8
238.485,2.8
238.525,2.8
238.565,2.8
238.607,2.8
238.645,2.8
238.685,2.8
238.725,2.8
238.765,2.8
238.806,2.8
238.845,2.8
238.885,2.8
238.925,2.8
238.965,2.8
239.005,2.8
239.045,2.8
239.085,2.8
239.125,2.8
239.165,2.8
239.208,2.8
239.245,2.8
239.285,2.8
239.326,2.8
239.365,2.8
239.407,2.8
239.445,2.8
239.485,2.8
239.525,2.8
239.565,2.8
239.607,2.8
239.645,2.8
239.685,2.8
239.725,2.8
239.765,2.8
239.807,2.8
239.845,2.8
239.885,2.8
239.925,2.8
239.965,2.8
240.007,2.8
240.045,2.8
240.085,2.8
240.125,2.8
240.165,2.8
240.206,2.8
240.245,2.8
240.285,2.8
240.325,2.8
240.365,2.8
240.407,2.8
240.445,2.8
240.485,2.8
240.525,2.8
240.565,2.8
240.607,2.8
240.645,2.8
240.685,2.8
240.725,2.8
240.765,2.8
240.807,2.8
240.845,2.8
240.885,2.8
240.925,2.8
240.965,2.8
241.007,2.8
241.045,2.8
241.085,2.8
241.125,2.8
241.165,2.8
241.21,2.8
241.245,2.8
241.285,2.8
241.325,2.8
241.365,2.8
241.407,2.8
241.445,2.8
241.485,2.8
241.525,2.8
241.565,2.8
241.605,2.8
241.645,2.8
241.685,2.8
241.725,2.8
241.765,2.8
241.807,2.8
241.845,2.8
241.885,2.8
241.925,2.8
241.965,2.8
242.007,2.8
242.045,2.8
242.085,2.8
242.125,2.8
242.165,2.8
242.208,2.8
242.245,2.8
242.285,2.8
242.325,2.8
242.365,2.8
242.407,2.8
242.445,2.8
242.485,2.8
242.525,2.8
242.565,2.8
242.607,2.8
242.645,2.8
242.685,2.8
242.725,2.8
242.765,2.8
242.807,2.8
242.845,2.8
242.885,2.8
242.925,2.8
242.965,2.8
243.005,2.8
243.045,2.8
243.085,2.8
243.125,2.8
243.165,2.8
243.207,2.8
243.245,2.8
243.285,2.8
243.325,2.8
243.365,2.8
243.407,2.8
243.445,2.8
243.485,2.8
243.525,2.8
243.565,2.8
243.607,2.8
243.645,2.8
243.685,2.8
243.725,2.8
243.765,2.8
243.807,2.8
243.845,2.8
243.885,2.8
243.925,2.8
243.965,2.8
244.007,2.8
244.045,2.8
244.085,2.8
244.125,2.8
244.165,2.8
244.208,2.8
244.245,2.8
244.285,2.8
244.326,2.8
244.365,2.8
244.407,2.8
244.445,2.8
244.485,2.8
244.525,2.8
244.565,2.8
244.607,2.8
244.645,2.8
244.685,2.8
244.726,2.8
244.765,2.8
244.807,2.8
244.845,2.8
244.885,2.8
244.925,2.8
244.965,2.8
245.007,2.8
245.045,2.8
245.085,2.8
245.126,2.8
245.165,2.8
245.208,2.8
245.245,2.8
245.285,2.8
245.325,2.8
245.365,2.8
245.407,2.8
245.445,2.8
245.485,2.8
245.525,2.8
245.565,2.8
245.607,2.8
245.645,2.8
245.685,2.8
245.725,2.8
245.765,2.8
245.807,2.8
245.845,2.8
245.885,2.8
245.925,2.8
245.965,2.8
246.007,2.8
246.045,2.8
246.085,2.8
246.125,2.8
246.165,2.8
246.207,2.8
246.245,2.8
246.285,2.8
246.325,2.8
246.365,2.8
246.407,2.8
246.445,2.8
246.485,2.8
246.525,2.8
246.565,2.8
246.607,2.8
246.645,2.8
246.685,2.8
246.725,2.8
246.765,2.8
246.807,2.8
246.845,2.8
246.885,2.8
246.925,2.8
246.965,2.8
247.007,2.8
247.045,2.8
247.085,2.8
247.125,2.8
247.165,2.8
247.208,2.8
247.245,2.8
247.285,2.8
247.325,2.8
247.365,2.8
247.407,2.8
247.445,2.8
247.485,2.8
247.525,2.8
247.565,2.8
247.607,2.8
247.645,2.8
247.685,2.8
247.725,2.8
247.765,2.8
247.807,2.8
247.845,2.8
247.885,2.8
247.925,2.8
247.965,2.8
248.007,2.8
248.045,2.8
248.085,2.8
248.125,2.8
248.165,2.8
248.208,2.8
248.245,2.8
248.285,2.8
248.325,2.8
248.365,2.8
248.407,2.8
248.445,2.8
248.485,2.8
248.525,2.8
248.565,2.8
248.607,2.8
248.645,2.8
248.685,2.8
248.725,2.8
248.765,2.8
248.807,2.8
248.845,2.8
248.885,2.8
248.925,2.8
248.965,2.8
249.007,2.8
249.045,2.8
249.085,2.8
249.126,2.8
249.165,2.8
249.208,2.8
249.245,2.8
249.285,2.8
249.325,2.8
249.365,2.8
249.407,2.8
249.445,2.8
249.485,2.8
249.525,2.8
249.565,2.8
249.607,2.8
249.645,2.8
249.685,2.8
249.725,2.8
249.765,2.8
249.807,2.8
249.845,2.8
249.885,2.8
249.926,2.8
249.965,2.8
250.007,2.8
250.045,2.8
250.085,2.8
250.125,2.8
250.165,2.8
250.207,2.8
250.245,2.8
250.285,2.8
250.325,2.8
250.365,2.8
250.407,2.8
250.445,2.8
250.485,2.8
250.525,2.8
250.565,2.8
250.607,2.8
250.645,2.8
250.685,2.8
250.725,2.8
250.765,2.8
250.807,2.8
250.845,2.8
250.885,2.8
250.925,2.8
250.965,2.8
251.007,2.8
251.045,2.8
251.085,2.8
251.125,2.8
251.165,2.8
251.21,2.8
251.245,2.8
251.285,2.8
251.325,2.8
251.365,2.8
251.407,2.8
251.445,2.8
251.485,2.8
251.525,2.8
251.565,2.8
251.607,2.8
251.645,2.8
251.685,2.8
251.725,2.8
251.765,2.8
251.807,2.8
251.845,2.8
251.885,2.8
251.925,2.8
251.965,2.8
252.007,2.8
252.045,2.8
252.085,2.8
252.125,2.8
252.165,2.8
252.208,2.8
252.245,2.8
252.286,2.8
252.325,2.8
252.365,2.8
252.407,2.8
252.445,2.8
252.485,2.8
252.525,2.8
252.565,2.8
252.607,2.8
252.645,2.8
252.685,2.8
252.725,2.8
252.765,2.8
252.807,2.8
252.845,2.8
252.885,2.8
252.925,2.8
252.965,2.8
253.007,2.8
253.045,2.8
253.085,2.8
253.125,2.8
253.165,2.8
253.208,2.8
253.245,2.8
253.285,2.8
253.325,2.8
253.365,2.8
253.407,2.8
253.445,2.8
253.485,2.8
253.525,2.8
253.565,2.8
253.607,2.8
253.645,2.8
253.685,2.8
253.725,2.8
253.765,2.8
253.807,2.8
253.845,2.8
253.885,2.8
253.925,2.8
253.965,2.8
254.007,2.8
254.045,2.8
254.085,2.8
254.125,2.8
254.165,2.8
254.207,2.8
254.245,2.8
254.285,2.8
254.325,2.8
254.365,2.8
254.407,2.8
254.445,2.8
254.485,2.8
254.525,2.8
254.565,2.8
254.607,2.8
254.645,2.8
254.685,2.8
254.725,2.8
254.765,2.8
254.807,2.8
254.845,2.8
254.885,2.8
254.925,2.8
254.965,2.8
255.007,2.8
255.045,2.8
255.085,2.8
255.125,2.8
255.165,2.8
255.207,2.8
255.245,2.8
255.286,2.8
255.325,2.8
255.365,2.8
255.407,2.8
255.445,2.8
255.485,2.8
255.525,2.8
255.565,2.8
255.607,2.8
255.645,2.8
255.685,2.8
255.725,2.8
255.765,2.8
255.807,2.8
255.845,2.8
255.885,2.8
255.925,2.8
255.965,2.8
256.007,2.8
256.045,2.8
256.085,2.8
256.125,2.8
256.165,2.8
256.208,2.8
256.245,2.8
256.285,2.8
256.325,2.8
256.365,2.8
256.407,2.8
256.445,2.8
256.485,2.8
256.525,2.8
256.565,2.8
256.607,2.8
256.645,2.8
256.685,2.8
256.725,2.8
256.765,2.8
256.807,2.8
256.845,2.8
256.885,2.8
256.925,2.8
256.965,2.8
257.007,2.8
257.045,2.8
257.086,2.8
257.125,2.8
257.165,2.8
257.208,2.8
257.245,2.8
257.286,2.8
257.325,2.8
257.365,2.8
257.407,2.8
257.445,2.8
257.485,2.8
257.525,2.8
257.565,2.8
257.607,2.8
257.645,2.8
257.686,2.8
257.725,2.8
257.765,2.8
257.807,2.8
257.845,2.8
257.885,2.8
257.925,2.8
257.965,2.8
258.007,2.8
258.045,2.8
258.085,2.8
258.125,2.8
258.165,2.8
258.208,2.8
258.245,2.8
258.285,2.8
258.325,2.8
258.365,2.8
258.407,2.8
258.445,2.8
258.485,2.8
258.525,2.8
258.565,2.8
258.607,2.8
258.645,2.8
258.685,2.8
258.725,2.8
258.765,2.8
258.807,2.8
258.845,2.8
258.885,2.8
258.925,2.8
258.965,2.8
259.007,2.8
259.045,2.8
259.085,2.8
259.125,2.8
259.165,2.8
259.208,2.8
259.245,2.8
259.286,2.8
259.325,2.8
259.365,2.8
259.407,2.8
259.445,2.8
259.485,2.8
259.525,2.8
259.565,2.8
259.607,2.8
259.645,2.8
259.685,2.8
259.725,2.8
259.765,2.8
259.807,2.8
259.845,2.8
259.885,2.8
259.925,2.8
259.965,2.8
260.007,2.8
260.045,2.8
260.085,2.8
260.125,2.8
260.165,2.8
260.207,2.8
260.245,2.8
260.285,2.8
260.325,2.8
260.365,2.8
260.407,2.8
260.445,2.8
260.485,2.8
260.525,2.8
260.565,2.8
260.607,2.8
260.645,2.8
260.685,2.8
260.725,2.8
260.765,2.8
260.807,2.8
260.845,2.8
260.885,2.8
260.925,2.8
260.965,2.8
261.007,2.8
261.045,2.8
261.085,2.8
261.125,2.8
261.165,2.8
261.21,2.8
261.245,2.8
261.286,2.8
261.325,2.8
261.365,2.8
261.407,2.8
261.445,2.8
261.485,2.8
261.525,2.8
261.565,2.8
261.607,2.8
261.645,2.8
261.685,2.8
261.725,2.8
261.765,2.8
261.807,2.8
261.845,2.8
261.886,2.8
261.925,2.8
261.965,2.8
262.007,2.8
262.045,2.8
262.085,2.8
262.125,2.8
262.165,2.8
262.208,2.8
262.245,2.8
262.286,2.8
262.325,2.8
262.365,2.8
262.407,2.8
262.445,2.8
262.485,2.8
262.525,2.8
262.565,2.8
262.607,2.8
262.645,2.8
262.685,2.8
262.725,2.8
262.765,2.8
262.807,2.8
262.845,2.8
262.885,2.8
262.925,2.8
262.965,2.8
263.007,2.8
263.045,2.8
263.085,2.8
263.125,2.8
263.165,2.8
263.208,2.8
263.245,2.8
263.285,2.8
263.325,2.8
263.365,2.8
263.407,2.8
263.445,2.8
263.485,2.8
263.525,2.8
263.565,2.8
263.607,2.8
263.645,2.8
263.685,2.8
263.725,2.8
263.765,2.8
263.807,2.8
263.845,2.8
263.885,2.8
263.925,2.8
263.965,2.8
264.007,2.8
264.045,2.8
264.085,2.8
264.125,2.8
264.165,2.8
264.208,2.8
264.245,2.8
264.285,2.8
264.325,2.8
264.365,2.8
264.407,2.8
264.445,2.8
264.485,2.8
264.525,2.8
264.565,2.8
264.607,2.8
264.645,2.8
264.685,2.8
264.725,2.8
264.765,2.8
264.807,2.8
264.845,2.8
264.885,2.8
264.925,2.8
264.965,2.8
265.007,2.8
265.045,2.8
265.085,2.8
265.125,2.8
265.165,2.8
265.207,2.8
265.245,2.8
265.286,2.8
265.325,2.8
265.365,2.8
265.407,2.8
265.445,2.8
265.485,2.8
265.525,2.8
265.565,2.8
265.607,2.81
265.645,2.82
265.685,2.82
265.725,2.82
265.765,2.82
265.807,2.83
265.845,2.83
265.885,2.84
265.925,2.83
265.965,2.81
266.007,2.78
266.045,2.76
266.085,2.73
266.125,2.72
266.165,2.71
266.207,2.71
266.245,2.72
266.286,2.74
266.325,2.76
266.365,2.78
266.407,2.8
266.445,2.82
266.485,2.84
266.525,2.86
266.565,2.86
266.606,2.85
266.645,2.84
266.685,2.83
266.725,2.84
266.765,2.87
266.806,2.91
266.845,2.95
266.885,2.99
266.925,3.05
266.965,3.1
267.006,3.16
267.045,3.2
267.085,3.25
267.125,3.28
267.165,3.29
267.207,3.29
267.245,3.27
267.286,3.24
267.325,3.22
267.365,3.22
267.407,3.26
267.445,0.5
267.485,1.1
267.525,1.12
267.565,1.1
267.607,1.08
267.645,1.05
267.685,1.03
267.725,1
267.765,0.97
267.807,0.94
267.845,0.9
267.886,0.86
267.925,0.8
267.965,0.73
268.007,0.65
268.045,0.56
268.085,0.45
268.125,0.3
268.165,0.06
268.207,3.36
268.245,3.12
268.286,2.98
268.325,2.91
268.365,2.87
268.407,2.86
268.445,2.86
268.485,2.87
268.525,2.88
268.565,2.9
268.606,2.92
268.645,2.94
268.685,2.94
268.725,2.95
268.765,2.94
268.806,2.94
268.845,2.94
268.885,3.05
268.925,0.97
268.965,1.05
269.007,1.05
269.045,1.04
269.085,1.04
269.125,1.03
269.165,1.03
269.207,1.03
269.245,1.03
269.285,1.03
269.325,1.04
269.365,1.04
269.406,1.04
269.445,1.04
269.485,1.04
269.525,1.04
269.565,1.04
269.606,1.04
269.645,1.04
269.685,1.04
269.725,1.04
269.765,1.05
269.806,1.05
269.845,1.06
269.885,1.06
269.925,1.07
269.965,1.07
270.006,1.07
270.045,1.07
270.085,1.07
270.125,1.06
270.165,1.04
270.207,1.01
270.245,0.9
270.286,0.66
270.325,0.7
270.365,0.83
270.406,1
270.445,1.13
270.485,1.2
270.525,1.25
270.565,1.3
270.607,1.34
270.645,1.36
270.685,1.37
270.725,1.38
270.765,1.37
270.806,1.35
270.845,1.32
270.885,1.26
270.925,1.19
270.965,1.09
271.006,0.93
271.045,0.58
271.085,0.07
271.125,3.37
271.165,3.23
271.209,3.15
271.245,3.12
271.285,3.09
271.325,3.07
271.365,3.07
271.406,3.08
271.445,3.12
271.485,3.18
271.525,3.28
271.565,3.41
271.606,3.56
271.645,0.13
271.685,0.29
271.725,0.42
271.765,0.55
271.806,0.67
271.845,0.76
271.885,0.84
271.925,0.92
271.965,0.98
272.006,1.04
272.045,1.1
272.085,1.15
272.125,1.19
272.165,1.22
272.207,1.24
272.245,1.25
272.286,1.25
272.325,1.26
272.365,1.25
272.407,1.24
272.445,1.21
272.485,1.14
272.525,0.99
272.565,0.57
272.607,0.05
272.645,3.47
272.685,3.38
272.725,3.34
272.765,3.32
272.807,3.29
272.845,3.26
272.885,3.23
272.925,3.15
272.965,2.9
273.006,2.57
273.045,2.31
273.085,2.18
273.125,2.08
273.165,2
273.207,1.97
273.245,1.96
273.285,1.96
273.325,1.95
273.365,1.95
273.406,1.96
273.445,1.99
273.485,2.04
273.525,2.16
273.565,2.41
273.606,2.84
273.645,3.18
273.685,3.36
273.726,3.44
273.765,3.46
273.806,3.46
273.845,3.43
273.885,3.4
273.926,3.34
273.965,3.28
274.007,3.22
274.045,3.15
274.085,3.08
274.125,3
274.165,2.96
274.207,2.93
274.245,3.02
274.285,0.61
274.326,0.81
274.365,0.82
274.406,0.84
274.445,0.85
274.485,0.86
274.525,0.87
274.565,0.88
274.606,0.89
274.645,0.92
274.685,0.94
274.725,0.99
274.765,1.09
274.806,1.62
274.845,2.56
274.885,2.7
274.925,2.77
274.965,2.82
275.006,2.85
275.045,2.89
275.085,2.93
275.125,3
275.165,3.07
275.207,3.15
275.245,3.24
275.285,3.32
275.325,3.39
275.365,3.44
275.406,3.48
275.445,3.49
275.485,3.48
275.525,3.48
275.565,3.48
275.606,3.48
275.645,3.49
275.685,3.48
275.725,3.48
275.765,3.48
275.806,3.47
275.845,3.45
275.885,3.46
275.925,3.47
275.966,3.48
276.006,3.49
276.045,3.49
276.085,3.46
276.125,3.43
276.165,3.41
276.207,3.39
276.245,3.35
276.285,3.33
276.325,3.32
276.365,3.31
276.407,3.3
276.445,3.31
276.485,3.33
276.525,3.37
276.565,3.41
276.606,3.44
276.645,3.48
276.685,3.51
276.725,3.54
276.765,3.58
276.806,0.01
276.845,0.04
276.885,0.07
276.925,0.1
276.966,0.13
277.007,0.15
277.045,0.17
277.085,0.19
277.125,0.21
277.165,0.22
277.209,0.23
277.245,0.22
277.285,0.21
277.325,0.18
277.365,0.15
277.407,0.12
277.445,0.08
277.485,0.03
277.525,3.59
277.565,3.55
277.607,3.52
277.645,3.5
277.685,3.48
277.725,3.47
277.765,3.47
277.807,3.48
277.845,3.51
277.885,3.56
277.925,0.03
277.965,0.13
278.007,0.25
278.045,0.38
278.085,0.51
278.125,0.59
278.165,0.65
278.207,0.68
278.245,0.66
278.285,0.59
278.325,0.5
278.365,0.41
278.406,0.34
278.445,0.3
278.485,0.28
278.525,0.26
278.565,0.26
278.606,0.26
278.645,0.27
278.685,0.28
278.725,0.29
278.765,0.29
278.807,0.3
278.845,0.31
278.885,0.31
278.925,0.31
278.965,0.31
279.007,0.3
279.045,0.29
279.085,0.28
279.125,0.26
279.165,0.24
279.207,0.23
279.245,0.21
279.285,0.2
279.325,0.19
279.365,0.19
279.406,0.19
279.445,0.19
279.485,0.2
279.525,0.2
279.565,0.21
279.606,0.22
279.645,0.24
279.685,0.26
279.725,0.29
279.765,0.33
279.806,0.35
279.845,0.37
279.885,0.38
279.925,0.38
279.965,0.39
280.006,0.38
280.045,0.38
280.085,0.37
280.125,0.36
280.165,0.35
280.207,0.34
280.245,0.33
280.285,0.32
280.325,0.31
280.364,0.3
280.406,0.28
280.445,0.26
280.485,0.24
280.525,0.22
280.565,0.21
280.607,0.19
280.645,0.16
280.685,0.14
280.725,0.11
280.765,0.08
280.806,0.05
