#time, Lat[]
70.7968,48.0664
70.8968,48.0664
70.9968,48.0664
71.0968,48.0663
71.1968,48.0663
71.2968,48.0663
71.3968,48.0663
71.4968,48.0663
71.5968,48.0663
71.6968,48.0662
71.7968,48.0662
71.8968,48.0662
71.9968,48.0662
72.0968,48.0661
72.1968,48.0661
72.2968,48.066
72.3968,48.066
72.4968,48.0659
72.5968,48.0659
72.6968,48.0658
72.7968,48.0658
72.8968,48.0657
72.9968,48.0657
73.0968,48.0656
73.1968,48.0655
73.2968,48.0655
73.3968,48.0654
73.4968,48.0653
73.5968,48.0653
73.6968,48.0652
73.7968,48.0652
73.8968,48.0651
73.9968,48.0651
74.0968,48.065
74.1968,48.0649
74.2968,48.0649
74.3968,48.0648
74.4968,48.0648
74.5968,48.0647
74.6968,48.0647
74.7968,48.0647
74.8968,48.0646
74.9968,48.0646
75.0968,48.0646
75.1968,48.0645
75.2968,48.0645
75.3968,48.0645
75.4968,48.0644
75.5968,48.0644
75.6968,48.0644
75.7968,48.0644
75.8968,48.0643
75.9968,48.0642
76.0968,48.0641
76.1968,48.064
76.2968,48.064
76.3968,48.0639
76.4968,48.0638
76.5968,48.0637
76.6968,48.0637
76.7968,48.0636
76.8968,48.0635
76.9968,48.0635
77.0968,48.0634
77.1968,48.0633
77.2968,48.0633
77.3968,48.0632
77.4968,48.0632
77.5968,48.0631
77.6968,48.0631
77.7968,48.063
77.8968,48.063
77.9968,48.063
78.0968,48.063
78.1968,48.0629
78.2968,48.0629
78.3968,48.0628
78.4968,48.0628
78.5968,48.0627
78.6968,48.0627
78.7968,48.0627
78.8968,48.0626
78.9968,48.0626
79.0968,48.0625
79.1968,48.0625
79.2968,48.0625
79.3968,48.0624
79.4968,48.0624
79.5968,48.0624
79.6968,48.0624
79.7968,48.0624
79.8968,48.0624
79.9968,48.0624
80.0968,48.0624
80.1968,48.0623
80.2968,48.0623
80.3968,48.0623
80.4968,48.0623
80.5968,48.0622
80.6968,48.0622
80.7968,48.0622
80.8968,48.0622
80.9968,48.0621
81.0968,48.0621
81.1968,48.0621
81.2968,48.0621
81.3968,48.0621
81.4968,48.062
81.5968,48.062
81.6968,48.062
81.7968,48.0619
81.8968,48.0619
81.9968,48.0618
82.0968,48.0618
82.1968,48.0618
82.2968,48.0617
82.3968,48.0617
82.4968,48.0617
82.5968,48.0617
82.6968,48.0616
82.7968,48.0616
82.8968,48.0616
82.9968,48.0615
83.0968,48.0615
83.1968,48.0615
83.2968,48.0614
83.3968,48.0614
83.4968,48.0614
83.5968,48.0613
83.6968,48.0613
83.7968,48.0613
83.8968,48.0612
83.9968,48.0612
84.0968,48.0611
84.1968,48.0611
84.2968,48.0611
84.3968,48.061
84.4968,48.061
84.5968,48.0609
84.6968,48.0609
84.7968,48.0608
84.8968,48.0607
84.9968,48.0607
85.0968,48.0606
85.1968,48.0606
85.2968,48.0605
85.3968,48.0605
85.4968,48.0604
85.5968,48.0603
85.6968,48.0603
85.7968,48.0602
85.8968,48.0602
85.9968,48.0602
86.0968,48.0601
86.1968,48.0601
86.2968,48.06
86.3968,48.06
86.4968,48.0599
86.5968,48.0599
86.6968,48.0598
86.7968,48.0598
86.8968,48.0597
86.9968,48.0597
87.0968,48.0596
87.1968,48.0596
87.2968,48.0596
87.3968,48.0595
87.4968,48.0595
87.5968,48.0595
87.6968,48.0594
87.7968,48.0594
87.8968,48.0594
87.9968,48.0594
88.0968,48.0593
88.1968,48.0593
88.2968,48.0592
88.3968,48.0592
88.4968,48.0591
88.5968,48.0591
88.6968,48.0591
88.7968,48.059
88.8968,48.059
88.9968,48.0589
89.0968,48.0589
89.1968,48.0588
89.2968,48.0588
89.3968,48.0588
89.4968,48.0587
89.5968,48.0587
89.6968,48.0586
89.7968,48.0586
89.8968,48.0585
89.9968,48.0585
90.0968,48.0584
90.1968,48.0584
90.2968,48.0583
90.3968,48.0583
90.4968,48.0582
90.5968,48.0582
90.6968,48.0581
90.7968,48.0581
90.8968,48.0581
90.9968,48.058
91.0968,48.058
91.1968,48.0579
91.2968,48.0579
91.3968,48.0579
91.4968,48.0578
91.5968,48.0578
91.6968,48.0577
91.7968,48.0577
91.8968,48.0577
91.9968,48.0576
92.0968,48.0576
92.1968,48.0576
92.2968,48.0575
92.3968,48.0575
92.4968,48.0575
92.5968,48.0574
92.6968,48.0574
92.7968,48.0574
92.8968,48.0574
92.9968,48.0574
93.0968,48.0574
93.1968,48.0574
93.2968,48.0573
93.3968,48.0573
93.4968,48.0573
93.5968,48.0573
93.6968,48.0573
93.7968,48.0572
93.8968,48.0572
93.9968,48.0572
94.0968,48.0572
94.1968,48.0572
94.2968,48.0572
94.3968,48.0571
94.4968,48.0571
94.5968,48.0571
94.6968,48.0571
94.7968,48.0571
94.8968,48.0571
94.9968,48.0571
95.0968,48.0571
95.1968,48.0571
95.2968,48.0571
95.3968,48.0571
95.4968,48.0571
95.5968,48.0571
95.6968,48.0572
95.7968,48.0572
95.8968,48.0572
95.9968,48.0572
96.0968,48.0572
96.1968,48.0572
96.2968,48.0572
96.3968,48.0572
96.4968,48.0572
96.5968,48.0571
96.6968,48.0571
96.7968,48.0571
96.8968,48.0571
96.9968,48.0571
97.0968,48.0571
97.1968,48.057
97.2968,48.057
97.3968,48.057
97.4968,48.057
97.5968,48.057
97.6968,48.057
97.7968,48.0569
97.8968,48.0569
97.9968,48.0569
98.0968,48.0665
98.1968,48.0665
98.2968,48.0665
98.3968,48.0665
98.4968,48.0665
98.5968,48.0665
98.6968,48.0665
98.7968,48.0665
98.8968,48.0665
98.9968,48.0665
99.0968,48.0665
99.1968,48.0665
99.2968,48.0665
99.3968,48.0665
99.4968,48.0665
99.5968,48.0665
99.6968,48.0665
99.7968,48.0665
99.8968,48.0665
99.9968,48.0665
100.097,48.0665
100.197,48.0665
100.297,48.0665
100.397,48.0665
100.497,48.0665
100.597,48.0665
100.697,48.0665
100.797,48.0665
100.897,48.0665
100.997,48.0665
101.097,48.0665
101.197,48.0665
101.297,48.0665
101.397,48.0665
101.497,48.0665
101.597,48.0665
101.697,48.0665
101.797,48.0665
101.897,48.0665
101.997,48.0665
102.097,48.0665
102.197,48.0665
102.297,48.0665
102.397,48.0665
102.497,48.0665
102.597,48.0665
102.697,48.0665
102.797,48.0665
102.897,48.0665
102.997,48.0665
103.097,48.0665
103.197,48.0665
103.297,48.0665
103.397,48.0665
103.497,48.0665
103.597,48.0665
103.697,48.0665
103.797,48.0665
103.897,48.0665
103.997,48.0665
104.097,48.0665
104.197,48.0665
104.297,48.0665
104.397,48.0665
104.497,48.0665
104.597,48.0665
104.697,48.0665
104.797,48.0665
104.897,48.0665
104.997,48.0665
105.097,48.0665
105.197,48.0665
105.297,48.0665
105.397,48.0665
105.497,48.0665
105.597,48.0665
105.697,48.0665
105.797,48.0665
105.897,48.0665
105.997,48.0665
106.097,48.0665
106.197,48.0665
106.297,48.0665
106.397,48.0665
106.497,48.0665
106.597,48.0665
106.697,48.0665
106.797,48.0665
106.897,48.0665
106.997,48.0665
107.097,48.0665
107.197,48.0665
107.297,48.0665
107.397,48.0665
107.497,48.0665
107.597,48.0665
107.697,48.0665
107.797,48.0665
107.897,48.0665
107.997,48.0665
108.097,48.0665
108.197,48.0665
108.297,48.0665
108.397,48.0665
108.497,48.0665
108.597,48.0665
108.697,48.0665
108.797,48.0665
108.897,48.0665
108.997,48.0665
109.097,48.0665
109.197,48.0665
109.297,48.0665
109.397,48.0665
109.497,48.0665
109.597,48.0665
109.697,48.0665
109.797,48.0665
109.897,48.0665
109.997,48.0665
110.097,48.0665
110.197,48.0665
110.297,48.0665
110.397,48.0665
110.497,48.0665
110.597,48.0665
110.697,48.0665
110.797,48.0665
110.897,48.0665
110.997,48.0665
111.097,48.0665
111.197,48.0665
111.297,48.0665
111.397,48.0665
111.497,48.0665
111.597,48.0665
111.697,48.0665
111.797,48.0665
111.897,48.0665
111.997,48.0665
112.097,48.0665
112.197,48.0665
112.297,48.0665
112.397,48.0665
112.497,48.0665
112.597,48.0665
112.697,48.0665
112.797,48.0665
112.897,48.0665
112.997,48.0665
113.097,48.0665
113.197,48.0665
113.297,48.0665
113.397,48.0665
113.497,48.0665
113.597,48.0665
113.697,48.0665
113.797,48.0665
113.897,48.0665
113.997,48.0665
114.097,48.0665
114.197,48.0665
114.297,48.0665
114.397,48.0665
114.497,48.0665
114.597,48.0665
114.697,48.0665
114.797,48.0665
114.897,48.0665
114.997,48.0665
115.097,48.0665
115.197,48.0665
115.297,48.0665
115.397,48.0665
115.497,48.0665
115.597,48.0665
115.697,48.0665
115.797,48.0665
115.897,48.0665
115.997,48.0665
116.097,48.0665
116.197,48.0665
116.297,48.0665
116.397,48.0665
116.497,48.0665
116.597,48.0665
116.697,48.0665
116.797,48.0665
116.897,48.0665
116.997,48.0665
117.097,48.0665
117.197,48.0665
117.297,48.0665
117.397,48.0665
117.497,48.0665
117.597,48.0665
117.697,48.0665
117.797,48.0665
117.897,48.0665
117.997,48.0665
118.097,48.0665
118.197,48.0665
118.297,48.0665
118.397,48.0665
118.497,48.0665
118.597,48.0665
118.697,48.0665
118.797,48.0665
118.897,48.0665
118.997,48.0665
119.097,48.0665
119.197,48.0665
119.297,48.0665
119.397,48.0665
119.497,48.0665
119.597,48.0665
119.697,48.0665
119.797,48.0665
119.897,48.0665
119.997,48.0665
120.097,48.0665
120.197,48.0665
120.297,48.0665
120.397,48.0665
120.497,48.0665
120.597,48.0665
120.697,48.0665
120.797,48.0665
120.897,48.0665
120.997,48.0665
121.097,48.0665
121.197,48.0665
121.297,48.0665
121.397,48.0665
121.497,48.0665
121.597,48.0665
121.697,48.0665
121.797,48.0665
121.897,48.0665
121.997,48.0665
122.097,48.0665
122.197,48.0665
122.297,48.0665
122.397,48.0665
122.497,48.0665
122.597,48.0665
122.697,48.0665
122.797,48.0665
122.897,48.0665
122.997,48.0665
123.097,48.0665
123.197,48.0665
123.297,48.0665
123.397,48.0665
123.497,48.0665
123.597,48.0665
123.697,48.0665
123.797,48.0665
123.897,48.0665
123.997,48.0665
124.097,48.0665
124.197,48.0665
124.297,48.0665
124.397,48.0665
124.497,48.0665
124.597,48.0665
124.697,48.0665
124.797,48.0665
124.897,48.0665
124.997,48.0665
125.097,48.0665
125.197,48.0665
125.297,48.0665
125.397,48.0665
125.497,48.0665
125.597,48.0665
125.697,48.0665
125.797,48.0665
125.897,48.0665
125.997,48.0665
126.097,48.0665
126.197,48.0665
126.297,48.0665
126.397,48.0665
126.497,48.0665
126.597,48.0665
126.697,48.0665
126.797,48.0665
126.897,48.0665
126.997,48.0665
127.097,48.0665
127.197,48.0665
127.297,48.0665
127.397,48.0665
127.497,48.0665
127.597,48.0665
127.697,48.0665
127.797,48.0665
127.897,48.0665
127.997,48.0665
128.097,48.0665
128.197,48.0665
128.297,48.0665
128.397,48.0665
128.497,48.0665
128.597,48.0665
128.697,48.0665
128.797,48.0665
128.897,48.0665
128.997,48.0665
129.097,48.0665
129.197,48.0665
129.297,48.0665
129.397,48.0665
129.497,48.0665
129.597,48.0665
129.697,48.0665
129.797,48.0665
129.897,48.0665
129.997,48.0665
130.097,48.0665
130.197,48.0665
130.297,48.0665
130.397,48.0665
130.497,48.0665
130.597,48.0665
130.697,48.0665
130.797,48.0665
130.897,48.0665
130.997,48.0665
131.097,48.0665
131.197,48.0665
131.297,48.0665
131.397,48.0665
131.497,48.0665
131.597,48.0665
131.697,48.0665
131.797,48.0665
131.897,48.0665
131.997,48.0665
132.097,48.0665
132.197,48.0665
132.297,48.0665
132.397,48.0665
132.497,48.0665
132.597,48.0665
132.697,48.0665
132.797,48.0665
132.897,48.0665
132.997,48.0665
133.097,48.0665
133.197,48.0665
133.297,48.0665
133.397,48.0665
133.497,48.0665
133.597,48.0665
133.697,48.0665
133.797,48.0665
133.897,48.0665
133.997,48.0665
134.097,48.0665
134.197,48.0665
134.297,48.0665
134.397,48.0665
134.497,48.0665
134.597,48.0665
134.697,48.0665
134.797,48.0665
134.897,48.0665
134.997,48.0665
135.097,48.0665
135.197,48.0665
135.297,48.0665
135.397,48.0665
135.497,48.0665
135.597,48.0665
135.697,48.0665
135.797,48.0665
135.897,48.0665
135.997,48.0665
136.097,48.0665
136.197,48.0665
136.297,48.0665
136.397,48.0665
136.497,48.0665
136.597,48.0665
136.697,48.0665
136.797,48.0665
136.897,48.0665
136.997,48.0665
137.097,48.0665
137.197,48.0665
137.297,48.0665
137.397,48.0665
137.497,48.0665
137.597,48.0665
137.697,48.0665
137.797,48.0665
137.897,48.0665
137.997,48.0665
138.097,48.0665
138.197,48.0665
138.297,48.0665
138.397,48.0665
138.497,48.0665
138.597,48.0665
138.697,48.0665
138.797,48.0665
138.897,48.0665
138.997,48.0665
139.097,48.0665
139.197,48.0665
139.297,48.0665
139.397,48.0665
139.497,48.0665
139.597,48.0665
139.697,48.0665
139.797,48.0665
139.897,48.0665
139.997,48.0665
140.097,48.0665
140.197,48.0665
140.297,48.0665
140.397,48.0665
140.497,48.0665
140.597,48.0665
140.697,48.0665
140.797,48.0665
140.897,48.0665
140.997,48.0665
141.097,48.0665
141.197,48.0665
141.297,48.0665
141.397,48.0665
141.497,48.0665
141.597,48.0665
141.697,48.0665
141.797,48.0665
141.897,48.0665
141.997,48.0665
142.097,48.0665
142.197,48.0665
142.297,48.0665
142.397,48.0665
142.497,48.0665
142.597,48.0665
142.697,48.0665
142.797,48.0665
142.897,48.0665
142.997,48.0665
143.097,48.0665
143.197,48.0665
143.297,48.0665
143.397,48.0665
143.497,48.0665
143.597,48.0665
143.697,48.0665
143.797,48.0665
143.897,48.0665
143.997,48.0665
144.097,48.0665
144.197,48.0665
144.297,48.0665
144.397,48.0665
144.497,48.0665
144.597,48.0665
144.697,48.0665
144.797,48.0665
144.897,48.0665
144.997,48.0665
145.097,48.0665
145.197,48.0665
145.297,48.0665
145.397,48.0665
145.497,48.0665
145.597,48.0665
145.697,48.0665
145.797,48.0665
145.897,48.0665
145.997,48.0665
146.097,48.0665
146.197,48.0665
146.297,48.0665
146.397,48.0665
146.497,48.0665
146.597,48.0665
146.697,48.0665
146.797,48.0665
146.897,48.0665
146.997,48.0665
147.097,48.0665
147.197,48.0665
147.297,48.0665
147.397,48.0665
147.497,48.0665
147.597,48.0665
147.697,48.0665
147.797,48.0665
147.897,48.0665
147.997,48.0665
148.097,48.0665
148.197,48.0665
148.297,48.0665
148.397,48.0665
148.497,48.0665
148.597,48.0665
148.697,48.0665
148.797,48.0665
148.897,48.0665
148.997,48.0665
149.097,48.0665
149.197,48.0665
149.297,48.0665
149.397,48.0665
149.497,48.0665
149.597,48.0665
149.697,48.0665
149.797,48.0665
149.897,48.0665
149.997,48.0665
150.097,48.0665
150.197,48.0665
150.297,48.0665
150.397,48.0665
150.497,48.0665
150.597,48.0665
150.697,48.0665
150.797,48.0665
150.897,48.0665
150.997,48.0665
151.097,48.0665
151.197,48.0665
151.297,48.0665
151.397,48.0665
151.497,48.0665
151.597,48.0665
151.697,48.0665
151.797,48.0665
151.897,48.0665
151.997,48.0665
152.097,48.0665
152.197,48.0665
152.297,48.0665
152.397,48.0665
152.497,48.0665
152.597,48.0665
152.697,48.0665
152.797,48.0665
152.897,48.0665
152.997,48.0665
153.097,48.0665
153.197,48.0665
153.297,48.0665
153.397,48.0665
153.497,48.0665
153.597,48.0665
153.697,48.0665
153.797,48.0665
153.897,48.0665
153.997,48.0665
154.097,48.0665
154.197,48.0665
154.297,48.0665
154.397,48.0665
154.497,48.0665
154.597,48.0665
154.697,48.0665
154.797,48.0665
154.897,48.0665
154.997,48.0665
155.097,48.0665
155.197,48.0665
155.297,48.0665
155.397,48.0665
155.497,48.0665
155.597,48.0665
155.697,48.0665
155.797,48.0665
155.897,48.0665
155.997,48.0665
156.097,48.0665
156.197,48.0665
156.297,48.0665
156.397,48.0665
156.497,48.0665
156.597,48.0665
156.697,48.0665
156.797,48.0665
156.897,48.0665
156.997,48.0665
157.097,48.0665
157.197,48.0665
157.297,48.0665
157.397,48.0665
157.497,48.0665
157.597,48.0665
157.697,48.0665
157.797,48.0665
157.897,48.0665
157.997,48.0665
158.097,48.0665
158.197,48.0665
158.297,48.0665
158.397,48.0665
158.497,48.0665
158.597,48.0665
158.697,48.0665
158.797,48.0665
158.897,48.0665
158.997,48.0665
159.097,48.0665
159.197,48.0665
159.297,48.0665
159.397,48.0665
159.497,48.0665
159.597,48.0665
159.697,48.0665
159.797,48.0665
159.897,48.0665
159.997,48.0665
160.097,48.0665
160.197,48.0665
160.297,48.0665
160.397,48.0665
160.497,48.0665
160.597,48.0665
160.697,48.0665
160.797,48.0665
160.897,48.0665
160.997,48.0665
161.097,48.0665
161.197,48.0665
161.297,48.0665
161.397,48.0665
161.497,48.0665
161.597,48.0665
161.697,48.0665
161.797,48.0665
161.897,48.0665
161.997,48.0665
162.097,48.0665
162.197,48.0665
162.297,48.0665
162.397,48.0665
162.497,48.0665
162.597,48.0665
162.697,48.0665
162.797,48.0665
162.897,48.0665
162.997,48.0665
163.097,48.0665
163.197,48.0665
163.297,48.0665
163.397,48.0665
163.497,48.0665
163.597,48.0665
163.697,48.0665
163.797,48.0665
163.897,48.0665
163.997,48.0665
164.097,48.0665
164.197,48.0665
164.297,48.0665
164.397,48.0665
164.497,48.0665
164.597,48.0665
164.697,48.0665
164.797,48.0665
164.897,48.0665
164.997,48.0665
165.097,48.0665
165.197,48.0665
165.297,48.0665
165.397,48.0665
165.497,48.0665
165.597,48.0665
165.697,48.0665
165.797,48.0665
165.897,48.0665
165.997,48.0665
166.097,48.0665
166.197,48.0665
166.297,48.0665
166.397,48.0665
166.497,48.0665
166.597,48.0665
166.697,48.0665
166.797,48.0665
166.897,48.0665
166.997,48.0665
167.097,48.0665
167.197,48.0665
167.297,48.0665
167.397,48.0665
167.497,48.0665
167.597,48.0665
167.697,48.0665
167.797,48.0665
167.897,48.0665
167.997,48.0665
168.097,48.0665
168.197,48.0665
168.297,48.0665
168.397,48.0665
168.497,48.0665
168.597,48.0665
168.697,48.0665
168.797,48.0665
168.897,48.0665
168.997,48.0665
169.097,48.0665
169.197,48.0665
169.297,48.0665
169.397,48.0665
169.497,48.0665
169.597,48.0665
169.697,48.0665
169.797,48.0665
169.897,48.0665
169.997,48.0665
170.097,48.0665
170.197,48.0665
170.297,48.0665
170.397,48.0665
170.497,48.0665
170.597,48.0665
170.697,48.0665
170.797,48.0665
170.897,48.0665
170.997,48.0665
171.097,48.0665
171.197,48.0665
171.297,48.0665
171.397,48.0665
171.497,48.0665
171.597,48.0665
171.697,48.0665
171.797,48.0665
171.897,48.0665
171.997,48.0665
172.097,48.0665
172.197,48.0665
172.297,48.0665
172.397,48.0665
172.497,48.0665
172.597,48.0665
272.785,48.0665
272.985,48.0665
273.184,48.0665
273.385,48.0665
273.584,48.0665
273.785,48.0665
273.985,48.0665
274.185,48.0665
274.384,48.0665
274.585,48.0665
274.785,48.0665
274.985,48.0665
275.184,48.0665
275.385,48.0665
275.584,48.0665
275.785,48.0664
275.985,48.0664
276.185,48.0664
276.385,48.0665
276.584,48.0665
276.784,48.0665
276.985,48.0665
277.185,48.0665
277.385,48.0665
277.585,48.0665
277.785,48.0665
277.985,48.0665
278.185,48.0665
278.385,48.0665
278.584,48.0665
278.784,48.0665
278.985,48.0665
279.185,48.0665
279.385,48.0665
279.585,48.0665
279.785,48.0665
279.985,48.0665
280.185,48.0665
280.384,48.0665
280.585,48.0665
280.784,48.0665
280.985,48.0665
281.184,48.0665
281.384,48.0665
281.585,48.0664
281.784,48.0664
281.985,48.0664
282.185,48.0664
282.385,48.0664
282.585,48.0664
282.785,48.0664
282.985,48.0665
283.184,48.0665
283.385,48.0665
283.585,48.0665
283.784,48.0664
283.984,48.0664
284.185,48.0664
284.385,48.0664
284.585,48.0664
284.785,48.0664
284.985,48.0664
285.184,48.0665
285.384,48.0665
285.584,48.0665
285.785,48.0665
285.985,48.0664
286.185,48.0664
286.385,48.0664
286.585,48.0664
286.784,48.0664
286.985,48.0664
287.185,48.0664
287.385,48.0664
287.585,48.0665
287.785,48.0665
287.985,48.0664
288.185,48.0664
288.385,48.0664
288.584,48.0664
288.784,48.0664
288.985,48.0664
289.185,48.0664
289.384,48.0664
289.585,48.0664
289.784,48.0664
289.985,48.0664
290.185,48.0664
290.385,48.0664
290.585,48.0664
290.785,48.0664
290.985,48.0664
291.185,48.0664
291.385,48.0664
291.584,48.0664
291.784,48.0664
291.985,48.0664
292.185,48.0664
292.385,48.0664
292.585,48.0664
292.785,48.0664
292.985,48.0664
293.184,48.0664
293.385,48.0664
293.585,48.0664
293.784,48.0664
293.985,48.0664
294.185,48.0664
294.385,48.0664
294.584,48.0664
294.785,48.0664
294.984,48.0664
295.184,48.0664
295.385,48.0664
295.584,48.0664
295.785,48.0664
295.984,48.0664
296.185,48.0664
296.385,48.0664
296.585,48.0664
296.785,48.0664
296.985,48.0664
297.185,48.0664
297.385,48.0664
297.585,48.0664
297.785,48.0664
297.985,48.0664
298.185,48.0664
298.385,48.0664
298.585,48.0664
298.785,48.0664
298.985,48.0664
299.185,48.0664
299.385,48.0664
299.585,48.0664
299.785,48.0664
299.985,48.0664
300.185,48.0664
300.385,48.0664
300.585,48.0664
300.784,48.0664
300.985,48.0664
301.184,48.0664
301.385,48.0664
301.585,48.0664
301.785,48.0664
301.985,48.0664
302.185,48.0664
302.385,48.0664
302.585,48.0664
302.785,48.0664
302.985,48.0664
303.185,48.0664
303.385,48.0664
303.585,48.0664
303.785,48.0664
303.984,48.0664
304.185,48.0664
304.385,48.0664
304.585,48.0664
304.784,48.0664
304.985,48.0664
305.184,48.0664
305.385,48.0664
305.585,48.0664
305.785,48.0664
305.985,48.0664
306.184,48.0664
306.385,48.0664
306.585,48.0664
306.785,48.0664
306.985,48.0664
307.185,48.0664
307.385,48.0665
307.585,48.0665
307.785,48.0665
307.985,48.0665
308.185,48.0665
308.385,48.0665
308.584,48.0665
308.784,48.0665
308.985,48.0665
309.185,48.0665
309.384,48.0665
309.585,48.0665
309.785,48.0665
309.985,48.0665
310.185,48.0665
310.385,48.0665
310.585,48.0665
310.785,48.0665
310.985,48.0665
311.185,48.0665
311.385,48.0665
311.585,48.0665
311.785,48.0665
311.985,48.0665
312.185,48.0665
312.384,48.0665
312.585,48.0665
312.785,48.0665
312.985,48.0665
313.185,48.0665
313.384,48.0665
313.584,48.0665
313.785,48.0665
313.984,48.0665
314.185,48.0665
314.384,48.0665
314.585,48.0665
314.785,48.0665
314.985,48.0665
315.185,48.0665
315.385,48.0665
315.585,48.0665
315.784,48.0665
315.984,48.0665
316.184,48.0665
316.385,48.0665
316.585,48.0665
316.784,48.0665
316.985,48.0665
317.185,48.0665
317.385,48.0665
317.585,48.0665
317.785,48.0665
317.985,48.0665
318.185,48.0665
318.385,48.0665
318.585,48.0664
318.784,48.0664
318.985,48.0664
319.185,48.0664
319.385,48.0664
319.585,48.0664
319.785,48.0664
319.985,48.0664
320.185,48.0664
320.385,48.0664
320.584,48.0664
