#time, gyroX[]
43.8831,0.0330232
43.9881,-0.0596548
44.0931,0.0426106
44.1981,0.04048
44.3031,0.00639159
44.4081,0.02024
44.5131,0.0394148
44.6181,0.072438
44.7231,0.04048
44.8281,0.0127832
44.9331,0.0234358
45.0381,0.0149137
45.1431,0.0223706
45.2481,0.0127832
45.3531,0.0117179
45.4581,0.0330232
45.5631,0.0308927
45.6681,0.036219
45.7731,0.0170442
45.8781,0.00639159
45.9831,0.0245011
46.0881,0.0276969
46.1931,0.0330232
46.2981,0.0660464
46.4031,0.0426106
46.5081,0.0319579
46.6131,0.0617853
46.7181,-0.0308927
46.8231,0.0394148
46.9281,0.0394148
47.0331,0.036219
47.1381,0.0426106
47.2431,0.036219
47.3481,0.0372843
47.4531,0.0436758
47.5581,0.0181095
47.6631,-0.00426106
47.7681,0.0447411
47.8731,0.0330232
47.9781,0.0106526
48.0831,0.0127832
48.1881,-0.0117179
48.2931,0.00639159
48.3981,0.0351537
48.5031,0.0330232
48.6081,0.133158
48.7131,0.0511327
48.8181,0.04048
48.9231,0.0735032
49.0281,0.00745685
49.1331,0.015979
49.2381,0.0298274
49.3431,0.0330232
49.4481,0.00532632
49.5531,0.100135
49.6581,0.0266316
49.7631,0.04048
49.8681,0.036219
49.9731,0.0287621
50.0781,0.0436758
50.1831,0.0500674
50.2881,0.0383495
50.3931,0.036219
50.4981,0.0458064
50.6031,0.0511327
50.7081,0.0181095
50.8131,0.0319579
50.9181,0.0330232
51.0231,0.0330232
51.1281,0.0330232
51.2331,0.0330232
51.3381,0.0330232
51.4431,0.0330232
51.5481,0.0330232
51.6531,0.0330232
51.7581,0.0330232
51.8631,0.0330232
51.9681,0.0330232
52.0731,0.0330232
52.1781,0.0340885
52.2831,0.0330232
52.3882,0.0330232
52.4931,0.0330232
52.5981,0.0340885
52.7031,0.0330232
52.8081,0.0330232
52.9131,0.0330232
53.0181,0.0330232
53.1231,0.0330232
53.2281,0.0330232
53.3331,0.0330232
53.4381,0.0330232
53.5431,0.0330232
53.6481,0.0330232
53.7531,0.0330232
53.8581,0.0330232
53.9631,0.0330232
54.0681,0.0330232
54.1731,0.0340885
54.2781,0.0330232
54.3831,0.0330232
54.4881,0.0330232
54.5931,0.0330232
54.6981,0.0330232
54.8031,0.0330232
54.9081,0.0330232
55.0131,0.0330232
55.1181,0.0330232
55.2231,0.0330232
55.3281,0.0330232
55.4331,0.0330232
55.5381,0.0330232
55.6431,0.0330232
55.7481,0.0330232
55.8531,0.0340885
55.9581,0.0340885
56.0631,0.0340885
56.1681,0.0330232
56.2731,0.0330232
56.3781,0.0330232
56.4831,0.0330232
56.5881,0.0340885
56.6931,0.0330232
56.7981,0.0330232
56.9031,0.0330232
57.0081,0.0330232
57.1131,0.0330232
57.2181,0.0330232
57.3231,0.0330232
57.4281,0.0330232
57.5331,0.0330232
57.6381,0.0330232
57.7431,0.0330232
57.8481,0.0330232
57.9531,0.0340885
58.0581,0.0330232
58.1631,0.0330232
58.2681,0.0340885
58.3731,0.0330232
58.4781,0.0330232
58.5831,0.0330232
58.6881,0.0319579
58.7931,0.0330232
58.8981,0.0319579
59.0031,-0.0255663
59.1081,0.0330232
59.2131,0.0372843
59.3181,0.0415453
59.4231,0.0330232
59.5281,0.0330232
59.6331,0.0330232
59.7381,0.0330232
59.8431,0.0330232
59.9481,0.0426106
60.0531,0.0340885
60.1581,0.0287621
60.2631,0.0298274
60.3681,0.0340885
60.4731,0.0351537
60.5781,0.0319579
60.6831,0.0330232
60.7881,0.0330232
60.8931,0.0330232
60.9981,0.0330232
61.1031,0.0330232
61.2081,0.0330232
61.3131,0.0330232
61.4181,0.0330232
61.5231,0.0319579
61.6281,0.0330232
61.7331,0.0319579
61.8381,0.0351537
61.9431,0.0330232
62.0481,0.0372843
62.1531,0.0351537
62.2581,0.0266316
62.3631,0.00958738
62.4681,0.072438
62.5731,0.0330232
62.6781,0.0330232
62.7831,0.0330232
62.8881,0.0330232
62.9931,0.0330232
63.0981,0.0330232
63.2031,0.0330232
63.3081,0.0330232
63.4131,0.0330232
63.5181,0.0319579
63.6231,0.0330232
63.7281,0.0340885
63.8331,0.0340885
63.9381,0.0330232
64.0431,0.0330232
64.1481,0.0330232
64.2531,0.0308927
64.3581,0.0351537
64.4631,0.0340885
64.5681,0.0308927
64.6731,0.0330232
64.7781,0.0873517
64.8831,-0.00426106
64.9881,0.0458064
65.0931,0.0287621
65.1981,0.0319579
65.3031,0.0394148
65.4081,0.0276969
65.5131,0.0319579
65.6181,0.0223706
65.7231,0.0298274
65.8281,0.0426106
65.9331,0.0298274
66.0381,0.0553938
66.1431,0.092678
66.2481,0.0756338
66.3531,0.0585895
66.4581,0.0479369
66.5631,0.120375
66.6681,0.0490022
66.7731,0.0234358
66.8781,-0.00319579
66.9831,0
67.0881,-0.00532632
67.1931,-0.00958738
67.2981,0.0511327
67.4031,0.113983
67.5081,0.0628506
67.6131,0.0490022
67.7181,-0.00319579
67.8231,0.0181095
67.9281,0.00426106
68.0331,0.0617853
68.1381,0.0692422
68.2431,0.0308927
68.3481,0.056459
68.4531,-0.0447411
68.5581,0.0745685
68.6631,0.0756338
68.7681,0.0117179
68.8731,0.0181095
68.9781,0.0649811
69.0831,0.0213053
69.1881,0.0852212
69.2931,0.0319579
69.3981,-0.0149137
69.5031,0.0170442
69.6081,0.00532632
69.7131,-0.150202
69.8181,0.036219
69.9231,0.0308927
70.0281,-0.0287621
70.1331,-0.0191748
70.2381,0.0330232
70.3431,0.036219
70.4481,0.0458064
70.5531,0.0276969
70.6581,0.0671117
70.7631,0.0628506
70.8681,-0.0490022
70.9731,0.0436758
71.0781,0.0532632
71.1831,0.0703075
71.2881,0.0490022
71.3931,0.0330232
71.4981,0.0223706
71.6031,0.0298274
71.7081,0.0340885
71.8131,0.0287621
71.9181,0.0585895
72.0231,0.0106526
72.1281,0.0330232
72.2331,0.0276969
72.3381,0.0372843
72.4431,0.0351537
72.5481,0.0543285
72.6531,0.04048
72.7581,0.00213053
72.8631,0.0383495
72.9681,0.0266316
73.0731,0.0543285
73.1781,0.0873517
73.2831,0.0127832
73.3881,0.0181095
73.4931,0.0671117
73.5981,0.0756338
73.7031,0.0266316
73.8081,0.02024
73.9131,0.0213053
74.0181,0.0990696
74.1231,0.0532632
74.2281,0.0809601
74.3331,0.0170442
74.4381,0.0436758
74.5431,0.0990696
74.6481,0.052198
74.7531,0.076699
74.8581,-0.0298274
74.9631,0.118244
75.0681,0.0511327
75.1731,0.00639159
75.2781,0.0436758
75.3831,0.0138484
75.4881,0.0266316
75.5931,0.0191748
75.6981,0.0234358
75.8031,-0.137419
75.9081,-0.04048
76.0131,-0.0852212
76.1181,0.0436758
76.2231,0.02024
76.3281,-0.0287621
76.4331,-0.0511327
76.5381,0.00213053
76.6431,0.00532632
76.7481,0.0308927
76.8531,-0.00426106
76.9581,0.111853
77.0631,0.0830906
77.1681,0.0149137
77.2731,0.0447411
77.3781,0.0852212
77.4831,0.0532632
77.5881,0.0234358
77.6931,0.00639159
77.7981,-0.015979
77.9031,0.0458064
78.0081,0.0287621
78.1131,0.0798948
78.2181,-0.0170442
78.3231,0.056459
78.4281,0.0575243
78.5331,0.0308927
78.6381,0.0127832
78.7431,0.0106526
78.8481,0.056459
78.9531,0.00852212
79.0581,0.0458064
79.1631,0.0660464
79.2681,0.0372843
79.3731,0.04048
79.4781,0.0671117
79.5831,0.0319579
79.6881,0.0308927
79.7931,0.0372843
79.8981,0.0351537
80.0031,0.104396
80.1081,0.0735032
80.2131,0.0138484
80.3181,0
80.4231,-0.0276969
80.5281,0.0756338
80.6331,0.015979
80.7381,0.11931
80.8431,0.137419
80.9481,0.0351537
81.0531,0.0447411
81.1581,0.0287621
81.2631,0.112918
81.3681,0.109722
81.4731,0.0894822
81.5781,0.0692422
81.6831,-0.0426106
81.7881,-0.0117179
81.8931,0.106526
81.9981,0.0127832
82.1031,0.0383495
82.2081,0.0266316
82.3131,0.00532632
82.4181,-0.0181095
82.5231,0.00213053
82.6281,0.0617853
82.7331,0.0490022
82.8381,0.0351537
82.9431,0.0223706
83.0481,0.0415453
83.1531,0.0276969
83.2581,0.0607201
83.3631,-0.0287621
83.4681,-0.0330232
83.5731,-0.0458064
83.6781,0
83.7831,0.13955
83.8881,-0.0234358
83.9931,0.0223706
84.0981,0.0820254
84.2031,0.24288
84.3081,0.0511327
84.4131,0.0298274
84.5181,0.02024
84.6231,0.0266316
84.7281,0.0468716
84.8331,0.00213053
84.9381,0.0553938
85.0431,-0.00106526
85.1481,0.0639159
85.2531,0.0181095
85.3581,0.0330232
85.4631,0.0415453
85.5681,-0.00426106
85.6731,0.0117179
85.7781,-0.00532632
85.8831,0.052198
85.9881,0.00745685
86.0931,0.0500674
86.1981,0.0181095
86.3031,0.0351537
86.4081,0.072438
86.5131,0.0117179
86.6181,0.0127832
86.7231,0.0213053
86.8281,0.04048
86.9331,-0.0308927
87.0381,0.0170442
87.1431,-0.0585895
87.2481,0.0607201
87.3531,0.0894822
87.4581,0.04048
87.5631,0.0617853
87.6681,0.160855
87.7731,-0.036219
87.8781,-0.0937433
87.9831,0.00958738
88.0881,0.0127832
88.1931,0.0468716
88.2981,0.0798948
88.4031,0.0340885
88.5081,0.0308927
88.6131,-0.0106526
88.7181,0.0415453
88.8231,0.0298274
88.9281,0.0532632
89.0331,0.0415453
89.1381,0.0468716
89.2431,-0.015979
89.3481,0.0191748
89.4531,-0.0447411
89.5581,-0.0703075
89.6631,0.149137
89.7681,0.2024
89.8731,0.0500674
89.9781,0.0149137
90.0831,0.0543285
90.1881,0.052198
90.2931,0.0458064
90.3982,0.0298274
90.5031,0.0511327
90.6081,0.0490022
90.7131,0.0351537
90.8181,-0.00213053
90.9231,0.0415453
91.0281,0.0213053
91.1331,0.00106526
91.2381,0.0234358
91.3431,0.0340885
91.4481,0.0276969
91.5531,0.0213053
91.6581,0.02024
91.7631,0.0340885
91.8681,0.0426106
91.9731,0.0340885
92.0781,0.0223706
92.1831,0.00426106
92.2881,0.00958738
92.3931,0.0106526
92.4981,0.0276969
92.6031,0.0181095
92.7081,0.0234358
92.8131,0.0447411
92.9181,0.0106526
93.0231,0.00852212
93.1281,0.0372843
93.2331,0.0266316
93.3381,0.0287621
93.4431,0.00319579
93.5481,0.0330232
93.6531,0.0181095
93.7581,0.0617853
93.8631,0.00745685
93.9681,0.04048
94.0731,-0.00958738
94.1781,0.092678
94.2831,0.0969391
94.3881,0.00958738
94.4931,0.0372843
94.5981,0.0681769
94.7031,0.0191748
94.8081,0.0181095
94.9131,0.0330232
95.0181,0.0330232
95.1231,0.0340885
95.2281,0.0330232
95.3331,0.0330232
95.4381,0.0330232
95.5431,0.0330232
95.6481,0.0340885
95.7531,0.0330232
95.8581,0.0330232
95.9631,0.0330232
96.0681,0.0330232
96.1731,0.0330232
96.2781,0.0330232
96.3831,0.0330232
96.4881,0.0330232
96.5931,0.0330232
96.6981,0.0330232
96.8031,0.0330232
96.9081,0.0340885
97.0131,0.0330232
97.1181,0.0340885
97.2231,0.0330232
97.3281,0.0330232
97.4331,0.0330232
97.5381,0.0330232
97.6431,0.0330232
97.7481,0.0330232
97.8531,0.0330232
97.9581,0.0340885
98.0631,0.0340885
98.1681,0.0330232
98.2731,0.0330232
98.3781,0.0340885
98.4831,0.0340885
98.5881,0.0330232
98.6931,0.0340885
98.7981,0.0330232
98.9031,0.0330232
99.0081,0.0340885
99.1131,0.0340885
99.2181,0.0330232
99.3231,0.0340885
99.4281,0.0330232
99.5331,0.0340885
99.6381,0.0330232
99.7431,0.0330232
99.8481,0.0330232
99.9531,0.0330232
100.058,0.0340885
100.163,0.0330232
100.268,0.0330232
100.373,0.0330232
100.478,0.0330232
100.583,0.0330232
100.688,0.0330232
100.793,0.0330232
100.898,0.0330232
101.003,0.0330232
101.108,0.0330232
101.213,0.0330232
101.318,0.0330232
101.423,0.0330232
101.528,0.0330232
101.633,0.0330232
101.738,0.0330232
101.843,0.0330232
101.948,0.0330232
102.053,0.0330232
102.158,0.0330232
102.263,0.0330232
102.368,0.0330232
102.473,0.0330232
102.578,0.0330232
102.683,0.0319579
102.788,0.0330232
102.893,0.0340885
102.998,0.0330232
103.103,0.0330232
103.208,0.0330232
103.313,0.0319579
103.418,0.0330232
103.523,0.0340885
103.628,0.0340885
103.733,0.0330232
103.838,0.0330232
103.943,0.0330232
104.048,0.0330232
104.153,0.0330232
104.258,0.0330232
104.363,0.0330232
104.468,0.0330232
104.573,0.0330232
104.678,0.0330232
104.783,0.0330232
104.888,0.0330232
104.993,0.0330232
105.098,0.0340885
105.203,0.0330232
105.308,0.0330232
105.413,0.0319579
105.518,0.0330232
105.623,0.0330232
105.728,0.0330232
105.833,0.0330232
105.938,0.0330232
106.043,0.0340885
106.148,0.0330232
106.253,0.0330232
106.358,0.0330232
106.463,0.0330232
106.568,0.0330232
106.673,0.0340885
106.778,0.0330232
106.883,0.0330232
106.988,0.0340885
107.093,0.0330232
107.198,0.0340885
107.303,0.0330232
107.408,0.0330232
107.513,0.0340885
107.618,0.0330232
107.723,0.0340885
107.828,0.0330232
107.933,0.0330232
108.038,0.0340885
108.143,0.0330232
108.248,0.0330232
108.353,0.0330232
108.458,0.0330232
108.563,0.0330232
108.668,0.0330232
108.773,0.0330232
108.878,0.0330232
108.983,0.0330232
109.088,0.0340885
109.193,0.0330232
109.298,0.0330232
109.403,0.0330232
109.508,0.0330232
109.613,0.0330232
109.718,0.0330232
109.823,0.0319579
109.928,0.0340885
110.033,0.0330232
110.138,0.0330232
110.243,0.0330232
110.348,0.0340885
110.453,0.0319579
110.558,0.0330232
110.663,0.0340885
110.768,0.0330232
110.873,0.0330232
110.978,0.0330232
111.083,0.0330232
111.188,0.0340885
111.293,0.0330232
111.398,0.0330232
111.503,0.0330232
111.608,0.0330232
111.713,0.0330232
111.818,0.0330232
111.923,0.0340885
112.028,0.0330232
112.133,0.0330232
112.238,0.0330232
112.343,0.0330232
112.448,0.0330232
112.553,0.0330232
112.658,0.0330232
112.763,0.0330232
112.868,0.0319579
112.973,0.0319579
113.078,0.0330232
113.183,0.0340885
113.288,0.0330232
113.393,0.0330232
113.498,0.0330232
113.603,0.0340885
113.708,0.0330232
113.813,0.0330232
113.918,0.0330232
114.023,0.0340885
114.128,0.0330232
114.233,0.0330232
114.338,0.0330232
114.443,0.0340885
114.548,0.0330232
114.653,0.0340885
114.758,0.0340885
114.863,0.0340885
114.968,0.0330232
115.073,0.0330232
115.178,0.0330232
115.283,0.0330232
115.388,0.0330232
115.493,0.0330232
115.598,0.0340885
115.703,0.0330232
115.808,0.0330232
115.913,0.0330232
116.018,0.0340885
116.123,0.0330232
116.228,0.0330232
116.333,0.0330232
116.438,0.0330232
116.543,0.0330232
116.648,0.0330232
116.753,0.0330232
116.858,0.0330232
116.963,0.0330232
117.068,0.0330232
117.173,0.0330232
117.278,0.0340885
117.383,0.0330232
117.488,0.0330232
117.593,0.0330232
117.698,0.0330232
117.803,0.0340885
117.908,0.0330232
118.013,0.0330232
118.118,0.0330232
118.223,0.0330232
118.328,0.0340885
118.433,0.0340885
118.538,0.0330232
118.643,0.0330232
118.748,0.0330232
118.853,0.0330232
118.958,0.0330232
119.063,0.0330232
119.168,0.0340885
119.273,0.0330232
119.378,0.0330232
119.483,0.0330232
119.588,0.0330232
119.693,0.0330232
119.798,0.0330232
119.903,0.0330232
120.008,0.0340885
120.113,0.0330232
120.218,0.0340885
120.323,0.0330232
120.428,0.0330232
120.533,0.0330232
120.638,0.0330232
120.743,0.0330232
120.848,0.0330232
120.953,0.0330232
121.058,0.0330232
121.163,0.0340885
121.268,0.0330232
121.373,0.0340885
121.478,0.0340885
121.583,0.0340885
121.688,0.0330232
121.793,0.0330232
121.898,0.0340885
122.003,0.0330232
122.108,0.0372843
122.213,0.0319579
122.318,0.0351537
122.423,0.0351537
122.528,0.0351537
122.633,0.0351537
122.738,0.0308927
122.843,0.0383495
122.948,0.0255663
123.053,0.0330232
123.158,0.0319579
123.263,0.0319579
123.368,0.0372843
123.473,0.0394148
123.578,0.0308927
123.683,0.0245011
123.788,0.04048
123.893,0.0532632
123.998,0.0330232
124.103,0.036219
124.208,0.0436758
124.313,0.0276969
124.418,0.0383495
124.523,0.0266316
124.628,0.0308927
124.733,0.0319579
124.838,0.0468716
124.943,0.0351537
125.048,0.0106526
125.153,0.100135
125.258,0.0969391
125.363,-0.0234358
125.468,0.00958738
125.573,0.0276969
125.678,0.00532632
125.783,0.128897
125.888,0.00745685
125.993,0.0532632
126.098,-0.0191748
126.203,0.00319579
126.308,0.0884169
126.413,0.036219
126.518,-0.168312
126.623,-0.155529
126.728,-0.0298274
126.833,0.339819
126.938,-0.204531
127.043,0.015979
127.148,0.232228
127.253,-0.0191748
127.358,0.193878
127.463,-0.0287621
127.568,0.0340885
127.673,0.0191748
127.778,0.0276969
127.883,0.0490022
127.988,-0.02024
128.093,-0.282295
128.198,0.174703
128.303,0.0873517
128.408,-0.1012
128.513,0.0585895
128.618,-0.04048
128.723,-0.00745685
128.828,0.0980043
128.933,-0.056459
129.038,0.271642
129.143,-0.0266316
129.248,0.0106526
129.353,0.20027
129.458,-0.157659
129.563,-0.0149137
129.668,0.232228
129.773,-0.224771
129.878,0.0287621
129.983,0.072438
130.088,-0.217314
130.193,0.275903
130.298,0.165116
130.403,0.147006
130.508,-0.405866
130.613,0.389887
130.718,0.211988
130.823,-0.0266316
130.928,0.102265
131.033,0.255663
131.138,0.125701
131.243,-0.26312
131.348,0.0436758
131.453,0.125701
131.558,-0.475108
131.663,-0.380299
131.768,0.585895
131.873,0.0830906
131.978,-0.166181
132.083,0.392017
132.188,0.190682
132.293,-0.0458064
132.398,0.768056
132.503,-0.568851
132.608,0.0990696
132.713,0.218379
132.818,-0.0575243
132.923,-0.171508
133.028,0.166181
133.133,-0.00745685
133.238,0.126766
133.343,0.0798948
133.448,-0.0745685
133.553,0.072438
133.658,0.00852212
133.763,-0.110788
133.868,0.00852212
133.973,0.34195
134.078,-0.167247
134.183,0.332363
134.288,0.0894822
134.393,-0.340885
134.498,0.185356
134.603,0.164051
134.708,0.0511327
134.813,0.0671117
134.918,-0.0735032
135.023,0.0809601
135.128,0.0394148
135.233,0.0351537
135.338,0.0340885
135.443,0.0330232
135.548,0.0340885
135.653,0.0340885
135.758,0.0340885
135.863,0.0330232
135.968,0.0340885
136.073,0.0340885
136.178,0.0330232
136.283,0.0330232
136.388,0.0340885
136.493,0.0340885
136.598,0.0340885
136.703,0.0340885
136.808,0.0330232
136.913,0.0330232
137.018,0.0340885
137.123,0.0330232
137.228,0.0330232
137.333,0.0330232
137.438,0.0340885
137.543,0.0330232
137.648,0.0330232
137.753,0.0330232
137.858,0.0340885
137.963,0.0330232
138.068,0.0330232
138.173,0.0340885
138.278,0.0330232
138.383,0.0330232
138.488,0.0340885
138.593,0.0340885
138.698,0.0330232
138.803,0.0330232
138.908,0.0330232
139.013,0.0330232
139.118,0.0330232
139.223,0.0330232
139.328,0.0330232
139.433,0.0340885
139.538,0.0340885
139.643,0.0330232
139.748,0.0340885
139.853,0.0340885
139.958,0.0319579
140.063,0.0873517
140.168,-0.00852212
140.273,0.0170442
140.378,0.0191748
140.483,0.0234358
140.588,0.0287621
140.693,0.0298274
140.798,0.0330232
140.903,0.0287621
141.008,0.0245011
141.113,0.0319579
141.218,0.0319579
141.323,0.0213053
141.428,0.0255663
141.533,0.0340885
141.638,0.00958738
141.743,0.0106526
141.848,0.0660464
141.953,0.0490022
142.058,0.0458064
142.163,0.0276969
142.268,0.127832
142.373,0.0628506
142.478,0.0905475
142.583,0.0447411
142.688,-0.0138484
142.793,-0.00319579
142.898,-0.0276969
143.003,-0.0308927
143.108,-0.092678
143.213,0.00958738
143.318,-0.116114
143.423,0.0553938
143.528,0.0276969
143.633,0.02024
143.738,0.226901
143.843,0.0596548
143.948,0.0596548
144.053,-0.0447411
144.158,0.0511327
144.263,0.00532632
144.368,-0.145941
144.473,0.0841559
144.578,-0.315318
144.683,-0.218379
144.788,0.0649811
144.893,0.140615
144.998,-0.00852212
145.103,0.185356
145.208,0.104396
145.313,0.0830906
145.418,0.00426106
145.523,0.00639159
145.628,-0.112918
145.733,0.237554
145.838,0.0372843
145.943,0.111853
146.048,-0.00532632
146.153,0.00532632
146.258,0.0447411
146.363,0.18003
146.468,0.134223
146.573,0.0436758
146.678,0.0351537
146.783,0.0340885
146.888,0.0340885
146.993,0.0351537
147.098,0.0340885
147.203,0.0340885
147.308,0.0340885
147.413,0.0340885
147.518,0.0330232
147.623,0.0340885
147.728,0.0340885
147.833,0.0340885
147.938,0.0340885
148.043,0.0340885
148.148,0.0330232
148.253,0.0340885
148.358,0.0340885
148.463,0.0330232
148.568,0.0340885
148.673,0.0340885
148.778,0.0330232
148.883,0.0330232
148.988,0.0330232
149.093,0.0340885
149.198,0.0340885
149.303,0.0340885
149.408,0.0340885
149.513,0.0340885
149.618,0.0330232
149.723,0.0330232
149.828,0.0330232
149.933,0.0330232
150.038,0.0340885
150.143,0.0330232
150.248,0.0330232
150.353,0.0330232
150.458,0.0330232
150.563,0.0330232
150.668,0.0330232
150.773,0.0340885
150.878,0.0340885
150.983,0.0340885
151.088,0.0340885
151.193,0.0330232
151.298,0.0340885
151.403,0.0330232
151.508,0.0340885
151.613,0.0340885
151.718,0.0340885
151.823,0.0330232
151.928,0.0330232
152.033,0.0330232
152.138,0.0330232
152.243,0.0330232
152.348,0.0330232
152.453,0.0340885
152.558,0.0330232
152.663,0.0330232
152.768,0.0330232
152.873,0.0340885
152.978,0.0330232
153.083,0.0330232
153.188,0.0330232
153.293,0.0330232
153.398,0.0340885
153.503,0.0330232
153.608,0.0330232
153.713,0.0340885
153.818,0.0330232
153.923,0.0330232
154.028,0.0330232
154.133,0.0330232
154.238,0.0330232
154.343,0.0340885
154.448,0.0330232
154.553,0.0330232
154.658,0.0330232
154.763,0.0330232
154.868,0.0330232
154.973,0.0330232
155.078,0.0340885
155.183,0.0340885
155.288,0.0330232
155.393,0.0330232
155.498,0.0330232
155.603,0.0340885
155.708,0.0340885
155.813,0.0330232
155.918,0.0330232
156.023,0.0372843
156.128,0.0276969
156.233,-0.00213053
156.338,0.00426106
156.443,0.0138484
156.548,0.0298274
156.653,0.0330232
156.758,0.0351537
156.863,0.0340885
156.968,0.0340885
157.073,0.0308927
157.178,0.0330232
157.283,0.0266316
157.388,0.0117179
157.493,0.00745685
157.598,0.0426106
157.703,0.0351537
157.808,0.0532632
157.913,0.0138484
158.018,0.0458064
158.123,0.00958738
158.228,-0.072438
158.333,-0.0383495
158.438,-0.00213053
158.543,-0.0308927
158.648,-0.0980043
158.753,0.0479369
158.858,0.0298274
158.963,0.0287621
159.068,0.0980043
159.173,-0.0170442
159.278,0.0607201
159.383,-0.036219
159.488,-0.0490022
159.593,-0.0511327
159.698,-0.072438
159.803,-0.00532632
159.908,0.0628506
160.013,0.0500674
160.118,0.0351537
160.223,0.0372843
160.328,0.02024
160.433,0.00106526
160.538,0.0458064
160.643,0.00745685
160.748,0.0415453
160.853,-0.00426106
160.958,0.185356
161.063,0.04048
161.168,-0.00319579
161.273,0.0330232
161.378,0.0756338
161.483,-0.00532632
161.588,-0.0276969
161.693,0.0617853
161.798,0.0149137
161.903,0.239685
162.008,0.134223
162.113,0.0585895
162.218,0.0372843
162.323,0.0458064
162.428,0.0969391
162.533,0.0234358
162.638,0.0788296
162.743,-0.0415453
162.848,0.0862864
162.953,0.0255663
163.058,0.0308927
163.163,0.0298274
163.268,0.0543285
163.373,-0.0266316
163.478,-0.0149137
163.583,0.0308927
163.688,0.0181095
163.793,0.04048
163.898,0.0383495
164.003,0.0234358
164.108,-0.0245011
164.213,0.0436758
164.318,0.0415453
164.423,0.109722
164.528,0.02024
164.633,0.0852212
164.738,0.0713727
164.843,0.0852212
164.948,-0.0703075
165.053,-0.00532632
165.158,0.0585895
165.263,0.00319579
165.368,0.0181095
165.473,0.0735032
165.578,0.0138484
165.683,0.0884169
165.788,0.0532632
165.893,-0.00745685
165.998,0.0234358
166.103,0.0628506
166.208,0.0490022
166.313,0.0990696
166.418,-0.0596548
166.523,0.0383495
166.628,-0.00532632
166.733,0.0223706
166.838,0.0330232
166.943,0.0330232
167.048,0.0330232
167.153,0.0340885
167.258,0.0330232
167.363,0.0319579
167.468,0.0330232
167.573,0.0330232
167.678,0.0340885
167.783,0.0330232
167.888,0.0330232
