#time, pitch[]
43.0431,-0.0595168
43.1481,-0.0584435
43.2531,-0.0579649
43.3581,-0.057627
43.4631,-0.0572487
43.5681,-0.057233
43.6731,-0.0565103
43.7781,-0.0549781
43.8831,-0.0534635
43.9881,-0.058288
44.0931,-0.0640894
44.1981,-0.0644232
44.3031,-0.0620506
44.4081,-0.0616847
44.5131,-0.0634822
44.6181,-0.0635523
44.7231,-0.0613739
44.8281,-0.0609204
44.9331,-0.0598
45.0381,-0.0609181
45.1431,-0.0607944
45.2481,-0.0591816
45.3531,-0.0582949
45.4581,-0.0584842
45.5631,-0.0569428
45.6681,-0.0562831
45.7731,-0.0571054
45.8781,-0.0581989
45.9831,-0.0589851
46.0881,-0.0581508
46.1931,-0.0568366
46.2981,-0.056495
46.4031,-0.0573674
46.5081,-0.0566871
46.6131,-0.0559851
46.7181,-0.0607201
46.8231,-0.0640662
46.9281,-0.0636963
47.0331,-0.0636588
47.1381,-0.0622461
47.2431,-0.0621847
47.3481,-0.0619421
47.4531,-0.0630631
47.5581,-0.0631013
47.6631,-0.064211
47.7681,-0.0611266
47.8731,-0.0613143
47.9781,-0.0621911
48.0831,-0.0656685
48.1881,-0.0661484
48.2931,-0.0657879
48.3981,-0.067603
48.5031,-0.068217
48.6081,-0.068622
48.7131,-0.0657789
48.8181,-0.0641199
48.9231,-0.061502
49.0281,-0.0518494
49.1331,-0.0558729
49.2381,-0.0580288
49.3431,-0.0588135
49.4481,-0.0625113
49.5531,-0.0679625
49.6581,-0.0621016
49.7631,-0.0615062
49.8681,-0.0589591
49.9731,-0.0595841
50.0781,-0.0597141
50.1831,-0.059296
50.2881,-0.0581727
50.3931,-0.0570432
50.4981,-0.0563486
50.6031,-0.0544103
50.7081,-0.0615346
50.8131,-0.0604948
50.9181,-0.0604186
51.0231,-0.0604497
51.1281,-0.0603874
51.2331,-0.0604802
51.3381,-0.0605612
51.4431,-0.060532
51.5481,-0.0605345
51.6531,-0.0605569
51.7581,-0.0606432
51.8631,-0.0606544
51.9681,-0.0606121
52.0731,-0.0608307
52.1781,-0.060836
52.2831,-0.0607755
52.3882,-0.0607412
52.4931,-0.060693
52.5981,-0.0607016
52.7031,-0.0607384
52.8081,-0.0608369
52.9131,-0.0609182
53.0181,-0.0610298
53.1231,-0.060967
53.2281,-0.0609686
53.3331,-0.0609344
53.4381,-0.0609387
53.5431,-0.0610069
53.6481,-0.0609902
53.7531,-0.0609887
53.8581,-0.0609146
53.9631,-0.0609374
54.0681,-0.0609185
54.1731,-0.0608155
54.2781,-0.0609099
54.3831,-0.0609946
54.4881,-0.0609431
54.5931,-0.0610321
54.6981,-0.060935
54.8031,-0.0609151
54.9081,-0.0610613
55.0131,-0.0610931
55.1181,-0.0610447
55.2231,-0.0610778
55.3281,-0.0610851
55.4331,-0.0610441
55.5381,-0.060961
55.6431,-0.0610812
55.7481,-0.0610766
55.8531,-0.0610085
55.9581,-0.0609947
56.0631,-0.0610124
56.1681,-0.0609891
56.2731,-0.0608914
56.3781,-0.0608891
56.4831,-0.0608751
56.5881,-0.0609243
56.6931,-0.060913
56.7981,-0.0608305
56.9031,-0.0606622
57.0081,-0.0605605
57.1131,-0.0605682
57.2181,-0.0605614
57.3231,-0.060604
57.4281,-0.0606028
57.5331,-0.0607139
57.6381,-0.0607867
57.7431,-0.0608121
57.8481,-0.0609097
57.9531,-0.0609043
58.0581,-0.0608835
58.1631,-0.060805
58.2681,-0.0608389
58.3731,-0.0608735
58.4781,-0.0608077
58.5831,-0.0605958
58.6881,-0.0604894
58.7931,-0.0604838
58.8981,-0.0604005
59.0031,-0.0669147
59.1081,-0.0665822
59.2131,-0.0678688
59.3181,-0.0628148
59.4231,-0.0627499
59.5281,-0.0626591
59.6331,-0.0627226
59.7381,-0.0627667
59.8431,-0.0627878
59.9481,-0.0626029
60.0531,-0.0627168
60.1581,-0.0626285
60.2631,-0.062286
60.3681,-0.0628543
60.4731,-0.0628077
60.5781,-0.0628101
60.6831,-0.062786
60.7881,-0.0627882
60.8931,-0.0627322
60.9981,-0.0627332
61.1031,-0.0628078
61.2081,-0.0628238
61.3131,-0.0627885
61.4181,-0.0627505
61.5231,-0.0628645
61.6281,-0.0628392
61.7331,-0.0627868
61.8381,-0.0624033
61.9431,-0.0628477
62.0481,-0.0605859
62.1531,-0.0624
62.2581,-0.0598807
62.3631,-0.0596896
62.4681,-0.0612518
62.5731,-0.062392
62.6781,-0.0623704
62.7831,-0.0623268
62.8881,-0.0622363
62.9931,-0.0621903
63.0981,-0.0621722
63.2031,-0.0621352
63.3081,-0.0621223
63.4131,-0.0621743
63.5181,-0.0622628
63.6231,-0.062202
63.7281,-0.0621705
63.8331,-0.0621284
63.9381,-0.0621222
64.0431,-0.0620922
64.1481,-0.0625257
64.2531,-0.0623983
64.3581,-0.0630403
64.4631,-0.0630614
64.5681,-0.0646032
64.6731,-0.0667005
64.7781,-0.0724325
64.8831,-0.0771528
64.9881,-0.0769126
65.0931,-0.0743182
65.1981,-0.074247
65.3031,-0.072247
65.4081,-0.0710013
65.5131,-0.0721147
65.6181,-0.0713285
65.7231,-0.0721956
65.8281,-0.0670966
65.9331,-0.0478595
66.0381,-0.0139618
66.1431,0.0145222
66.2481,0.0531582
66.3531,0.0674815
66.4581,0.0696026
66.5631,0.0667303
66.6681,0.0495707
66.7731,0.0348805
66.8781,0.0295945
66.9831,0.0266247
67.0881,0.0219276
67.1931,0.0183752
67.2981,0.0175337
67.4031,0.0172541
67.5081,0.00805008
67.6131,0.00478137
67.7181,-0.00828469
67.8231,-0.0118811
67.9281,-0.0125555
68.0331,-0.00718057
68.1381,-0.00344491
68.2431,0.00280488
68.3481,0.00886679
68.4531,0.0176836
68.5581,0.0231583
68.6631,0.0190989
68.7681,0.0274768
68.8731,0.0279516
68.9781,0.0287615
69.0831,0.0295149
69.1881,0.0175585
69.2931,0.0181738
69.3981,0.0111562
69.5031,0.0101717
69.6081,0.0116673
69.7131,0.00404096
69.8181,0.00625157
69.9231,0.00583577
70.0281,0.00992668
70.1331,0.0171283
70.2381,0.0202166
70.3431,0.0270311
70.4481,0.0204425
70.5531,0.00217068
70.6581,-0.00781083
70.7631,-0.007254
70.8681,-0.00599074
70.9731,-0.00497222
71.0781,-0.00246096
71.1831,0.0152514
71.2881,0.0264506
71.3931,0.0214983
71.4981,0.02086
71.6031,0.0223426
71.7081,0.0245261
71.8131,0.0317924
71.9181,0.0355127
72.0231,0.0392261
72.1281,0.0405208
72.2331,0.0418608
72.3381,0.0427979
72.4431,0.0381749
72.5481,0.0352972
72.6531,0.0252018
72.7581,0.0129932
72.8631,0.00812232
72.9681,0.0114613
73.0731,0.0159223
73.1781,0.0189945
73.2831,0.0185162
73.3881,0.0192395
73.4931,0.00484085
73.5981,-0.00112617
73.7031,-0.00496066
73.8081,-0.00156927
73.9131,-0.0338036
74.0181,-0.0261533
74.1231,-0.0226651
74.2281,-0.0256704
74.3331,-0.0215864
74.4381,-0.0216981
74.5431,-0.0246321
74.6481,-0.0372503
74.7531,-0.0377244
74.8581,-0.0259248
74.9631,-0.0310246
75.0681,-0.0235256
75.1731,-0.0154574
75.2781,-0.0077765
75.3831,-0.00136709
75.4881,-0.00267828
75.5931,-0.0334259
75.6981,-0.0207075
75.8031,-0.00986934
75.9081,-0.000412703
76.0131,-0.00133765
76.1181,-0.0122881
76.2231,-0.0016979
76.3281,0.00446713
76.4331,0.0146084
76.5381,0.0135456
76.6431,0.0207927
76.7481,0.0259877
76.8531,0.0203956
76.9581,-0.00661957
77.0631,-0.0101435
77.1681,-0.0165843
77.2731,-0.0142165
77.3781,-0.00425124
77.4831,0.00464106
77.5881,0.00573611
77.6931,0.0107579
77.7981,0.00833821
77.9031,-0.0203857
78.0081,-0.019082
78.1131,-0.0148585
78.2181,-0.000528097
78.3231,0.01024
78.4281,0.0135219
78.5331,0.0221018
78.6381,0.0385649
78.7431,0.051582
78.8481,0.057943
78.9531,0.0547212
79.0581,0.051195
79.1631,0.0562745
79.2681,0.0541555
79.3731,0.052206
79.4781,0.0622336
79.5831,0.0676669
79.6881,0.0814281
79.7931,0.0914762
79.8981,0.0933651
80.0031,0.10163
80.1081,0.11
80.2131,0.108406
80.3181,0.109149
80.4231,0.104011
80.5281,0.100649
80.6331,0.109785
80.7381,0.112544
80.8431,0.113671
80.9481,0.113141
81.0531,0.113087
81.1581,0.114234
81.2631,0.114976
81.3681,0.109495
81.4731,0.109414
81.5781,0.101869
81.6831,0.1042
81.7881,0.0967358
81.8931,0.113136
81.9981,0.110273
82.1031,0.116287
82.2081,0.116228
82.3131,0.115443
82.4181,0.10879
82.5231,0.106811
82.6281,0.102453
82.7331,0.101789
82.8381,0.104761
82.9431,0.107352
83.0481,0.10709
83.1531,0.111527
83.2581,0.110606
83.3631,0.109193
83.4681,0.105779
83.5731,0.100342
83.6781,0.0728384
83.7831,0.0837476
83.8881,0.0849695
83.9931,0.0783979
84.0981,0.0687721
84.2031,0.0604814
84.3081,0.0700594
84.4131,0.0905379
84.5181,0.0831424
84.6231,0.0803376
84.7281,0.0856153
84.8331,0.0848352
84.9381,0.102087
85.0431,0.0948071
85.1481,0.0924567
85.2531,0.0929505
85.3581,0.0935196
85.4631,0.0859982
85.5681,0.0920268
85.6731,0.10582
85.7781,0.100134
85.8831,0.0921438
85.9881,0.0851068
86.0931,0.0866544
86.1981,0.0938516
86.3031,0.0891935
86.4081,0.0937375
86.5131,0.0964488
86.6181,0.08992
86.7231,0.0684305
86.8281,0.0680799
86.9331,0.0679439
87.0381,0.0658621
87.1431,0.0506324
87.2481,0.0263962
87.3531,0.0330616
87.4581,0.0263767
87.5631,0.0376753
87.6681,0.043514
87.7731,0.0359809
87.8781,0.0377288
87.9831,0.0374904
88.0881,0.0271772
88.1931,0.0290681
88.2981,0.030054
88.4031,0.0264932
88.5081,0.00987363
88.6131,-0.00970805
88.7181,-0.017158
88.8231,-0.0185585
88.9281,-0.021614
89.0331,-0.0178013
89.1381,0.000821114
89.2431,0.0115626
89.3481,0.0147849
89.4531,0.010314
89.5581,-0.0223286
89.6631,-0.0146122
89.7681,0.0379024
89.8731,0.0532156
89.9781,0.0401047
90.0831,0.0281478
90.1881,0.0246146
90.2931,0.0214798
90.3982,0.0149388
90.5031,0.0128655
90.6081,0.00648928
90.7131,-0.00141978
90.8181,-0.0103204
90.9231,-0.0237347
91.0281,-0.0316807
91.1331,-0.0427425
91.2381,-0.0542456
91.3431,-0.0533675
91.4481,-0.0563998
91.5531,-0.0578736
91.6581,-0.0657738
91.7631,-0.0587839
91.8681,-0.0538827
91.9731,-0.0416864
92.0781,-0.0332818
92.1831,-0.0435116
92.2881,-0.0552022
92.3931,-0.0538439
92.4981,-0.0654327
92.6031,-0.0638645
92.7081,-0.0630176
92.8131,-0.0692222
92.9181,-0.0885242
93.0231,-0.0872649
93.1281,-0.0872456
93.2331,-0.0928968
93.3381,-0.0950737
93.4431,-0.102409
93.5481,-0.101806
93.6531,-0.106109
93.7581,-0.113803
93.8631,-0.116046
93.9681,-0.123724
94.0731,-0.13064
94.1781,-0.146408
94.2831,-0.134847
94.3881,-0.138618
94.4931,-0.135062
94.5981,-0.11617
94.7031,-0.107062
94.8081,-0.0897481
94.9131,-0.0896853
95.0181,-0.089204
95.1231,-0.0888636
95.2281,-0.0885279
95.3331,-0.0882572
95.4381,-0.0881366
95.5431,-0.088028
95.6481,-0.0878332
95.7531,-0.0877529
95.8581,-0.0876456
95.9631,-0.087456
96.0681,-0.0873947
96.1731,-0.0873749
96.2781,-0.087234
96.3831,-0.0872306
96.4881,-0.087211
96.5931,-0.0872617
96.6981,-0.0873363
96.8031,-0.0873158
96.9081,-0.0873566
97.0131,-0.0874003
97.1181,-0.0873941
97.2231,-0.087495
97.3281,-0.0875609
97.4331,-0.0875845
97.5381,-0.0876466
97.6431,-0.0877081
97.7481,-0.0877669
97.8531,-0.0877565
97.9581,-0.0878017
98.0631,-0.0879378
98.1681,-0.0879554
98.2731,-0.0879642
98.3781,-0.0879741
98.4831,-0.0880172
98.5881,-0.0879974
98.6931,-0.0881848
98.7981,-0.0882007
98.9031,-0.0882478
99.0081,-0.088308
99.1131,-0.0883456
99.2181,-0.0883583
99.3231,-0.0882667
99.4281,-0.0883019
99.5331,-0.0883542
99.6381,-0.0884181
99.7431,-0.0884546
99.8481,-0.088387
99.9531,-0.0883496
100.058,-0.0883034
100.163,-0.0881909
100.268,-0.0882727
100.373,-0.0882596
100.478,-0.0882413
100.583,-0.0882939
100.688,-0.0882649
100.793,-0.0883384
100.898,-0.0883303
101.003,-0.0882794
101.108,-0.0883693
101.213,-0.0882708
101.318,-0.0882897
101.423,-0.0884013
101.528,-0.0884664
101.633,-0.0884637
101.738,-0.0884391
101.843,-0.0884117
101.948,-0.088393
102.053,-0.08839
102.158,-0.0882881
102.263,-0.0882759
102.368,-0.08831
102.473,-0.0882865
102.578,-0.0884117
102.683,-0.0883682
102.788,-0.088262
102.893,-0.088201
102.998,-0.0881981
103.103,-0.0881209
103.208,-0.0880487
103.313,-0.0881691
103.418,-0.0882127
103.523,-0.0882747
103.628,-0.0883271
103.733,-0.0882419
103.838,-0.088217
103.943,-0.0883162
104.048,-0.0883293
104.153,-0.0883498
104.258,-0.088333
104.363,-0.08834
104.468,-0.0882692
104.573,-0.0882956
104.678,-0.0883284
104.783,-0.0883521
104.888,-0.0883037
104.993,-0.0882798
105.098,-0.088311
105.203,-0.0883651
105.308,-0.0884283
105.413,-0.0884759
105.518,-0.0883479
105.623,-0.0883029
105.728,-0.0883424
105.833,-0.0884221
105.938,-0.0884638
106.043,-0.0883594
106.148,-0.0882837
106.253,-0.0883245
106.358,-0.0884049
106.463,-0.0884529
106.568,-0.0882684
106.673,-0.0882367
106.778,-0.0882096
106.883,-0.0881346
106.988,-0.0881532
107.093,-0.0881166
107.198,-0.0882393
107.303,-0.0883238
107.408,-0.0882481
107.513,-0.088275
107.618,-0.0882019
107.723,-0.0881338
107.828,-0.0880458
107.933,-0.0880438
108.038,-0.0880539
108.143,-0.0881323
108.248,-0.0881369
108.353,-0.0881293
108.458,-0.0880696
108.563,-0.0879573
108.668,-0.0880448
108.773,-0.0879574
108.878,-0.0879508
108.983,-0.0878533
109.088,-0.0879245
109.193,-0.0879667
109.298,-0.0880424
109.403,-0.0879818
109.508,-0.0879751
109.613,-0.0878516
109.718,-0.0878649
109.823,-0.0878347
109.928,-0.0879618
110.033,-0.0879263
110.138,-0.0877962
110.243,-0.0878103
110.348,-0.087918
110.453,-0.0878708
110.558,-0.087768
110.663,-0.0877752
110.768,-0.0877422
110.873,-0.0877808
110.978,-0.087705
111.083,-0.0877428
111.188,-0.0877556
111.293,-0.0876573
111.398,-0.0877773
111.503,-0.087818
111.608,-0.0877728
111.713,-0.0877135
111.818,-0.0876397
111.923,-0.0876609
112.028,-0.0877671
112.133,-0.0877706
112.238,-0.0879524
112.343,-0.0879388
112.448,-0.088034
112.553,-0.0881184
112.658,-0.0880332
112.763,-0.0880195
112.868,-0.0879546
112.973,-0.0879508
113.078,-0.0878582
113.183,-0.0879141
113.288,-0.0879633
113.393,-0.0879878
113.498,-0.0880275
113.603,-0.0879908
113.708,-0.0878483
113.813,-0.0878788
113.918,-0.0879419
114.023,-0.0879402
114.128,-0.0878818
114.233,-0.0878757
114.338,-0.0878807
114.443,-0.0879084
114.548,-0.087906
114.653,-0.087829
114.758,-0.0876609
114.863,-0.087693
114.968,-0.0876142
115.073,-0.087586
115.178,-0.0876195
115.283,-0.087662
115.388,-0.0876775
115.493,-0.0876522
115.598,-0.0877094
115.703,-0.0877348
115.808,-0.0878125
115.913,-0.0877723
116.018,-0.0877832
116.123,-0.0876943
116.228,-0.0877343
116.333,-0.0877442
116.438,-0.0877624
116.543,-0.0877373
116.648,-0.0876691
116.753,-0.0877295
116.858,-0.0876948
116.963,-0.0876352
117.068,-0.0876102
117.173,-0.0876803
117.278,-0.0877398
117.383,-0.087761
117.488,-0.0878335
117.593,-0.0877841
117.698,-0.0876845
117.803,-0.0876504
117.908,-0.0876733
118.013,-0.0876058
118.118,-0.0876559
118.223,-0.0875612
118.328,-0.0875084
118.433,-0.0876237
118.538,-0.0877589
118.643,-0.0877146
118.748,-0.087702
118.853,-0.0877073
118.958,-0.0876271
119.063,-0.0876043
119.168,-0.087649
119.273,-0.0876441
119.378,-0.0876153
119.483,-0.0876638
119.588,-0.0876561
119.693,-0.0876006
119.798,-0.0875366
119.903,-0.0874907
120.008,-0.0874832
120.113,-0.0875316
120.218,-0.0874708
120.323,-0.0873507
120.428,-0.0874149
120.533,-0.0874555
120.638,-0.0874356
120.743,-0.0874748
120.848,-0.0875056
120.953,-0.087575
121.058,-0.0875672
121.163,-0.0876306
121.268,-0.0874685
121.373,-0.0874718
121.478,-0.0874161
121.583,-0.0874145
121.688,-0.0873713
121.793,-0.0873111
121.898,-0.0874408
122.003,-0.0874592
122.108,-0.087173
122.213,-0.087829
122.318,-0.0876342
122.423,-0.0889184
122.528,-0.0909024
122.633,-0.0915937
122.738,-0.0919
122.843,-0.0918478
122.948,-0.0928338
123.053,-0.0924662
123.158,-0.092852
123.263,-0.0902797
123.368,-0.089366
123.473,-0.0890021
123.578,-0.0894208
123.683,-0.0916146
123.788,-0.0910407
123.893,-0.0885904
123.998,-0.0883002
124.103,-0.088504
124.208,-0.0871742
124.313,-0.0869157
124.418,-0.0870156
124.523,-0.0880498
124.628,-0.0897731
124.733,-0.0873189
124.838,-0.0877633
124.943,-0.0887834
125.048,-0.0817748
125.153,-0.0284746
125.258,-0.00600863
125.363,-0.0107183
125.468,-0.00458407
125.573,-0.00445247
125.678,-0.0237571
125.783,-0.0169225
125.888,-0.00818121
125.993,-0.00813413
126.098,-0.00750351
126.203,-0.0031023
126.308,0.00773275
126.413,0.0131983
126.518,-0.0339283
126.623,-0.0709165
126.728,-0.0810972
126.833,-0.0517941
126.938,-0.0369118
127.043,-0.0524719
127.148,-0.0208117
127.253,-0.0172815
127.358,0.000733376
127.463,0.0127398
127.568,0.0174222
127.673,0.0254558
127.778,0.0247254
127.883,0.0300008
127.988,0.0065695
128.093,-0.0499575
128.198,-0.0554537
128.303,-0.0418873
128.408,-0.0605369
128.513,-0.0654927
128.618,-0.0632389
128.723,-0.089512
128.828,-0.0818566
128.933,-0.0874102
129.038,-0.0710466
129.143,-0.0466454
129.248,-0.0636919
129.353,-0.0469204
129.458,-0.0571619
129.563,-0.0791852
129.668,-0.0550727
129.773,-0.0446546
129.878,-0.0841392
129.983,-0.0688146
130.088,-0.0698651
130.193,-0.0346415
130.298,-0.0150452
130.403,-0.0234547
130.508,-0.100206
130.613,-0.0850483
130.718,-0.0375081
130.823,-0.0328854
130.928,-0.01659
131.033,0.0157858
131.138,0.0629016
131.243,0.0400667
131.348,0.0141919
131.453,0.0196372
131.558,-0.0311487
131.663,-0.138636
131.768,-0.130658
131.873,-0.0648863
131.978,-0.0895957
132.083,-0.0374131
132.188,0.00279188
132.293,0.000502825
132.398,0.0282208
132.503,-0.0339943
132.608,-0.0549648
132.713,-0.0128423
132.818,-0.0193493
132.923,-0.0646727
133.028,-0.0389537
133.133,-0.0261016
133.238,-0.0154991
133.343,0.0110382
133.448,-0.0165143
133.553,-0.0191095
133.658,-0.0128208
133.763,-0.0169201
133.868,-0.0255955
133.973,0.00750721
134.078,0.00933969
134.183,0.0249387
134.288,0.0231675
134.393,-0.00902319
134.498,-0.0604484
134.603,0.00622559
134.708,-0.0241681
134.813,-0.0304972
134.918,-0.053877
135.023,-0.0613496
135.128,-0.0621874
135.233,-0.0629028
135.338,-0.0634636
135.443,-0.0639985
135.548,-0.0643455
135.653,-0.064755
135.758,-0.0649564
135.863,-0.0652666
135.968,-0.0655663
136.073,-0.0657071
136.178,-0.0658832
136.283,-0.0661653
136.388,-0.0664185
136.493,-0.0665827
136.598,-0.0667378
136.703,-0.0667499
136.808,-0.0668525
136.913,-0.0668603
137.018,-0.0669508
137.123,-0.0670588
137.228,-0.067075
137.333,-0.0670807
137.438,-0.0671282
137.543,-0.0672745
137.648,-0.0672752
137.753,-0.0674243
137.858,-0.0673431
137.963,-0.0673926
138.068,-0.0672905
138.173,-0.0672276
138.278,-0.0671583
138.383,-0.06712
138.488,-0.0671128
138.593,-0.067066
138.698,-0.0670792
138.803,-0.0670769
138.908,-0.0670265
139.013,-0.0669875
139.118,-0.0669696
139.223,-0.0670519
139.328,-0.0670887
139.433,-0.0670546
139.538,-0.0670348
139.643,-0.0670923
139.748,-0.0670764
139.853,-0.0678337
139.958,-0.0688019
140.063,-0.0358566
140.168,0.0400984
140.273,0.0805253
140.378,0.115327
140.483,0.116037
140.588,0.086818
140.693,0.08439
140.798,0.0812429
140.903,0.0759715
141.008,0.0744832
141.113,0.0729575
141.218,0.0720363
141.323,0.0703329
141.428,0.0678841
141.533,0.0670422
141.638,0.0659504
141.743,0.0621104
141.848,0.0673429
141.953,0.0704739
142.058,0.0841209
142.163,0.0871099
142.268,0.104609
142.373,0.12179
142.478,0.120017
142.583,0.114809
142.688,0.115549
142.793,0.11943
142.898,0.122805
143.003,0.113841
143.108,0.106692
143.213,0.102221
143.318,0.0996267
143.423,0.089972
143.528,0.093949
143.633,0.082418
143.738,0.0913355
143.843,0.115431
143.948,0.117668
144.053,0.119383
144.158,0.122379
144.263,0.121539
144.368,0.115477
144.473,0.11679
144.578,0.106336
144.683,0.0171335
144.788,0.0154424
144.893,0.0298965
144.998,0.0341107
145.103,0.051994
145.208,0.0700835
145.313,0.0830569
145.418,0.0601329
145.523,0.0570557
145.628,0.0168872
145.733,0.0271797
145.838,0.0651976
145.943,0.051469
146.048,-0.00373864
146.153,-0.0293409
146.258,-0.030057
146.363,-0.0542214
146.468,-0.0807545
146.573,-0.096235
146.678,-0.092728
146.783,-0.0911865
146.888,-0.0899006
146.993,-0.0887085
147.098,-0.0876502
147.203,-0.0866839
147.308,-0.085825
147.413,-0.0848672
147.518,-0.0841354
147.623,-0.0836097
147.728,-0.0830376
147.833,-0.082619
147.938,-0.082319
148.043,-0.0819772
148.148,-0.081654
148.253,-0.0813072
148.358,-0.0810857
148.463,-0.0808332
148.568,-0.0806659
148.673,-0.0805479
148.778,-0.0804268
148.883,-0.0804182
148.988,-0.0804476
149.093,-0.0803877
149.198,-0.0802352
149.303,-0.0802851
149.408,-0.080392
149.513,-0.0804799
149.618,-0.0804362
149.723,-0.0804036
149.828,-0.0805159
149.933,-0.0804933
150.038,-0.0805874
150.143,-0.0806698
150.248,-0.0808227
150.353,-0.0809809
150.458,-0.0810145
150.563,-0.0811017
150.668,-0.0811571
150.773,-0.0812598
150.878,-0.0812911
150.983,-0.0813466
151.088,-0.0813661
151.193,-0.0813969
151.298,-0.0814643
151.403,-0.0815612
151.508,-0.0817081
151.613,-0.0818591
151.718,-0.0819851
151.823,-0.0820571
151.928,-0.082175
152.033,-0.0823331
152.138,-0.0825031
152.243,-0.0825362
152.348,-0.082455
152.453,-0.08257
152.558,-0.082653
152.663,-0.0827087
152.768,-0.0827367
152.873,-0.0828533
152.978,-0.0828768
153.083,-0.0830081
153.188,-0.083119
153.293,-0.0833238
153.398,-0.0833564
153.503,-0.0833861
153.608,-0.0835252
153.713,-0.0835338
153.818,-0.0835638
153.923,-0.083495
154.028,-0.0834856
154.133,-0.083485
154.238,-0.0834351
154.343,-0.0833803
154.448,-0.0834495
154.553,-0.0836023
154.658,-0.0836004
154.763,-0.0836467
154.868,-0.0837742
154.973,-0.083799
155.078,-0.0839714
155.183,-0.0840734
155.288,-0.0841758
155.393,-0.0842689
155.498,-0.0842986
155.603,-0.0842937
155.708,-0.0843024
155.813,-0.0842727
155.918,-0.084301
156.023,-0.0861192
156.128,-0.085936
156.233,-0.0870241
156.338,-0.0410717
156.443,-0.0162251
156.548,-0.00237703
156.653,0.00579071
156.758,0.0160408
156.863,0.0166287
156.968,0.0150548
157.073,0.014676
157.178,0.0150843
157.283,0.0136012
157.388,0.0124533
157.493,0.0117294
157.598,0.0111791
157.703,0.0166358
157.808,0.0184442
157.913,0.0158682
158.018,0.0191232
158.123,0.0198854
158.228,0.025041
158.333,0.0319204
158.438,0.0355489
158.543,0.0295378
158.648,0.0272536
158.753,0.0282995
158.858,0.0207388
158.963,0.0267775
159.068,0.0202705
159.173,0.0196123
159.278,0.0113273
159.383,0.0149096
