time;accX;accY;accZ;gyroX;gyroY;gyroZ;alt;lat;lon;EleL;EleR
263.002000;-2.366280;-0.103875;-18.074377;0.665486;0.916432;0.306248;625.957000;48.066500;11.643500;-0.142435;-0.024269
263.022000;-2.398213;-0.117105;-18.067063;0.646209;0.921504;0.294276;625.957000;48.066500;11.643500;-0.144470;-0.023322
263.042000;-2.392922;-0.121211;-18.153189;0.678715;0.918786;0.290746;625.957000;48.066500;11.643500;-0.143809;-0.024455
263.062000;-2.378323;-0.123036;-18.262674;0.724167;0.914119;0.289326;625.957000;48.066500;11.643500;-0.141992;-0.026479
263.082000;-2.363725;-0.124860;-18.372160;0.769618;0.909452;0.287905;625.957000;48.066500;11.643500;-0.140176;-0.028503
263.102000;-2.349127;-0.126685;-18.481646;0.815069;0.904785;0.286485;625.957000;48.066500;11.643500;-0.138360;-0.030528
263.122000;-2.334529;-0.128510;-18.591131;0.860521;0.900118;0.285065;625.957000;48.066500;11.643500;-0.136543;-0.032552
263.142000;-2.371116;-0.127073;-18.466778;0.868586;0.883175;0.283980;625.957000;48.066500;11.643500;-0.134849;-0.032240
263.162000;-2.449580;-0.122967;-18.151102;0.846064;0.856189;0.283168;625.957000;48.066500;11.643500;-0.133278;-0.029592
263.182000;-2.528045;-0.118861;-17.835426;0.823541;0.829202;0.282356;625.957000;48.066500;11.643500;-0.131707;-0.026944
263.202000;-2.606510;-0.114756;-17.519750;0.801018;0.802215;0.281545;625.957000;48.066500;11.643500;-0.130136;-0.024295
263.222000;-2.684975;-0.110650;-17.204073;0.778495;0.775229;0.280733;625.957000;48.066500;11.643500;-0.128564;-0.021647
263.242000;-2.727309;-0.105586;-17.212471;0.781964;0.761208;0.282052;625.957000;48.066500;11.643500;-0.126865;-0.019968
263.262000;-2.685340;-0.098287;-17.977043;0.846083;0.777440;0.288342;625.957000;48.066500;11.643500;-0.124779;-0.021198
263.282000;-2.643370;-0.090988;-18.741614;0.910201;0.793673;0.294632;625.957000;48.066500;11.643500;-0.122693;-0.022428
263.302000;-2.601401;-0.083689;-19.506186;0.974319;0.809905;0.300922;625.957000;48.066500;11.643500;-0.120607;-0.023658
263.322000;-2.559431;-0.076390;-20.270757;1.038438;0.826138;0.307212;625.957000;48.066500;11.643500;-0.118522;-0.024887
263.342000;-2.519149;-0.069752;-21.022169;1.097747;0.843131;0.312894;625.957000;48.066500;11.643500;-0.116436;-0.026117
263.362000;-2.510938;-0.075683;-21.523540;1.065688;0.874581;0.307009;625.957000;48.066500;11.643500;-0.116975;-0.028183
263.382000;-2.502727;-0.081613;-22.024911;1.033629;0.906031;0.301125;625.957000;48.066500;11.643500;-0.117514;-0.030248
263.402000;-2.494515;-0.087544;-22.526283;1.001570;0.937481;0.295241;625.957000;48.066500;11.643500;-0.118053;-0.032313
263.422000;-2.486304;-0.093474;-23.027654;0.969512;0.968930;0.289356;625.957000;48.066500;11.643500;-0.118591;-0.034379
263.442000;-2.478092;-0.099405;-23.529026;0.937453;1.000380;0.283472;625.957000;48.066500;11.643500;-0.119130;-0.036444
263.462000;-2.552726;-0.095117;-23.275289;0.900848;0.997256;0.279698;623.829610;48.066515;11.643485;-0.120392;-0.036065
263.482000;-2.648071;-0.088274;-22.832774;0.863108;0.985488;0.276451;621.170371;48.066534;11.643466;-0.121895;-0.034870
263.502000;-2.743415;-0.081431;-22.390260;0.825367;0.973721;0.273205;618.511133;48.066553;11.643447;-0.123397;-0.033675
263.522000;-2.838760;-0.074588;-21.947746;0.787626;0.961953;0.269958;615.851895;48.066572;11.643428;-0.124900;-0.032480
263.542000;-2.934105;-0.067745;-21.505231;0.749885;0.950185;0.266712;613.192657;48.066591;11.643409;-0.126403;-0.031285
263.562000;-3.024933;-0.052120;-20.828878;0.743281;0.932726;0.265251;611.996000;48.066600;11.643400;-0.127287;-0.030017
263.582000;-3.112067;-0.029310;-19.961202;0.762151;0.910609;0.265251;611.996000;48.066600;11.643400;-0.127554;-0.028677
263.602000;-3.199200;-0.006501;-19.093526;0.781022;0.888492;0.265251;611.996000;48.066600;11.643400;-0.127821;-0.027338
263.622000;-3.286333;0.016309;-18.225850;0.799892;0.866375;0.265251;611.996000;48.066600;11.643400;-0.128087;-0.025998
263.642000;-3.373467;0.039119;-17.358173;0.818763;0.844258;0.265251;611.996000;48.066600;11.643400;-0.128354;-0.024658
263.662000;-3.440071;0.048379;-16.805954;0.823145;0.818671;0.263242;611.996000;48.066600;11.643400;-0.128618;-0.022908
263.682000;-3.458774;0.026026;-16.989802;0.793724;0.784989;0.256546;611.996000;48.066600;11.643400;-0.128873;-0.019925
263.702000;-3.477477;0.003672;-17.173650;0.764302;0.751306;0.249850;611.996000;48.066600;11.643400;-0.129129;-0.016943
263.722000;-3.496179;-0.018681;-17.357497;0.734880;0.717623;0.243154;611.996000;48.066600;11.643400;-0.129384;-0.013961
263.742000;-3.514882;-0.041035;-17.541345;0.705459;0.683941;0.236458;611.996000;48.066600;11.643400;-0.129640;-0.010978
263.762000;-3.532057;-0.063023;-17.730711;0.679699;0.652388;0.230077;611.996000;48.066600;11.643400;-0.129895;-0.007996
263.782000;-3.520196;-0.078078;-18.024940;0.723527;0.661316;0.229671;611.996000;48.066600;11.643400;-0.129398;-0.009204
263.802000;-3.508335;-0.093132;-18.319169;0.767355;0.670244;0.229265;611.996000;48.066600;11.643400;-0.128900;-0.010411
263.822000;-3.496474;-0.108186;-18.613397;0.811183;0.679172;0.228860;611.996000;48.066600;11.643400;-0.128403;-0.011619
263.842000;-3.484613;-0.123241;-18.907626;0.855011;0.688100;0.228454;611.996000;48.066600;11.643400;-0.127906;-0.012827
263.862000;-3.472752;-0.138295;-19.201854;0.898839;0.697027;0.228048;611.996000;48.066600;11.643400;-0.127408;-0.014034
263.882000;-3.502132;-0.103716;-19.484426;0.881633;0.697677;0.258484;611.996000;48.066600;11.643400;-0.127075;-0.012287
263.902000;-3.541821;-0.056728;-19.764083;0.849168;0.696257;0.296631;611.996000;48.066600;11.643400;-0.126797;-0.009555
263.922000;-3.581511;-0.009740;-20.043740;0.816703;0.694836;0.334777;611.996000;48.066600;11.643400;-0.126518;-0.006822
263.942000;-3.621200;0.037248;-20.323397;0.784237;0.693416;0.372924;611.996000;48.066600;11.643400;-0.126240;-0.004090
263.962000;-3.660890;0.084236;-20.603054;0.751772;0.691996;0.411070;611.996000;48.066600;11.643400;-0.125961;-0.001357
263.982000;-3.647386;0.070756;-21.148419;0.720312;0.692808;0.400448;611.996000;48.066600;11.643400;-0.125661;-0.000424
264.002000;-3.590362;0.007801;-21.911181;0.689672;0.695445;0.349924;611.996000;48.066600;11.643400;-0.125338;-0.001288
264.022000;-3.533337;-0.055154;-22.673943;0.659033;0.698083;0.299400;611.996000;48.066600;11.643400;-0.125016;-0.002152
264.042000;-3.476312;-0.118109;-23.436705;0.628394;0.700721;0.248876;611.996000;48.066600;11.643400;-0.124693;-0.003017
264.062000;-3.419287;-0.181064;-24.199467;0.597755;0.703359;0.198352;611.996000;48.066600;11.643400;-0.124371;-0.003881
264.082000;-3.381697;-0.230469;-24.898589;0.587326;0.720484;0.159150;611.996000;48.066600;11.643400;-0.124287;-0.004649
264.102000;-3.389453;-0.248261;-25.449217;0.624052;0.771414;0.146367;611.996000;48.066600;11.643400;-0.124920;-0.005124
264.122000;-3.397209;-0.266053;-25.999846;0.660778;0.822343;0.133584;611.996000;48.066600;11.643400;-0.125552;-0.005600
264.142000;-3.404965;-0.283844;-26.550474;0.697505;0.873273;0.120801;611.996000;48.066600;11.643400;-0.126185;-0.006076
264.162000;-3.412722;-0.301636;-27.101103;0.734231;0.924203;0.108018;611.996000;48.066600;11.643400;-0.126817;-0.006552
264.182000;-3.420523;-0.316919;-27.611723;0.769395;0.973124;0.096625;611.996000;48.066600;11.643400;-0.127450;-0.007028
264.202000;-3.429190;-0.284529;-27.362180;0.774873;0.983879;0.111640;611.996000;48.066600;11.643400;-0.127544;-0.006636
264.222000;-3.437857;-0.252139;-27.112637;0.780352;0.994634;0.126655;611.996000;48.066600;11.643400;-0.127638;-0.006245
264.242000;-3.446523;-0.219749;-26.863094;0.785830;1.005389;0.141670;611.996000;48.066600;11.643400;-0.127732;-0.005853
264.262000;-3.455190;-0.187359;-26.613551;0.791309;1.016144;0.156685;611.996000;48.066600;11.643400;-0.127826;-0.005462
264.282000;-3.463857;-0.154969;-26.364009;0.796787;1.026899;0.171700;611.996000;48.066600;11.643400;-0.127920;-0.005071
264.302000;-3.456831;-0.175863;-27.074298;0.801779;1.010382;0.166749;611.996000;48.066600;11.643400;-0.128103;-0.005094
264.322000;-3.445883;-0.210077;-28.024546;0.806648;0.987047;0.156807;611.996000;48.066600;11.643400;-0.128317;-0.005255
264.342000;-3.434934;-0.244292;-28.974793;0.811518;0.963711;0.146864;611.996000;48.066600;11.643400;-0.128531;-0.005417
264.362000;-3.423985;-0.278507;-29.925041;0.816388;0.940376;0.136922;611.996000;48.066600;11.643400;-0.128745;-0.005578
264.382000;-3.413037;-0.312721;-30.875289;0.821258;0.917041;0.126979;611.996000;48.066600;11.643400;-0.128959;-0.005739
264.402000;-3.457288;-0.329122;-30.752408;0.814298;0.896161;0.132995;611.996000;48.066600;11.643400;-0.128889;-0.005026
264.422000;-3.546704;-0.330946;-29.751512;0.797660;0.877291;0.152069;611.996000;48.066600;11.643400;-0.128536;-0.003437
264.442000;-3.636119;-0.332771;-28.750617;0.781021;0.858420;0.171142;611.996000;48.066600;11.643400;-0.128183;-0.001848
264.462000;-3.725534;-0.334596;-27.749722;0.764383;0.839550;0.190215;611.996000;48.066600;11.643400;-0.127830;-0.000259
264.482000;-3.814949;-0.336421;-26.748827;0.747745;0.820679;0.209289;611.996000;48.066600;11.643400;-0.127477;0.001330
264.502000;-3.869465;-0.326886;-26.212840;0.738107;0.812949;0.225136;611.191943;48.066600;11.643411;-0.127287;0.002651
264.522000;-3.842549;-0.290847;-26.761640;0.744803;0.831210;0.233455;608.511752;48.066600;11.643450;-0.127589;0.003170
264.542000;-3.815633;-0.254807;-27.310440;0.751498;0.849472;0.241774;605.831562;48.066600;11.643488;-0.127891;0.003689
264.562000;-3.788717;-0.218768;-27.859240;0.758194;0.867734;0.250093;603.151371;48.066600;11.643526;-0.128192;0.004208
264.582000;-3.761800;-0.182728;-28.408040;0.764890;0.885995;0.258413;600.471181;48.066600;11.643564;-0.128494;0.004727
264.602000;-3.740313;-0.148582;-28.923379;0.774132;0.903476;0.265880;597.925000;48.066600;11.643600;-0.128796;0.005246
264.622000;-3.821972;-0.150407;-28.802960;0.831759;0.906114;0.257155;597.925000;48.066600;11.643600;-0.126091;0.003938
264.642000;-3.903631;-0.152232;-28.682541;0.889385;0.908752;0.248430;597.925000;48.066600;11.643600;-0.123051;0.002426
264.662000;-3.985290;-0.154057;-28.562122;0.947012;0.911390;0.239705;597.925000;48.066600;11.643600;-0.120012;0.000915
264.682000;-4.066949;-0.155881;-28.441703;1.004638;0.914028;0.230980;597.925000;48.066600;11.643600;-0.116973;-0.000597
264.702000;-4.148608;-0.157706;-28.321284;1.062265;0.916665;0.222255;597.925000;48.066600;11.643600;-0.113934;-0.002109
264.722000;-4.125525;-0.174129;-28.397924;1.073952;0.916381;0.220672;597.925000;48.066600;11.643600;-0.111156;-0.004620
264.742000;-4.076257;-0.194202;-28.523829;1.074153;0.915367;0.220875;597.925000;48.066600;11.643600;-0.108465;-0.007465
264.762000;-4.026988;-0.214274;-28.649733;1.074355;0.914352;0.221078;597.925000;48.066600;11.643600;-0.105774;-0.010310
264.782000;-3.977719;-0.234347;-28.775638;1.074557;0.913337;0.221281;597.925000;48.066600;11.643600;-0.103084;-0.013155
264.802000;-3.928451;-0.254419;-28.901543;1.074759;0.912323;0.221484;597.925000;48.066600;11.643600;-0.100393;-0.016000
264.822000;-3.893483;-0.262197;-29.134839;1.039138;0.907291;0.226820;597.925000;48.066600;11.643600;-0.099209;-0.016220
264.842000;-3.870217;-0.259917;-29.456001;0.974208;0.898971;0.236357;597.925000;48.066600;11.643600;-0.099532;-0.013814
264.862000;-3.846950;-0.257636;-29.777163;0.909278;0.890652;0.245893;597.925000;48.066600;11.643600;-0.099856;-0.011409
264.882000;-3.823683;-0.255355;-30.098325;0.844348;0.882333;0.255430;597.925000;48.066600;11.643600;-0.100179;-0.009004
264.902000;-3.800417;-0.253074;-30.419487;0.779418;0.874014;0.264966;597.925000;48.066600;11.643600;-0.100503;-0.006598
264.922000;-3.808354;-0.254488;-30.446677;0.717958;0.868130;0.268477;597.925000;48.066600;11.643600;-0.101049;-0.003966
264.942000;-3.889101;-0.264524;-29.787934;0.664593;0.867927;0.257926;597.925000;48.066600;11.643600;-0.102263;-0.000653
264.962000;-3.969847;-0.274560;-29.129191;0.611228;0.867724;0.247375;597.925000;48.066600;11.643600;-0.103478;0.002660
264.982000;-4.050594;-0.284596;-28.470449;0.557864;0.867521;0.236824;597.925000;48.066600;11.643600;-0.104693;0.005972
265.002000;-4.131341;-0.294633;-27.811706;0.504499;0.867318;0.226272;597.925000;48.066600;11.643600;-0.105907;0.009285
265.022000;-4.205381;-0.303825;-27.222783;0.458531;0.868708;0.216137;597.925000;48.066600;11.643600;-0.107122;0.012598
265.042000;-4.152006;-0.296982;-27.960440;0.553086;0.900362;0.213905;597.925000;48.066600;11.643600;-0.106621;0.010213
265.062000;-4.098631;-0.290139;-28.698097;0.647640;0.932016;0.211673;597.925000;48.066600;11.643600;-0.106120;0.007829
265.082000;-4.045256;-0.283296;-29.435754;0.742195;0.963671;0.209441;597.925000;48.066600;11.643600;-0.105620;0.005445
265.102000;-3.991880;-0.276453;-30.173411;0.836750;0.995325;0.207209;597.925000;48.066600;11.643600;-0.105119;0.003061
265.122000;-3.938505;-0.269611;-30.911069;0.931305;1.026979;0.204977;597.925000;48.066600;11.643600;-0.104618;0.000676
265.142000;-3.917247;-0.260213;-31.070288;0.908823;1.019999;0.211349;597.925000;48.066600;11.643600;-0.105062;0.001153
265.162000;-3.904019;-0.250177;-31.084897;0.857081;1.003360;0.219871;597.925000;48.066600;11.643600;-0.105821;0.002583
265.182000;-3.890790;-0.240141;-31.099507;0.805340;0.986721;0.228393;597.925000;48.066600;11.643600;-0.106579;0.004014
265.202000;-3.877561;-0.230104;-31.114116;0.753598;0.970082;0.236915;597.925000;48.066600;11.643600;-0.107338;0.005444
265.222000;-3.864333;-0.220068;-31.128726;0.701857;0.953443;0.245437;597.925000;48.066600;11.643600;-0.108097;0.006874
265.242000;-3.878201;-0.230606;-31.006328;0.686385;0.938701;0.248937;597.925000;48.066600;11.643600;-0.108144;0.007837
265.262000;-3.914239;-0.257978;-30.771832;0.700589;0.925512;0.248328;597.925000;48.066600;11.643600;-0.107479;0.008333
265.282000;-3.950277;-0.285350;-30.537337;0.714792;0.912323;0.247720;597.925000;48.066600;11.643600;-0.106814;0.008829
265.302000;-3.986315;-0.312721;-30.302842;0.728996;0.899134;0.247111;597.925000;48.066600;11.643600;-0.106149;0.009324
265.322000;-4.022353;-0.340093;-30.068347;0.743199;0.885945;0.246502;597.925000;48.066600;11.643600;-0.105485;0.009820
265.342000;-4.033210;-0.351452;-30.233754;0.763734;0.885844;0.252285;597.925000;48.066600;11.643600;-0.105072;0.009732
265.362000;-3.985311;-0.325449;-31.332269;0.799040;0.916279;0.272982;597.925000;48.066600;11.643600;-0.105417;0.007891
265.382000;-3.937412;-0.299446;-32.430783;0.834346;0.946715;0.293678;597.925000;48.066600;11.643600;-0.105762;0.006050
265.402000;-3.889513;-0.273443;-33.529297;0.869651;0.977151;0.314375;597.925000;48.066600;11.643600;-0.106107;0.004209
265.422000;-3.841614;-0.247440;-34.627811;0.904957;1.007586;0.335071;597.925000;48.066600;11.643600;-0.106452;0.002368
265.442000;-3.797364;-0.224128;-35.643595;0.935099;1.035851;0.353698;597.731029;48.066599;11.643601;-0.106797;0.000527
265.462000;-3.822454;-0.251956;-35.087500;0.867125;1.022865;0.333002;593.851600;48.066580;11.643620;-0.108171;0.002818
265.482000;-3.847544;-0.279784;-34.531405;0.799151;1.009879;0.312305;589.972171;48.066561;11.643639;-0.109600;0.005326
265.502000;-3.872633;-0.307612;-33.975310;0.731177;0.996894;0.291608;586.092743;48.066542;11.643658;-0.111029;0.007834
265.522000;-3.897723;-0.335440;-33.419214;0.663203;0.983908;0.270912;582.213314;48.066523;11.643677;-0.112457;0.010341
265.542000;-3.922812;-0.363267;-32.863119;0.595229;0.970922;0.250215;578.333886;48.066504;11.643696;-0.113886;0.012849
265.562000;-3.900094;-0.384891;-32.760662;0.582933;0.949171;0.232603;577.558000;48.066500;11.643700;-0.115334;0.015175
265.582000;-3.865423;-0.404964;-32.771614;0.584556;0.925228;0.215762;577.558000;48.066500;11.643700;-0.116790;0.017440
265.602000;-3.830753;-0.425036;-32.782567;0.586179;0.901284;0.198920;577.558000;48.066500;11.643700;-0.118245;0.019705
265.622000;-3.796082;-0.445109;-32.793519;0.587802;0.877341;0.182079;577.558000;48.066500;11.643700;-0.119700;0.021970
265.642000;-3.761412;-0.465181;-32.804471;0.589426;0.853398;0.165238;577.558000;48.066500;11.643700;-0.121155;0.024235
265.662000;-3.790722;-0.479232;-32.430780;0.624975;0.870412;0.171720;577.558000;48.066500;11.643700;-0.121081;0.024543
265.682000;-3.872382;-0.488356;-31.742380;0.688282;0.920935;0.197287;577.558000;48.066500;11.643700;-0.119478;0.022893
265.702000;-3.954041;-0.497480;-31.053980;0.751589;0.971458;0.222853;577.558000;48.066500;11.643700;-0.117875;0.021242
265.722000;-4.035700;-0.506604;-30.365580;0.814897;1.021981;0.248419;577.558000;48.066500;11.643700;-0.116272;0.019592
265.742000;-4.117359;-0.515727;-29.677180;0.878204;1.072504;0.273986;577.558000;48.066500;11.643700;-0.114668;0.017942
265.762000;-4.160561;-0.506786;-29.211037;0.943216;1.096305;0.296387;577.558000;48.066500;11.643700;-0.112551;0.015731
265.782000;-4.114029;-0.455692;-29.263494;1.012204;1.057753;0.311402;577.558000;48.066500;11.643700;-0.108892;0.011840
265.802000;-4.067498;-0.404598;-29.315951;1.081193;1.019202;0.326417;577.558000;48.066500;11.643700;-0.105232;0.007949
265.822000;-4.020966;-0.353505;-29.368409;1.150182;0.980650;0.341432;577.558000;48.066500;11.643700;-0.101573;0.004058
265.842000;-3.974435;-0.302411;-29.420866;1.219171;0.942099;0.356448;577.558000;48.066500;11.643700;-0.097913;0.000167
265.862000;-3.928200;-0.255423;-29.491526;1.278876;0.904988;0.369322;577.558000;48.066500;11.643700;-0.094254;-0.003725
265.882000;-3.887598;-0.286444;-29.908040;1.162204;0.895248;0.341524;577.558000;48.066500;11.643700;-0.095070;-0.002455
265.902000;-3.846996;-0.317465;-30.324554;1.045532;0.885509;0.313726;577.558000;48.066500;11.643700;-0.095886;-0.001186
265.922000;-3.806394;-0.348486;-30.741069;0.928860;0.875769;0.285927;577.558000;48.066500;11.643700;-0.096703;0.000083
265.942000;-3.765792;-0.379508;-31.157583;0.812188;0.866030;0.258129;577.558000;48.066500;11.643700;-0.097519;0.001352
265.962000;-3.725190;-0.410529;-31.574097;0.695516;0.856290;0.230331;577.558000;48.066500;11.643700;-0.098336;0.002622
265.982000;-3.707581;-0.427317;-31.747533;0.682895;0.896061;0.236134;577.558000;48.066500;11.643700;-0.098800;0.003657
266.002000;-3.695720;-0.440546;-31.860200;0.696287;0.948209;0.250337;577.558000;48.066500;11.643700;-0.099146;0.004614
266.022000;-3.683859;-0.453776;-31.972867;0.709679;1.000357;0.264541;577.558000;48.066500;11.643700;-0.099493;0.005572
266.042000;-3.671998;-0.467006;-32.085533;0.723071;1.052505;0.278744;577.558000;48.066500;11.643700;-0.099839;0.006529
266.062000;-3.660137;-0.480236;-32.198200;0.736463;1.104653;0.292947;577.558000;48.066500;11.643700;-0.100186;0.007487
266.082000;-3.691182;-0.442029;-31.712467;0.812685;1.127338;0.310834;577.558000;48.066500;11.643700;-0.097649;0.004877
266.102000;-3.757330;-0.361739;-30.737133;0.940314;1.125918;0.331733;577.558000;48.066500;11.643700;-0.092229;-0.001299
266.122000;-3.823479;-0.281449;-29.761800;1.067942;1.124497;0.352633;577.558000;48.066500;11.643700;-0.086808;-0.007475
266.142000;-3.889627;-0.201159;-28.786467;1.195571;1.123076;0.373533;577.558000;48.066500;11.643700;-0.081388;-0.013651
266.162000;-3.955776;-0.120869;-27.811133;1.323200;1.121655;0.394432;577.558000;48.066500;11.643700;-0.075968;-0.019827
266.182000;-4.017545;-0.075340;-26.965537;1.371695;1.105381;0.397861;577.558000;48.066500;11.643700;-0.072088;-0.023841
266.202000;-4.069096;-0.110924;-26.422661;1.235544;1.054451;0.360526;577.558000;48.066500;11.643700;-0.072828;-0.021367
266.222000;-4.120646;-0.146507;-25.879785;1.099393;1.003521;0.323191;577.558000;48.066500;11.643700;-0.073568;-0.018893
266.242000;-4.172197;-0.182090;-25.336909;0.963242;0.952591;0.285856;577.558000;48.066500;11.643700;-0.074309;-0.016418
266.262000;-4.223747;-0.217673;-24.794032;0.827091;0.901661;0.248521;577.558000;48.066500;11.643700;-0.075049;-0.013944
266.282000;-4.269481;-0.255081;-24.311602;0.692381;0.853551;0.214392;577.558000;48.066500;11.643700;-0.075790;-0.011470
266.302000;-4.204700;-0.327160;-24.977640;0.585043;0.859029;0.241176;577.558000;48.066500;11.643700;-0.082166;-0.004371
266.322000;-4.139919;-0.399238;-25.643678;0.477705;0.864508;0.267960;577.558000;48.066500;11.643700;-0.088542;0.002728
266.342000;-4.075138;-0.471317;-26.309716;0.370367;0.869986;0.294744;577.558000;48.066500;11.643700;-0.094918;0.009827
266.362000;-4.010357;-0.543396;-26.975754;0.263029;0.875465;0.321527;577.558000;48.066500;11.643700;-0.101294;0.016926
266.382000;-3.945576;-0.615474;-27.641792;0.155691;0.880943;0.348311;577.558000;48.066500;11.643700;-0.107670;0.024024
266.402000;-3.840286;-0.564563;-28.555282;0.238274;0.897947;0.352045;575.250648;48.066470;11.643670;-0.109234;0.024772
266.422000;-3.724869;-0.482904;-29.530634;0.368338;0.917832;0.350016;572.366457;48.066431;11.643631;-0.109194;0.023402
266.442000;-3.609452;-0.401246;-30.505987;0.498402;0.937717;0.347986;569.482267;48.066393;11.643593;-0.109154;0.022032
266.462000;-3.494035;-0.319587;-31.481339;0.628465;0.957602;0.345957;566.598076;48.066355;11.643555;-0.109114;0.020662
266.482000;-3.378618;-0.237928;-32.456691;0.758529;0.977487;0.343928;563.713886;48.066317;11.643517;-0.109074;0.019292
