#time, lon[]
60.2631,11.6441
60.3681,11.6441
60.4731,11.6441
60.5781,11.6441
60.6831,11.6441
60.7881,11.6441
60.8931,11.6441
60.9981,11.6441
61.1031,11.6441
61.2081,11.6441
61.3131,11.6441
61.4181,11.6441
61.5231,11.6441
61.6281,11.6441
61.7331,11.6441
61.8381,11.6441
61.9431,11.6441
62.0481,11.6441
62.1531,11.6441
62.2581,11.6441
62.3631,11.6441
62.4681,11.6441
62.5731,11.6441
62.6781,11.6441
62.7831,11.6441
62.8881,11.6441
62.9931,11.6441
63.0981,11.6441
63.2031,11.6441
63.3081,11.6441
63.4131,11.6441
63.5181,11.6441
63.6231,11.6441
63.7281,11.6441
63.8331,11.6441
63.9381,11.6441
64.0431,11.6441
64.1481,11.6441
64.2531,11.6441
64.3598,11.6441
64.4631,11.6441
64.5681,11.6441
64.6731,11.6441
64.7781,11.6441
64.8831,11.6441
64.9881,11.6441
65.0931,11.6441
65.1981,11.6441
65.3031,11.6441
65.4081,11.6441
65.5131,11.6441
65.6181,11.6441
65.7231,11.6441
65.8281,11.6441
65.9331,11.6441
66.0381,11.6441
66.1431,11.6441
66.2481,11.6441
66.3531,11.6441
66.4581,11.6441
66.5631,11.6441
66.6681,11.6441
66.7731,11.6441
66.8781,11.6441
66.9831,11.6441
67.0881,11.6441
67.1931,11.6441
67.2981,11.6441
67.4031,11.6441
67.5081,11.6441
67.6131,11.6441
67.7181,11.6441
67.8231,11.6441
67.9281,11.6441
68.0331,11.6441
68.1381,11.6441
68.2431,11.6441
68.3481,11.6441
68.4531,11.6442
68.5581,11.6442
68.6631,11.6442
68.7681,11.6442
68.8731,11.6442
68.9781,11.6442
69.0831,11.6442
69.1881,11.6442
69.2931,11.6442
69.3981,11.6442
69.5031,11.6442
69.6098,11.6442
69.7131,11.6442
69.8181,11.6442
69.9231,11.6442
70.0281,11.6442
70.1331,11.6442
70.2381,11.6442
70.3431,11.6442
70.4481,11.6442
70.5531,11.6442
70.6581,11.6442
70.7631,11.6442
70.8681,11.6442
70.9731,11.6442
71.0781,11.6442
71.1831,11.6442
71.2881,11.6442
71.3931,11.6442
71.4981,11.6442
71.6031,11.6442
71.7081,11.6442
71.8131,11.6442
71.9181,11.6442
72.0231,11.6442
72.1281,11.6442
72.2331,11.6442
72.3381,11.6442
72.4431,11.6442
72.5481,11.6442
72.6531,11.6442
72.7581,11.6442
72.8631,11.6442
72.9681,11.6442
73.0731,11.6442
73.1781,11.6442
73.2831,11.6442
73.3881,11.6442
73.4931,11.6442
73.5981,11.6442
73.7031,11.6442
73.8081,11.6442
73.9131,11.6442
74.0181,11.6442
74.1231,11.6442
74.2281,11.6442
74.3331,11.6442
74.4381,11.6442
74.5431,11.6442
74.6481,11.6442
74.7531,11.6442
74.86,11.6442
74.9631,11.6442
75.0681,11.6442
75.1731,11.6442
75.2781,11.6442
75.3831,11.6442
75.4881,11.6442
75.5931,11.6442
75.6981,11.6442
75.8031,11.6442
75.9081,11.6442
76.0131,11.6442
76.1181,11.6442
76.2231,11.6442
76.3281,11.6442
76.4331,11.6442
76.5381,11.6442
76.6431,11.6442
76.7481,11.6442
76.8531,11.6442
76.9581,11.6442
77.0631,11.6442
77.1681,11.6442
77.2731,11.6442
77.3781,11.6442
77.4831,11.6442
77.5881,11.6442
77.6931,11.6442
77.7981,11.6442
77.9031,11.6442
78.0081,11.6442
78.1131,11.6442
78.2181,11.6442
78.3231,11.6442
78.4281,11.6442
78.5331,11.6442
78.6381,11.6442
78.7431,11.6442
78.8481,11.6442
78.9531,11.6442
79.0581,11.6442
79.1631,11.6442
79.2681,11.6442
79.3731,11.6442
79.4781,11.6442
79.5831,11.6442
79.6881,11.6442
79.7931,11.6442
79.8981,11.6442
80.0031,11.6442
80.1098,11.6442
80.2131,11.6442
80.3181,11.6442
80.4231,11.6442
80.5281,11.6442
80.6331,11.6442
80.7381,11.6442
80.8431,11.6442
80.9481,11.6442
81.0531,11.6442
81.1581,11.6442
81.2631,11.6442
81.3681,11.6442
81.4731,11.6442
81.5781,11.6442
81.6831,11.6442
81.7881,11.6442
81.8931,11.6442
81.9981,11.6442
82.1031,11.6442
82.2081,11.6442
82.3131,11.6442
82.4181,11.6442
82.5231,11.6442
82.6281,11.6442
82.7331,11.6442
82.8381,11.6442
82.9431,11.6442
83.0481,11.6442
83.1531,11.6442
83.2581,11.6442
83.3631,11.6442
83.4681,11.6442
83.5731,11.6442
83.6781,11.6442
83.7831,11.6442
83.8881,11.6442
83.9931,11.6442
84.0981,11.6442
84.2031,11.6442
84.3081,11.6442
84.4131,11.6442
84.5181,11.6442
84.6231,11.6442
84.7281,11.6442
84.8331,11.6442
84.9381,11.6442
85.0431,11.6442
85.1481,11.6442
85.2531,11.6442
85.3598,11.6442
85.4631,11.6442
85.5681,11.6442
85.6731,11.6442
85.7781,11.6442
85.8831,11.6442
85.9881,11.6442
86.0931,11.6442
86.1981,11.6442
86.3031,11.6442
86.4081,11.6442
86.5131,11.6442
86.6181,11.6442
86.7231,11.6442
86.8281,11.6442
86.9331,11.6442
87.0381,11.6442
87.1431,11.6442
87.2481,11.6442
87.3531,11.6442
87.4581,11.6442
87.5631,11.6442
87.6681,11.6442
87.7731,11.6442
87.8781,11.6442
87.9831,11.6442
88.0881,11.6442
88.1931,11.6442
88.2981,11.6442
88.4031,11.6442
88.5081,11.6442
88.6131,11.6442
88.7181,11.6442
88.8231,11.6442
88.9281,11.6442
89.0331,11.6442
89.1381,11.6442
89.2431,11.6442
89.3481,11.6442
89.4531,11.6442
89.5581,11.6442
89.6631,11.6442
89.7681,11.6442
89.8731,11.6442
89.9781,11.6442
90.0831,11.6442
90.1881,11.6442
90.2931,11.6442
90.3982,11.6442
90.5031,11.6442
90.6098,11.6442
90.7131,11.6442
90.8181,11.6442
90.9231,11.6442
91.0281,11.6442
91.1331,11.6442
91.2381,11.6442
91.3431,11.6442
91.4481,11.6442
91.5531,11.6442
91.6581,11.6442
91.7631,11.6442
91.8681,11.6442
91.9731,11.6442
92.0781,11.6442
92.1831,11.6442
92.2881,11.6442
92.3931,11.6442
92.4981,11.6442
92.6031,11.6442
92.7081,11.6442
92.8131,11.6442
92.9181,11.6442
93.0231,11.6442
93.1281,11.6442
93.2331,11.6442
93.3381,11.6442
93.4431,11.6442
93.5481,11.6442
93.6531,11.6442
93.7581,11.6442
93.8631,11.6442
93.9681,11.6442
94.0731,11.6442
94.1781,11.6442
94.2831,11.6442
94.3881,11.6442
94.4931,11.6442
94.5981,11.6442
94.7031,11.6442
94.8081,11.6442
94.9131,11.6442
95.0181,11.6442
95.1231,11.6442
95.2281,11.6442
95.3331,11.6442
95.4381,11.6442
95.5431,11.6442
95.6481,11.6442
95.7531,11.6442
95.8598,11.6442
95.9631,11.6442
96.0681,11.6442
96.1731,11.6442
96.2781,11.6442
96.3831,11.6442
96.4881,11.6442
96.5931,11.6442
96.6981,11.6442
96.8031,11.6442
96.9081,11.6442
97.0131,11.6442
97.1181,11.6442
97.2231,11.6442
97.3281,11.6442
97.4331,11.6442
97.5381,11.6442
97.6431,11.6442
97.7481,11.6442
97.8531,11.6442
97.9581,11.6442
98.0631,11.6442
98.1681,11.6442
98.2731,11.6442
98.3781,11.6442
98.4831,11.6442
98.5881,11.6442
98.6931,11.6442
98.7981,11.6442
98.9031,11.6442
99.0081,11.6442
99.1131,11.6442
99.2181,11.6442
99.3231,11.6442
99.4281,11.6442
99.5331,11.6442
99.6381,11.6442
99.7431,11.6442
99.8481,11.6442
99.9531,11.6442
100.058,11.6442
100.163,11.6442
100.268,11.6442
100.373,11.6442
100.478,11.6442
100.583,11.6442
100.688,11.6442
100.793,11.6442
100.898,11.6442
101.003,11.6442
101.11,11.6442
101.213,11.6442
101.318,11.6442
101.423,11.6442
101.528,11.6442
101.633,11.6442
101.738,11.6442
101.843,11.6442
101.948,11.6442
102.053,11.6442
102.158,11.6442
102.263,11.6442
102.368,11.6442
102.473,11.6442
102.578,11.6442
102.683,11.6442
102.788,11.6442
102.893,11.6442
102.998,11.6442
103.103,11.6442
103.208,11.6442
103.313,11.6442
103.418,11.6442
103.523,11.6442
103.628,11.6442
103.733,11.6442
103.838,11.6442
103.943,11.6442
104.048,11.6442
104.153,11.6442
104.258,11.6442
104.363,11.6442
104.468,11.6442
104.573,11.6442
104.678,11.6442
104.783,11.6442
104.888,11.6442
104.993,11.6442
105.098,11.6442
105.203,11.6442
105.308,11.6442
105.413,11.6442
105.518,11.6442
105.623,11.6442
105.728,11.6442
105.833,11.6442
105.938,11.6442
106.043,11.6442
106.148,11.6442
106.253,11.6442
106.36,11.6442
106.463,11.6442
106.568,11.6442
106.673,11.6442
106.778,11.6442
106.883,11.6442
106.988,11.6442
107.093,11.6442
107.198,11.6442
107.303,11.6442
107.408,11.6442
107.513,11.6442
107.618,11.6442
107.723,11.6442
107.828,11.6442
107.933,11.6442
108.038,11.6442
108.143,11.6442
108.248,11.6442
108.353,11.6442
108.458,11.6442
108.563,11.6442
108.668,11.6442
108.773,11.6442
108.878,11.6442
108.983,11.6442
109.088,11.6442
109.193,11.6442
109.298,11.6442
109.403,11.6442
109.508,11.6442
109.613,11.6442
109.718,11.6442
109.823,11.6442
109.928,11.6442
110.033,11.6442
110.138,11.6442
110.243,11.6442
110.348,11.6442
110.453,11.6442
110.558,11.6442
110.663,11.6442
110.768,11.6442
110.873,11.6442
110.978,11.6442
111.083,11.6442
111.188,11.6442
111.293,11.6442
111.398,11.6442
111.503,11.6442
111.61,11.6442
111.713,11.6442
111.818,11.6442
111.923,11.6442
112.028,11.6442
112.133,11.6442
112.238,11.6442
112.343,11.6442
112.448,11.6442
112.553,11.6442
112.658,11.6442
112.763,11.6442
112.868,11.6442
112.973,11.6442
113.078,11.6442
113.183,11.6442
113.288,11.6442
113.393,11.6442
113.498,11.6442
113.603,11.6442
113.708,11.6442
113.813,11.6442
113.918,11.6442
114.023,11.6442
114.128,11.6442
114.233,11.6442
114.338,11.6442
114.443,11.6442
114.548,11.6442
114.653,11.6442
114.758,11.6442
114.863,11.6442
114.968,11.6442
115.073,11.6442
115.178,11.6442
115.283,11.6442
115.388,11.6442
115.493,11.6442
115.598,11.6442
115.703,11.6442
115.808,11.6442
115.913,11.6442
116.018,11.6442
116.123,11.6442
116.228,11.6442
116.333,11.6442
116.438,11.6442
116.543,11.6442
116.648,11.6442
116.753,11.6442
116.86,11.6442
116.963,11.6442
117.068,11.6442
117.173,11.6442
117.278,11.6442
117.383,11.6442
117.488,11.6442
117.593,11.6442
117.698,11.6442
117.803,11.6442
117.908,11.6442
118.013,11.6442
118.118,11.6442
118.223,11.6442
118.328,11.6442
118.433,11.6442
118.538,11.6442
118.643,11.6442
118.748,11.6442
118.853,11.6442
118.958,11.6442
119.063,11.6442
119.168,11.6442
119.273,11.6442
119.378,11.6442
119.483,11.6442
119.588,11.6442
119.693,11.6442
119.798,11.6442
119.903,11.6442
120.008,11.6442
120.113,11.6442
120.218,11.6442
120.323,11.6442
120.428,11.6442
120.533,11.6442
120.638,11.6442
120.743,11.6442
120.848,11.6442
120.953,11.6442
121.058,11.6442
121.163,11.6442
121.268,11.6442
121.373,11.6442
121.478,11.6442
121.583,11.6442
121.688,11.6442
121.793,11.6442
121.898,11.6442
122.003,11.6442
122.11,11.6442
122.213,11.6442
122.318,11.6442
122.423,11.6442
122.528,11.6442
122.633,11.6442
122.738,11.6442
122.843,11.6442
122.948,11.6442
123.053,11.6442
123.158,11.6442
123.263,11.6442
123.368,11.6442
123.473,11.6442
123.578,11.6442
123.683,11.6442
123.788,11.6442
123.893,11.6442
123.998,11.6442
124.103,11.6442
124.208,11.6442
124.313,11.6442
124.418,11.6442
124.523,11.6442
124.628,11.6442
124.733,11.6442
124.838,11.6442
124.943,11.6442
125.048,11.6442
125.153,11.6442
125.258,11.6442
125.363,11.6442
125.468,11.6442
125.573,11.6442
125.678,11.6442
125.783,11.6442
125.888,11.6442
125.993,11.6442
126.098,11.6442
126.203,11.6442
126.308,11.6442
126.413,11.6442
126.518,11.6442
126.623,11.6442
126.728,11.6442
126.833,11.6442
126.938,11.6442
127.043,11.6442
127.148,11.6442
127.253,11.6442
127.36,11.6442
127.463,11.6442
127.568,11.6442
127.673,11.6442
127.778,11.6442
127.883,11.6442
127.988,11.6442
128.093,11.6442
128.198,11.6442
128.303,11.6442
128.408,11.6442
128.513,11.6442
128.618,11.6442
128.723,11.6442
128.828,11.6442
128.933,11.6442
129.038,11.6442
129.143,11.6442
129.248,11.6442
129.353,11.6442
129.458,11.6442
129.563,11.6442
129.668,11.6442
129.773,11.6442
129.878,11.6442
129.983,11.6442
130.088,11.6442
130.193,11.6442
130.298,11.6442
130.403,11.6442
130.508,11.6442
130.613,11.6442
130.718,11.6442
130.823,11.6442
130.928,11.6442
131.033,11.6442
131.138,11.6442
131.243,11.6442
131.348,11.6442
131.453,11.6442
131.558,11.6442
131.663,11.6442
131.768,11.6442
131.873,11.6442
131.978,11.6442
132.083,11.6442
132.188,11.6442
132.293,11.6442
132.398,11.6442
132.503,11.6442
132.61,11.6442
132.713,11.6442
132.818,11.6442
132.923,11.6442
133.028,11.6442
133.133,11.6442
133.238,11.6442
133.343,11.6442
133.448,11.6442
133.553,11.6442
133.658,11.6442
133.763,11.6442
133.868,11.6442
133.973,11.6442
134.078,11.6442
134.183,11.6442
134.288,11.6442
134.393,11.6442
134.498,11.6442
134.603,11.6442
134.708,11.6442
134.813,11.6442
134.918,11.6442
135.023,11.6442
135.128,11.6442
135.233,11.6442
135.338,11.6442
135.443,11.6442
135.548,11.6442
135.653,11.6442
135.758,11.6442
135.863,11.6442
135.968,11.6442
136.073,11.6442
136.178,11.6442
136.283,11.6442
136.388,11.6442
136.493,11.6442
136.598,11.6442
136.703,11.6442
136.808,11.6442
136.913,11.6442
137.018,11.6442
137.123,11.6442
137.228,11.6442
137.333,11.6442
137.438,11.6442
137.543,11.6442
137.648,11.6442
137.753,11.6442
137.86,11.6442
137.963,11.6442
138.068,11.6442
138.173,11.6442
138.278,11.6442
138.383,11.6442
138.488,11.6442
138.593,11.6442
138.698,11.6442
138.803,11.6442
138.908,11.6442
139.013,11.6442
139.118,11.6442
139.223,11.6442
139.328,11.6442
139.433,11.6442
139.538,11.6442
139.643,11.6442
139.748,11.6442
139.853,11.6442
139.958,11.6442
140.063,11.6442
140.168,11.6442
140.273,11.6442
140.378,11.6442
140.483,11.6442
140.588,11.6442
140.693,11.6442
140.798,11.6442
140.903,11.6442
141.008,11.6442
141.113,11.6442
141.218,11.6442
141.323,11.6442
141.428,11.6442
141.533,11.6442
141.638,11.6442
141.743,11.6442
141.848,11.6442
141.953,11.6442
142.058,11.6442
142.163,11.6442
142.268,11.6442
142.373,11.6442
142.478,11.6442
142.583,11.6442
142.688,11.6442
142.793,11.6442
142.898,11.6442
143.003,11.6442
143.11,11.6442
143.213,11.6442
143.318,11.6442
143.423,11.6442
143.528,11.6442
143.633,11.6442
143.738,11.6442
143.843,11.6442
143.948,11.6442
144.053,11.6442
144.158,11.6442
144.263,11.6442
144.368,11.6442
144.473,11.6442
144.578,11.6442
144.683,11.6442
144.788,11.6442
144.893,11.6442
144.998,11.6442
145.103,11.6442
145.208,11.6442
145.313,11.6442
145.418,11.6442
145.523,11.6442
145.628,11.6442
145.733,11.6442
145.838,11.6442
145.943,11.6442
146.048,11.6442
146.153,11.6442
146.258,11.6442
146.363,11.6442
146.468,11.6442
146.573,11.6442
146.678,11.6442
146.783,11.6442
146.888,11.6442
146.993,11.6442
147.098,11.6442
147.203,11.6442
147.308,11.6442
147.413,11.6442
147.518,11.6442
147.623,11.6442
147.728,11.6442
147.833,11.6442
147.938,11.6442
148.043,11.6442
148.148,11.6442
148.253,11.6442
148.36,11.6442
148.463,11.6442
148.568,11.6442
148.673,11.6442
148.778,11.6442
148.883,11.6442
148.988,11.6442
149.093,11.6442
149.198,11.6442
149.303,11.6442
149.408,11.6442
149.513,11.6442
149.618,11.6442
149.723,11.6442
149.828,11.6442
149.933,11.6442
150.038,11.6442
150.143,11.6442
150.248,11.6442
150.353,11.6442
150.458,11.6442
150.563,11.6442
150.668,11.6442
150.773,11.6442
150.878,11.6442
150.983,11.6442
151.088,11.6442
151.193,11.6442
151.298,11.6442
151.403,11.6442
151.508,11.6442
151.613,11.6442
151.718,11.6442
151.823,11.6442
151.928,11.6442
152.033,11.6442
152.138,11.6442
152.243,11.6442
152.348,11.6442
152.453,11.6442
152.558,11.6442
152.663,11.6442
152.768,11.6442
152.873,11.6442
152.978,11.6442
153.083,11.6442
153.188,11.6442
153.293,11.6442
153.398,11.6442
153.503,11.6442
153.61,11.6442
153.713,11.6442
153.818,11.6442
153.923,11.6442
154.028,11.6442
154.133,11.6442
154.238,11.6442
154.343,11.6442
154.448,11.6442
154.553,11.6442
154.658,11.6442
154.763,11.6442
154.868,11.6442
154.973,11.6442
155.078,11.6442
155.183,11.6442
155.288,11.6442
155.393,11.6442
155.498,11.6442
155.603,11.6442
155.708,11.6442
155.813,11.6442
155.918,11.6442
156.023,11.6442
156.128,11.6442
156.233,11.6442
156.338,11.6442
156.443,11.6442
156.548,11.6442
156.653,11.6442
156.758,11.6442
156.863,11.6442
156.968,11.6442
157.073,11.6442
157.178,11.6442
157.283,11.6442
157.388,11.6442
157.493,11.6442
157.598,11.6442
157.703,11.6442
157.808,11.6442
157.913,11.6442
158.018,11.6442
158.123,11.6442
158.228,11.6442
158.333,11.6442
158.438,11.6442
158.543,11.6442
158.648,11.6442
158.753,11.6442
158.86,11.6442
158.963,11.6442
159.068,11.6442
159.173,11.6442
159.278,11.6442
159.383,11.6442
159.488,11.6442
159.593,11.6442
159.698,11.6442
159.803,11.6442
159.908,11.6442
160.013,11.6442
160.118,11.6442
160.223,11.6442
160.328,11.6442
160.433,11.6442
160.538,11.6442
160.643,11.6442
160.748,11.6442
160.853,11.6442
160.958,11.6442
161.063,11.6442
161.168,11.6442
161.273,11.6442
161.378,11.6442
161.483,11.6442
161.588,11.6442
161.693,11.6442
161.798,11.6442
161.903,11.6442
162.008,11.6442
162.113,11.6442
162.218,11.6442
162.323,11.6442
162.428,11.6442
162.533,11.6442
162.638,11.6442
162.743,11.6442
162.848,11.6442
162.953,11.6442
163.058,11.6442
163.163,11.6442
163.268,11.6442
163.373,11.6442
163.478,11.6442
163.583,11.6442
163.688,11.6442
163.793,11.6442
163.898,11.6442
164.003,11.6442
164.11,11.6442
164.213,11.6442
164.318,11.6442
164.423,11.6442
164.528,11.6442
164.633,11.6442
164.738,11.6442
164.843,11.6442
164.948,11.6442
165.053,11.6442
165.158,11.6442
165.263,11.6442
165.368,11.6442
165.473,11.6442
165.578,11.6442
165.683,11.6442
165.788,11.6442
165.893,11.6442
165.998,11.6442
166.103,11.6442
166.208,11.6442
166.313,11.6442
166.418,11.6442
166.523,11.6442
166.628,11.6442
166.733,11.6442
166.838,11.6442
166.943,11.6442
167.048,11.6442
167.153,11.6442
167.258,11.6442
167.363,11.6442
167.468,11.6442
167.573,11.6442
167.678,11.6442
167.783,11.6442
167.888,11.6442
167.993,11.6442
168.098,11.6442
168.203,11.6442
168.308,11.6442
168.413,11.6442
168.518,11.6442
168.623,11.6442
168.728,11.6442
168.833,11.6442
168.938,11.6442
169.043,11.6442
169.148,11.6442
169.253,11.6442
169.36,11.6442
169.463,11.6442
169.568,11.6442
169.673,11.6442
169.778,11.6442
169.883,11.6442
169.988,11.6442
170.093,11.6442
170.198,11.6442
170.303,11.6442
170.408,11.6442
170.513,11.6442
170.618,11.6442
170.723,11.6442
170.828,11.6442
170.933,11.6442
171.038,11.6442
171.143,11.6442
171.248,11.6442
171.353,11.6442
171.458,11.6442
171.563,11.6442
171.668,11.6442
171.773,11.6442
171.878,11.6442
171.983,11.6442
172.088,11.6442
172.193,11.6442
172.298,11.6442
172.403,11.6442
172.508,11.6442
172.613,11.6442
172.718,11.6442
172.823,11.6442
172.928,11.6442
173.033,11.6442
173.138,11.6442
173.243,11.6442
173.348,11.6442
173.453,11.6442
173.558,11.6442
173.663,11.6442
173.768,11.6442
173.873,11.6442
173.978,11.6442
174.083,11.6442
174.188,11.6442
174.293,11.6442
174.398,11.6442
174.503,11.6442
174.61,11.6442
174.713,11.6442
174.818,11.6442
174.923,11.6442
175.028,11.6442
175.133,11.6442
175.238,11.6442
175.343,11.6442
175.448,11.6442
175.553,11.6442
175.658,11.6442
175.763,11.6442
175.868,11.6442
175.973,11.6442
176.078,11.6442
176.183,11.6442
176.288,11.6442
176.393,11.6442
176.498,11.6442
176.603,11.6442
176.708,11.6442
176.813,11.6442
176.918,11.6442
177.023,11.6442
177.128,11.6442
177.233,11.6442
177.338,11.6442
177.443,11.6442
177.548,11.6442
177.653,11.6442
177.758,11.6442
177.863,11.6442
177.968,11.6442
178.073,11.6442
178.178,11.6442
178.283,11.6442
178.388,11.6442
178.493,11.6442
178.598,11.6442
178.703,11.6442
178.808,11.6442
178.913,11.6442
179.018,11.6442
179.123,11.6442
179.228,11.6442
179.333,11.6442
179.438,11.6442
179.543,11.6442
179.648,11.6442
179.753,11.6442
179.86,11.6442
179.963,11.6442
180.068,11.6442
180.173,11.6442
180.278,11.6442
180.383,11.6442
180.488,11.6442
180.593,11.6442
180.698,11.6442
180.803,11.6442
180.908,11.6442
181.013,11.6442
181.118,11.6442
181.223,11.6442
181.328,11.6442
181.433,11.6442
181.538,11.6442
181.643,11.6442
181.748,11.6442
181.853,11.6442
181.958,11.6442
182.063,11.6442
182.168,11.6442
182.273,11.6442
182.378,11.6442
182.483,11.6442
182.588,11.6442
182.693,11.6442
182.798,11.6442
182.903,11.6442
