#time, yaw[]
75.6981,5.2937
75.8031,5.29773
75.9081,5.28936
76.0131,5.29538
76.1181,5.30569
76.2231,5.30636
76.3281,5.30495
76.4331,5.29729
76.5381,5.29451
76.6431,5.28994
76.7481,5.29015
76.8531,5.29767
76.9581,5.32271
77.0631,5.3236
77.1681,5.31129
77.2731,5.2942
77.3781,5.29053
77.4831,5.28341
77.5881,5.28064
77.6931,5.26901
77.7981,5.26489
77.9031,5.28939
78.0081,5.31327
78.1131,5.3071
78.2181,5.30058
78.3231,5.29233
78.4281,5.29578
78.5331,5.29085
78.6381,5.29282
78.7431,5.28513
78.8481,5.28361
78.9531,5.28169
79.0581,5.28901
79.1631,5.28323
79.2681,5.28443
79.3731,5.28235
79.4781,5.26924
79.5831,5.27367
79.6881,5.25953
79.7931,5.25562
79.8981,5.25275
80.0031,5.26232
80.1081,5.25023
80.2131,5.24691
80.3181,5.25483
80.4231,5.25252
80.5281,5.24813
80.6331,5.25339
80.7381,5.25446
80.8431,5.25482
80.9481,5.25665
81.0531,5.25555
81.1581,5.2515
81.2631,5.25865
81.3681,5.25825
81.4731,5.25681
81.5781,5.2613
81.6831,5.25372
81.7881,5.25529
81.8931,5.24064
81.9981,5.24052
82.1031,5.2496
82.2081,5.24933
82.3131,5.24272
82.4181,5.24315
82.5231,5.25766
82.6281,5.25996
82.7331,5.25187
82.8381,5.25257
82.9431,5.25595
83.0481,5.25409
83.1531,5.2548
83.2581,5.25629
83.3631,5.25023
83.4681,5.26375
83.5731,5.27554
83.6781,5.27607
83.7831,5.26886
83.8881,5.27318
83.9931,5.27907
84.0981,5.28275
84.2031,5.26746
84.3081,5.26745
84.4131,5.25938
84.5181,5.27577
84.6231,5.27413
84.7281,5.27261
84.8331,5.26098
84.9381,5.26236
85.0431,5.25655
85.1481,5.26128
85.2531,5.26465
85.3581,5.26982
85.4631,5.26657
85.5681,5.27022
85.6731,5.2643
85.7781,5.25855
85.8831,5.26708
85.9881,5.26727
86.0931,5.26167
86.1981,5.27134
86.3031,5.27014
86.4081,5.26614
86.5131,5.27683
86.6181,5.27005
86.7231,5.27785
86.8281,5.26426
86.9331,5.27255
87.0381,5.27432
87.1431,5.29187
87.2481,5.30327
87.3531,5.30193
87.4581,5.29014
87.5631,5.28789
87.6681,5.27494
87.7731,5.29385
87.8781,5.29895
87.9831,5.29771
88.0881,5.31412
88.1931,5.31307
88.2981,5.3142
88.4031,5.31955
88.5081,5.3307
88.6131,5.32594
88.7181,5.32653
88.8231,5.32783
88.9281,5.33017
89.0331,5.33277
89.1381,5.33542
89.2431,5.34408
89.3481,5.34174
89.4531,5.35402
89.5581,5.37096
89.6631,5.36588
89.7681,5.34694
89.8731,5.31915
89.9781,5.31993
90.0831,5.32412
90.1881,5.32953
90.2931,5.32962
90.3982,5.33486
90.5031,5.33165
90.6081,5.33772
90.7131,5.34593
90.8181,5.35024
90.9231,5.35632
91.0281,5.34679
91.1331,5.36049
91.2381,5.35333
91.3431,5.35741
91.4481,5.35402
91.5531,5.36084
91.6581,5.36533
91.7631,5.35908
91.8681,5.35916
91.9731,5.36224
92.0781,5.35769
92.1831,5.359
92.2881,5.36965
92.3931,5.36961
92.4981,5.36285
92.6031,5.36955
92.7081,5.36726
92.8131,5.37369
92.9181,5.38458
93.0231,5.3852
93.1281,5.38565
93.2331,5.38178
93.3381,5.38509
93.4431,5.37952
93.5481,5.39281
93.6531,5.38193
93.7581,5.3976
93.8631,5.40175
93.9681,5.40547
94.0731,5.41431
94.1781,5.41592
94.2831,5.40485
94.3881,5.42016
94.4931,5.40921
94.5981,5.39723
94.7031,5.405
94.8081,5.40133
94.9131,5.39557
95.0181,5.40129
95.1231,5.40228
95.2281,5.39723
95.3331,5.3999
95.4381,5.40249
95.5431,5.40015
95.6481,5.39747
95.7531,5.39996
95.8581,5.39791
95.9631,5.40314
96.0681,5.40611
96.1731,5.40609
96.2781,5.40086
96.3831,5.40905
96.4881,5.40094
96.5931,5.40089
96.6981,5.40068
96.8031,5.40087
96.9081,5.40022
97.0131,5.4037
97.1181,5.39828
97.2231,5.40067
97.3281,5.40344
97.4331,5.40037
97.5381,5.39795
97.6431,5.39738
97.7481,5.40048
97.8531,5.40026
97.9581,5.3978
98.0631,5.40303
98.1681,5.39739
98.2731,5.39789
98.3781,5.40529
98.4831,5.403
98.5881,5.40022
98.6931,5.40001
98.7981,5.39989
98.9031,5.40274
99.0081,5.39678
99.1131,5.39744
99.2181,5.39725
99.3231,5.39987
99.4281,5.40252
99.5331,5.39454
99.6381,5.39966
99.7431,5.40558
99.8481,5.39232
99.9531,5.39675
100.058,5.39741
100.163,5.3975
100.268,5.39987
100.373,5.40253
100.478,5.39751
100.583,5.40258
100.688,5.39684
100.793,5.39682
100.898,5.3997
101.003,5.39992
101.108,5.39685
101.213,5.39983
101.318,5.39969
101.423,5.39963
101.528,5.39389
101.633,5.39675
101.738,5.40216
101.843,5.3997
101.948,5.39454
102.053,5.40229
102.158,5.39694
102.263,5.39977
102.368,5.40003
102.473,5.39984
102.578,5.39995
102.683,5.3954
102.788,5.40008
102.893,5.39767
102.998,5.39962
103.103,5.39493
103.208,5.40569
103.313,5.39763
103.418,5.39991
103.523,5.39768
103.628,5.39688
103.733,5.39457
103.838,5.40245
103.943,5.39745
104.048,5.39464
104.153,5.39977
104.258,5.39694
104.363,5.39973
104.468,5.39468
104.573,5.39946
104.678,5.39746
104.783,5.39761
104.888,5.39712
104.993,5.39705
105.098,5.39711
105.203,5.40014
105.308,5.39516
105.413,5.3923
105.518,5.39704
105.623,5.3994
105.728,5.39692
105.833,5.3973
105.938,5.39699
106.043,5.39463
106.148,5.39469
106.253,5.3948
106.358,5.39705
106.463,5.39991
106.568,5.40289
106.673,5.39465
106.778,5.40013
106.883,5.39732
106.988,5.39482
107.093,5.39712
107.198,5.39476
107.303,5.39483
107.408,5.39493
107.513,5.39776
107.618,5.3978
107.723,5.39515
107.828,5.39529
107.933,5.39519
108.038,5.39816
108.143,5.39233
108.248,5.39792
108.353,5.40072
108.458,5.3952
108.563,5.39822
108.668,5.39505
108.773,5.39762
108.878,5.39278
108.983,5.40069
109.088,5.39528
109.193,5.39772
109.298,5.39788
109.403,5.39516
109.508,5.3951
109.613,5.40332
109.718,5.39224
109.823,5.39233
109.928,5.39745
110.033,5.39445
110.138,5.39527
110.243,5.39812
110.348,5.39982
110.453,5.40046
110.558,5.39521
110.663,5.39524
110.768,5.39827
110.873,5.39519
110.978,5.39543
111.083,5.39561
111.188,5.39203
111.293,5.39539
111.398,5.39773
111.503,5.40105
111.608,5.39529
111.713,5.39488
111.818,5.40607
111.923,5.395
112.028,5.39783
112.133,5.39497
112.238,5.39519
112.343,5.39521
112.448,5.39813
112.553,5.39505
112.658,5.39234
112.763,5.3924
112.868,5.39255
112.973,5.39506
113.078,5.39816
113.183,5.39762
113.288,5.39004
113.393,5.39776
113.498,5.39485
113.603,5.39827
113.708,5.39274
113.813,5.39557
113.918,5.38999
114.023,5.39074
114.128,5.39795
114.233,5.39784
114.338,5.39537
114.443,5.39528
114.548,5.3926
114.653,5.39559
114.758,5.39597
114.863,5.3956
114.968,5.39865
115.073,5.39832
115.178,5.39871
115.283,5.39573
115.388,5.39824
115.493,5.39393
115.598,5.39772
115.703,5.39571
115.808,5.39566
115.913,5.39525
116.018,5.39619
116.123,5.39839
116.228,5.39353
116.333,5.39586
116.438,5.39579
116.543,5.39285
116.648,5.40099
116.753,5.3962
116.858,5.39525
116.963,5.3957
117.068,5.39584
117.173,5.3952
117.278,5.39283
117.383,5.39565
117.488,5.39332
117.593,5.39518
117.698,5.39515
117.803,5.39882
117.908,5.39531
118.013,5.40126
118.118,5.39599
118.223,5.39606
118.328,5.39616
118.433,5.39555
118.538,5.39298
118.643,5.39531
118.748,5.39336
118.853,5.39282
118.958,5.39351
119.063,5.39582
119.168,5.3959
119.273,5.39586
119.378,5.399
119.483,5.39873
119.588,5.39823
119.693,5.39079
119.798,5.39619
119.903,5.39619
120.008,5.39851
120.113,5.40133
120.218,5.39626
120.323,5.39375
120.428,5.40161
120.533,5.39372
120.638,5.39613
120.743,5.39612
120.848,5.39646
120.953,5.40133
121.058,5.39011
121.163,5.39629
121.268,5.39616
121.373,5.39556
121.478,5.39316
121.583,5.3986
121.688,5.39585
121.793,5.39417
121.898,5.39092
122.003,5.39857
122.108,5.39399
122.213,5.39594
122.318,5.39378
122.423,5.39307
122.528,5.3935
122.633,5.39222
122.738,5.3951
122.843,5.39196
122.948,5.39082
123.053,5.39669
123.158,5.39643
123.263,5.39154
123.368,5.39005
123.473,5.3901
123.578,5.38944
123.683,5.38981
123.788,5.38809
123.893,5.38596
123.998,5.39133
124.103,5.39355
124.208,5.38743
124.313,5.38436
124.418,5.39005
124.523,5.39113
124.628,5.39493
124.733,5.39175
124.838,5.39391
124.943,5.38497
125.048,5.38788
125.153,5.35792
125.258,5.32998
125.363,5.33135
125.468,5.3384
125.573,5.35265
125.678,5.35596
125.783,5.3486
125.888,5.33359
125.993,5.32659
126.098,5.3336
126.203,5.33287
126.308,5.31772
126.413,5.33455
126.518,5.34867
126.623,5.3676
126.728,5.36144
126.833,5.33508
126.938,5.33876
127.043,5.34979
127.148,5.33379
127.253,5.35238
127.358,5.34013
127.463,5.33486
127.568,5.33049
127.673,5.31674
127.778,5.31247
127.883,5.31006
127.988,5.33415
128.093,5.377
128.198,5.37279
128.303,5.37332
128.408,5.38902
128.513,5.37912
128.618,5.37264
128.723,5.37964
128.828,5.37255
128.933,5.36807
129.038,5.36023
129.143,5.35007
129.248,5.35893
129.353,5.35525
129.458,5.35702
129.563,5.37319
129.668,5.3534
129.773,5.35686
129.878,5.35342
129.983,5.35674
130.088,5.35652
130.193,5.35935
130.298,5.33831
130.403,5.37334
130.508,5.41497
130.613,5.42289
130.718,5.39774
130.823,5.40959
130.928,5.3946
131.033,5.39264
131.138,5.36778
131.243,5.3708
131.348,5.36869
131.453,5.36611
