#time, accX[]
43.0421,-1.5376
43.1471,-1.6358
43.2521,-1.54
43.3571,-1.65256
43.4621,-1.68609
43.5671,-1.67412
43.6721,-1.42264
43.7771,-1.70046
43.8821,-1.72441
43.9871,-1.83698
44.0921,-1.74357
44.1971,-1.62382
44.3021,-1.61903
44.4071,-1.6813
44.5121,-1.54718
44.6171,-1.59987
44.7221,-1.73399
44.8271,-1.66693
44.9321,-1.70525
45.0371,-1.59508
45.1421,-1.28852
45.2471,-1.60945
45.3521,-1.74597
45.4571,-1.74597
45.5621,-1.41785
45.6671,-1.47054
45.7721,-1.51365
45.8771,-1.53281
45.9821,-1.61664
46.0871,-1.59987
46.1921,-1.55676
46.2971,-1.47533
46.4021,-1.49449
46.5071,-1.26457
46.6121,-1.48012
46.7171,-1.42025
46.8221,-1.57832
46.9271,-1.64298
47.0321,-1.57592
47.1371,-1.83938
47.2421,-1.63819
47.3471,-1.65496
47.4521,-1.54718
47.5571,-1.56634
47.6621,-1.87051
47.7671,-1.59748
47.8721,-1.76752
47.9771,-1.4921
48.0821,-1.49928
48.1871,-1.58071
48.2921,-1.48491
48.3971,-1.60227
48.5021,-1.65975
48.6071,-1.65735
48.7121,-1.63101
48.8171,-1.64538
48.9221,-1.5376
49.0271,-1.52563
49.1321,-1.5879
49.2371,-1.67172
49.3421,-1.60945
49.4471,-1.54479
49.5521,-1.55437
49.6571,-1.47294
49.7621,-1.43222
49.8671,-1.50647
49.9721,-1.61664
50.0771,-1.74118
50.1821,-1.42264
50.2871,-1.65017
50.3921,-1.60945
50.4971,-1.43941
50.6021,-1.65017
50.7071,-1.46336
50.8121,-1.21906
50.9171,-1.49449
51.0221,-1.29331
51.1271,-1.84177
51.2321,-1.43941
51.3371,-1.53042
51.4421,-1.81782
51.5471,-1.49928
51.6521,-1.57592
51.7571,-1.46096
51.8621,-1.28134
51.9671,-1.59508
52.0721,-2.03098
52.1771,-1.65975
52.2821,-1.72681
52.3871,-1.53281
52.4921,-1.54718
52.5971,-1.65256
52.7021,-1.56874
52.8071,-1.57113
52.9121,-1.61903
53.0171,-1.37953
53.1221,-1.51365
53.2271,-1.59269
53.3321,-1.19272
53.4371,-1.46336
53.5421,-1.72441
53.6471,-1.62382
53.7521,-1.55916
53.8571,-1.61664
53.9621,-2.01182
54.0671,-1.62861
54.1721,-0.924478
54.2771,-0.143701
54.3821,0.0311353
54.4871,-0.507744
54.5921,-0.756826
54.6971,-0.905317
54.8021,-0.953218
54.9071,-0.890947
55.0121,-0.0550855
55.1171,-0.768801
55.2221,-1.25978
55.3271,-0.778381
55.4321,-1.01549
55.5371,-0.888552
55.6421,-1.12087
55.7471,-1.01309
55.8521,-0.953218
55.9571,-1.01309
56.0621,-1.06099
56.1671,-1.14482
56.2721,-1.06578
56.3771,-1.11368
56.4821,-1.13763
56.5871,-1.28134
56.6921,-1.03465
56.7971,-1.12326
56.9021,-1.09692
57.0071,-1.20948
57.1121,-1.29092
57.2171,-1.42025
57.3221,-1.63101
57.4271,-1.71962
57.5321,-1.88967
57.6371,-1.98787
57.7421,-1.82261
57.8471,-1.84656
57.9521,-1.75794
58.0571,-1.8777
58.1621,-1.87051
58.2671,-1.91362
58.3721,-1.87051
58.4771,-1.77231
58.5821,-1.74118
58.6871,-1.70286
58.7921,-1.80105
58.8971,-1.70765
59.0021,-1.65735
59.1071,-1.67172
59.2121,-1.69807
59.3171,-1.62861
59.4221,-1.65496
59.5271,-1.79626
59.6321,-1.36516
59.7371,-1.4897
59.8421,-1.55197
59.9471,-1.42743
60.0521,-0.979563
60.1571,-1.49689
60.2621,-1.63819
60.3671,-1.55437
60.4721,-1.62861
60.5771,-1.42025
60.6821,-1.63819
60.7871,-1.69088
60.8921,-1.48731
60.9971,-1.65017
61.1021,-1.5855
61.2071,-1.45857
61.3121,-1.53281
61.4171,-1.45857
61.5221,-1.54239
61.6271,-1.54718
61.7321,-1.48012
61.8371,-1.51365
61.9421,-1.50168
62.0471,-1.48252
62.1521,-1.54718
62.2571,-1.91362
62.3621,-1.24302
62.4671,-1.91123
62.5721,-1.07776
62.6771,-1.3963
62.7821,-1.33403
62.8871,-1.38432
62.9921,-1.36756
63.0971,-1.37953
63.2021,-1.36516
63.3071,-1.42504
63.4121,-1.09931
63.5171,-1.36995
63.6221,-1.51126
63.7271,-1.36516
63.8321,-1.30529
63.9371,-1.37714
64.0421,-1.40109
64.1471,-1.31966
64.2521,-1.37235
64.3571,-1.33642
64.4621,-1.37953
64.5671,-1.40827
64.6721,-1.37235
64.7771,-1.36516
64.8821,-1.36037
64.9871,-1.34361
65.0921,-1.22625
65.1971,-1.13284
65.3021,-1.08015
65.4071,-1.31008
65.5121,-1.22625
65.6171,-1.22146
65.7221,-1.31726
65.8271,-1.3939
65.9321,-1.26697
66.0371,-1.36756
66.1421,-1.2981
66.2471,-1.47533
66.3521,-1.14721
66.4572,-1.35798
66.5621,-1.38193
66.6671,-1.3939
66.7721,-1.31966
66.8771,-1.23583
66.9821,-1.42264
67.0871,-1.22625
67.1921,-1.98787
67.2971,-1.30529
67.4021,-1.15679
67.5071,-1.35319
67.6121,-1.3939
67.7171,-1.42504
67.8221,-1.26936
67.9271,-1.46096
68.0321,-1.41067
68.1371,-0.934058
68.2421,-1.02746
68.3471,-0.835862
68.4521,-1.09452
68.5571,-0.574805
68.6621,-0.428709
68.7671,-0.318538
68.8721,-0.00958008
68.9771,-0.249082
69.0821,-0.246687
69.1871,0.0215552
69.2921,-0.251477
69.3971,-0.311353
69.5021,-0.196392
69.6071,-0.0766406
69.7121,-0.0862207
69.8171,-0.237107
69.9221,-0.179626
70.0271,-0.306563
70.1321,-0.258662
70.2371,-0.886157
70.3421,-0.332908
70.4471,-0.589175
70.5521,-0.495769
70.6571,-0.332908
70.7621,-0.62989
70.8671,-0.505349
70.9721,-0.778381
71.0771,-0.359253
71.1821,-0.914898
71.2871,-0.804727
71.3921,-0.308958
71.4971,-0.330513
71.6021,-0.61552
71.7071,-0.512534
71.8121,-0.534089
71.9171,-0.215552
72.0221,-0.526904
72.1271,-0.00239502
72.2321,0.0143701
72.3371,-0.579595
72.4421,-0.366438
72.5471,-0.474214
72.6521,-1.02507
72.7571,-0.5772
72.8621,-0.960403
72.9671,-0.241897
73.0721,-1.8298
73.1771,-0.277822
73.2821,0.0958008
73.3871,-0.534089
73.4921,-1.76752
73.5971,-0.783171
73.7021,0.282612
73.8071,0.673001
73.9121,1.48012
74.0171,0.807122
74.1221,1.54718
74.2271,0.888552
74.3321,1.28852
74.4371,1.35558
74.5421,1.0107
74.6471,1.28852
74.7521,1.04902
74.8571,0.62989
74.9621,2.16031
75.0671,-0.708926
75.1721,1.17116
75.2771,1.42025
75.3821,1.09452
75.4871,0.922083
75.5921,0.804727
75.6971,0.783171
75.8021,0.522114
75.9071,0.522114
76.0121,1.11368
76.1171,0.524509
76.2221,1.07776
76.3271,0.560435
76.4321,0.543669
76.5371,0.682581
76.6421,0.371228
76.7471,-0.0862207
76.8521,1.50647
76.9571,-1.06099
77.0621,0.61073
77.1671,0.416733
77.2721,0.773591
77.3771,0.790356
77.4821,0.857417
77.5871,0.929268
77.6921,0.919688
77.7971,0.958008
77.9021,0.888552
78.0071,1.33882
78.1121,1.26697
78.2171,1.1041
78.3221,1.23104
78.4271,0.716111
78.5321,0.845442
78.6371,1.08015
78.7421,1.1544
78.8471,1.20948
78.9521,0.58678
79.0571,1.36516
79.1621,1.09692
79.2671,1.38193
79.3721,1.95194
79.4771,0.989143
79.5821,0.929268
79.6871,1.31726
79.7921,0.778381
79.8971,1.55437
80.0021,0.512534
80.1071,0.584385
80.2121,0.981958
80.3171,-0.323328
80.4221,0.811912
80.5271,0.950823
80.6321,0.917293
80.7371,0.862207
80.8421,0.670605
80.9471,0.752036
81.0521,1.15919
81.1571,0.332908
81.2621,1.22146
81.3671,0.493374
81.4721,0.962798
81.5771,1.65735
81.6821,1.19272
81.7871,0.706531
81.8921,1.0562
81.9971,0.989143
82.1021,1.36995
82.2071,0.481399
82.3121,0.902922
82.4171,0.713716
82.5221,0.946033
82.6271,1.26218
82.7321,1.28134
82.8371,-1.00112
82.9421,1.37714
83.0471,0.124541
83.1521,0.277822
83.2571,0.574805
83.3621,0.687371
83.4671,0.62989
83.5721,0.383203
83.6771,0.692161
83.7821,0.514929
83.8871,0.505349
83.9921,0.416733
84.0971,0.749641
84.2021,0.522114
84.3071,0.744851
84.4121,0.469424
84.5171,0.646655
84.6221,1.06578
84.7271,0.684976
84.8321,0.148491
84.9371,0.148491
85.0421,0.0862207
85.1471,0.699346
85.2521,-0.141306
85.3571,0.505349
85.4621,0.510139
85.5671,0.462239
85.6721,0.546064
85.7771,0.0143701
85.8821,-1.18314
85.9871,0.811912
86.0921,0.548459
86.1971,0.0335303
86.3021,0.804727
86.4071,0.124541
86.5121,0.914898
86.6171,0.716111
86.7221,-0.258662
86.8271,-1.04423
86.9321,0.191602
87.0371,0.277822
87.1421,0.203577
87.2471,0.114961
87.3521,0.277822
87.4571,-2.04774
87.5621,-1.52084
87.6671,-0.670605
87.7721,-0.833467
87.8771,-0.819097
87.9821,-0.831072
88.0871,-0.821492
88.1921,-0.804727
88.2971,-0.840652
88.4021,-0.835862
88.5071,-0.845442
88.6121,-0.835862
88.7171,-0.838257
88.8221,-0.850232
88.9271,-0.866997
89.0321,-0.847837
89.1371,-0.850232
89.2421,-0.890947
89.3471,-0.833467
89.4521,-0.864602
89.5571,-0.862207
89.6621,-0.878972
89.7671,-0.859812
89.8721,-0.876577
89.9771,-0.866997
90.0821,-0.866997
90.1871,-0.881367
90.2921,-0.883762
90.3971,-0.871787
90.5021,-0.883762
90.6071,-0.886157
90.7121,-0.871787
90.8171,-0.871787
90.9221,-0.876577
91.0271,-0.886157
91.1321,-0.888552
91.2371,-0.890947
91.3421,-0.874182
91.4471,-0.895737
91.5521,-0.895737
91.6571,-0.898132
91.7621,-0.886157
91.8671,-0.910107
91.9721,-0.890947
92.0771,-0.888552
92.1821,-0.902922
92.2871,-0.902922
92.3921,-0.881367
92.4971,-0.888552
92.6021,-0.900527
92.7071,-0.886157
92.8121,-0.898132
92.9171,-0.898132
93.0221,-0.907712
93.1271,-0.900527
93.2321,-0.905317
93.3371,-0.900527
93.4421,-0.902922
93.5471,-0.907712
93.6521,-0.922083
93.7571,-0.895737
93.8621,-0.926873
93.9671,-0.914898
94.0721,-0.926873
94.1771,-0.922083
94.2821,-0.907712
94.3871,-0.924478
94.4921,-0.931663
94.5971,-0.895737
94.7021,-0.948428
94.8071,-0.910107
94.9121,-0.912502
95.0171,-0.912502
95.1221,-0.902922
95.2271,-0.917293
95.3321,-0.914898
95.4371,-0.728086
95.5421,-1.41067
95.6471,-1.21667
95.7521,-1.51365
95.8571,-1.73878
95.9621,-1.91362
96.0671,-1.2502
96.1721,-1.45617
96.2771,-1.2502
96.3821,-1.51844
96.4871,-1.69567
96.5921,-1.71244
96.6971,-1.78668
96.8021,-1.30529
96.9071,-1.68849
97.0121,-1.87051
97.1171,-1.5376
97.2221,-1.33403
97.3271,-1.31487
97.4321,-1.35798
97.5371,-1.41785
97.6421,-1.33163
97.7471,-0.172441
97.8521,1.89686
97.9571,0.756826
98.0621,1.3939
98.1671,1.07536
98.2721,2.92192
98.3771,1.84417
98.4821,2.20102
98.5871,2.39262
98.6921,2.56507
98.7971,2.45729
98.9021,2.10043
99.0071,1.84177
99.1121,1.90644
99.2171,2.32317
99.3221,1.88249
99.4271,1.25499
99.5321,1.81542
99.6371,2.42615
99.7421,3.23088
99.8471,1.86812
99.9521,2.79499
100.057,2.39262
100.162,2.69919
100.267,2.44771
100.372,2.42136
100.477,2.41418
100.582,2.23695
100.687,2.37346
100.792,2.35909
100.897,2.09085
101.002,2.18665
101.107,2.20102
101.212,2.08367
101.317,2.05493
101.422,2.213
101.527,2.39741
101.632,2.20581
101.737,2.27527
101.842,2.32556
101.947,2.28245
102.052,2.16031
102.157,2.22497
102.262,2.48364
102.367,2.03337
102.472,2.18905
102.577,2.37346
102.682,1.99745
102.787,2.67524
102.892,3.04407
102.997,2.55309
103.102,2.05493
103.207,2.22976
103.312,2.96024
103.417,1.99026
103.522,1.65975
103.627,2.56028
103.732,2.12438
103.837,2.26569
103.942,2.8357
104.047,2.11241
104.152,2.00703
104.257,2.98419
104.362,2.42855
104.467,2.25611
104.572,1.67891
104.677,2.26569
104.782,2.48364
104.887,2.46208
104.992,2.29682
105.097,1.62622
105.202,1.80345
105.307,2.14833
105.412,1.89446
105.517,1.71962
105.622,2.3088
105.727,1.46815
105.832,2.08127
105.937,1.47533
106.042,2.27048
106.147,1.41306
106.252,1.22146
106.357,4.23439
106.462,1.6837
106.567,2.09085
106.672,2.70158
106.777,2.07169
106.882,0.692161
106.987,1.88967
107.092,1.27176
107.197,-0.404758
107.302,0.737666
107.407,2.019
107.512,1.3005
107.617,1.14003
107.722,3.00575
107.827,0.217947
107.932,2.65368
108.037,1.88967
108.142,0.828677
108.247,1.53281
108.352,1.6334
108.457,1.71004
108.562,1.48491
108.667,1.40827
108.772,1.58071
108.877,-0.364043
108.982,1.33403
109.087,1.2981
109.192,1.45617
109.297,1.40827
109.402,3.86317
109.507,1.57832
109.612,2.26808
109.717,1.74357
109.822,0.998723
109.927,2.03816
110.032,1.0107
110.137,1.54958
110.242,2.54591
110.347,1.43462
110.452,1.28852
110.557,0.172441
110.662,1.19511
110.767,1.59748
110.872,1.66214
110.977,-0.359253
111.082,1.34121
111.187,1.37714
111.292,1.24302
111.397,1.41306
111.502,0.344883
111.607,1.152
111.712,1.3484
111.817,1.31487
111.922,1.44659
112.027,0.670605
112.132,2.12199
112.237,1.75794
112.342,1.28373
112.447,2.2106
112.552,1.25978
112.657,1.67891
112.762,1.346
112.867,0.541274
112.972,0.294587
113.077,0.946033
113.182,1.31487
113.287,0.910107
113.392,0.481399
113.497,0.438289
113.602,0.263452
113.707,-0.249082
113.812,-0.706531
113.917,-0.608335
114.022,-0.711321
114.127,-0.704136
114.232,-0.716111
114.337,-0.711321
114.442,-0.725691
114.547,-0.58678
114.652,-0.687371
114.757,-0.64426
114.862,-0.608335
114.967,-0.179626
115.072,-1.19032
115.177,-0.926873
115.282,-1.11129
115.387,-1.13524
115.492,-1.42743
115.597,-0.835862
115.702,-0.311353
115.807,-0.232317
115.912,-0.692161
116.017,-0.390388
116.122,-0.237107
116.227,-0.452659
116.332,-0.534089
116.437,-0.960403
116.542,-0.397573
116.647,-0.55804
116.752,-0.60594
116.857,-1.61424
116.962,-0.287402
117.067,-0.378413
117.172,-0.488584
117.277,-0.593965
117.382,-0.689766
117.487,-0.668211
117.592,-0.675396
117.697,-0.641865
117.802,-0.65863
117.907,-0.687371
118.012,-0.668211
118.117,-0.673001
118.222,-0.661025
118.327,-0.675396
118.432,-0.682581
118.537,-0.682581
118.642,-0.682581
118.747,-0.684976
118.852,-0.687371
118.957,-0.689766
119.062,-0.684976
119.167,-0.682581
119.272,-0.687371
119.377,-0.684976
119.482,-0.680186
119.587,-0.680186
119.692,-0.694556
119.797,-0.704136
119.902,-0.684976
120.007,-0.704136
120.112,-0.689766
120.217,-0.701741
120.322,-0.699346
120.427,-0.706531
120.532,-0.701741
120.637,-0.684976
120.742,-0.749641
120.847,-0.917293
120.952,-0.536484
121.057,-0.502954
121.162,-0.65384
121.267,-0.661025
121.372,-0.847837
121.477,-0.443079
121.582,-0.783171
121.687,-0.833467
121.792,-1.11368
121.897,-2.00224
122.002,-1.19032
122.107,-0.61073
122.212,-0.524509
122.317,-0.306563
122.422,-0.993933
122.527,-1.08973
122.632,-1.04902
122.737,-0.56762
122.842,-0.440684
122.947,-0.893342
123.052,-0.981958
123.157,-1.05381
123.262,-1.2502
123.367,-1.28613
123.472,-1.3005
123.577,-1.15679
123.682,-0.368833
123.787,-0.62989
123.892,-1.11129
123.997,-1.08255
124.102,-1.05381
124.207,-0.895737
124.312,-0.974773
124.417,-0.960403
124.522,-1.06339
124.627,-0.900527
124.732,-1.12326
124.837,0
124.942,0.687371
125.047,1.10171
125.152,-0.538879
125.257,0.898132
125.362,-3.32429
125.467,1.49928
125.572,1.57592
125.677,0.217947
125.782,0.320933
125.887,0.239502
125.992,0.462239
126.097,-0.205972
126.202,0.383203
126.307,0.404758
126.412,0.716111
126.517,0.258662
126.622,-0.888552
126.727,-0.534089
126.832,-0.809517
126.937,0.534089
127.042,-0.153281
127.147,-1.04183
127.252,-1.17835
127.357,-0.0838257
127.462,-0.507744
127.567,-0.979563
127.672,-1.73639
127.777,-1.01309
127.882,-0.117356
127.987,-0.764011
128.092,-0.627495
128.197,-1.07297
128.302,-0.263452
128.407,-1.26218
128.512,-0.136516
128.617,-0.210762
128.722,-0.0981958
128.827,-0.917293
128.932,-0.177231
129.037,0.356858
129.142,-0.687371
129.247,-0.177231
129.352,-0.378413
129.457,0.58678
129.562,-0.469424
129.667,-0.270637
129.772,-0.687371
129.877,-0.749641
129.982,-0.778381
130.087,-0.771196
130.192,-0.780776
130.297,-0.799937
130.402,-0.787961
130.507,-0.799937
130.612,-0.785566
130.717,-0.768801
130.822,-0.792751
130.927,-0.771196
131.032,-0.795147
131.137,-0.792751
131.242,-0.797542
131.347,-0.742456
131.452,-0.809517
131.557,-0.783171
131.662,-0.787961
131.767,-0.795147
131.872,-0.775986
131.977,-0.795147
132.082,-0.764011
132.187,-0.783171
132.292,-0.811912
132.397,-0.790356
132.502,-0.787961
132.607,-0.780776
132.712,-0.795147
132.817,-0.802332
132.922,-0.797542
133.027,-0.790356
133.132,-0.804727
133.237,-0.795147
133.342,-0.797542
133.447,-0.804727
133.552,-0.797542
133.657,-0.775986
133.762,-0.787961
133.867,-0.785566
133.972,-0.783171
134.077,-0.799937
134.182,-0.802332
134.287,-0.783171
134.392,-0.792751
134.497,-0.797542
134.602,-0.802332
134.707,-0.814307
134.812,-0.795147
134.917,-0.811912
135.022,-0.792751
135.127,-0.797542
135.232,-0.799937
135.337,-0.799937
135.442,-0.795147
135.547,-0.802332
135.652,-0.795147
135.757,-0.804727
135.862,-0.807122
135.967,-0.809517
136.072,-0.807122
136.177,-0.811912
136.282,-0.816702
136.387,-0.799937
136.492,-0.804727
136.597,-0.795147
136.702,-0.787961
136.807,-0.799937
136.912,-0.797542
137.017,-0.811912
137.122,-0.790356
137.227,-0.809517
137.332,-0.804727
137.437,-0.787961
137.542,-0.816702
137.647,-0.802332
137.752,-0.807122
137.857,-0.799937
137.962,-0.802332
138.067,-0.802332
138.172,-0.816702
138.277,-0.802332
138.382,-0.799937
138.487,-0.804727
138.592,-0.797542
138.697,-0.807122
138.802,-0.799937
138.907,-0.797542
139.012,-0.795147
139.117,-0.821492
139.222,-0.811912
139.327,-0.795147
139.432,-0.792751
139.537,-0.792751
139.642,-0.807122
139.747,-0.802332
139.852,-0.823887
139.957,-0.819097
140.062,-0.797542
140.167,-0.826282
140.272,-0.799937
140.377,-0.821492
140.482,-0.821492
140.587,-0.811912
140.692,-0.811912
140.797,-0.816702
140.902,-0.814307
141.007,-0.811912
141.112,-0.814307
141.217,-0.819097
141.322,-0.795147
141.427,-0.809517
141.532,-0.826282
141.637,-0.821492
141.742,-0.821492
141.847,-0.814307
141.952,-0.799937
142.057,-0.816702
142.162,-0.823887
142.267,-0.795147
142.372,-0.811912
142.477,-0.823887
142.582,-0.795147
142.687,-0.795147
142.792,-0.816702
142.897,-0.802332
143.002,-0.814307
143.107,-0.819097
143.212,-0.807122
143.317,-0.814307
143.422,-0.838257
143.527,-0.807122
143.632,-0.802332
143.737,-0.811912
143.842,-0.799937
143.947,-0.819097
144.052,-0.807122
144.157,-0.807122
144.262,-0.828677
144.367,-0.823887
144.472,-0.814307
144.577,-0.816702
144.682,-0.819097
144.787,-0.833467
144.892,-0.814307
144.997,-0.840652
145.102,-0.828677
145.207,-0.797542
145.312,-0.823887
145.417,-0.826282
145.522,-0.826282
145.627,-0.814307
145.732,-0.807122
145.837,-0.828677
145.942,-0.821492
146.047,-0.804727
146.152,-0.797542
146.257,-0.816702
146.362,-0.816702
146.467,-0.811912
146.572,-0.833467
146.677,-0.821492
146.782,-0.816702
146.887,-0.809517
146.992,-0.809517
147.097,-0.809517
147.202,-0.814307
147.307,-0.819097
147.412,-0.852627
147.517,-0.814307
147.622,-0.807122
147.727,-0.833467
147.832,-0.826282
147.937,-0.823887
148.042,-0.826282
148.147,-0.823887
148.252,-0.823887
148.357,-0.835862
148.462,-0.819097
148.567,-0.814307
148.672,-0.807122
148.777,-0.807122
148.882,-0.814307
148.987,-0.814307
149.092,-0.807122
149.197,-0.823887
149.302,-0.819097
149.407,-0.821492
149.512,-0.811912
149.617,-0.804727
149.722,-0.809517
149.827,-0.821492
149.932,-0.823887
150.037,-0.823887
150.142,-0.809517
150.247,-0.821492
150.352,-0.831072
150.457,-0.807122
150.562,-0.811912
150.667,-0.823887
150.772,-0.811912
150.877,-0.804727
150.982,-0.819097
151.087,-0.814307
151.192,-0.821492
151.297,-0.826282
151.402,-0.843047
151.507,-0.823887
151.612,-0.838257
151.717,-0.833467
151.822,-0.840652
151.927,-0.826282
152.032,-0.823887
152.137,-0.826282
152.242,-0.819097
152.347,-0.807122
152.452,-0.799937
152.557,-0.826282
152.662,-0.826282
152.767,-0.833467
152.872,-0.809517
152.977,-0.814307
153.082,-0.819097
153.187,-0.821492
153.292,-0.828677
153.397,-0.835862
153.502,-0.843047
153.607,-0.823887
153.712,-0.838257
153.817,-0.807122
153.922,-0.816702
154.027,-0.814307
154.132,-0.833467
154.237,-0.821492
154.342,-0.831072
154.447,-0.809517
154.552,-0.821492
154.657,-0.807122
154.762,-0.819097
154.867,-0.809517
154.972,-0.831072
155.077,-0.831072
155.182,-0.838257
155.287,-0.833467
155.392,-0.821492
155.497,-0.809517
155.602,-0.807122
155.707,-0.816702
155.812,-0.816702
155.917,-0.823887
156.022,-0.845442
156.127,-0.811912
156.232,-0.831072
156.337,-0.819097
156.442,-0.821492
156.547,-0.823887
156.652,-0.828677
156.757,-0.819097
156.862,-0.833467
156.967,-0.838257
157.072,-0.838257
157.177,-0.838257
157.282,-0.811912
157.387,-0.811912
157.492,-0.831072
157.597,-0.835862
157.702,-0.835862
157.807,-0.831072
157.912,-0.831072
158.017,-0.828677
158.122,-0.814307
158.227,-0.833467
158.332,-0.835862
158.437,-0.843047
158.542,-0.838257
158.647,-0.816702
158.752,-0.826282
158.857,-0.809517
158.962,-0.811912
159.067,-0.845442
159.172,-0.840652
159.277,-0.833467
159.382,-0.840652
159.487,-0.843047
159.592,-0.833467
159.697,-0.826282
159.802,-0.823887
159.907,-0.823887
160.012,-0.833467
160.117,-0.833467
160.222,-0.826282
160.327,-0.826282
160.432,-0.828677
160.537,-0.855022
160.642,-0.826282
160.747,-0.838257
160.852,-0.809517
160.957,-0.826282
161.062,-0.835862
161.167,-0.838257
161.272,-0.814307
161.377,-0.855022
161.482,-0.823887
161.587,-0.821492
161.692,-0.840652
161.797,-0.835862
161.902,-0.831072
162.007,-0.845442
162.112,-0.840652
162.217,-0.843047
162.322,-0.831072
162.427,-0.828677
162.532,-0.826282
162.637,-0.840652
162.742,-0.845442
162.847,-0.840652
162.952,-0.852627
163.057,-0.843047
163.162,-0.852627
163.267,-0.835862
163.372,-0.833467
163.477,-0.831072
163.582,-0.826282
163.687,-0.838257
163.792,-0.811912
163.897,-0.838257
164.002,-0.840652
164.107,-0.831072
164.212,-0.835862
164.317,-0.840652
164.422,-0.828677
164.527,-0.831072
164.632,-0.838257
164.737,-0.843047
164.842,-0.835862
164.947,-0.823887
165.052,-0.816702
165.157,-0.831072
165.262,-0.833467
165.367,-0.843047
165.472,-0.828677
165.577,-0.840652
165.682,-0.823887
165.787,-0.847837
165.892,-0.838257
165.997,-0.831072
166.102,-0.821492
166.207,-0.845442
166.312,-0.833467
166.417,-0.823887
166.522,-0.855022
166.627,-0.835862
166.732,-0.838257
166.837,-0.826282
166.942,-0.843047
167.047,-0.826282
167.152,-0.828677
167.257,-0.831072
167.362,-0.826282
167.467,-0.823887
167.572,-0.833467
167.677,-0.845442
167.782,-0.835862
167.887,-0.840652
167.992,-0.819097
168.097,-0.845442
168.202,-0.831072
168.307,-0.823887
168.412,-0.819097
168.517,-0.847837
168.622,-0.819097
168.727,-0.835862
168.832,-0.843047
168.937,-0.862207
169.042,-0.838257
169.147,-0.852627
169.252,-0.831072
169.357,-0.831072
169.462,-0.831072
169.567,-0.833467
169.672,-0.850232
169.777,-0.816702
169.882,-0.850232
169.987,-0.835862
170.092,-0.845442
170.197,-0.843047
170.302,-0.828677
170.407,-0.831072
