#time, gyroY[]
46.2971,0.0351537
46.4021,0.0553938
46.5071,0.0426106
46.6121,0.0617853
46.7171,0.0894822
46.8221,0.052198
46.9271,0.0639159
47.0321,0.0127832
47.1371,0.107592
47.2421,0.00213053
47.3471,0.0308927
47.4521,0.0713727
47.5571,0.0458064
47.6621,0.00958738
47.7671,0.0692422
47.8721,0.0394148
47.9771,0.04048
48.0821,0.0276969
48.1871,-0.0266316
48.2921,0.0660464
48.3971,0.0607201
48.5021,0.04048
48.6071,0.04048
48.7121,0.0447411
48.8171,0.036219
48.9221,0.0671117
49.0271,0.0553938
49.1321,0.0543285
49.2371,0.0543285
49.3421,0.0426106
49.4471,0.00639159
49.5521,0.0479369
49.6571,0.0138484
49.7621,0.0511327
49.8671,0.0255663
49.9721,0.056459
50.0771,0.0788296
50.1821,0.0788296
50.2871,0.0607201
50.3921,0.0181095
50.4971,0.0553938
50.6021,-0.0106526
50.7071,0.0415453
50.8121,0.0532632
50.9171,0.0351537
51.0221,0.0266316
51.1271,0.00319579
51.2321,0.0745685
51.3371,-0.00106526
51.4421,0.00426106
51.5471,0.0553938
51.6521,0.0319579
51.7571,0.0756338
51.8621,0.056459
51.9671,0.118244
52.0721,0.072438
52.1771,0.0181095
52.2821,0.00852212
52.3871,0.0735032
52.4921,0.0436758
52.5971,-0.00319579
52.7021,0.0447411
52.8071,0.0383495
52.9121,0.092678
53.0171,0.113983
53.1221,0.0138484
53.2271,0.0245011
53.3321,0.0511327
53.4371,0.0703075
53.5421,0.0372843
53.6471,0.0490022
53.7521,0.0681769
53.8571,0.0308927
53.9621,0.387756
54.0671,0.30147
54.1721,0.34408
54.2771,0.385626
54.3821,-0.056459
54.4871,0.00532632
54.5921,-0.0234358
54.6971,0.0905475
54.8021,-0.0862864
54.9071,0.0372843
55.0121,-0.0287621
55.1171,0.0266316
55.2221,0.226901
55.3271,0.126766
55.4321,-0.0596548
55.5371,0.0223706
55.6421,0.0660464
55.7471,0.00745685
55.8521,0.0170442
55.9571,0.0468716
56.0621,0.0213053
56.1671,0.0213053
56.2721,0.0617853
56.3771,0.0511327
56.4821,0.0394148
56.5871,0.0532632
56.6921,0.0340885
56.7971,0.0106526
56.9021,0.0255663
57.0071,0.00745685
57.1121,-0.0703075
57.2171,-0.13955
57.3221,-0.118244
57.4271,-0.0649811
57.5321,0.0287621
57.6371,0.0351537
57.7421,0.076699
57.8471,0.0170442
57.9521,0.0138484
58.0571,-0.0308927
58.1621,0.0745685
58.2671,0.0692422
58.3721,0.0191748
58.4771,0.0980043
58.5821,0.0703075
58.6871,0.103331
58.7921,0.0607201
58.8971,0.0660464
59.0021,0.0628506
59.1071,0.0617853
59.2121,0.0628506
59.3171,0.106526
59.4221,0.117179
59.5271,0.0777643
59.6321,0.0468716
59.7371,0.0980043
59.8421,0.203466
59.9471,-0.0394148
60.0521,0.117179
60.1571,0.0777643
60.2621,-0.0106526
60.3671,0.0117179
60.4721,0.0213053
60.5771,0.0436758
60.6821,0.0426106
60.7871,0.0266316
60.8921,0.0852212
60.9971,0.0181095
61.1021,0.04048
61.2071,0.0468716
61.3121,0.0394148
61.4171,0.0436758
61.5221,0.0436758
61.6271,0.0436758
61.7321,0.0500674
61.8371,0.0458064
61.9421,0.0585895
62.0471,0.0330232
62.1521,0.0490022
62.2571,0.252468
62.3621,0.0681769
62.4671,0.0500674
62.5721,0.0649811
62.6771,0.0596548
62.7821,0.0490022
62.8871,0.0415453
62.9921,0.0468716
63.0971,0.0394148
63.2021,0.04048
63.3071,0.036219
63.4121,0.0468716
63.5171,0.0490022
63.6221,0.0511327
63.7271,0.0340885
63.8321,0.0788296
63.9371,0.0575243
