#time, accY[]
170.617,-0.63947
170.722,-0.64905
170.827,-0.646655
170.932,-0.63947
171.037,-0.64905
171.142,-0.632285
171.247,-0.637075
171.352,-0.66342
171.457,-0.646655
171.562,-0.63468
171.667,-0.62031
171.772,-0.64426
171.877,-0.64426
171.982,-0.632285
172.087,-0.627495
172.192,-0.63947
172.297,-0.637075
172.402,-0.63947
172.507,-0.641865
172.612,-0.646655
172.717,-0.62989
172.822,-0.637075
172.927,-0.641865
173.032,-0.637075
173.137,-0.62989
173.242,-0.63947
173.347,-0.63468
173.452,-0.6251
173.557,-0.63468
173.662,-0.651445
173.767,-0.63468
173.872,-0.64905
173.977,-0.63468
174.082,-0.64426
174.187,-0.63468
174.292,-0.637075
174.397,-0.627495
174.502,-0.64426
174.607,-0.646655
174.712,-0.632285
174.817,-0.632285
174.922,-0.646655
175.027,-0.64426
175.132,-0.632285
175.237,-0.63947
175.342,-0.641865
175.447,-0.63947
175.552,-0.641865
175.657,-0.641865
175.762,-0.641865
175.867,-0.641865
175.972,-0.63947
176.077,-0.64426
176.182,-0.63468
176.287,-0.651445
176.392,-0.622705
176.497,-0.641865
176.602,-0.64905
176.707,-0.651445
176.812,-0.64905
176.917,-0.63468
177.022,-0.637075
177.127,-0.64426
177.232,8.04248
177.337,-0.186812
177.442,-0.675396
177.547,-0.692161
177.652,-0.62031
177.757,-0.60594
177.862,-0.59636
177.967,-0.59636
178.072,-0.64905
178.177,-0.617915
178.282,-0.622705
178.387,-0.62031
178.492,-0.622705
178.597,-0.598755
178.702,-0.622705
178.807,-0.608335
178.912,-0.61552
179.017,-0.622705
179.122,-0.598755
179.227,-0.6251
179.332,-0.637075
179.437,-0.613125
179.542,-0.627495
179.647,-0.6251
179.752,-0.603545
179.857,-0.62989
179.962,-0.6251
180.067,-0.622705
180.172,-0.63468
180.277,-0.6251
180.382,-0.60594
180.487,-0.62989
180.592,-0.622705
180.697,-0.61073
180.802,-0.62989
180.907,-0.61073
181.012,-0.60594
181.117,-0.62989
181.222,-0.622705
181.327,-0.632285
181.432,-0.622705
181.537,-0.62031
181.642,-0.627495
181.747,-0.622705
181.852,-0.622705
181.957,-0.617915
182.062,-0.632285
182.167,-0.62031
182.272,-0.61073
182.377,-0.617915
182.482,-0.60594
182.587,-0.6251
182.692,-0.632285
182.797,-0.62031
182.902,-0.608335
183.007,-0.613125
183.112,-0.62989
183.217,-0.627495
183.322,-0.617915
183.427,-0.62031
183.532,-0.64905
183.637,-0.617915
183.742,-0.63468
183.847,-0.6251
183.952,-0.613125
184.057,-0.627495
184.162,-0.63468
184.267,-0.627495
184.372,-0.622705
184.477,-0.613125
184.582,-0.627495
184.687,-0.60115
184.792,-0.613125
184.897,-0.641865
185.002,-0.617915
185.107,-0.627495
185.212,-0.63947
185.317,-0.63468
185.422,-0.641865
185.527,-0.60594
185.632,-0.62031
185.737,-0.622705
185.842,-0.62989
185.947,-0.61552
186.052,-0.6251
186.157,-0.62989
186.262,-0.62031
186.367,-0.60594
186.472,-0.6251
186.577,-0.637075
186.682,-0.60115
186.787,-0.613125
186.892,-0.61552
186.997,-0.60594
187.102,-0.608335
187.207,-0.61552
187.312,-0.627495
187.417,-0.62031
187.522,-0.61552
187.627,-0.63468
187.732,-0.613125
187.837,-0.6251
187.942,-0.622705
188.047,-0.62031
188.152,-0.617915
188.257,-0.613125
188.362,-0.62031
188.467,-0.61073
188.572,-0.617915
188.677,-0.62989
188.782,-0.6251
188.887,-0.613125
188.992,-0.627495
189.097,-0.603545
189.202,-0.61552
189.307,-0.627495
189.412,-0.61552
189.517,-0.632285
189.622,-0.593965
189.727,-0.62989
189.832,-0.62989
189.937,-0.632285
190.042,-0.61552
190.147,-0.622705
190.252,-0.6251
190.357,-0.6251
190.462,-0.613125
190.567,-0.632285
190.672,-0.63468
190.777,-0.622705
190.882,-0.613125
190.987,-0.62989
191.092,-0.627495
191.197,-0.63468
191.302,-0.627495
191.407,-0.62031
191.512,-0.632285
191.617,-0.608335
191.722,-0.617915
191.827,-0.632285
191.932,-0.62031
192.037,-0.627495
192.142,-0.6251
192.247,-0.60115
192.352,-0.608335
192.457,-0.622705
192.562,-0.617915
192.667,-0.627495
192.772,-0.62989
192.877,-0.632285
192.982,-0.6251
193.087,-0.61073
193.192,-0.61552
193.297,-0.608335
193.402,-0.617915
193.507,-0.613125
193.612,-0.63947
193.717,-0.603545
193.822,-0.61073
193.927,-0.62989
194.032,-0.637075
194.137,-0.62989
194.242,-0.62031
194.347,-0.62989
194.452,-0.603545
194.557,-0.632285
194.662,-0.63468
194.767,-0.62031
194.872,-0.622705
194.977,-0.622705
195.082,-0.63468
195.187,-0.646655
195.292,-0.637075
195.397,-0.627495
195.502,-0.61073
195.607,-0.62989
195.712,-0.61073
195.817,-0.63947
195.922,-0.613125
196.027,-0.62989
196.132,-0.637075
196.237,-0.60115
196.342,-0.617915
196.447,-0.617915
196.552,-0.63947
196.657,-0.617915
196.762,-0.61552
196.867,-0.617915
196.972,-0.641865
197.077,-0.632285
197.182,-0.622705
197.287,-0.608335
197.392,-0.613125
197.497,-0.617915
197.602,-0.60594
197.707,-0.637075
197.812,-0.617915
197.917,-0.622705
198.022,-0.637075
198.127,-0.613125
198.232,-0.63468
198.337,-0.641865
198.442,-0.617915
198.547,-0.62031
198.652,-0.62031
198.757,-0.61552
198.862,-0.62031
198.967,-0.617915
199.072,-0.603545
199.177,-0.6251
199.282,-0.632285
199.387,-0.6251
199.492,-0.63468
199.597,-0.61073
199.702,-0.6251
199.807,-0.62031
199.912,-0.632285
200.017,-0.61552
200.122,-0.627495
200.227,-0.62031
200.332,-0.632285
200.437,-0.62031
200.542,-0.617915
200.647,-0.62031
200.752,-0.622705
200.857,-0.62989
200.962,-0.637075
201.067,-0.632285
201.172,-0.608335
201.277,-0.62989
201.382,-0.62989
201.487,-0.617915
201.592,-0.627495
201.697,-0.61073
201.802,-0.61073
201.907,-0.62989
202.012,-0.62989
202.117,-0.62031
202.222,-0.617915
202.327,-0.608335
202.432,-0.622705
202.537,-0.622705
202.642,-0.62031
202.747,-0.617915
202.852,-0.63468
202.957,-0.59636
203.062,-0.627495
203.167,-0.63468
203.272,-0.62031
203.377,-0.6251
203.482,-0.627495
203.587,-0.608335
203.692,-0.61552
203.797,-0.61073
203.902,-0.64426
204.007,-0.62989
204.112,-0.637075
204.217,-0.60594
204.322,-0.617915
204.427,-0.60594
204.532,-0.6251
204.637,-0.62031
204.742,-0.608335
204.847,-0.622705
204.952,-0.65384
205.057,-0.61073
205.162,-0.617915
205.267,-0.622705
205.372,-0.627495
205.477,-0.627495
205.582,-0.632285
205.687,-0.632285
205.792,-0.63468
205.897,-0.6251
206.002,-0.62031
206.107,-0.632285
206.212,-0.622705
206.317,-0.632285
206.422,-0.60115
206.527,-0.622705
206.632,-0.622705
206.737,-0.63947
206.842,-0.622705
206.947,-0.60115
207.052,-0.6251
207.157,-0.627495
207.262,-0.617915
207.367,-0.617915
207.472,-0.61073
207.577,-0.627495
207.682,-0.622705
207.787,-0.66342
207.892,-0.617915
207.997,-0.64426
208.102,-0.637075
208.207,-0.6251
208.312,-0.608335
208.417,-0.617915
208.522,-0.617915
208.627,-0.627495
208.732,-0.627495
208.837,-0.61073
208.942,-0.62989
209.047,-0.63468
209.152,-0.627495
209.257,-0.641865
209.362,-0.64426
209.467,-0.608335
209.572,-0.61073
209.677,-0.656235
209.782,-0.61073
209.887,-0.622705
209.992,-0.622705
210.097,-0.64905
210.202,-0.622705
210.307,-0.60594
210.412,-0.613125
210.517,-0.613125
210.622,-0.62031
210.727,-0.603545
210.832,-0.62031
210.937,-0.61552
211.042,-0.622705
211.147,-0.6251
211.252,-0.64905
211.357,-0.62031
211.462,-0.632285
211.567,-0.59636
211.672,-0.608335
211.777,-0.627495
211.882,-0.63947
211.987,-0.61552
212.092,-0.613125
212.197,-0.62989
212.302,-0.62989
212.407,-0.62989
212.512,-0.63468
212.617,-0.61552
212.722,-0.65384
212.827,-0.622705
212.932,-0.61073
213.037,-0.632285
213.142,-0.63947
213.247,-0.627495
213.352,-0.61552
213.457,-0.62989
213.562,-0.617915
213.667,-0.61073
213.772,-0.6251
213.877,-0.62989
213.982,-0.613125
214.087,-0.63947
214.192,-0.6251
214.297,-0.632285
214.402,-0.62989
214.507,-0.62989
214.612,-0.62031
214.717,-0.61073
214.822,-0.63947
214.927,-0.617915
215.032,-0.63468
215.137,-0.617915
215.242,-0.637075
215.347,-0.62989
215.452,-0.6251
215.557,-0.622705
215.662,-0.603545
215.767,-0.63947
215.872,-0.608335
215.977,-0.637075
216.082,-0.62989
216.187,-0.6251
216.292,-0.62989
216.397,-0.64426
216.502,-0.627495
216.607,-0.617915
216.712,-0.622705
216.817,-0.632285
216.922,-0.627495
217.027,-0.637075
217.132,-0.62989
217.237,-0.613125
217.342,-0.646655
217.447,-0.632285
217.552,-0.62031
217.657,-0.63468
217.762,-0.627495
217.867,-0.63947
217.972,-0.632285
218.077,-0.627495
218.182,-0.62989
218.287,-0.632285
218.392,-0.62031
218.497,-0.622705
218.602,-0.632285
218.707,-0.632285
218.812,-0.63468
218.917,-0.627495
219.022,-0.62989
219.127,-0.637075
219.232,-0.627495
219.337,-0.622705
219.442,-0.632285
219.547,-0.63468
219.652,-0.61552
219.757,-0.637075
219.862,-0.62989
219.967,-0.632285
220.072,-0.627495
220.177,-0.6251
220.282,-0.627495
220.387,-0.60594
220.492,-0.62989
220.597,-0.6251
220.702,-0.63468
220.807,-0.617915
220.912,-0.622705
221.017,-0.63947
221.122,-0.613125
221.227,-0.608335
221.332,-0.60115
221.437,-0.622705
221.542,-0.637075
221.647,-0.61552
221.752,-0.61552
221.857,-0.637075
221.962,-0.603545
222.067,-0.627495
222.172,-0.598755
222.277,-0.61073
222.382,-0.64426
222.487,-0.622705
222.592,-0.65384
222.697,-0.6251
222.802,-0.603545
222.907,-0.63468
223.012,-0.5772
223.117,-0.64426
223.222,-0.62989
223.327,-0.665815
223.432,-0.632285
223.537,-0.637075
223.642,-0.680186
223.747,-0.670605
223.852,-0.60594
223.957,-0.637075
224.062,-0.637075
224.167,-0.60594
224.272,-0.59636
224.377,-0.61073
224.482,-0.613125
224.587,-0.617915
224.692,-0.61552
224.797,-0.627495
224.902,-0.632285
225.007,-0.61073
225.112,-0.65384
225.217,-0.665815
225.322,-0.65384
225.427,-0.6251
225.532,-0.668211
225.637,-0.60594
225.742,-0.574805
225.847,-0.675396
225.952,-0.677791
226.057,-0.550855
226.162,-0.670605
226.267,-0.62989
226.372,-0.692161
226.477,-0.656235
226.582,-0.59636
226.687,-0.64905
226.792,-0.613125
226.897,-0.62989
227.002,-0.6251
227.107,-0.632285
227.212,-0.646655
227.317,-0.651445
227.422,-0.59157
227.527,-0.656235
227.632,-0.637075
227.737,-0.622705
227.842,-0.613125
227.947,-0.593965
228.052,-0.60594
228.157,-0.613125
228.262,-0.637075
228.367,-0.63947
228.472,-0.641865
228.577,-0.66342
228.682,-0.62031
228.787,-0.63468
228.892,-0.59636
228.997,-0.488584
229.102,-0.694556
229.207,-0.366438
229.312,-0.847837
229.417,-0.799937
229.522,0.289797
229.627,-0.409548
229.732,-3.19496
229.837,0.718506
229.942,-0.792751
230.047,0.191602
230.152,0.170046
230.257,0.857417
230.362,0.354463
230.467,0.469424
230.572,1.89925
230.677,2.04774
230.782,1.18793
230.887,2.9794
230.992,3.78653
231.097,2.63452
231.202,1.11608
231.307,1.12326
231.412,1.24062
231.517,2.77583
231.622,2.52435
231.727,2.74709
231.832,2.95785
231.937,2.23695
232.042,0.883762
232.147,2.03337
232.252,2.31838
232.357,0.191602
232.462,0.699346
232.567,-0.0479004
232.672,1.47773
232.777,1.67651
232.882,0.179626
232.987,1.76034
233.092,1.60706
233.197,3.04646
233.302,1.53521
233.407,1.36516
233.512,1.91362
233.617,2.44532
233.722,2.019
233.827,2.7423
233.932,2.30401
234.037,2.10522
234.142,1.82261
234.247,2.03098
234.352,1.47533
234.457,1.152
234.562,1.35319
234.667,0.799937
234.772,1.30289
234.877,2.19623
234.982,0.296982
235.087,0.129331
235.192,0.570015
235.297,0.292192
235.402,1.6334
235.507,1.97829
235.612,1.74597
235.717,2.19863
235.822,1.42504
235.927,2.68961
236.032,3.01054
236.137,2.11241
236.242,2.39023
236.347,2.73272
236.452,2.12438
236.557,1.22865
236.662,1.2023
236.767,2.05493
236.872,1.42504
236.977,1.30768
237.082,1.28613
237.187,2.70398
237.292,3.86077
237.397,5.39358
237.502,2.14594
237.607,-1.39151
237.712,-0.955613
237.817,0.627495
237.922,0.287402
238.027,-0.311353
238.132,-0.416733
238.237,-0.888552
238.342,1.01549
238.447,0.57241
238.552,1.27415
238.657,0.811912
238.762,1.13045
238.867,2.77104
238.972,3.30034
239.077,2.76625
239.182,4.28948
239.287,4.84273
239.392,3.62366
239.497,2.51477
239.602,2.05253
239.707,1.26697
239.812,1.35079
239.917,1.81063
240.022,2.01421
240.127,1.74357
240.232,1.42983
240.337,0.203577
240.442,0.467029
240.547,0.486189
240.652,-0.263452
240.757,0.361648
240.862,2.22497
240.967,2.51238
241.072,1.71483
241.177,1.7316
241.282,1.91123
241.387,1.68849
241.492,1.80824
241.597,2.69679
241.702,2.29682
241.807,1.55437
241.912,1.89925
242.017,1.83938
242.122,1.75794
242.227,2.48364
242.332,0.953218
242.437,1.29571
242.542,0.785566
242.647,0.340093
242.752,0.263452
242.857,1.28134
242.962,2.0214
243.067,1.43462
243.172,1.71004
243.277,1.06339
243.382,1.95434
243.487,2.78541
243.592,1.77231
243.697,1.99745
243.802,1.4921
243.907,1.43462
244.012,1.80824
244.117,1.86333
244.222,1.98068
244.327,1.96152
244.432,2.21539
244.537,2.08606
244.642,1.56155
244.747,0.706531
244.852,1.37235
244.957,0.938848
245.062,1.00112
245.167,1.11129
245.272,2.27766
245.377,1.36756
245.482,0.387993
245.587,1.51844
245.692,2.56507
245.797,0.814307
245.902,0.775986
246.007,1.19511
246.112,2.07169
246.217,1.67172
246.322,1.89207
246.427,1.87051
246.532,2.22737
246.637,2.74709
246.742,2.57225
246.847,2.37825
246.952,1.87291
247.057,1.29092
247.162,0.713716
247.267,0.977168
247.372,0.632285
247.477,1.24541
247.582,1.60466
247.687,1.50168
247.792,1.90883
247.897,0.859812
248.002,0.0814307
248.107,1.3005
248.212,1.70765
248.317,2.58183
248.422,2.88121
248.527,3.44164
248.632,1.76513
248.737,1.49689
248.842,1.50407
248.947,2.29682
249.052,2.32317
249.157,1.83698
249.262,2.00942
249.367,1.16877
249.472,0.452659
249.577,1.74357
249.682,2.01182
249.787,1.45138
249.892,0.972378
249.997,1.04183
250.102,1.78189
250.207,1.13763
250.312,1.52084
250.417,1.72681
250.522,1.90165
250.627,1.8298
250.732,2.05972
250.837,2.07648
250.942,1.86572
251.047,1.93518
251.152,2.10522
251.257,1.53281
251.362,1.73878
251.467,1.8777
251.572,1.9711
251.677,1.36995
251.782,1.74357
251.887,1.79387
251.992,1.26936
252.097,1.54958
252.202,1.3005
252.307,1.9735
252.412,1.09213
252.517,1.54239
252.622,1.62143
252.727,1.37953
252.832,2.18905
252.937,1.57353
253.042,1.76513
253.147,1.57113
253.252,1.6334
253.357,1.45617
253.462,2.04774
253.567,1.81542
253.672,1.41546
253.777,1.60466
253.882,1.35079
253.987,1.81782
254.092,1.85614
254.197,1.65735
254.302,1.78189
254.407,1.56395
254.512,2.63692
254.617,1.83938
254.722,1.24781
254.827,2.22737
254.932,1.60466
255.037,1.85854
255.142,1.47054
255.247,2.03577
255.352,1.9256
255.457,0.831072
255.562,1.40348
255.667,1.88728
255.772,1.69088
255.877,2.01661
255.982,1.04662
256.087,2.20102
256.192,1.47294
256.297,1.02028
256.402,1.17116
256.507,1.40348
256.612,1.41785
256.717,1.83459
256.822,0.919688
256.927,1.42983
257.032,1.56395
257.137,1.16158
257.242,1.64298
257.347,1.22865
257.452,1.09692
257.557,1.51605
257.662,1.07776
257.767,1.67891
257.872,1.80345
257.977,1.37474
258.082,1.8298
258.187,1.8274
258.292,1.58071
258.397,1.18553
258.502,1.56155
258.607,1.81063
258.712,1.152
258.817,1.96631
258.922,1.88728
259.027,2.019
259.132,1.08734
259.237,1.65975
259.342,1.0586
259.447,1.346
259.552,1.71723
259.657,1.63819
259.762,1.29331
259.867,1.24781
259.972,1.16877
260.077,1.76992
260.182,1.00591
260.287,1.60466
260.392,1.28852
260.497,1.63101
260.602,1.65256
260.707,1.80345
260.812,2.18426
260.917,1.3484
261.022,1.82261
261.127,1.9711
261.232,1.56395
261.337,1.18553
261.442,1.49928
261.547,1.54479
261.652,1.65256
261.757,1.48491
261.862,1.79387
261.967,1.42504
262.072,1.57832
262.177,1.74118
262.282,2.25371
262.387,1.24062
262.492,1.55676
262.597,1.71723
262.702,3.74342
262.807,4.25595
262.912,3.63564
263.017,2.09564
263.122,4.40205
263.227,2.98898
263.332,3.84401
263.437,2.3543
263.542,3.18777
263.647,0.438289
263.752,2.40939
263.857,-0.390388
263.962,-0.0910107
264.067,-2.52196
264.172,-2.41897
264.277,-2.18426
264.382,-0.900527
264.487,-0.565225
264.592,2.09564
264.697,1.74836
264.802,0.819097
264.907,3.70749
265.012,2.90516
265.117,5.47501
265.222,3.67157
265.327,6.68929
265.432,2.85965
265.537,3.91107
265.642,1.83698
265.747,1.96152
265.852,2.92432
265.957,1.50647
266.062,0.150886
266.167,0.560435
266.272,1.24781
266.377,0.713716
266.482,1.33882
266.587,1.57113
266.692,1.1999
266.797,2.42615
266.902,2.72314
267.007,1.53521
267.112,3.18298
267.217,5.05349
267.322,5.60195
267.427,4.49066
267.532,5.6762
267.637,2.15791
267.742,1.53042
267.847,2.80696
267.952,1.81063
268.057,0.689766
268.162,1.65496
268.267,1.17356
268.372,0.306563
268.477,-0.725691
268.582,0.747246
268.687,1.56874
268.792,2.49322
268.897,1.69328
269.002,2.35909
269.107,4.25835
269.212,5.60435
269.317,4.49545
269.422,4.5194
269.527,3.88233
269.632,2.46448
269.737,0.344883
269.842,-1.12566
269.947,-0.708926
270.052,0.871787
270.157,0.991538
270.262,1.4921
270.367,-0.208367
270.472,-0.483794
270.577,0.66342
270.682,1.32445
270.787,2.07888
270.892,3.72665
270.997,3.70749
271.102,5.20438
271.207,5.76721
271.312,4.83554
271.417,4.68466
271.522,2.95066
271.627,1.60945
271.732,-0.0167651
271.837,-1.2526
271.942,-0.929268
272.047,0.857417
272.152,0.749641
272.257,0.984353
272.362,1.31247
272.467,1.35079
272.572,2.80217
272.677,5.44867
272.782,1.16398
272.887,2.23695
272.992,4.32301
273.097,5.21635
273.202,5.0487
273.307,1.57592
273.412,0.505349
273.517,-0.519719
273.622,2.04774
273.727,1.19511
273.832,1.02028
273.937,-0.280217
274.042,1.60466
274.147,0.455054
274.252,1.152
274.357,1.46096
274.462,2.52675
274.567,3.65001
274.672,4.6152
274.777,2.65368
274.882,3.37458
274.987,3.92065
275.092,3.63324
275.197,2.54351
275.302,1.24062
275.407,-0.196392
275.512,-0.246687
275.617,-0.301772
275.722,-0.294587
275.827,0.277822
275.932,1.00351
276.037,0.107776
276.142,0.979563
276.247,0.828677
276.352,1.90165
276.457,2.27527
276.562,2.42855
276.667,2.01661
276.772,4.32301
276.877,5.97078
276.982,5.45585
277.087,6.12167
277.192,4.41642
277.297,2.97461
277.402,2.47406
277.507,3.2716
277.612,3.4153
277.717,2.58662
277.822,0.651445
277.927,0.471819
278.032,-0.474214
278.137,-0.541274
278.242,-1.13763
278.347,0.0838257
278.452,0.0886157
278.557,-0.134121
278.662,0.809517
278.767,1.90165
278.872,2.60339
278.977,2.68961
279.082,2.9794
279.187,5.84624
279.292,3.63803
279.397,2.92671
279.502,3.07042
279.607,3.2237
279.712,2.08846
279.817,1.09931
279.922,0.838257
280.027,-0.179626
280.132,-0.411943
280.237,0.0215552
280.342,0.843047
280.447,0.344883
280.552,0.167651
280.657,0.179626
280.762,1.35079
280.867,2.19863
280.972,2.25371
281.077,3.03449
281.182,3.72186
281.287,3.10395
281.392,4.36373
281.497,3.51828
281.602,3.96376
281.707,2.36388
281.812,0.768801
281.917,0.0502954
282.022,-0.61552
282.127,-0.316143
282.232,0.0359253
282.337,0.716111
282.442,0.855022
282.547,0.0479004
282.652,0.689766
282.757,2.03577
282.862,3.82485
282.967,1.11847
283.072,5.7696
283.177,5.16845
283.282,4.06914
283.387,2.13636
283.492,1.13284
283.597,0.308958
283.702,1.35558
283.807,1.16398
283.912,-1.06818
284.017,1.70286
284.122,2.74948
284.227,0.59636
284.332,1.11847
284.437,4.07393
284.542,2.34712
284.647,3.24765
284.752,2.36149
284.857,3.8464
284.962,2.019
285.067,-0.320933
285.172,0.488584
285.277,-0.0670606
285.382,-1.7771
285.487,-1.00112
285.592,-0.00958008
285.697,-1.09452
285.802,-0.632285
285.907,-0.471819
286.012,0.378413
286.117,1.51126
286.222,1.76752
286.327,2.70158
286.432,4.32541
286.537,3.54702
286.642,4.1362
286.747,4.80441
286.852,3.93502
286.957,6.16718
287.062,3.25244
287.167,-1.13284
287.272,-0.965193
287.377,-1.12087
287.482,-1.50168
287.587,-0.328118
287.692,0.543669
287.797,0.531694
287.902,1.55916
288.007,2.41178
288.112,1.66454
288.217,1.41546
289.934,-0.435894
290.039,-1.40588
290.144,-0.455054
290.249,-0.241897
290.354,-0.251477
290.459,-0.63468
290.564,-0.864602
290.669,-0.926873
290.774,-0.694556
290.879,-0.543669
290.984,-0.462239
291.089,-0.347278
291.194,-0.550855
291.299,-0.637075
291.404,-0.855022
291.509,-0.787961
291.614,-0.651445
291.719,-0.579595
291.824,-0.668211
291.929,-0.684976
292.034,-0.780776
292.139,-0.840652
292.244,-0.589175
292.349,-0.847837
292.454,-0.62031
292.559,-0.550855
292.664,-0.682581
292.769,-0.835862
292.874,-0.802332
292.979,-0.888552
293.084,-0.699346
293.189,-0.764011
293.294,-0.661025
293.399,-0.759221
293.504,-0.783171
293.609,-0.730481
293.714,-0.773591
293.819,-0.65863
293.924,-0.493374
294.029,-0.560435
294.134,-0.673001
294.239,-0.603545
294.344,-0.61552
294.449,-0.565225
294.554,-0.519719
294.659,-0.445474
294.764,-0.445474
294.869,-0.536484
294.974,-0.56283
295.079,-0.495769
295.184,-0.452659
295.289,-0.330513
295.394,-0.390388
295.499,-0.438289
295.604,-0.419128
295.709,-0.414338
295.814,-0.371228
295.919,-0.440684
296.024,-0.368833
296.129,-0.308958
296.234,-0.318538
296.339,-0.392783
296.444,-0.402363
296.549,-0.440684
296.654,-0.395178
296.759,-0.409548
296.864,-0.383203
296.969,-0.399968
297.074,-0.392783
297.179,-0.529299
297.284,-0.500559
297.389,-0.407153
297.494,-0.273032
297.599,-0.325723
297.704,-0.385598
297.809,-0.409548
297.914,-0.579595
298.019,-0.517324
298.124,-0.495769
298.229,-0.507744
298.334,-0.493374
298.439,-0.332908
298.544,-0.435894
298.649,-0.481399
298.754,-0.469424
298.859,-0.622705
298.964,-0.64426
299.069,-0.538879
299.174,-0.469424
299.279,-0.526904
299.384,-0.56283
299.489,-0.63947
299.594,-0.735271
299.699,-0.723296
299.804,-0.728086
299.909,-0.65384
300.014,-0.464634
300.119,-0.632285
300.224,-0.740061
300.329,-0.845442
300.434,-0.716111
300.539,-0.761616
300.644,-0.759221
300.749,-0.696951
300.854,-0.692161
300.959,-0.862207
301.064,-0.799937
301.169,-0.907712
301.274,-0.814307
301.379,-0.768801
301.484,-0.651445
301.589,-0.718506
301.694,-0.845442
301.799,-0.790356
301.904,-0.795147
302.009,-0.735271
302.114,-0.732876
302.219,-0.728086
302.324,-0.701741
302.429,-0.771196
302.534,-0.850232
302.639,-0.869392
302.744,-0.780776
302.849,-0.814307
302.954,-0.696951
303.059,-0.795147
303.164,-0.838257
303.269,-0.809517
303.374,-0.831072
303.479,-0.862207
303.584,-0.783171
303.689,-0.943638
303.794,-0.847837
303.899,-0.682581
304.004,-0.845442
304.109,-0.958008
304.214,-1.02986
304.319,-0.900527
304.424,-0.684976
304.529,-0.914898
304.634,-1.00351
304.739,-1.01549
304.844,-0.943638
304.949,-0.919688
305.054,-0.929268
305.159,-0.950823
305.264,-1.07057
305.369,-0.936453
305.474,-1.27415
305.579,-1.17835
305.684,-1.04662
305.789,-0.59157
305.894,-0.754431
305.999,-1.19272
306.104,-1.40109
306.209,-1.152
306.314,-0.977168
306.419,-1.02986
306.524,-1.09692
306.629,-1.1544
306.734,-1.04902
306.839,-1.22146
306.944,-1.10171
307.049,-1.02746
307.154,-1.152
307.259,-1.31966
