#time, lon[]
97.8521,11.6442
97.9571,11.6442
98.0621,11.6442
98.1671,11.6442
98.2721,11.6442
98.3771,11.6442
98.4821,11.6442
98.5871,11.6442
98.6921,11.6442
98.7971,11.6442
98.9021,11.6442
99.0071,11.6442
99.1121,11.6442
99.2171,11.6442
99.3221,11.6442
99.4271,11.6442
99.5321,11.6442
99.6371,11.6442
99.7421,11.6442
99.8471,11.6442
99.9521,11.6442
100.057,11.6442
100.162,11.6442
100.267,11.6442
100.372,11.6442
100.477,11.6442
100.582,11.6442
100.687,11.6442
100.792,11.6442
100.897,11.6442
101.002,11.6442
101.109,11.6442
101.212,11.6442
101.317,11.6442
101.422,11.6442
101.527,11.6442
101.632,11.6442
101.737,11.6442
101.842,11.6442
101.947,11.6442
102.052,11.6442
102.157,11.6442
102.262,11.6442
102.367,11.6442
102.472,11.6442
102.577,11.6442
102.682,11.6442
102.787,11.6442
102.892,11.6442
102.997,11.6442
103.102,11.6442
103.207,11.6442
103.312,11.6442
103.417,11.6442
103.522,11.6441
103.627,11.6441
103.732,11.6441
103.837,11.6441
103.942,11.6441
104.047,11.6441
104.152,11.6441
104.257,11.6441
104.362,11.6441
104.467,11.6441
104.572,11.6442
104.677,11.6442
104.782,11.6442
104.887,11.6442
104.992,11.6442
105.097,11.6442
105.202,11.6442
105.307,11.6442
105.412,11.6442
105.517,11.6442
105.622,11.6442
105.727,11.6442
105.832,11.6442
105.937,11.6442
106.042,11.6442
106.147,11.6442
106.252,11.6442
106.359,11.6442
106.462,11.6442
106.567,11.6442
106.672,11.6442
106.777,11.6442
106.882,11.6442
106.987,11.6442
107.092,11.6442
107.197,11.6442
107.302,11.6442
107.407,11.6442
107.512,11.6442
107.617,11.6442
107.722,11.6442
107.827,11.6442
107.932,11.6442
108.037,11.6442
108.142,11.6442
108.247,11.6442
108.352,11.6442
108.457,11.6442
108.562,11.6442
108.667,11.6442
108.772,11.6442
108.877,11.6442
108.982,11.6442
109.087,11.6442
109.192,11.6442
109.297,11.6442
109.402,11.6442
109.507,11.6442
109.612,11.6442
109.717,11.6442
109.822,11.6442
109.927,11.6442
110.032,11.6442
110.137,11.6442
110.242,11.6442
110.347,11.6442
110.452,11.6442
110.557,11.6442
110.662,11.6442
110.767,11.6442
110.872,11.6442
110.977,11.6442
111.082,11.6442
111.187,11.6442
111.292,11.6442
111.397,11.6442
111.502,11.6442
111.609,11.6442
111.712,11.6442
111.817,11.6442
111.922,11.6442
112.027,11.6442
112.132,11.6442
112.237,11.6442
112.342,11.6442
112.447,11.6442
112.552,11.6442
112.657,11.6442
112.762,11.6442
112.867,11.6442
112.972,11.6442
113.077,11.6442
113.182,11.6442
113.287,11.6442
113.392,11.6442
113.497,11.6442
113.602,11.6442
113.707,11.6442
113.812,11.6442
113.917,11.6442
114.022,11.6442
114.127,11.6442
114.232,11.6442
114.337,11.6442
114.442,11.6442
114.547,11.6442
114.652,11.6442
114.757,11.6442
114.862,11.6442
114.967,11.6442
115.072,11.6442
115.177,11.6442
115.282,11.6442
115.387,11.6442
115.492,11.6442
115.597,11.6442
115.702,11.6442
115.807,11.6442
115.912,11.6442
116.017,11.6442
116.122,11.6442
116.227,11.6442
116.332,11.6442
116.437,11.6442
116.542,11.6442
116.647,11.6442
116.752,11.6442
116.859,11.6442
116.962,11.6442
117.067,11.6442
117.172,11.6442
117.277,11.6442
117.382,11.6442
117.487,11.6442
117.592,11.6442
117.697,11.6442
117.802,11.6442
117.907,11.6442
118.012,11.6442
118.117,11.6442
118.222,11.6442
118.327,11.6442
118.432,11.6442
118.537,11.6442
118.642,11.6442
118.747,11.6442
118.852,11.6442
118.957,11.6442
119.062,11.6442
119.167,11.6442
119.272,11.6442
119.377,11.6442
119.482,11.6442
119.587,11.6442
119.692,11.6442
119.797,11.6442
119.902,11.6442
120.007,11.6442
120.112,11.6442
120.217,11.6442
120.322,11.6442
120.427,11.6442
120.532,11.6442
120.637,11.6442
120.742,11.6442
120.847,11.6442
120.952,11.6442
121.057,11.6442
121.162,11.6442
121.267,11.6442
121.372,11.6442
121.477,11.6442
121.582,11.6442
121.687,11.6442
121.792,11.6442
121.897,11.6442
122.002,11.6442
122.109,11.6442
122.212,11.6442
122.317,11.6442
122.422,11.6442
122.527,11.6442
122.632,11.6442
122.737,11.6442
122.842,11.6442
122.947,11.6442
123.052,11.6442
123.157,11.6442
123.262,11.6442
123.367,11.6442
123.472,11.6442
123.577,11.6442
123.682,11.6442
123.787,11.6442
123.892,11.6442
123.997,11.6442
124.102,11.6442
124.207,11.6442
124.312,11.6442
124.417,11.6442
124.522,11.6442
124.627,11.6442
124.732,11.6442
124.837,11.6442
124.942,11.6442
125.047,11.6442
125.152,11.6442
125.257,11.6442
125.362,11.6442
125.467,11.6442
125.572,11.6442
125.677,11.6442
125.782,11.6442
125.887,11.6442
125.992,11.6442
126.097,11.6442
126.202,11.6442
126.307,11.6442
126.412,11.6442
126.517,11.6442
126.622,11.6442
126.727,11.6442
126.832,11.6442
126.937,11.6442
127.042,11.6442
127.147,11.6442
127.252,11.6442
127.359,11.6442
127.462,11.6442
127.567,11.6442
127.672,11.6442
127.777,11.6442
127.882,11.6442
127.987,11.6442
128.092,11.6442
128.197,11.6442
128.302,11.6442
128.407,11.6442
128.512,11.6442
128.617,11.6442
128.722,11.6442
128.827,11.6442
128.932,11.6442
129.037,11.6442
129.142,11.6442
129.247,11.6442
129.352,11.6442
129.457,11.6442
129.562,11.6442
129.667,11.6442
129.772,11.6442
129.877,11.6442
129.982,11.6442
130.087,11.6442
130.192,11.6442
130.297,11.6442
130.402,11.6442
130.507,11.6442
130.612,11.6442
130.717,11.6442
130.822,11.6442
130.927,11.6442
131.032,11.6442
131.137,11.6442
131.242,11.6442
131.347,11.6442
131.452,11.6442
131.557,11.6442
131.662,11.6442
131.767,11.6442
131.872,11.6442
131.977,11.6442
132.082,11.6442
132.187,11.6442
132.292,11.6442
132.397,11.6442
132.502,11.6442
132.609,11.6442
132.712,11.6442
132.817,11.6442
132.922,11.6442
133.027,11.6442
133.132,11.6442
133.237,11.6442
133.342,11.6442
133.447,11.6442
133.552,11.6442
133.657,11.6442
133.762,11.6442
133.867,11.6442
133.972,11.6442
134.077,11.6442
134.182,11.6442
134.287,11.6442
134.392,11.6442
134.497,11.6442
134.602,11.6442
134.707,11.6442
134.812,11.6442
134.917,11.6442
135.022,11.6442
135.127,11.6442
135.232,11.6442
135.337,11.6442
135.442,11.6442
135.547,11.6442
135.652,11.6442
135.757,11.6442
135.862,11.6442
135.967,11.6442
136.072,11.6442
136.177,11.6442
136.282,11.6442
136.387,11.6442
136.492,11.6442
136.597,11.6442
136.702,11.6442
136.807,11.6442
136.912,11.6442
137.017,11.6442
137.122,11.6442
137.227,11.6442
137.332,11.6442
137.437,11.6442
137.542,11.6442
137.647,11.6442
137.752,11.6442
137.859,11.6442
137.962,11.6442
138.067,11.6442
138.172,11.6442
138.277,11.6442
138.382,11.6442
138.487,11.6442
138.592,11.6442
138.697,11.6442
138.802,11.6442
138.907,11.6442
139.012,11.6442
139.117,11.6442
139.222,11.6442
139.327,11.6442
139.432,11.6442
139.537,11.6442
139.642,11.6442
139.747,11.6442
139.852,11.6442
139.957,11.6442
140.062,11.6442
140.167,11.6442
140.272,11.6442
140.377,11.6442
140.482,11.6442
140.587,11.6442
140.692,11.6442
140.797,11.6442
140.902,11.6442
141.007,11.6442
141.112,11.6442
141.217,11.6442
141.322,11.6442
141.427,11.6442
141.532,11.6442
141.637,11.6442
141.742,11.6442
141.847,11.6442
141.952,11.6442
142.057,11.6442
142.162,11.6442
142.267,11.6442
142.372,11.6442
142.477,11.6442
142.582,11.6442
142.687,11.6442
142.792,11.6442
142.897,11.6442
143.002,11.6442
143.109,11.6442
143.212,11.6442
143.317,11.6442
143.422,11.6442
143.527,11.6442
143.632,11.6442
143.737,11.6442
143.842,11.6442
143.947,11.6442
144.052,11.6442
144.157,11.6442
144.262,11.6442
144.367,11.6442
144.472,11.6442
144.577,11.6442
144.682,11.6442
144.787,11.6442
144.892,11.6442
144.997,11.6442
145.102,11.6442
145.207,11.6442
145.312,11.6442
145.417,11.6442
145.522,11.6442
145.627,11.6442
145.732,11.6442
145.837,11.6442
145.942,11.6442
146.047,11.6442
146.152,11.6442
146.257,11.6442
146.362,11.6442
146.467,11.6442
146.572,11.6442
146.677,11.6442
146.782,11.6442
146.887,11.6442
146.992,11.6442
147.097,11.6442
147.202,11.6442
147.307,11.6442
147.412,11.6442
147.517,11.6442
147.622,11.6442
147.727,11.6442
147.832,11.6442
147.937,11.6442
148.042,11.6442
148.147,11.6442
148.252,11.6442
148.359,11.6442
148.462,11.6442
148.567,11.6442
148.672,11.6442
148.777,11.6442
148.882,11.6442
148.987,11.6442
149.092,11.6442
149.197,11.6442
149.302,11.6442
149.407,11.6442
149.512,11.6442
149.617,11.6442
149.722,11.6442
149.827,11.6442
149.932,11.6442
150.037,11.6442
150.142,11.6442
150.247,11.6442
150.352,11.6442
150.457,11.6442
150.562,11.6442
150.667,11.6442
150.772,11.6442
150.877,11.6442
150.982,11.6442
151.087,11.6442
151.192,11.6442
151.297,11.6442
151.402,11.6442
151.507,11.6442
151.612,11.6442
151.717,11.6442
151.822,11.6442
151.927,11.6442
152.032,11.6442
152.137,11.6442
152.242,11.6442
152.347,11.6442
152.452,11.6442
152.557,11.6442
152.662,11.6442
152.767,11.6442
152.872,11.6442
152.977,11.6442
153.082,11.6442
153.187,11.6442
153.292,11.6442
153.397,11.6442
153.502,11.6442
153.609,11.6442
153.712,11.6442
153.817,11.6442
153.922,11.6442
154.027,11.6442
154.132,11.6442
154.237,11.6442
154.342,11.6442
154.447,11.6442
154.552,11.6442
154.657,11.6442
154.762,11.6442
154.867,11.6442
154.972,11.6442
155.077,11.6442
155.182,11.6442
155.287,11.6442
155.392,11.6442
155.497,11.6442
155.602,11.6442
155.707,11.6442
155.812,11.6442
155.917,11.6442
156.022,11.6442
156.127,11.6442
156.232,11.6442
156.337,11.6442
156.442,11.6442
156.547,11.6442
156.652,11.6442
156.757,11.6442
156.862,11.6442
156.967,11.6442
157.072,11.6442
157.177,11.6442
157.282,11.6442
157.387,11.6442
157.492,11.6442
157.597,11.6442
157.702,11.6442
157.807,11.6442
157.912,11.6442
158.017,11.6442
158.122,11.6442
158.227,11.6442
158.332,11.6442
158.437,11.6442
158.542,11.6442
158.647,11.6442
158.752,11.6442
158.859,11.6442
158.962,11.6442
159.067,11.6442
159.172,11.6442
159.277,11.6442
159.382,11.6442
159.487,11.6442
159.592,11.6442
159.697,11.6442
159.802,11.6442
159.907,11.6442
160.012,11.6442
160.117,11.6442
160.222,11.6442
160.327,11.6442
160.432,11.6442
160.537,11.6442
160.642,11.6442
160.747,11.6442
160.852,11.6442
160.957,11.6442
161.062,11.6442
161.167,11.6442
161.272,11.6442
161.377,11.6442
161.482,11.6442
161.587,11.6442
161.692,11.6442
161.797,11.6442
161.902,11.6442
162.007,11.6442
162.112,11.6442
162.217,11.6442
162.322,11.6442
162.427,11.6442
162.532,11.6442
162.637,11.6442
162.742,11.6442
162.847,11.6442
162.952,11.6442
163.057,11.6442
163.162,11.6442
163.267,11.6442
163.372,11.6442
163.477,11.6442
163.582,11.6442
163.687,11.6442
163.792,11.6442
163.897,11.6442
164.002,11.6442
164.109,11.6442
164.212,11.6442
164.317,11.6442
164.422,11.6442
164.527,11.6442
164.632,11.6442
164.737,11.6442
164.842,11.6442
164.947,11.6442
165.052,11.6442
165.157,11.6442
165.262,11.6442
165.367,11.6442
165.472,11.6442
165.577,11.6442
165.682,11.6442
165.787,11.6442
165.892,11.6442
165.997,11.6442
166.102,11.6442
166.207,11.6442
166.312,11.6442
166.417,11.6442
166.522,11.6442
166.627,11.6442
166.732,11.6442
166.837,11.6442
166.942,11.6442
167.047,11.6442
167.152,11.6442
167.257,11.6442
167.362,11.6442
167.467,11.6442
167.572,11.6442
167.677,11.6442
167.782,11.6442
167.887,11.6442
167.992,11.6442
168.097,11.6442
168.202,11.6442
168.307,11.6442
168.412,11.6442
168.517,11.6442
168.622,11.6442
168.727,11.6442
168.832,11.6442
168.937,11.6442
169.042,11.6442
169.147,11.6442
169.252,11.6442
169.359,11.6442
169.462,11.6442
169.567,11.6442
169.672,11.6442
169.777,11.6442
169.882,11.6442
169.987,11.6442
170.092,11.6442
170.197,11.6442
170.302,11.6442
170.407,11.6442
170.512,11.6442
170.617,11.6442
170.722,11.6442
170.827,11.6442
170.932,11.6442
171.037,11.6442
171.142,11.6442
171.247,11.6442
171.352,11.6442
171.457,11.6442
171.562,11.6442
171.667,11.6442
171.772,11.6442
171.877,11.6442
171.982,11.6442
172.087,11.6442
172.192,11.6442
172.297,11.6442
172.402,11.6442
172.507,11.6442
172.612,11.6442
172.717,11.6442
172.822,11.6442
172.927,11.6442
173.032,11.6442
173.137,11.6442
173.242,11.6442
173.347,11.6442
173.452,11.6442
173.557,11.6442
173.662,11.6442
173.767,11.6442
173.872,11.6442
173.977,11.6442
174.082,11.6442
174.187,11.6442
174.292,11.6442
174.397,11.6442
174.502,11.6442
174.609,11.6442
174.712,11.6442
174.817,11.6442
174.922,11.6442
175.027,11.6442
175.132,11.6442
175.237,11.6442
175.342,11.6442
175.447,11.6442
175.552,11.6442
175.657,11.6442
175.762,11.6442
175.867,11.6442
175.972,11.6442
176.077,11.6442
176.182,11.6442
176.287,11.6442
176.392,11.6442
176.497,11.6442
176.602,11.6442
176.707,11.6442
176.812,11.6442
176.917,11.6442
177.022,11.6442
177.127,11.6442
177.232,11.6442
177.337,11.6442
177.442,11.6442
177.547,11.6442
177.652,11.6442
177.757,11.6442
177.862,11.6442
177.967,11.6442
178.072,11.6442
178.177,11.6442
178.282,11.6442
178.387,11.6442
178.492,11.6442
178.597,11.6442
178.702,11.6442
178.807,11.6442
178.912,11.6442
179.017,11.6442
179.122,11.6442
179.227,11.6442
179.332,11.6442
179.437,11.6442
179.542,11.6442
179.647,11.6442
179.752,11.6442
179.859,11.6442
179.962,11.6442
180.067,11.6442
180.172,11.6442
180.277,11.6442
180.382,11.6442
180.487,11.6442
180.592,11.6442
180.697,11.6442
180.802,11.6442
180.907,11.6442
181.012,11.6442
181.117,11.6442
181.222,11.6442
181.327,11.6442
181.432,11.6442
181.537,11.6442
181.642,11.6442
181.747,11.6442
181.852,11.6442
181.957,11.6442
182.062,11.6442
182.167,11.6442
182.272,11.6442
182.377,11.6442
182.482,11.6442
182.587,11.6442
182.692,11.6442
182.797,11.6442
182.902,11.6442
183.007,11.6442
183.112,11.6442
