#time, pitch[]
161.482,-0.0789839
161.587,-0.0789739
161.692,-0.0789679
161.797,-0.0789506
161.902,-0.0789996
162.007,-0.0790679
162.112,-0.0790852
162.217,-0.0791044
162.322,-0.0791315
162.427,-0.0791662
162.532,-0.079152
162.637,-0.0792943
162.742,-0.0793401
162.847,-0.0792943
162.952,-0.079275
163.057,-0.0793736
163.162,-0.0794424
163.267,-0.079385
163.372,-0.0793874
163.477,-0.0793979
163.582,-0.0793319
163.687,-0.0793957
163.792,-0.0794333
163.897,-0.0795091
164.002,-0.0795554
164.107,-0.0795711
164.212,-0.0795175
164.317,-0.079458
164.422,-0.079432
164.527,-0.0794574
164.632,-0.0793929
164.737,-0.0794648
164.842,-0.0795188
164.947,-0.0794674
165.052,-0.079384
165.157,-0.0793803
165.262,-0.0794029
165.367,-0.0794277
165.472,-0.0795075
165.577,-0.0795318
165.682,-0.0794634
165.787,-0.0794798
165.892,-0.0794783
165.997,-0.0795511
166.102,-0.0794619
166.207,-0.0796257
166.312,-0.0795463
166.417,-0.0795327
166.522,-0.0795425
166.627,-0.0795431
166.732,-0.079531
166.837,-0.0794812
166.942,-0.0794899
167.047,-0.0794587
167.152,-0.0794561
167.257,-0.0793966
167.362,-0.0793258
167.467,-0.0793543
167.572,-0.0793208
167.677,-0.0793884
167.782,-0.079446
167.887,-0.0795015
167.992,-0.0794246
168.097,-0.0794244
168.202,-0.0794376
168.307,-0.0793494
168.412,-0.0792129
168.517,-0.0792631
168.622,-0.0793158
168.727,-0.0793968
168.832,-0.0793911
168.937,-0.079416
169.042,-0.0794452
169.147,-0.0794904
169.252,-0.079596
169.357,-0.0796796
169.462,-0.0796529
169.567,-0.0796049
169.672,-0.07956
169.777,-0.0794524
169.882,-0.0795423
169.987,-0.0795587
170.092,-0.0795894
170.197,-0.0796161
170.302,-0.0795457
170.407,-0.0795954
170.512,-0.0795374
170.617,-0.0794483
170.722,-0.0793997
170.827,-0.0794165
170.932,-0.0794252
171.037,-0.0794469
171.142,-0.0794415
171.247,-0.0794774
171.352,-0.0794758
171.457,-0.079621
171.562,-0.0796026
171.667,-0.0797575
171.772,-0.0796726
171.877,-0.0797027
171.982,-0.0797602
172.087,-0.0799558
172.192,-0.0799565
172.297,-0.079951
172.402,-0.0799189
172.507,-0.079976
172.612,-0.0800663
172.717,-0.0800161
172.822,-0.0799584
172.927,-0.0799067
173.032,-0.0798553
173.137,-0.0797138
173.242,-0.0797147
173.347,-0.0798136
173.452,-0.0798421
173.557,-0.0799577
173.662,-0.0799569
173.767,-0.0799656
173.872,-0.0799236
173.977,-0.0799507
174.082,-0.0799261
174.187,-0.0799103
174.292,-0.0799388
174.397,-0.0799842
174.502,-0.0799452
174.607,-0.0799078
174.712,-0.0799651
174.817,-0.0799999
174.922,-0.07999
175.027,-0.0800227
175.132,-0.0800438
175.237,-0.0800239
175.342,-0.0800196
175.447,-0.0799575
175.552,-0.0799271
175.657,-0.079838
175.762,-0.0798192
175.867,-0.0798811
175.972,-0.0798016
176.077,-0.0797536
176.182,-0.0797323
176.287,-0.0797728
176.392,-0.0797616
176.497,-0.0798208
176.602,-0.0798309
176.707,-0.0798186
176.812,-0.079844
176.917,-0.0797989
177.022,-0.0798094
177.127,-0.0799232
177.232,-0.110073
177.337,-0.148124
177.442,-0.116985
177.547,-0.119367
177.652,-0.116825
177.757,-0.115534
177.862,-0.114197
177.967,-0.113019
178.072,-0.111981
178.177,-0.111091
178.282,-0.110316
178.387,-0.109641
178.492,-0.108837
178.597,-0.108194
178.702,-0.107683
178.807,-0.107143
178.912,-0.106848
179.017,-0.106387
179.122,-0.106025
179.227,-0.105709
179.332,-0.105474
179.437,-0.105306
179.542,-0.104982
179.647,-0.10477
179.752,-0.104591
179.857,-0.104356
179.962,-0.104073
180.067,-0.103905
180.172,-0.103775
180.277,-0.103723
180.382,-0.103546
180.487,-0.10332
180.592,-0.103214
180.697,-0.103111
180.802,-0.103067
180.907,-0.103025
181.012,-0.102945
181.117,-0.103005
181.222,-0.102961
181.327,-0.102904
181.432,-0.102881
181.537,-0.102852
181.642,-0.102862
181.747,-0.102867
181.852,-0.102866
181.957,-0.102806
182.062,-0.10274
182.167,-0.10282
182.272,-0.10266
182.377,-0.102705
182.482,-0.102771
182.587,-0.102773
182.692,-0.102662
182.797,-0.102666
182.902,-0.102695
183.007,-0.102664
183.112,-0.102619
183.217,-0.102543
183.322,-0.102592
183.427,-0.102617
183.532,-0.102585
183.637,-0.102728
183.742,-0.102812
183.847,-0.102814
183.952,-0.102863
184.057,-0.102888
184.162,-0.103008
184.267,-0.103144
184.372,-0.103139
184.477,-0.103107
184.582,-0.103201
184.687,-0.10319
184.792,-0.103213
184.897,-0.103191
185.002,-0.103166
185.107,-0.103242
185.212,-0.103235
185.317,-0.10322
185.422,-0.103167
185.527,-0.10313
185.632,-0.103037
185.737,-0.102962
185.842,-0.103036
185.947,-0.103088
186.052,-0.103064
186.157,-0.103092
186.262,-0.103043
186.367,-0.103111
186.472,-0.10312
186.577,-0.103127
186.682,-0.10306
186.787,-0.102952
186.892,-0.10294
186.997,-0.10283
187.102,-0.102767
187.207,-0.102795
187.312,-0.102764
187.417,-0.102732
187.522,-0.102798
187.627,-0.102812
187.732,-0.102844
187.837,-0.102864
187.942,-0.102849
188.047,-0.102916
188.152,-0.102869
188.257,-0.10284
188.362,-0.102884
188.467,-0.102929
188.572,-0.102917
188.677,-0.102869
188.782,-0.102939
188.887,-0.103002
188.992,-0.103064
189.097,-0.103068
189.202,-0.103033
189.307,-0.103124
189.412,-0.103172
189.517,-0.10304
189.622,-0.102905
189.727,-0.103005
189.832,-0.103044
189.937,-0.103065
190.042,-0.102973
190.147,-0.102859
190.252,-0.102893
190.357,-0.103021
190.462,-0.103035
190.567,-0.103031
190.672,-0.103088
190.777,-0.103134
190.882,-0.103157
190.987,-0.103152
191.092,-0.103076
191.197,-0.103079
191.302,-0.103044
191.407,-0.103049
191.512,-0.103086
191.617,-0.102946
191.722,-0.102878
191.827,-0.102925
191.932,-0.102996
192.037,-0.102936
192.142,-0.102875
192.247,-0.102873
192.352,-0.102835
192.457,-0.102904
192.562,-0.102957
192.667,-0.102996
192.772,-0.10293
192.877,-0.102973
192.982,-0.103059
193.087,-0.103057
193.192,-0.103048
193.297,-0.102916
193.402,-0.102899
193.507,-0.102969
193.612,-0.103009
193.717,-0.102885
193.822,-0.102931
193.927,-0.10294
194.032,-0.103001
194.137,-0.103147
194.242,-0.103186
194.347,-0.10311
194.452,-0.102986
194.557,-0.102959
194.662,-0.103005
194.767,-0.103004
194.872,-0.10309
194.977,-0.103162
195.082,-0.103187
195.187,-0.103129
195.292,-0.103127
195.397,-0.103044
195.502,-0.10316
195.607,-0.103154
195.712,-0.102991
195.817,-0.102863
195.922,-0.102845
196.027,-0.102848
196.132,-0.102782
196.237,-0.102754
196.342,-0.10276
196.447,-0.102748
196.552,-0.102734
196.657,-0.102731
196.762,-0.102785
196.867,-0.102805
196.972,-0.102848
197.077,-0.102891
197.182,-0.102956
197.287,-0.103016
197.392,-0.102958
197.497,-0.102875
197.602,-0.102992
197.707,-0.10306
197.812,-0.103084
197.917,-0.103027
198.022,-0.103046
198.127,-0.103005
198.232,-0.103062
198.337,-0.103035
198.442,-0.102922
198.547,-0.102993
198.652,-0.102967
198.757,-0.10292
198.862,-0.102836
198.967,-0.102708
199.072,-0.102782
199.177,-0.102886
199.282,-0.103
199.387,-0.102917
199.492,-0.10297
199.597,-0.102944
199.702,-0.103032
199.807,-0.103056
199.912,-0.103045
200.017,-0.103079
200.122,-0.102945
200.227,-0.102957
200.332,-0.103035
200.437,-0.103107
200.542,-0.103013
200.647,-0.102986
200.752,-0.103008
200.857,-0.102917
200.962,-0.103035
201.067,-0.102934
201.172,-0.10296
201.277,-0.102988
201.382,-0.103016
201.487,-0.102985
201.592,-0.103074
201.697,-0.103035
201.802,-0.103073
201.907,-0.103081
202.012,-0.103058
202.117,-0.10299
202.222,-0.102952
202.327,-0.102901
202.432,-0.102918
202.537,-0.102941
202.642,-0.102959
202.747,-0.102943
202.852,-0.10275
202.957,-0.102637
203.062,-0.102685
203.167,-0.102744
203.272,-0.102759
203.377,-0.102831
203.482,-0.102755
203.587,-0.102697
203.692,-0.102734
203.797,-0.102746
203.902,-0.102764
204.007,-0.102674
204.112,-0.102722
204.217,-0.10277
204.322,-0.102886
204.427,-0.103044
204.532,-0.102984
204.637,-0.102952
204.742,-0.102892
204.847,-0.102846
204.952,-0.102889
205.057,-0.102845
205.162,-0.102927
205.267,-0.102961
205.372,-0.102947
205.477,-0.102991
205.582,-0.102942
205.687,-0.102972
205.792,-0.102916
205.897,-0.102839
206.002,-0.102866
206.107,-0.102875
206.212,-0.102974
206.317,-0.102831
206.422,-0.102768
206.527,-0.10278
206.632,-0.102765
206.737,-0.102843
206.842,-0.102891
206.947,-0.102925
207.052,-0.102932
207.157,-0.103005
207.262,-0.103001
207.367,-0.103019
207.472,-0.102993
207.577,-0.103075
207.682,-0.103118
207.787,-0.103137
207.892,-0.103147
207.997,-0.103204
208.102,-0.103133
208.207,-0.10323
208.312,-0.103277
208.417,-0.103284
208.522,-0.103202
208.627,-0.103238
208.732,-0.103244
208.837,-0.103185
208.942,-0.103272
209.047,-0.103263
209.152,-0.103204
209.257,-0.103124
209.362,-0.103083
209.467,-0.103138
209.572,-0.103213
209.677,-0.103129
209.782,-0.103141
209.887,-0.103227
209.992,-0.10324
210.097,-0.103153
210.202,-0.10311
210.307,-0.103102
210.412,-0.103075
210.517,-0.103122
210.622,-0.103171
210.727,-0.103263
210.832,-0.103289
210.937,-0.103235
211.042,-0.103269
211.147,-0.103247
211.252,-0.103186
211.357,-0.103181
211.462,-0.103189
211.567,-0.103214
211.672,-0.103217
211.777,-0.103262
211.882,-0.103201
211.987,-0.103287
212.092,-0.103312
212.197,-0.103272
212.302,-0.103213
212.407,-0.103161
212.512,-0.103182
212.617,-0.103224
212.722,-0.103278
212.827,-0.103237
212.932,-0.103256
213.037,-0.10323
213.142,-0.103258
213.247,-0.10326
213.352,-0.103268
213.457,-0.103229
213.562,-0.103249
213.667,-0.103244
213.772,-0.103131
213.877,-0.103155
213.982,-0.103209
214.087,-0.1032
214.192,-0.10325
214.297,-0.103165
214.402,-0.103233
214.507,-0.103188
214.612,-0.103211
214.717,-0.103202
214.822,-0.103213
214.927,-0.103224
215.032,-0.103333
215.137,-0.103326
215.242,-0.103306
215.347,-0.103311
215.452,-0.103241
215.557,-0.103173
215.662,-0.103201
215.767,-0.103077
215.872,-0.103142
215.977,-0.103176
216.082,-0.103301
216.187,-0.103307
216.292,-0.103345
216.397,-0.103236
216.502,-0.10329
216.607,-0.103261
216.712,-0.10335
216.817,-0.103258
216.922,-0.103316
217.027,-0.103324
217.132,-0.103212
217.237,-0.102974
217.342,-0.103104
217.447,-0.102934
217.552,-0.102788
217.657,-0.102952
217.762,-0.102994
217.867,-0.103026
217.972,-0.103048
218.077,-0.103141
218.182,-0.103201
218.287,-0.103205
218.392,-0.103162
218.497,-0.103147
218.602,-0.103155
218.707,-0.103203
218.812,-0.103193
218.917,-0.103188
219.022,-0.103155
219.127,-0.103027
219.232,-0.102992
219.337,-0.103025
219.442,-0.102993
219.547,-0.102892
219.652,-0.102962
219.757,-0.102978
219.862,-0.103135
219.967,-0.103104
220.072,-0.103096
220.177,-0.103047
220.282,-0.103303
220.387,-0.103239
220.492,-0.103166
220.597,-0.103175
220.702,-0.103005
220.807,-0.102861
220.912,-0.102792
221.017,-0.102761
221.122,-0.102681
221.227,-0.102698
221.332,-0.102629
221.437,-0.102755
221.542,-0.102645
221.647,-0.10261
221.752,-0.102563
221.857,-0.102477
221.962,-0.102415
222.067,-0.102682
222.172,-0.102172
222.277,-0.10236
222.382,-0.102529
222.487,-0.102493
222.592,-0.102246
222.697,-0.102517
222.802,-0.101459
222.907,-0.101102
223.012,-0.10174
223.117,-0.101389
223.222,-0.10165
223.327,-0.102053
223.432,-0.101884
223.537,-0.101561
223.642,-0.101536
223.747,-0.101759
223.852,-0.101702
223.957,-0.101515
224.062,-0.101686
224.167,-0.101934
224.272,-0.101973
224.377,-0.10178
224.482,-0.101598
224.587,-0.101832
224.692,-0.10167
224.797,-0.101344
224.902,-0.1013
225.007,-0.101328
225.112,-0.101333
225.217,-0.101278
225.322,-0.101183
225.427,-0.101361
225.532,-0.100954
225.637,-0.10086
225.742,-0.101189
225.847,-0.100972
225.952,-0.100015
226.057,-0.100302
226.162,-0.100068
226.267,-0.100251
226.372,-0.101143
226.477,-0.0993731
226.582,-0.100169
226.687,-0.100411
226.792,-0.100198
226.897,-0.10021
227.002,-0.100433
227.107,-0.100481
227.212,-0.100453
227.317,-0.100727
227.422,-0.100577
227.527,-0.101063
227.632,-0.101085
227.737,-0.100703
227.842,-0.100819
227.947,-0.100588
228.052,-0.100642
228.157,-0.100476
228.262,-0.100192
228.367,-0.101108
228.472,-0.100805
228.577,-0.101349
228.682,-0.10044
228.787,-0.100176
228.892,-0.101725
228.997,-0.104231
229.102,-0.103342
229.207,-0.102879
229.312,-0.102894
229.417,-0.0658196
229.522,-0.0363482
229.627,-0.00915682
229.732,-0.0437459
229.837,-0.0431492
229.942,-0.030275
230.047,-0.0184996
230.152,-0.0107856
230.257,0.0312072
230.362,0.119334
230.467,0.218854
230.572,0.309937
230.677,0.433645
230.782,0.50283
230.887,0.506452
230.992,0.638915
231.097,0.743996
231.202,0.953311
231.307,1.16891
231.412,1.33671
231.517,1.35952
231.622,1.27482
231.727,1.12603
231.832,0.948796
231.937,0.838838
232.042,0.817035
232.147,0.966637
232.252,1.08036
232.357,1.21103
232.462,1.32229
232.567,1.41654
232.672,1.48604
232.777,1.45361
232.882,1.34786
232.987,1.16586
233.092,0.983853
233.197,1.1401
233.302,1.13997
233.407,1.03994
233.512,1.1796
233.617,1.10883
233.722,0.957302
233.827,0.804678
233.932,0.72808
234.037,0.822136
234.142,0.971911
234.247,1.0915
234.352,1.14622
234.457,1.1542
234.562,1.12396
234.667,1.02444
234.772,0.926396
234.877,0.85725
234.982,0.86127
235.087,0.865976
235.192,0.876302
235.297,0.991256
235.402,1.10727
235.507,1.1369
235.612,1.09997
235.717,1.02657
235.822,0.975406
235.927,0.947103
236.032,1.03166
236.137,1.13692
236.242,1.22288
236.347,1.31929
236.452,1.4206
236.557,1.42279
236.662,1.44397
236.767,1.55015
236.872,1.48297
236.977,1.26077
237.082,0.958851
237.187,0.808766
237.292,1.11523
237.397,1.24381
237.502,1.19746
237.607,1.12074
237.712,0.952112
237.817,0.757724
237.922,0.667563
238.027,0.734277
238.132,0.848419
238.237,1.07546
238.342,1.34337
238.447,1.55491
238.552,1.53491
238.657,1.55022
238.762,1.50554
238.867,1.42263
238.972,1.41782
239.077,1.46923
239.182,1.54269
239.287,1.54909
239.392,1.54747
239.497,1.5569
239.602,1.5582
239.707,1.56415
239.812,1.54341
239.917,1.36921
240.022,1.06377
240.127,0.759498
240.232,0.510136
240.337,0.356167
240.442,0.287445
240.547,0.26796
240.652,0.361998
240.757,0.683863
240.862,0.999983
240.967,1.15156
241.072,1.13769
241.177,0.945254
241.282,0.84426
241.387,0.796955
241.492,0.847389
241.597,0.917595
241.702,1.00681
241.807,1.08788
241.912,1.13298
242.017,1.09356
242.122,0.97037
242.227,0.765485
242.332,0.674518
242.437,0.635816
242.542,0.643878
242.647,0.66699
242.752,0.759734
242.857,0.907154
242.962,0.993827
243.067,1.06263
243.172,1.05283
243.277,1.07503
243.382,1.03176
243.487,1.00294
243.592,1.08337
243.697,1.11952
243.802,1.12807
243.907,1.10074
244.012,1.05303
244.117,1.01055
244.222,0.928441
244.327,0.905918
244.432,0.903222
244.537,0.888598
244.642,0.907283
244.747,0.938797
244.852,0.925903
244.957,0.876486
245.062,0.941993
245.167,1.06119
245.272,1.17606
245.377,1.14408
245.482,0.973645
245.587,0.7647
245.692,0.7085
245.797,0.884571
245.902,1.03441
246.007,1.11622
246.112,1.05901
246.217,0.925437
246.322,0.794006
246.427,0.720645
246.532,0.790615
246.637,0.919223
246.742,1.01786
246.847,1.05776
246.952,0.986044
247.057,0.876609
247.162,0.758049
247.267,0.691204
247.372,0.707881
247.477,0.898899
247.582,1.04502
247.687,1.05354
247.792,1.01216
247.897,0.977059
248.002,0.95788
248.107,0.95752
248.212,0.963441
248.317,0.994728
248.422,0.953246
248.527,0.950818
248.632,1.06115
248.737,1.15661
248.842,1.1964
248.947,1.178
249.052,1.09246
249.157,0.981503
249.262,0.877277
249.367,0.902697
249.472,1.02332
249.577,1.06936
249.682,0.997046
249.787,0.940633
249.892,0.986104
249.997,1.02641
250.102,1.0199
250.207,0.999542
250.312,0.999022
250.417,1.0009
250.522,0.990859
250.627,0.992417
250.732,1.08318
250.837,1.12886
250.942,1.11237
251.047,1.14585
251.152,1.18908
251.257,1.24236
251.362,1.31766
251.467,1.24926
251.572,1.15127
251.677,1.08884
251.782,1.05192
251.887,1.00648
251.992,0.963714
252.097,0.979556
252.202,1.02137
252.307,1.07341
252.412,1.06997
252.517,1.09284
252.622,1.1273
252.727,1.11418
252.832,1.09315
252.937,1.08086
253.042,1.09192
253.147,1.08266
253.252,1.11683
253.357,1.17055
253.462,1.17057
253.567,1.14816
253.672,1.11425
253.777,1.11171
253.882,1.15495
253.987,1.1878
254.092,1.20172
254.197,1.18975
254.302,1.17005
254.407,1.1459
254.512,1.15569
254.617,1.1747
254.722,1.16895
254.827,1.12923
254.932,1.06491
255.037,1.05123
255.142,1.05041
255.247,1.07165
255.352,1.03325
255.457,1.02738
255.562,1.08062
255.667,1.1055
255.772,1.10266
255.877,1.13871
255.982,1.1606
256.087,1.17789
256.192,1.19115
256.297,1.21504
256.402,1.25209
256.507,1.2324
256.612,1.18897
256.717,1.14071
256.822,1.09463
256.927,1.10659
257.032,1.0999
257.137,1.06591
257.242,1.03521
257.347,1.03724
257.452,1.07881
257.557,1.08669
257.662,1.10455
257.767,1.12363
257.872,1.14689
257.977,1.1758
258.082,1.22619
258.187,1.22194
258.292,1.24107
258.397,1.22181
258.502,1.21826
258.607,1.20335
258.712,1.21964
258.817,1.24305
258.922,1.23079
259.027,1.22646
259.132,1.24885
259.237,1.24598
259.342,1.2345
259.447,1.2226
259.552,1.18967
259.657,1.14196
259.762,1.10922
259.867,1.13787
259.972,1.18637
260.077,1.22331
260.182,1.21452
260.287,1.21122
260.392,1.22883
260.497,1.23238
260.602,1.24063
260.707,1.25082
260.812,1.25017
260.917,1.26723
261.022,1.27208
261.127,1.26093
261.232,1.26022
261.337,1.27062
261.442,1.26767
261.547,1.24826
261.652,1.22321
261.757,1.24078
261.862,1.24183
261.967,1.24013
262.072,1.23787
262.177,1.23605
262.282,1.2528
262.387,1.30463
262.492,1.38527
262.597,1.46384
262.702,1.53007
262.807,1.55669
262.912,1.20367
263.017,0.729036
263.122,0.459116
263.227,0.343354
263.332,0.356503
263.437,0.466015
263.542,0.720818
263.647,1.03865
263.752,1.15169
263.857,1.10233
263.962,0.941304
264.067,0.822027
264.172,0.833779
264.277,0.92833
264.382,1.05051
264.487,1.1794
264.592,1.21532
264.697,1.15857
264.802,1.18187
264.907,1.33347
265.012,1.36966
265.117,1.09408
265.222,0.786036
265.327,0.618588
265.432,0.611549
265.537,0.753912
265.642,0.981321
265.747,1.06094
265.852,1.02226
265.957,0.981067
266.062,0.98494
266.167,1.0178
266.272,1.01794
266.377,0.986154
266.482,0.954607
266.587,0.942122
266.692,0.976824
266.797,1.01835
266.902,1.0665
267.007,1.15943
267.112,1.36389
267.217,1.4875
267.322,1.18838
267.427,0.831633
267.532,0.630928
267.637,0.58161
267.742,0.612049
267.847,0.654921
267.952,0.697372
268.057,0.883261
268.162,1.06404
268.267,1.11325
268.372,1.1159
268.477,1.12189
268.582,1.08083
268.687,1.04119
268.792,1.01662
268.897,1.02366
269.002,1.08048
269.107,1.18136
269.212,1.14072
269.317,0.933746
269.422,0.734679
269.527,0.646809
269.632,0.742438
269.737,0.777723
269.842,0.799356
269.947,0.781926
270.052,0.779916
270.157,0.864689
270.262,1.0118
270.367,1.14798
270.472,1.23803
270.577,1.21813
270.682,1.1688
270.787,1.12858
270.892,1.05178
270.997,0.959288
271.102,0.997587
271.207,1.06731
271.312,1.11735
271.417,1.2257
271.522,1.31949
271.627,1.36151
271.732,1.37346
271.837,1.31405
271.942,1.23068
272.047,1.15853
272.152,1.15846
272.257,1.21827
272.362,1.29884
272.467,1.50038
272.572,1.54618
272.677,1.24507
272.782,0.87081
272.887,0.703811
272.992,0.666837
273.097,0.667777
273.202,0.697433
273.307,0.857224
273.412,1.25502
273.517,1.44579
273.622,1.35513
273.727,1.18635
273.832,1.14508
273.937,1.06928
274.042,1.02455
274.147,1.01127
274.252,0.992162
274.357,0.996961
274.462,1.02502
274.567,1.1281
274.672,1.1154
274.777,1.05516
274.882,1.07276
274.987,1.18922
275.092,1.32723
275.197,1.45021
275.302,1.53106
275.407,1.50501
275.512,1.43979
275.617,1.37196
275.722,1.33583
275.827,1.35315
275.932,1.40194
276.037,1.42638
276.142,1.42733
276.247,1.41418
276.352,1.35243
276.457,1.26836
276.562,1.20912
276.667,1.23559
276.772,1.40062
276.877,1.54368
276.982,1.40735
277.087,1.11193
277.192,0.927648
277.297,0.865586
277.402,0.806061
277.507,0.770782
277.612,0.800925
277.717,0.892758
277.822,1.03159
277.927,1.17675
278.032,1.25559
278.137,1.26297
278.242,1.22215
278.347,1.16439
278.452,1.09015
278.557,1.03937
278.662,1.00935
278.767,0.984294
278.872,0.959836
278.977,0.942129
279.082,0.950574
279.187,0.932735
279.292,0.882718
279.397,0.996682
279.502,1.16824
279.607,1.35729
279.712,1.48099
279.817,1.41227
279.922,1.36866
280.027,1.35391
280.132,1.36776
280.237,1.41229
280.342,1.46274
280.447,1.48098
280.552,1.47424
280.657,1.46011
280.762,1.40687
280.867,1.32871
280.972,1.30289
281.077,1.27583
281.182,1.21674
281.287,1.15172
281.392,1.15535
281.497,1.16979
281.602,1.23908
281.707,1.35004
281.812,1.39942
281.917,1.38609
282.022,1.36405
282.127,1.30975
282.232,1.26755
282.337,1.28574
282.442,1.322
282.547,1.35826
282.652,1.49421
282.757,1.55666
282.862,1.32644
282.967,1.02678
283.072,0.841332
283.177,0.704081
283.282,0.653541
283.387,0.708383
283.492,0.927805
283.597,1.19727
283.702,1.2102
283.807,1.14863
283.912,1.22754
284.017,1.39083
284.122,1.26934
284.227,0.926144
284.332,0.646941
284.437,0.505426
284.542,0.468753
284.647,0.493843
284.752,0.541331
284.857,0.577873
284.962,0.658524
285.067,0.823546
285.172,0.853644
285.277,0.823738
285.382,0.754079
285.487,0.638829
285.592,0.504697
285.697,0.391921
285.802,0.347975
285.907,0.3523
286.012,0.410199
286.117,0.571308
286.222,0.788476
286.327,0.888482
286.432,0.821328
286.537,0.561239
286.642,0.255479
286.747,0.076692
286.852,0.0993409
286.957,0.323296
287.062,0.827029
287.167,1.39266
287.272,1.54402
287.377,1.38589
287.482,1.08487
287.587,0.713664
287.692,0.472178
287.797,0.428111
287.902,0.590412
288.007,0.967041
288.112,1.31551
288.217,1.51753
289.934,-1.03563
290.039,-0.637899
290.144,-0.143752
290.249,-0.0479333
290.354,0.0206246
290.459,0.0831832
290.564,0.133971
290.669,0.167122
290.774,0.179038
290.879,0.170875
290.984,0.177074
291.089,0.163855
291.194,0.161745
291.299,0.159419
291.404,0.172126
291.509,0.172237
291.614,0.167702
291.719,0.166509
291.824,0.16733
291.929,0.172957
292.034,0.171935
292.139,0.163539
292.244,0.149768
292.349,0.155192
292.454,0.146745
292.559,0.14305
292.664,0.129584
292.769,0.121634
292.874,0.126065
292.979,0.128001
293.084,0.116839
293.189,0.11824
293.294,0.113145
293.399,0.107317
293.504,0.0973934
293.609,0.0954322
293.714,0.0990028
293.819,0.0930197
293.924,0.0846839
294.029,0.0762653
294.134,0.0649844
294.239,0.0645819
294.344,0.058557
294.449,0.0493357
294.554,0.0408808
294.659,0.0259237
294.764,0.0186273
294.869,0.0203388
294.974,0.0153003
295.079,0.0015223
295.184,-0.0226572
295.289,-0.0399358
295.394,-0.0483108
295.499,-0.0570165
295.604,-0.068458
295.709,-0.0774426
295.814,-0.0862906
295.919,-0.0927969
296.024,-0.11295
296.129,-0.133216
296.234,-0.139846
296.339,-0.153575
296.444,-0.161881
296.549,-0.160703
296.654,-0.1619
296.759,-0.164778
296.864,-0.157845
296.969,-0.139346
297.074,-0.119043
297.179,-0.101176
297.284,-0.0895612
297.389,-0.0779001
297.494,-0.0559558
297.599,-0.0360152
297.704,-0.0204864
297.809,-0.0190455
297.914,0.00553024
298.019,0.0116094
298.124,0.00912893
298.229,0.0331854
298.334,0.0444773
298.439,0.045471
298.544,0.0570704
298.649,0.0682904
298.754,0.0641295
298.859,0.0782732
298.964,0.0910505
299.069,0.0951769
299.174,0.0977789
299.279,0.0929692
299.384,0.0931573
299.489,0.0970603
299.594,0.0956823
299.699,0.0992465
299.804,0.0943046
299.909,0.0943787
300.014,0.0929393
300.119,0.103461
300.224,0.0995353
300.329,0.104387
300.434,0.0981659
300.539,0.0975533
300.644,0.0965772
300.749,0.0894512
300.854,0.0865874
300.959,0.088113
301.064,0.0838706
301.169,0.095813
301.274,0.0919127
301.379,0.0866344
301.484,0.0864573
301.589,0.0833303
301.694,0.0820169
301.799,0.0845304
301.904,0.0893031
302.009,0.0863773
302.114,0.0823325
302.219,0.081431
302.324,0.0763328
302.429,0.0766252
302.534,0.0746374
302.639,0.0700209
302.744,0.0680692
302.849,0.0739225
302.954,0.0713395
303.059,0.0720391
303.164,0.0744746
303.269,0.0746864
303.374,0.0765716
303.479,0.0620002
303.584,0.0633093
303.689,0.0741833
303.794,0.0728134
303.899,0.0670862
304.004,0.0630038
304.109,0.0616689
304.214,0.0567935
304.319,0.0548947
304.424,0.051037
304.529,0.0542603
304.634,0.0512879
304.739,0.0527691
304.844,0.0532097
304.949,0.0531392
305.054,0.0551772
305.159,0.0537561
305.264,0.0493035
305.369,0.0483316
305.474,0.0509045
305.579,0.0445497
305.684,0.0226058
305.789,0.0305952
305.894,0.0424787
305.999,0.0372872
306.104,0.035628
306.209,0.0284847
306.314,0.0224172
306.419,0.0156745
306.524,0.0130436
306.629,0.0094713
306.734,0.00505817
306.839,0.011659
306.944,0.0129935
307.049,0.0168532
307.154,0.0167546
307.259,-nan
