#time, GyrX[]
23.3661,-0.00431281
23.3859,0.00670246
23.4059,-0.00309149
23.4259,-0.0125162
23.4458,-0.00910027
23.4658,-0.00127534
23.4858,-0.0040689
23.5059,-0.00240708
23.526,0.00357552
23.5459,0.000462054
23.5661,-0.00518209
23.5857,-0.0127317
23.606,-0.000304794
23.6258,-0.00354842
23.6458,-0.00608611
23.6658,-0.0127901
23.6858,0.00196324
23.7057,-0.00961256
23.7259,-0.00548271
23.7458,-0.00029597
23.7661,-0.00643401
23.7858,-0.00487437
23.8057,-0.00282831
23.8259,-0.0100884
23.8457,-0.0025906
23.8658,-0.0040966
23.8858,-0.00850067
23.9058,0.00131433
23.9259,0.000163494
23.9458,0.00598064
23.9661,0.00927055
23.9858,0.00954967
24.0057,-0.00126294
24.026,0.00288985
24.0458,-8.8891e-05
24.0658,-0.000523139
24.0857,-0.00275307
24.1057,-0.00205031
24.126,-0.00106074
24.1458,-0.00201465
24.166,-0.0017272
24.1857,-0.00115365
24.2057,-0.00107323
24.2258,-0.000848279
24.2459,0.000903802
24.2658,-0.00125442
24.2857,0.000413963
24.3058,0.0020972
24.3258,-0.00650118
24.3457,-0.00144749
24.3661,-0.00122595
24.3858,-0.00440308
24.4058,-0.00262684
24.4257,-0.00448687
24.4459,-0.00496489
24.4658,-0.00441042
24.4857,-0.00133728
24.5057,-0.000432605
24.5258,-0.000702089
24.5459,-0.00450377
24.5659,-0.00556099
24.5858,-0.00542341
24.6058,-0.00568809
24.6258,0.000337332
24.646,-0.00223401
24.6658,0.00113343
24.6858,0.00317857
24.7058,-0.00180884
24.7258,-0.00726485
24.7459,-0.00517486
24.766,-0.000313395
24.7856,-0.00877942
24.8058,-0.0189858
24.8257,-0.0194314
24.8458,-0.0173657
24.8659,-0.00848656
24.8857,0.00181347
24.9058,-0.00494121
24.9257,0.00176037
24.946,0.00454779
24.966,0.00521884
24.9859,-0.00325789
25.0058,-0.00392275
25.0257,-0.0218252
25.046,-0.0100498
25.0658,0.010787
25.0858,0.0101644
25.1058,0.00238799
25.1257,0.00534525
25.1459,0.0101992
25.166,0.00679676
25.1857,0.00450079
25.2057,-0.00345229
25.2257,-0.00107352
25.2459,-0.000212983
25.2658,-0.00147721
25.2857,0.00562785
25.3059,0.0100674
25.3258,0.0127254
25.3458,-0.00277737
25.3659,0.000819248
25.3858,-0.00423508
25.4057,-0.00511814
25.4259,0.00842173
25.4458,-0.00199282
25.4657,0.0020728
25.4858,0.00440999
25.5059,0.0170541
25.5259,0.00944795
25.5459,-0.00407706
25.5662,0.00833292
25.5861,-0.00514193
25.6058,-0.0115861
25.6258,-0.00413403
25.6459,0.0095596
25.6659,-0.00280762
25.6859,-0.00608445
25.7058,0.000253953
25.7258,-0.00341488
25.7458,-0.00544164
25.7662,-0.00724878
25.7858,0.00658858
25.8057,-0.000987919
25.8257,-0.00590552
25.8456,0.0075637
25.8659,0.0028232
25.8858,-0.00309358
25.9058,-0.00459402
25.9258,-0.00822767
25.9458,-0.013854
25.9663,-0.00108385
25.9857,0.00637022
26.0058,0.00119311
26.0258,0.0017105
26.0458,-0.00158047
26.0659,0.00922881
26.0858,0.00601233
26.1057,0.00639172
26.1258,0.00175579
26.1458,-0.00234993
26.1662,-0.00301762
26.1857,0.0017901
26.2058,0.00749245
26.2257,0.00353162
26.2458,0.00599579
26.266,0.0106073
26.2858,0.00523515
26.3059,0.00401807
26.3258,0.00583699
26.3458,0.0153431
26.3662,0.0200055
26.3859,0.00797666
26.4057,0.0041637
26.4257,-0.00192725
26.4458,-0.00541523
26.4658,0.0126668
26.4857,0.0271454
26.5058,0.039249
26.5257,0.0390577
26.5458,0.0226322
26.566,0.0308486
26.5862,0.0231118
26.6059,0.0109778
26.6258,0.0107519
26.6458,0.0145476
26.6659,0.00418012
26.6857,0.00810563
26.7058,0.00976423
26.7257,-0.00898148
26.7458,0.00672231
26.766,0.00581533
26.7861,-0.0119183
26.8058,-0.017019
26.8257,0.00853113
26.8457,-0.0243235
26.8658,-0.0486737
26.8859,0.0405211
26.9058,0.00178522
26.9258,0.00577981
26.9459,-0.00761397
26.9659,-0.00280021
26.9862,0.00536223
27.0059,0.0163436
27.0258,0.0084994
27.0458,0.000348386
27.0659,0.00890215
27.086,0.00429578
27.1057,0.00531658
27.1258,0.0180784
27.1458,0.0191177
27.1661,-0.000958992
27.1861,-0.015739
27.2058,-0.0141123
27.2258,-0.0314799
27.2457,-0.0247821
27.2658,0.00820277
27.2859,0.0161044
27.3058,0.00468232
27.3257,0.0189242
27.3458,0.035488
27.3659,0.0717963
27.386,0.107058
27.4058,0.14907
27.4258,0.160212
27.4457,0.152395
27.4658,0.0975984
27.4858,0.0533587
27.5057,-0.0188903
27.5258,-0.0471327
27.5458,-0.043317
27.566,-0.0512993
27.5859,-0.0523339
27.6058,-0.0478711
27.6259,-0.0554794
27.6459,-0.0666645
27.6658,-0.0617047
27.6859,-0.0199072
27.7058,-0.00788298
27.7259,-0.0074937
27.7458,-0.0138177
27.766,-0.00729839
27.786,0.0159498
27.806,0.0186246
27.8258,0.00430305
27.8457,0.00752718
27.8657,0.0214392
27.8857,0.00718083
27.9058,0.0217282
27.9257,0.0699758
27.9459,0.104169
27.966,0.105119
27.9857,0.0933309
28.0059,0.0597154
28.0258,0.0718672
28.0458,0.0959448
28.0658,0.0977998
28.0858,0.0946458
28.1058,0.0802159
28.1258,0.0712712
28.1457,0.059252
28.1661,0.0420521
28.1857,0.0643659
28.2059,0.0797486
28.2257,0.0817199
28.2458,0.0709402
28.2657,0.0776523
28.2858,0.0757761
28.3058,0.0830684
28.3258,0.0763615
28.3458,0.0529113
28.366,0.0164585
28.3859,-0.0183659
28.406,-0.0195898
28.4257,-0.0175283
28.4459,-0.028921
28.4659,-0.048632
28.4858,-0.0471538
28.5058,-0.0190761
28.5257,0.0289887
28.5459,0.0103816
28.5658,-0.0234596
28.5858,-0.0319192
28.6058,-0.0360645
28.6257,-0.0183551
28.6459,-0.0375526
28.6658,-0.0274167
28.6858,-0.0278779
28.7058,-0.0128704
28.7258,-0.00148507
28.7459,-0.0158177
28.7659,-0.0412575
28.7858,-0.0390014
28.8058,-0.0329823
28.826,-0.0535795
28.8458,-0.0523168
28.8658,-0.0303209
28.8858,-0.0163828
28.9058,-0.0143075
28.9259,-0.0208267
28.946,-0.0158498
28.9658,0.00641521
28.9858,0.00626485
29.0057,-0.0119614
29.0259,-0.0282394
29.0459,-0.0220761
29.066,-0.00676959
29.0858,0.0156959
29.1058,0.00847995
29.1259,0.0019946
29.1461,-0.0181513
29.1659,-0.0314723
29.1859,-0.0305428
29.2057,-0.0237513
29.2259,-0.0266585
29.2459,-0.0224099
29.2659,-0.00732972
29.286,0.00699608
29.3057,-0.00282171
29.326,-0.0139546
29.3459,-0.0196943
29.3657,-0.0105605
29.3858,0.0043863
29.4058,0.019304
29.4259,0.0179315
29.4458,0.00323259
29.4658,-0.00295317
29.4858,-0.0186292
29.5058,-0.00952553
29.526,0.0014201
29.5461,0.00704215
29.5659,0.00609071
29.5857,-0.0276773
29.6058,-0.0381772
29.6258,-0.012743
29.6459,0.0151797
29.6658,0.0356263
29.6858,0.0376821
29.7058,0.0391401
29.7258,0.0319829
29.7463,0.0186136
29.7658,0.00364063
29.7858,-0.00461596
29.8058,-0.00107901
29.8259,0.00606983
29.846,0.0217419
29.8658,0.0303339
29.8858,0.0264123
29.9058,0.00513264
29.9259,-0.00160713
29.9461,0.0053977
29.9659,-0.0069923
29.9856,-0.0146364
30.0058,-0.0272955
30.0256,-0.0197125
30.0459,-0.00318661
30.0659,-0.00726608
30.0858,-0.0145953
30.1059,-0.0196303
30.1257,-0.0149987
30.1462,-0.0011125
30.166,0.0102231
30.1858,0.00917251
30.2058,0.0034192
30.2258,-0.0048015
30.246,0.000113774
30.2658,-0.0103649
30.2857,-0.0213818
30.3058,-0.0253795
30.3257,-0.0304721
30.346,-0.0367497
30.3661,-0.0397175
30.3858,-0.0239922
30.4059,0.00311389
30.4257,0.0163177
30.446,0.0280986
30.4658,0.037063
30.4858,0.00306556
30.5058,-0.00265035
30.5258,0.00526962
30.5461,0.00504817
30.5663,0.00740902
30.5859,0.0164698
30.6059,0.0189801
30.6256,0.0328173
30.6459,0.0505185
30.6658,0.0389925
30.6858,0.0300216
30.7058,0.0184659
30.7257,0.0256261
30.7458,0.0316971
30.766,0.025236
30.7858,0.01201
30.8057,-0.0195569
30.8258,-0.0359438
30.8458,-0.0624706
30.8658,-0.0320114
30.8858,0.0369591
30.9058,0.0665593
30.9257,0.0546041
30.9458,0.0319663
30.966,0.0236784
30.9858,0.0197022
31.0058,0.0705587
31.0257,0.112212
31.0458,0.0188737
31.0659,-0.0143855
31.0858,-0.0113149
31.1058,0.00302368
31.1258,0.0152447
31.1458,0.0063901
31.1662,-0.00797789
31.1858,-0.0247087
31.2057,-0.0331999
31.2258,-0.0305431
31.2458,-0.0194636
31.2659,-0.00957199
31.2859,-0.00393484
31.3058,-0.0203733
31.3258,-0.0310418
31.3456,-0.041134
31.3662,-0.0268494
31.3858,-0.0111317
31.4057,-0.0194451
31.426,-0.0350196
31.4457,-0.0474396
31.466,-0.0706275
31.4857,-0.105589
31.5058,-0.162257
31.5258,-0.170508
31.5458,-0.131753
31.5662,-0.0712699
31.5858,-0.0274516
31.6057,0.0340741
31.6258,0.00422492
31.6459,-0.0310126
31.6659,-0.00892611
31.6857,0.0320725
31.7058,-0.000673526
31.7258,-0.0503702
31.7458,-0.0849622
31.7659,-0.0931194
31.7859,-0.0853753
31.8058,-0.0454375
31.8257,-0.0120727
31.8458,0.0073838
31.8659,-0.00557847
31.8858,-0.0250563
31.9058,-0.0270938
31.9258,-0.0280071
31.9459,-0.0204543
31.966,-0.0227768
31.986,-0.0262529
32.0056,-0.0273996
32.0258,-0.0216718
32.0459,-0.00781874
32.0659,0.00296452
32.0861,-0.00687441
32.1058,-0.0130423
32.1257,0.00805803
32.1459,0.0330834
32.1658,0.0406043
32.1862,0.015757
32.2058,-0.0344595
32.2258,-0.0772804
32.2457,-0.0906466
32.2658,-0.0704177
32.286,-0.0241314
32.3059,0.0336243
32.3257,0.0452685
32.3457,0.024337
32.3658,-0.000384736
32.3862,-0.00529338
32.4058,-0.012483
32.4258,-0.0139552
32.4458,-0.00789423
32.4658,-0.00760818
32.4859,-0.00177176
32.5057,0.00123902
32.5258,-0.0117655
32.5459,-0.028027
32.5658,-0.0301224
32.5862,-0.0259177
32.6058,-0.014038
32.6258,-0.0122463
32.6459,-0.0187947
32.6659,-0.0176109
32.6859,-0.0122948
32.7059,0.00196708
32.7259,0.0112842
32.7457,0.0140903
32.7659,0.00540941
32.7861,-0.0121738
32.8059,-0.0171788
32.8258,-0.00114521
32.8458,0.00352976
32.8658,0.00791255
32.8858,-0.0059092
32.9057,-0.000260217
32.926,0.000417383
32.9458,-0.00249169
32.966,-0.000702079
32.9859,-0.000691255
33.0059,0.00271157
33.0257,0.00454038
33.0458,0.001554
33.0659,-0.00198846
33.0858,0.00160976
33.1059,0.00117249
33.1258,-0.00145593
33.1459,0.00433473
33.1658,-0.00114773
33.1858,-0.000488015
33.2061,-0.00193821
33.2258,0.0014735
33.2457,0.00120272
33.2658,-0.00299552
33.2858,0.00473479
33.306,0.000333638
33.3258,0.000568767
33.3457,0.00143533
33.366,-0.00281992
33.3858,0.000487025
33.4061,0.00614933
33.4258,-0.00244876
33.4457,-0.00346766
33.4659,-0.000741272
33.4858,0.00227062
33.506,0.000905812
33.5258,0.00370334
33.5458,0.00212402
33.5661,0.00120174
33.586,0.00147987
33.6061,0.00469146
33.6257,0.006319
33.6458,0.00596564
33.6658,-0.00378556
33.6857,0.00392708
33.706,0.00324076
33.7258,0.00228125
33.7458,0.00354295
33.7659,-0.00177566
33.7861,0.00520849
33.8058,0.000912916
33.8257,0.00290747
33.8458,-0.00217561
33.8659,-0.000458754
33.8858,-0.00135959
33.9059,0.000805522
33.9258,-0.00237604
33.9458,0.00298806
33.966,-0.00121934
33.9859,0.000929448
34.0059,-0.000895648
34.0257,-0.00779116
34.0457,-0.00471056
34.0659,-0.00312838
34.0858,-0.00590109
34.1059,-0.00215317
34.1258,0.00363806
34.1458,0.000654256
34.166,0.00243822
34.1857,0.00343819
34.2058,-0.00442159
34.226,-0.000210004
34.2458,-0.000115366
34.2658,0.00118967
34.2857,-0.00322535
34.3057,0.00283826
34.3259,0.00163541
34.3457,0.00495551
34.366,-0.00195898
34.3857,0.00055688
34.4057,-0.00296548
34.4258,0.000439702
34.4459,0.00559292
34.4657,9.96234e-05
34.4858,-0.000762134
34.5057,-0.00275447
34.5258,-0.00135603
34.5459,-0.00341993
34.566,0.00241524
34.586,0.00304589
34.6057,-0.00151433
34.6258,-0.00232768
34.6457,0.00285786
34.6659,-0.00337892
34.6857,-0.000449664
34.7057,0.00594885
34.7259,0.00351539
34.7458,-0.00360348
34.766,-7.61438e-05
34.7859,0.00244207
34.8056,-0.00437875
34.8259,-0.000314013
34.8458,0.00220528
34.8657,-0.00102751
34.8859,0.00678674
34.9058,0.00204526
34.926,0.000516259
34.9458,-0.00532222
34.966,0.00278853
34.9859,0.00553873
35.0057,-0.000249408
35.0258,-0.00388818
35.0457,-0.00107009
35.0657,-0.00219165
35.086,0.000605887
35.1058,-0.00150536
35.1258,0.00426623
35.1457,0.00101287
35.166,-0.00443389
35.1859,-0.00264546
35.2058,0.00213206
35.2258,0.00454551
35.2458,0.00320192
35.2658,0.000489169
35.2858,-0.000617508
35.3058,0.00455082
35.3258,0.00223555
35.3459,-0.00216244
35.3661,-0.000564982
35.3857,0.00070113
35.4058,-0.00230578
35.4259,-0.00048357
35.4459,-0.000475979
35.4659,0.00137272
35.4858,0.00515037
35.5058,-0.00352445
35.5258,-0.00128426
35.546,0.00322653
35.5662,0.00122433
35.5858,-0.00429118
35.6058,0.00271936
35.6258,-0.00180364
35.6459,-0.00467009
35.6659,0.00655381
35.6857,0.00318683
35.7058,0.0059696
35.7258,-0.00154476
35.7459,-0.000636419
35.766,0.00600865
35.7859,0.002694
35.8058,-0.00271106
35.8258,-0.0018397
35.8458,0.00252212
35.8659,-0.000726357
35.8858,-0.00298833
35.9058,0.00111275
35.9259,0.00117758
35.946,0.000259587
35.9658,-0.000449192
35.9861,-0.00283244
36.0058,-0.00112343
36.0257,-0.00180316
36.0459,-0.00487622
36.0659,0.00162947
36.0858,0.00324507
36.1058,-0.00140275
36.1258,0.00164612
36.1459,-0.000154311
36.1658,0.0010398
36.186,0.00470893
36.2058,9.77486e-05
36.2258,0.00241948
36.2458,0.000126775
36.2658,-0.00169679
36.2858,0.00828023
36.3058,4.4409e-05
36.3258,-0.000689273
36.3459,-0.000598247
36.3661,-0.0019122
36.3859,0.000783622
36.4058,-0.00196514
36.4258,0.00190368
36.4459,-0.00229713
36.4658,0.00315157
36.4858,-0.00258875
36.5058,-0.00381042
36.5258,-0.00105833
36.5458,-0.00400478
36.5661,0.00264225
36.5861,0.00338633
36.6058,0.000714238
36.6258,-0.00233508
36.6457,0.00266961
36.666,-0.00127183
36.6858,0.000302609
36.7058,0.000964575
36.7258,-0.00380142
36.7458,-0.00058418
36.7659,0.00125404
36.7861,-0.00249622
36.8057,6.46213e-05
36.8258,-0.00210122
36.8458,0.000237015
36.8659,0.00179193
36.8857,-0.00112444
36.9059,-0.00647847
36.9259,-0.00231354
36.9458,-9.80639e-05
36.966,0.0014049
36.9861,5.699e-05
37.0057,-0.00326944
37.0257,-0.000816812
37.0458,-0.0045868
37.066,-0.00065172
37.0858,-0.000660995
37.1057,0.00170763
37.1258,-0.00139447
37.1457,0.00101228
37.1659,-0.00235174
37.1861,0.00211828
37.2058,-0.00303638
37.2257,0.00607915
37.2457,4.58703e-05
37.2658,-0.00124064
37.2857,-0.0022248
37.3058,-0.000988906
37.3258,-0.00181055
37.3457,-0.00202414
37.3658,-0.00315924
37.3859,-0.00355613
37.4059,0.0055097
37.4257,-0.00099731
37.4458,0.00489829
37.4658,-9.28061e-05
37.4858,-0.00253006
37.5058,-0.00201366
37.5257,-0.00310325
37.5459,0.00251174
37.5658,0.00204695
37.5861,-0.00161109
37.6061,-0.00214712
37.6258,0.00150181
37.6457,0.00177171
37.6659,-0.0011627
37.6859,-0.00154389
37.7059,-0.00141673
37.7257,-0.00123949
37.7458,0.00481311
37.7658,0.00211144
37.7859,-0.00309971
37.8061,-0.00154866
37.8258,-0.000265684
37.8459,-0.00061725
37.8657,0.000453546
37.8858,-0.000357876
37.9057,0.00256782
37.9258,0.00381947
37.9458,-0.00100229
37.9657,0.00129925
37.986,0.00105498
38.0061,0.00291343
38.0256,0.000272399
38.0458,-0.0017435
38.0659,-0.00154175
38.0859,0.000696329
38.1057,-0.000972477
38.1257,0.000583747
38.1458,0.00245528
38.1657,-0.00207179
38.1859,0.00116326
38.206,0.00275279
38.2257,-0.00147254
38.2459,0.00143105
38.2657,0.00175144
38.2858,-0.00157153
38.3058,0.00538972
38.3258,0.00330345
38.3458,0.00368388
38.3659,0.00354458
38.3858,0.00645839
38.4059,0.000955126
38.4259,0.00107533
38.4458,0.000395654
38.4659,0.00125202
38.4858,0.00146422
38.5058,0.00243996
38.5259,0.000607594
38.5458,-0.00421145
38.5659,-0.00135147
38.5859,-0.00169929
38.6059,0.000478637
38.6261,-0.0090716
38.6458,0.000567967
38.666,-0.0010146
38.6857,0.00171015
38.7058,-0.00300775
38.7258,-0.00518953
38.7457,-0.00513397
38.7658,0.00499786
38.7858,0.00356318
38.8059,0.00289627
38.826,0.00280648
38.8457,-0.00342605
38.8658,0.00503035
38.8858,-0.00400888
38.9058,-0.00553295
38.9258,-0.000373919
38.9458,-0.00111175
38.9658,0.000875976
38.9857,0.00222875
39.0061,-0.00248074
39.0261,-0.000125121
39.0458,0.00281324
39.0659,-0.00296332
39.0859,-0.00132807
39.1059,0.000385
39.1257,0.00331302
39.1459,0.00204908
39.1659,-0.00176748
39.1856,-0.00104857
39.206,-0.00138625
39.226,0.000926691
39.2459,0.0032509
39.2658,-0.000348198
39.2857,0.00380706
39.3059,0.0046884
39.3258,0.00192931
39.3458,-0.00328085
39.3659,-9.83947e-05
39.3858,0.000957105
39.4058,0.000949848
39.426,0.00180627
39.4459,0.00154768
39.4659,-0.0019244
39.4858,0.00484191
39.5058,0.000671383
39.5258,0.00385807
39.5459,0.00032778
39.5658,0.00293991
39.5859,0.00117704
39.6058,0.000620481
39.626,-0.00219935
39.646,0.0029104
39.6658,-0.00273503
39.6858,-0.000437164
39.7058,0.00721124
39.7259,0.00194013
39.7459,-0.00154727
39.7658,-0.00115865
39.7857,-0.000134675
39.8058,0.00166873
39.8259,0.00330197
39.8461,-0.00447533
39.8658,-0.000189313
39.8858,0.00392126
39.9059,-0.000608277
39.9258,0.00406783
39.9459,0.00153215
39.9659,-0.00393188
39.9857,0.00268827
40.0059,-0.000959286
40.026,0.00113399
40.0461,-0.00296528
40.0657,-0.00257146
40.0858,-0.00406969
40.1057,-0.00268225
40.126,0.00324635
40.1457,0.000611502
40.1658,0.00140309
40.1858,-9.89042e-05
40.2058,0.00297446
40.226,0.0029248
40.2459,0.000393648
40.2658,-0.00188819
40.2858,0.0027851
40.3057,-0.00115289
40.3258,-0.00127096
40.3457,-0.00627209
40.3659,0.000756201
40.3858,0.0015591
40.4058,-0.00197681
40.4258,0.00145994
40.4459,0.000863681
40.4659,0.00234112
40.4858,-0.00150105
40.5057,-0.00118626
40.5258,-0.00140493
40.5458,0.00304021
40.566,0.000967824
40.5858,0.000388432
40.6057,-0.000546268
40.6259,0.00116279
40.6461,-0.00241106
40.6659,-0.00154235
40.6859,-0.000634503
40.7059,-0.00187828
40.7257,-0.00251356
40.746,0.00140631
40.7658,0.00386991
40.7857,0.00281763
40.8057,-0.00247045
40.8257,-0.00516589
40.846,-0.00196275
40.8661,-0.00409447
40.8858,0.00053108
40.9058,-0.0048444
40.9257,-0.0021605
40.9459,-0.000380825
40.9658,-0.00107419
40.9859,0.00162943
41.0058,-0.00189723
41.0258,-0.00308923
41.046,-0.00199561
41.0658,-0.00367628
41.0857,0.0004237
41.1058,0.00296322
41.1257,-0.00103363
41.146,-0.00192753
41.1658,0.000874696
41.1857,-0.00314557
41.2059,0.00248294
41.2257,0.00256144
41.2461,0.000659659
41.2661,0.00254738
41.2858,0.00288612
41.3058,0.00485708
41.3257,-0.0032029
41.3459,0.00245598
41.3659,0.00159421
41.3857,0.00115515
41.4058,-0.00426628
41.4259,-0.00527487
41.446,0.00188213
41.4662,-0.000483123
41.4857,0.000822457
41.5058,-0.00532713
41.5257,-0.00506132
41.5458,0.000230846
41.5658,0.000244968
41.5858,0.00222682
41.6059,0.00345155
41.6258,0.000488606
41.6459,0.000482816
41.666,0.00180868
41.6859,-0.0048886
41.7058,0.00226029
41.7258,0.00267873
41.7458,0.00131984
41.7658,0.00137867
41.7857,-0.00113685
41.8057,-0.000665995
41.8257,0.000113054
41.8459,0.00232881
41.8661,6.75768e-05
41.8859,-0.000337779
41.9058,0.00499217
41.9258,0.0024442
41.9457,-3.59809e-05
41.9659,0.000697678
41.9858,0.00278758
42.0058,0.00283505
42.0259,-0.00296348
42.0456,-0.00117251
42.0663,0.000951258
42.086,0.00356765
42.1057,0.00386579
42.1258,0.00123572
42.1457,2.42825e-06
42.1659,-0.00542632
42.1857,-0.00182415
42.2058,-0.000499493
42.2257,0.00012903
42.2458,0.000742315
42.2661,0.00429236
42.2861,0.0009501
42.3058,0.00267241
42.3258,0.0025573
42.3457,0.00122248
42.3659,0.00367553
42.3857,0.00498556
42.4058,0.0052437
42.4257,0.000818943
42.4457,-0.00384495
42.466,-0.00187413
42.4858,0.00230537
42.5057,0.00261254
42.5258,-0.00324573
42.5457,0.0034241
42.566,0.000703564
42.5858,-0.000479691
42.6058,-0.000764068
42.6258,0.00207685
42.6458,0.00084822
42.666,0.00177
42.686,0.0010406
42.706,0.00105661
42.7258,0.00343784
42.7459,-0.000205952
