time;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;Press;Temp;Alt;Lat;Lng;NSats;Spd
174.686800;-5.408783;0.894164;-8.179488;-0.009506;0.089324;0.007204;95823.802400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111813
174.706800;-5.169005;0.835206;-7.907515;-0.007024;0.067626;-0.002335;95825.562400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111816
174.726800;-5.239721;0.848181;-8.064120;-0.017735;0.040664;-0.006678;95827.322400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111820
174.746800;-5.284485;0.862852;-8.263878;-0.041654;0.023063;-0.007700;95829.082400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111824
174.766800;-5.425633;0.837965;-8.389347;-0.053437;0.020172;-0.008682;95828.763400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111827
174.786800;-5.462132;0.838717;-8.106548;-0.055551;0.030418;-0.000224;95828.423400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111831
174.806800;-5.268232;0.937935;-8.072354;-0.049275;0.024767;0.003334;95828.083400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111834
174.826800;-5.329184;0.930446;-7.987385;-0.045408;-0.005465;-0.000304;95827.743400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111838
174.846800;-5.353451;1.163267;-7.911389;-0.059212;-0.005480;0.003038;95827.403400;0.450000;5.520000;48.066500;11.644500;10.000000;0.111842
174.866800;-5.130356;0.883458;-7.882554;-0.064223;-0.002433;0.005614;95827.637600;0.450000;5.520000;48.066500;11.644500;10.000000;0.111845
174.886800;-5.387965;0.882330;-7.866371;-0.043051;-0.013052;0.001105;95827.877600;0.450000;5.520000;48.066500;11.644500;10.000000;0.111849
174.906800;-5.419953;1.018138;-8.259794;-0.010667;-0.001598;-0.000642;95828.117600;0.450000;5.520000;48.066500;11.644500;10.000000;0.111853
174.926800;-5.441109;0.935403;-8.064533;-0.002666;0.023987;-0.009602;95828.357600;0.450000;5.520000;48.066500;11.644500;10.000000;0.111856
174.946800;-5.386553;1.106028;-8.086052;-0.004522;0.035436;-0.002163;95828.597600;0.450000;5.520000;48.066500;11.644500;10.000000;0.111860
174.966800;-5.317445;0.977626;-8.110210;0.000029;0.060855;0.003515;95828.105000;0.450000;5.520000;48.066500;11.644500;10.000000;0.111864
174.986800;-5.184144;0.657415;-8.101221;0.019881;0.078949;-0.006402;95827.605000;0.450000;5.520000;48.066500;11.644500;10.000000;0.111867
175.006800;-5.131894;0.851125;-7.837483;0.039634;0.109249;-0.015637;95827.105000;0.450000;5.520000;48.066500;11.644500;10.000000;0.111871
175.026800;-5.288800;1.026776;-7.682241;0.050188;0.102090;-0.022301;95826.605000;0.450000;5.520000;48.066500;11.644500;10.000000;0.111875
175.046800;-5.369263;1.086673;-7.705757;0.044558;0.074513;-0.028623;95826.105000;0.450000;5.520000;48.066500;11.644500;10.000000;0.111878
175.066800;-5.514828;0.929598;-8.112910;0.043410;0.070741;-0.032261;95825.139406;0.450000;5.520000;48.066500;11.644500;10.000000;0.111882
175.086800;-5.609499;1.019694;-8.481825;0.058814;0.075395;-0.012587;95824.169109;0.450000;5.520000;48.066500;11.644500;10.000000;0.111886
175.106800;-5.277315;1.241093;-8.087698;0.056364;0.103941;0.005245;95823.198812;0.450000;5.520000;48.066500;11.644500;10.000000;0.111889
175.126800;-5.230083;1.161615;-7.990472;0.051230;0.088670;0.003605;95822.228515;0.450000;5.520000;48.066500;11.644500;10.000000;0.111893
175.146800;-5.132135;0.936853;-7.958424;0.027365;0.081041;-0.002889;95821.258218;0.450000;5.520000;48.066500;11.644500;10.000000;0.111897
175.166800;-5.292831;0.542140;-7.774988;0.005713;0.062883;-0.008397;95821.181200;0.450000;5.520000;48.066500;11.644500;10.000000;0.111900
175.186800;-5.605514;0.733495;-8.152905;0.004620;-0.003169;-0.030985;95821.161200;0.450000;5.520000;48.066500;11.644500;10.000000;0.111904
175.206800;-5.688074;0.908163;-8.142851;-0.014556;-0.007054;-0.013591;95821.141200;0.450000;5.520000;48.066500;11.644500;10.000000;0.111907
175.226800;-5.463912;0.935255;-8.224365;-0.034686;0.011200;0.001495;95821.121200;0.450000;5.520000;48.066500;11.644500;10.000000;0.111911
175.246800;-5.194509;0.879326;-8.084610;-0.034862;0.010167;0.000445;95821.101200;0.450000;5.520000;48.066500;11.644500;10.000000;0.111915
175.266800;-5.163783;0.999708;-8.113296;-0.017274;0.007476;-0.008090;95824.220800;0.450000;5.520000;48.066500;11.644500;10.000000;0.111918
175.286800;-5.596417;1.066022;-8.192493;-0.036548;0.004360;-0.008191;95827.540800;0.450000;5.520000;48.066500;11.644500;10.000000;0.111922
175.306800;-5.618372;0.911709;-7.773837;-0.051053;0.032410;0.001980;95830.860800;0.450000;5.520000;48.066500;11.644500;10.000000;0.111926
175.326800;-5.377505;0.716166;-7.790400;-0.037451;0.012790;0.009784;95834.180800;0.450000;5.520000;48.066500;11.644500;10.000000;0.111929
175.346800;-5.528718;0.721978;-7.839377;-0.004035;0.005598;-0.016390;95837.500800;0.450000;5.520000;48.066500;11.644500;10.000000;0.111933
175.366800;-5.510244;1.027329;-7.887409;0.012677;0.012505;-0.020286;95835.649091;0.450000;5.520000;48.066500;11.644500;10.000000;0.111937
175.386800;-5.365934;1.172821;-7.861487;0.021581;0.019228;-0.006808;95833.467273;0.450000;5.520000;48.066500;11.644500;10.000000;0.111940
175.406800;-5.407620;0.981786;-7.874872;0.016479;0.030091;-0.006603;95831.285455;0.450000;5.520000;48.066500;11.644500;10.000000;0.111944
175.426800;-5.439363;0.669236;-8.073415;0.014817;0.037886;-0.006523;95829.103636;0.450000;5.520000;48.066500;11.644500;10.000000;0.111948
175.446800;-5.625869;1.001651;-8.203872;0.027551;0.062477;-0.015207;95826.921818;0.450000;5.520000;48.066500;11.644500;10.000000;0.111951
175.466800;-5.706950;1.203614;-8.201774;0.035237;0.086173;0.003309;95827.703762;0.450000;5.520000;48.066500;11.644500;10.000000;0.111955
175.486800;-5.287805;1.032186;-7.987658;0.041313;0.114162;0.016075;95828.515644;0.450000;5.520000;48.066500;11.644500;10.000000;0.111959
175.506800;-5.221939;0.678336;-7.779353;0.048190;0.092657;0.006889;95829.327525;0.450000;5.520000;48.066500;11.644500;10.000000;0.111962
175.526800;-5.411014;0.710859;-7.827740;0.052096;0.087545;-0.008225;95830.139406;0.450000;5.520000;48.066500;11.644500;10.000000;0.111966
175.546800;-5.749104;0.988347;-7.951762;0.049369;0.072017;-0.013383;95830.951287;0.450000;5.520000;48.066500;11.644500;10.000000;0.111969
175.566800;-5.652576;0.982369;-8.128183;0.055578;0.076314;0.004275;95828.360404;0.450000;5.520000;48.066500;11.644500;10.000000;0.111973
175.586800;-5.270926;0.731388;-8.347797;0.064134;0.094168;0.011698;95825.552323;0.450000;5.520000;48.066500;11.644500;10.000000;0.111977
175.606800;-5.116031;0.648501;-7.989039;0.059403;0.108397;-0.005256;95822.744242;0.450000;5.520000;48.066500;11.644500;10.000000;0.111980
175.626800;-5.308802;0.602140;-7.924505;0.041377;0.091928;-0.034525;95819.936162;0.450000;5.520000;48.066500;11.644500;10.000000;0.111984
175.646800;-5.569259;0.725757;-7.734810;-0.000260;0.099806;-0.041580;95817.128081;0.450000;5.520000;48.066500;11.644500;10.000000;0.111988
175.666800;-5.373187;1.028514;-7.626851;0.014157;0.039216;-0.035086;95818.452673;0.450000;5.520000;48.066500;11.644500;10.000000;0.111991
175.686800;-5.256132;0.967476;-8.470794;0.038467;0.019456;-0.045032;95819.819010;0.450000;5.520000;48.066500;11.644500;10.000000;0.111995
175.706800;-5.434338;0.935252;-8.185161;0.026482;0.066117;-0.050363;95821.185347;0.450000;5.520000;48.066500;11.644500;10.000000;0.111999
175.726800;-5.365860;1.291449;-7.804337;0.021887;0.076410;-0.037440;95822.551683;0.450000;5.520000;48.066500;11.644500;10.000000;0.112002
175.746800;-5.202642;1.165697;-8.165454;0.014713;0.052931;-0.017995;95823.918020;0.450000;5.520000;48.066500;11.644500;10.000000;0.112006
175.766800;-5.310645;0.829418;-8.329944;-0.000810;0.061956;-0.020827;95822.872000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112010
175.786800;-5.568112;0.797387;-8.274402;-0.005796;0.073430;-0.022818;95821.672000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112013
175.806800;-5.752417;0.561550;-7.864964;-0.009481;0.056481;-0.019313;95820.472000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112017
175.826800;-5.693177;0.771245;-8.000886;-0.020199;0.021292;-0.012134;95819.272000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112021
175.846800;-5.426686;0.702896;-8.114309;-0.043623;0.035103;-0.002069;95818.072000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112024
175.866800;-5.415427;0.734141;-7.998066;-0.044931;0.039404;-0.003438;95818.569697;0.450000;5.520000;48.066500;11.644500;10.000000;0.112028
175.886800;-5.476076;0.828419;-7.832857;-0.025896;0.054115;-0.008085;95819.175758;0.450000;5.520000;48.066500;11.644500;10.000000;0.112032
175.906800;-5.532556;0.957340;-7.831299;0.003801;0.080936;-0.023694;95819.781818;0.450000;5.520000;48.066500;11.644500;10.000000;0.112035
175.926800;-5.558414;0.936704;-8.051219;0.031877;0.074485;-0.015883;95820.387879;0.450000;5.520000;48.066500;11.644500;10.000000;0.112039
175.946800;-5.524446;1.042568;-7.949163;0.034656;0.112102;-0.005645;95820.993939;0.450000;5.520000;48.066500;11.644500;10.000000;0.112042
175.966800;-5.436801;1.057227;-7.959170;0.056107;0.122120;0.012572;95821.138600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112046
175.986800;-5.305735;0.910039;-8.127191;0.070366;0.123051;0.009590;95821.278600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112050
176.006800;-5.484601;0.846453;-7.900715;0.068638;0.136236;0.006143;95821.418600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112053
176.026800;-5.634751;0.808970;-7.930556;0.054451;0.115946;0.009430;95821.558600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112057
176.046800;-5.463911;0.779278;-7.889478;0.029588;0.085368;0.009201;95821.698600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112061
176.066800;-5.343816;0.861349;-8.055915;0.020005;0.056800;0.010528;95822.915446;0.450000;5.520000;48.066500;11.644500;10.000000;0.112064
176.086800;-5.258351;0.812233;-8.356837;0.012819;0.061270;0.007134;95824.143168;0.450000;5.520000;48.066500;11.644500;10.000000;0.112068
176.106800;-5.314078;0.738280;-8.372086;0.009623;0.068224;0.000937;95825.370891;0.450000;5.520000;48.066500;11.644500;10.000000;0.112072
176.126800;-5.261933;0.807705;-8.333174;0.008634;0.069365;-0.011867;95826.598614;0.450000;5.520000;48.066500;11.644500;10.000000;0.112075
176.146800;-5.294298;0.613081;-8.126553;-0.012379;0.093297;-0.018941;95827.826337;0.450000;5.520000;48.066500;11.644500;10.000000;0.112079
176.166800;-5.360008;0.537956;-7.816721;-0.025181;0.065444;-0.014692;95826.266869;0.450000;5.520000;48.066500;11.644500;10.000000;0.112083
176.186800;-5.344853;0.654238;-7.973227;-0.022641;0.026620;-0.023541;95824.529495;0.450000;5.520000;48.066500;11.644500;10.000000;0.112086
176.206800;-5.482735;0.853764;-7.903147;-0.039865;0.019549;-0.024396;95822.792121;0.450000;5.520000;48.066500;11.644500;10.000000;0.112090
176.226800;-5.349302;0.937165;-7.770790;-0.047877;0.010337;-0.018053;95821.054747;0.450000;5.520000;48.066500;11.644500;10.000000;0.112094
176.246800;-5.405697;0.947181;-8.061975;-0.036194;0.003471;-0.029059;95819.317374;0.450000;5.520000;48.066500;11.644500;10.000000;0.112097
176.266800;-5.605616;0.708347;-8.250387;-0.023944;0.026398;-0.029331;95819.696000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112101
176.286800;-5.581484;0.961566;-8.154290;-0.009590;0.051036;-0.030050;95820.096000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112104
176.306800;-5.618979;1.095810;-8.064814;0.002960;0.086855;-0.016085;95820.496000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112108
176.326800;-5.564326;1.003209;-7.948288;0.017384;0.089412;-0.009316;95820.896000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112112
176.346800;-5.454741;0.956933;-7.813470;0.023631;0.079605;-0.002773;95821.296000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112115
176.366800;-5.387121;0.832736;-7.771888;0.021939;0.066149;0.003341;95822.369200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112119
176.386800;-5.343620;0.831110;-7.948179;0.021448;0.076877;-0.003211;95823.449200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112123
176.406800;-5.307303;0.680466;-8.052387;0.032799;0.090944;-0.015998;95824.529200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112126
176.426800;-5.615127;0.474779;-8.199782;0.048045;0.100309;-0.016387;95825.609200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112130
176.446800;-5.732941;0.730048;-8.038653;0.047632;0.114055;-0.009980;95826.689200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112134
176.466800;-5.409865;0.860405;-7.755177;0.042213;0.114748;-0.011424;95825.749600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112137
176.486800;-5.289691;0.777716;-7.791851;0.054374;0.083309;-0.008342;95824.789600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112141
176.506800;-5.222784;0.970585;-8.214287;0.066377;0.066639;-0.004722;95823.829600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112145
176.526800;-5.341316;0.962049;-8.277059;0.056598;0.104245;-0.011352;95822.869600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112148
176.546800;-5.442738;0.680279;-8.189421;0.048648;0.134197;-0.012147;95821.909600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112152
176.566800;-5.582567;0.616359;-8.120578;0.044812;0.114351;-0.010247;95823.701800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112156
176.586800;-5.564185;0.581765;-7.933368;0.040124;0.102687;-0.007495;95825.521800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112159
176.606800;-5.484036;0.788603;-7.887699;0.011602;0.079654;-0.015559;95827.341800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112163
176.626800;-5.412941;0.875742;-8.046423;0.008911;0.043117;-0.011502;95829.161800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112166
176.646800;-5.386817;0.991013;-8.212053;-0.003109;0.032557;-0.008867;95830.981800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112170
176.666800;-5.469512;1.058015;-7.949687;-0.028715;0.046088;0.015995;95830.267400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112174
176.686800;-5.597298;0.759705;-8.008024;-0.026785;0.036051;0.019936;95829.527400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112177
176.706800;-5.706906;0.745418;-8.252418;0.000350;0.058374;0.017939;95828.787400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112181
176.726800;-5.470192;0.709013;-8.120101;0.024509;0.082696;0.029560;95828.047400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112185
176.746800;-5.239051;0.747355;-8.047945;0.032273;0.102206;0.024494;95827.307400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112188
176.766800;-5.195443;0.527771;-7.797288;0.031917;0.118669;0.010170;95826.389200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112192
176.786800;-5.253921;0.543726;-7.892071;0.031427;0.124041;0.008976;95825.469200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112196
176.806800;-5.150432;0.563684;-7.917614;0.056874;0.103240;0.003627;95824.549200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112199
176.826800;-5.263864;0.788408;-8.171241;0.069390;0.101992;-0.004729;95823.629200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112203
176.846800;-5.343448;0.836998;-8.086502;0.059228;0.108281;0.000109;95822.709200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112207
176.866800;-5.359674;0.738231;-8.008687;0.040484;0.117086;-0.008048;95823.155400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112210
176.886800;-5.474343;0.714968;-8.033016;0.048624;0.098827;-0.001135;95823.615400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112214
176.906800;-5.273951;0.788929;-8.198962;0.049599;0.093876;-0.000331;95824.075400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112218
176.926800;-5.225237;0.755993;-8.031000;0.029344;0.090896;-0.009506;95824.535400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112221
176.946800;-5.406583;0.703387;-8.115886;0.023678;0.058269;-0.017673;95824.995400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112225
176.966800;-5.370036;0.628097;-8.305558;0.013691;0.057925;-0.008842;95823.752600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112229
176.986800;-5.379156;0.641128;-8.187076;-0.007608;0.065595;-0.006832;95822.492600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112232
177.006800;-5.364061;0.686026;-8.104476;-0.019341;0.068248;-0.003658;95821.232600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112236
177.026800;-5.372414;0.717563;-8.012402;-0.019013;0.060523;-0.005718;95819.972600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112239
177.046800;-5.338642;0.746488;-8.077810;-0.017145;0.055569;-0.001826;95818.712600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112243
177.066800;-5.381117;0.721235;-8.255096;-0.012896;0.061149;0.002046;95817.175400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112247
177.086800;-5.304039;0.727808;-8.083046;-0.006881;0.073014;-0.001586;95815.635400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112250
177.106800;-5.181258;0.670648;-7.902951;-0.005689;0.094013;-0.001058;95814.095400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112254
177.126800;-5.192187;0.645149;-7.875935;0.011958;0.084509;-0.012087;95812.555400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112258
177.146800;-5.232643;0.684556;-8.261473;0.018780;0.065923;-0.017128;95811.015400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112261
177.166800;-5.238915;0.653799;-8.260910;0.010096;0.106714;-0.019775;95813.910600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112265
177.186800;-5.321317;0.575310;-8.084009;0.017050;0.107287;-0.019556;95816.850600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112269
177.206800;-5.404261;0.648210;-7.985021;0.028236;0.096511;-0.022872;95819.790600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112272
177.226800;-5.323643;0.701931;-8.039252;0.033273;0.100831;-0.019645;95822.730600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112276
177.246800;-5.229453;0.761724;-8.061006;0.028294;0.094756;-0.021434;95825.670600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112280
177.266800;-5.267377;0.893991;-8.083713;0.036730;0.071124;-0.017159;95825.244600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112283
177.286800;-5.374037;0.803987;-8.184811;0.032861;0.080004;-0.015246;95824.784600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112287
177.306800;-5.260042;0.777273;-8.255833;0.027724;0.080266;-0.005648;95824.324600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112291
177.326800;-5.257256;0.752582;-8.238235;0.028840;0.076131;-0.002751;95823.864600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112294
177.346800;-5.309146;0.662888;-8.476779;0.020365;0.073954;-0.007016;95823.404600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112298
177.366800;-5.271399;0.613879;-8.259985;0.001110;0.099661;-0.001109;95824.053400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112301
177.386800;-5.276778;0.636302;-7.935055;-0.009442;0.086590;-0.011988;95824.713400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112305
177.406800;-5.318480;0.619310;-8.094199;-0.008515;0.066800;-0.013887;95825.373400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112309
177.426800;-5.218999;0.636976;-8.139786;0.003144;0.061815;-0.020335;95826.033400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112312
177.446800;-5.296655;0.625197;-8.229835;0.004016;0.073064;-0.027582;95826.693400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112316
177.466800;-5.255920;0.748484;-8.085636;-0.001177;0.093973;-0.023645;95825.175400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112320
177.486800;-5.183032;0.700418;-7.683220;-0.004009;0.068296;-0.016768;95823.635400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112323
177.506800;-5.383240;0.625795;-7.910493;0.009586;0.052190;-0.026461;95822.095400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112327
177.526800;-5.517930;0.714519;-8.250529;0.033761;0.076129;-0.023202;95820.555400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112331
177.546800;-5.388550;0.810679;-8.334189;0.065799;0.079511;-0.009449;95819.015400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112334
177.566800;-5.507586;0.788762;-8.467471;0.060352;0.115887;-0.003030;95820.069200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112338
177.586800;-5.437986;0.719729;-7.967236;0.033619;0.129945;0.003609;95821.149200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112342
177.606800;-5.246148;0.435929;-7.834874;0.026073;0.068810;-0.002551;95822.229200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112345
177.626800;-5.262723;0.480451;-8.205651;0.014196;0.026781;-0.014693;95823.309200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112349
177.646800;-5.273642;0.786480;-8.298520;-0.015201;0.023788;-0.012369;95824.389200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112353
177.666800;-5.120458;0.780868;-8.026527;-0.032152;0.000816;-0.002057;95825.132600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112356
177.686800;-5.250897;0.708421;-8.307336;-0.034191;-0.008230;-0.015017;95825.872600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112360
177.706800;-5.391275;0.698342;-8.410160;-0.034578;0.006549;-0.010928;95826.612600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112364
177.726800;-5.404520;0.840537;-8.228248;-0.040647;0.026482;-0.002299;95827.352600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112367
177.746800;-5.236251;0.650538;-8.038795;-0.043506;0.032287;0.003848;95828.092600;0.450000;5.520000;48.066500;11.644500;10.000000;0.112371
177.766800;-5.237181;0.521067;-7.700979;-0.051170;0.026745;-0.004585;95827.011000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112374
177.786800;-5.283647;0.580434;-7.897315;-0.043545;-0.002171;-0.012666;95825.911000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112378
177.806800;-5.496832;0.626469;-8.304570;-0.032669;0.008560;-0.024366;95824.811000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112382
177.826800;-5.503405;0.647411;-8.226064;-0.019588;0.046116;-0.017551;95823.711000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112385
177.846800;-5.675175;0.822880;-8.075364;0.000157;0.067584;-0.014687;95822.611000;0.450000;5.520000;48.066500;11.644500;10.000000;0.112389
177.866800;-5.530142;0.797135;-7.961782;0.005328;0.083834;-0.009652;95824.501584;0.450000;5.520000;48.066500;11.644500;10.000000;0.112393
177.886800;-5.321512;0.708038;-7.913328;0.022537;0.088388;-0.012814;95826.422376;0.450000;5.520000;48.066500;11.644500;10.000000;0.112396
177.906800;-5.207322;0.775353;-8.141540;0.050075;0.081394;-0.005925;95828.343168;0.450000;5.520000;48.066500;11.644500;10.000000;0.112400
177.926800;-5.338840;0.942352;-7.992568;0.040793;0.108989;-0.010354;95830.263960;0.450000;5.520000;48.066500;11.644500;10.000000;0.112404
177.946800;-5.498095;0.822594;-7.769775;0.029359;0.081162;-0.010485;95832.184752;0.450000;5.520000;48.066500;11.644500;10.000000;0.112407
177.966800;-5.525675;0.683389;-7.952481;0.020347;0.040882;-0.005637;95829.641414;0.450000;5.520000;48.066500;11.644500;10.000000;0.112411
177.986800;-5.732388;0.833594;-7.953459;0.001923;0.030407;0.011671;95826.813131;0.450000;5.520000;48.066500;11.644500;10.000000;0.112415
178.006800;-5.777407;0.690357;-8.203295;0.003761;0.031349;0.033341;95823.984848;0.450000;5.520000;48.066500;11.644500;10.000000;0.112418
178.026800;-5.002432;0.603734;-7.769131;0.002795;-0.000817;0.035684;95821.156566;0.450000;5.520000;48.066500;11.644500;10.000000;0.112422
178.046800;-5.251040;0.052878;-8.158275;0.005395;0.006721;-0.012794;95818.328283;0.450000;5.520000;48.066500;11.644500;10.000000;0.112426
178.066800;-5.400467;0.913919;-8.523006;-0.010156;0.002242;-0.007339;95819.309800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112429
178.086800;-5.218899;0.693070;-8.229591;-0.021038;0.022302;0.010346;95820.329800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112433
178.106800;-5.194607;0.493709;-8.286851;-0.038586;0.047666;0.001523;95821.349800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112436
178.126800;-5.412784;0.569984;-7.673769;-0.040183;0.026957;-0.003134;95822.369800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112440
178.146800;-5.572360;0.802700;-7.848087;-0.038716;-0.024272;0.000980;95823.389800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112444
178.166800;-5.497456;0.943660;-7.906811;-0.054284;-0.024518;0.005430;95823.122800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112447
178.186800;-5.438211;0.611961;-8.003369;-0.062607;-0.051420;0.010944;95822.842800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112451
178.206800;-5.310227;0.646602;-8.464759;-0.064265;-0.040912;-0.003410;95822.562800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112455
178.226800;-5.368419;0.866386;-7.993963;-0.073879;-0.013517;-0.008681;95822.282800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112458
178.246800;-5.405957;0.723749;-7.931552;-0.077758;-0.010902;-0.004257;95822.002800;0.450000;5.520000;48.066500;11.644500;10.000000;0.112462
178.266800;-5.519705;0.708872;-7.898300;-0.077237;-0.028674;-0.017804;95822.158400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112466
178.286800;-5.689180;0.724577;-7.919770;-0.083624;-0.030749;-0.026419;95822.318400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112469
178.306800;-5.692494;0.566721;-8.021029;-0.076420;-0.019574;-0.022569;95822.478400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112473
178.326800;-5.612647;0.820628;-7.883381;-0.060119;0.020797;-0.015444;95822.638400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112477
178.346800;-5.596485;0.773957;-7.730243;-0.022492;0.025010;-0.012579;95822.798400;0.450000;5.520000;48.066500;11.644500;10.000000;0.112480
178.366800;-5.733780;0.875895;-7.729351;-0.000191;0.035344;-0.025405;95822.186200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112484
178.386800;-5.741783;1.110382;-7.872369;0.013816;0.065167;-0.006953;95821.566200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112488
178.406800;-5.516298;0.628091;-7.853466;0.033618;0.109218;0.007683;95820.946200;0.450000;5.520000;48.066500;11.644500;10.000000;0.112491
