#time, GyrY[]
140.128,0.130525
140.147,0.106121
140.167,0.067993
140.186,0.0510408
140.207,0.0609188
140.228,0.084029
140.247,0.106556
140.267,0.0945742
140.287,0.0631901
140.307,0.0445185
140.327,0.0556757
140.347,0.0869885
140.367,0.0961038
140.387,0.120954
140.407,0.129744
140.428,0.105882
140.447,0.0670541
140.467,0.0558889
140.486,0.066136
140.507,0.0956267
140.528,0.134104
140.547,0.131523
140.567,0.0773528
140.587,0.0106998
140.607,-0.0131379
140.628,0.0291347
140.647,0.0126535
140.667,-0.0879264
140.687,-0.166929
140.707,-0.131161
140.727,-0.0415934
140.747,0.0406632
140.767,0.123814
140.787,0.156318
140.807,0.158079
140.828,0.0857337
140.847,0.0249756
140.867,-0.0265108
140.887,-0.0565077
140.907,-0.0853005
140.927,-0.105252
140.947,-0.100434
140.967,-0.0537446
140.987,0.0317283
141.007,0.133612
141.028,0.208642
141.047,0.273814
141.067,0.382791
141.086,0.506893
141.106,0.616621
141.127,0.668826
141.147,0.670443
141.167,0.636519
141.187,0.599417
141.207,0.562986
141.228,0.528905
141.247,0.435344
141.267,0.310922
141.287,0.123617
141.307,-0.0644029
141.327,-0.191404
141.347,-0.209209
141.367,-0.206765
141.387,-0.197751
141.407,-0.164762
141.428,-0.100589
141.447,-0.0348046
141.467,0.0126642
141.487,0.0330772
141.506,0.0482713
141.528,0.0632467
141.547,0.0752029
141.567,0.0187958
141.587,0.0256129
141.607,0.0745645
141.628,0.0358579
141.647,-0.0285555
141.667,-0.0467885
141.687,0.040104
141.707,0.0979085
141.727,-0.095179
141.747,-0.223886
141.767,-0.288904
141.787,-0.311908
141.807,-0.212607
141.828,0.0239053
141.847,0.206556
141.867,0.274397
141.887,0.310257
141.906,0.359677
141.927,0.511605
141.947,0.454221
141.967,0.273173
141.986,0.117307
142.007,-0.0638631
142.028,-0.241716
142.047,-0.380791
142.067,-0.274646
142.087,-0.243357
142.107,-0.324494
142.127,-0.379144
142.147,-0.391569
142.167,-0.343123
142.186,-0.190956
142.207,-0.0422416
142.228,-0.0266073
142.247,-0.111568
142.267,-0.125077
142.287,-0.0448751
142.307,0.00991722
142.327,0.0163402
142.347,-0.0247897
142.367,-0.0647856
142.387,-0.0688744
142.407,-0.00081786
142.428,0.19864
142.447,0.182062
142.467,0.153759
142.487,0.205574
142.507,0.253774
142.527,0.152631
142.547,0.0480641
142.567,0.0412993
142.587,0.0354586
142.607,0.0964195
142.627,0.213581
142.647,0.303719
142.667,0.313753
142.687,0.232545
142.707,0.128569
142.727,0.0396344
142.747,0.00861834
142.767,0.032459
142.787,0.0713948
142.807,0.0701635
142.828,0.0395378
142.847,0.0942285
142.867,0.100686
142.887,0.0603252
142.907,0.0496998
142.927,0.131813
142.947,0.149686
142.967,0.0957562
142.987,0.0670558
143.006,0.0178198
143.027,0.0655466
143.047,0.146987
143.067,0.133608
143.087,0.105098
143.107,0.125364
143.127,0.112376
143.147,0.0847722
143.167,0.0812235
143.187,0.102393
143.207,0.0462394
143.227,0.00166685
143.247,-0.00589587
143.267,0.00788506
143.287,0.0141228
143.307,0.0183884
143.327,0.0380465
143.347,0.0784516
143.367,0.101777
143.387,0.156399
143.407,0.164876
143.427,0.171022
143.447,0.209328
143.467,0.213645
143.487,0.161068
143.507,0.127062
143.527,0.111975
143.547,0.111892
143.567,0.0977893
143.587,0.0772394
143.607,0.0619904
143.627,0.0533731
143.647,0.0273958
143.667,0.0150955
143.687,0.0485159
143.707,0.0808318
143.727,0.0759944
143.747,0.0606939
143.767,0.0521886
143.787,0.0677908
143.807,0.0684752
143.828,0.0491143
143.847,0.0579158
143.867,0.109063
143.886,0.125388
143.907,0.12694
143.927,0.109297
143.947,0.103403
143.967,0.133833
143.987,0.195673
144.007,0.193744
144.027,0.183266
144.047,0.180777
144.067,0.203877
144.087,0.207891
144.107,0.156084
144.128,0.0973751
144.147,0.0866664
144.167,0.11616
144.187,0.132926
144.207,0.116863
144.228,0.12367
144.247,0.111899
144.267,0.106858
144.287,0.0759117
144.307,0.0501209
144.327,0.0138888
144.347,-0.00610161
144.367,-0.00456715
144.387,0.0144198
144.407,0.0573162
144.428,0.0917462
144.447,0.115878
144.467,0.0928144
144.487,0.0376454
144.507,0.02479
144.528,0.0558997
144.547,0.0739375
144.567,0.0950453
144.587,0.122263
144.607,0.141337
144.628,0.166411
144.647,0.189811
144.667,0.173304
144.687,0.176292
144.706,0.181658
144.727,0.165732
144.747,0.138549
144.767,0.126193
144.787,0.117469
144.806,0.0661073
144.827,0.0143986
144.847,0.00273409
144.867,0.0702408
144.887,0.181765
144.907,0.240949
144.928,0.268012
144.947,0.258308
144.967,0.206236
144.987,0.137053
145.007,0.0605616
145.028,0.0140465
145.047,0.0299542
145.067,0.0703315
145.087,0.0984145
145.107,0.114092
145.127,0.129169
145.147,0.116615
145.167,0.101349
145.186,0.0962949
145.207,0.127315
145.228,0.189231
145.247,0.213173
145.267,0.215138
145.287,0.208113
145.307,0.189499
145.327,0.158572
145.347,0.123923
145.367,0.0759664
145.386,0.0447164
145.407,0.0429085
145.427,0.0456446
145.447,0.0357236
145.467,0.0371213
145.487,0.0345553
145.507,0.01647
145.527,-0.0416782
145.547,-0.12091
145.567,-0.170232
145.587,-0.193153
145.607,-0.192946
145.627,-0.180385
145.647,-0.175207
145.667,-0.11668
145.687,0.0152546
145.707,0.0151692
145.727,-0.0640398
145.747,-0.0893436
145.767,-0.0813343
145.787,-0.0560578
145.807,-0.0183745
145.827,-0.0131337
145.847,0.0200705
145.867,0.0675047
145.887,0.0549732
145.907,0.0138201
145.927,-0.0242923
145.947,-0.0853897
145.967,-0.124812
145.987,-0.0939094
146.007,-0.0540663
146.027,-0.0322003
146.047,-0.0292761
146.067,0.0410657
146.087,0.0527016
146.107,-0.0140202
146.127,-0.0163895
146.147,0.0549885
146.167,0.0656411
146.187,0.0887742
146.207,0.103024
146.227,0.0536171
146.247,0.0533783
146.267,0.0522606
146.287,0.0181423
146.307,0.0189494
146.327,0.0580463
146.347,0.0132393
146.367,-0.0126809
146.387,-0.00743638
146.407,-0.00958467
146.427,0.00852973
146.447,0.0277113
146.467,0.0506573
146.487,0.0861015
146.507,0.120617
146.527,0.12772
146.547,0.108766
146.567,0.110754
146.587,0.127228
146.607,0.122646
146.628,0.13852
146.647,0.146057
146.667,0.114578
146.687,0.0998363
146.707,0.116007
146.727,0.111974
146.747,0.0755717
146.767,0.0404305
146.787,0.0771312
146.807,0.0933316
146.827,0.109239
146.847,0.0942164
146.867,0.0953947
146.887,0.113381
146.906,0.120412
146.927,0.115896
146.947,0.118261
146.967,0.0917925
146.986,0.0752438
147.007,0.0775316
147.027,0.0599668
147.047,0.0180245
147.067,-0.0057079
147.087,0.0189389
147.107,0.0360907
147.128,0.0346788
147.147,0.0403622
147.167,0.0922233
147.187,0.0888438
147.206,0.056282
147.227,0.0599003
147.247,0.0850348
147.267,0.11518
147.287,0.109508
147.307,0.089788
147.327,0.0922053
147.347,0.10336
147.367,0.0641989
147.387,0.00531805
147.407,-0.0261778
147.427,0.0240466
147.447,0.00857993
147.467,-0.0439004
147.487,-0.0174922
147.507,0.024515
147.527,0.0133345
147.547,0.0273008
147.567,0.0530824
147.588,0.0369817
147.607,0.0278581
147.627,0.0653228
147.647,0.0901487
147.667,0.129983
147.687,0.154565
147.707,0.19162
147.727,0.187394
147.748,0.142928
147.767,0.0227522
147.787,-0.129454
147.807,-0.117101
147.827,0.0776493
147.847,-0.0246762
147.867,-0.0733897
147.887,0.0727107
147.907,0.100967
147.927,0.0533251
147.948,0.0603001
147.967,0.0452708
147.987,0.0295235
148.006,0.0200955
148.027,0.0304622
148.047,0.0561441
148.067,0.0830979
148.087,0.0719327
148.107,0.0626461
148.127,0.0765941
148.148,0.0895565
148.167,0.0521832
148.187,0.0523477
148.207,0.0298352
148.227,0.0391331
148.247,0.0755649
148.267,0.0720701
148.287,0.0404413
148.307,0.0286114
148.327,0.0619859
148.348,0.0715297
148.367,0.0514704
148.387,0.0625297
148.407,0.053058
148.427,0.0208695
148.447,0.0148676
148.467,0.0146656
148.487,0.0426527
148.507,0.0808798
148.527,0.117768
148.548,0.138961
148.567,0.110002
148.587,0.0633121
148.607,-0.0021961
148.627,-0.0430892
148.647,-0.0308784
148.667,0.0151267
148.686,0.0573727
148.707,0.0843604
148.727,0.100846
148.748,0.0737555
148.767,0.044306
148.786,0.0536242
148.807,0.0548183
148.827,0.0430809
148.847,0.0414145
148.867,0.0597591
148.887,0.127728
148.907,0.165519
148.927,0.173935
148.948,0.155465
148.967,0.111865
148.987,0.0912073
149.007,0.0990529
149.027,0.0950756
149.047,0.0522403
149.067,0.0315296
149.087,0.0277938
149.107,0.0829982
149.127,0.137116
149.148,0.117262
149.167,0.057425
149.186,0.0480094
149.207,0.0417832
149.227,0.0459522
149.247,0.0433617
149.267,0.0726361
149.287,0.100526
149.307,0.106194
149.327,0.0882886
149.349,0.0466605
149.367,0.0326249
149.386,0.0326879
149.407,0.0521325
149.427,0.0675622
149.447,0.0680569
149.467,0.0753301
149.487,0.0652154
149.507,0.0563184
149.527,0.0544898
149.548,0.0517292
149.567,0.0806917
149.587,0.0754023
149.607,0.063103
149.627,0.0365493
149.647,0.018508
149.667,0.00452137
149.687,0.0169046
149.706,0.0120767
149.727,0.0200565
149.748,0.0272321
149.767,0.0420676
149.787,0.0535533
149.807,0.0561939
149.827,0.0477602
149.847,0.0334852
149.867,0.0101527
149.887,-0.00507469
149.907,-0.017104
149.927,-0.0135129
149.948,-0.00258908
149.967,0.0196374
149.987,0.0263637
150.007,0.0371353
150.027,0.0168147
150.047,0.00113372
150.067,0.0162236
150.087,0.0203487
150.107,0.0294569
150.127,0.036406
150.148,0.0650787
150.167,0.104181
150.187,0.0876697
150.207,0.046829
150.227,0.0340048
150.247,0.0370452
150.267,0.0701402
150.287,0.0982454
150.307,0.135735
150.327,0.177437
150.348,0.17247
150.367,0.113919
150.387,0.0632642
150.407,0.0545477
150.427,0.06571
150.447,0.0722914
150.467,0.0817977
150.487,0.105582
150.507,0.108965
150.527,0.0893171
150.548,0.0506249
150.567,0.0127029
150.587,0.0291388
150.607,0.0762526
150.627,0.11945
150.647,0.1409
150.667,0.152516
150.687,0.174847
150.707,0.203489
150.727,0.207757
150.748,0.156244
150.767,0.0681494
150.786,0.0272323
150.807,0.00646107
150.827,0.0108377
150.847,-0.0124897
150.867,-0.0148718
150.887,0.0353861
150.907,0.0798733
150.927,0.0830206
150.949,0.102639
150.967,0.154373
150.987,0.221444
151.007,0.275344
151.027,0.310211
151.047,0.372259
151.067,0.407837
151.087,0.417752
151.107,0.416027
151.127,0.404502
151.148,0.348823
151.167,0.231594
151.187,0.0709263
151.207,-0.0745586
151.227,-0.31298
151.247,-0.451621
151.267,-0.606204
151.287,-0.706442
151.307,-0.724601
151.327,-0.631396
151.348,-0.307115
151.367,-0.0636715
151.387,-0.122841
151.407,-0.165881
151.427,0.00603391
151.447,0.0618638
151.467,-0.0544572
151.487,-0.204242
151.507,-0.197907
151.527,-0.20827
151.547,-0.307723
151.568,-0.280472
151.586,-0.190871
151.606,-0.148015
151.627,-0.125831
151.646,-0.103358
151.667,-0.105821
151.687,-0.0764601
151.707,-0.0315526
151.727,-0.0165708
151.748,-0.0118074
151.767,0.0121725
151.787,0.0668185
151.807,0.122022
151.827,0.0941954
151.847,0.074005
151.867,0.0825091
151.886,0.0869623
151.907,0.0854301
151.927,0.0605613
151.948,0.0281029
151.967,0.0440404
151.987,0.094863
152.006,0.0851651
152.027,0.0644331
152.047,0.0634002
152.067,0.0798584
152.087,0.0759781
152.107,0.0322086
152.127,0.0208556
152.148,0.083869
152.167,0.13025
152.187,0.105399
152.207,0.0929751
152.227,0.0830636
152.247,0.112785
152.267,0.150183
152.287,0.138935
152.307,0.131409
152.327,0.129389
152.348,0.10922
152.367,0.0786207
152.387,0.0589922
152.407,0.0711513
152.427,0.0756282
152.447,0.0590619
152.467,0.0384276
152.487,0.0677323
152.507,0.089705
152.527,0.060084
152.548,0.0451546
152.567,0.0502569
152.587,0.0525371
152.606,0.0577976
152.627,0.0690399
152.647,0.0788678
152.667,0.0709406
152.687,0.0402692
152.707,0.000212681
152.727,-0.00440666
152.748,0.0295435
152.767,0.0690751
152.787,0.0842384
152.807,0.100326
152.827,0.131997
152.847,0.128007
152.867,0.1085
152.887,0.104641
152.907,0.07563
152.927,0.054812
152.948,0.065678
152.967,0.066691
152.987,0.0730753
153.006,0.11286
153.027,0.153692
153.047,0.140214
153.067,0.125323
153.087,0.123119
153.107,0.100548
153.127,0.0553631
153.148,0.0401084
153.167,0.0567318
153.187,0.0639251
153.207,0.0585222
153.227,0.0658489
153.246,0.078525
153.267,0.0820058
153.287,0.0976789
153.307,0.0948206
153.327,0.0847594
153.348,0.0916462
153.367,0.106339
153.386,0.127261
153.407,0.111544
153.427,0.0801602
153.447,0.077001
153.467,0.0959018
153.487,0.0842044
153.507,0.0817201
153.527,0.082822
153.548,0.0779385
153.567,0.0562065
153.587,0.0298159
153.607,0.00848375
153.627,0.0243973
153.647,0.0872677
153.667,0.121991
153.687,0.114917
153.707,0.0937209
153.727,0.0572485
153.748,0.0379318
153.767,0.0401235
153.786,0.0158118
153.807,0.0327167
153.827,0.0452475
153.847,0.0447258
153.867,0.0445533
153.887,0.0643234
153.907,0.055645
153.927,0.0239494
153.948,0.0218049
153.967,0.0381719
153.987,0.0441396
154.007,0.0395201
154.027,0.030708
154.047,0.0159466
154.067,0.0460164
154.087,0.0588628
154.107,0.0280224
154.127,0.0230381
154.148,0.0387545
154.167,0.0334039
154.187,0.0244012
154.207,0.0491628
154.227,0.0486959
154.247,0.0182435
154.267,-0.00968357
154.287,-0.0106296
154.307,-0.00449883
154.327,0.0274144
154.348,0.0596162
154.367,0.0918775
154.386,0.118871
154.407,0.111137
154.427,0.0866834
154.447,0.0887166
154.467,0.085923
154.487,0.0484331
154.507,0.0189323
154.527,0.0153979
154.547,0.0563931
154.568,0.0840067
154.587,0.0824538
154.607,0.0877584
154.627,0.0910544
154.647,0.0808729
154.667,0.0857438
154.687,0.115403
154.707,0.0911094
154.727,0.0566893
154.748,0.0693382
154.767,0.0854793
154.787,0.087662
154.806,0.0800754
154.827,0.0711041
154.847,0.0590096
154.867,0.0614194
154.887,0.0855692
154.907,0.0901178
154.927,0.0775395
154.949,0.0842098
154.967,0.0731724
154.987,0.0488456
155.007,0.0529917
155.027,0.0894691
155.047,0.110782
155.067,0.100301
155.087,0.0718251
155.107,0.0366928
155.127,0.020624
155.149,-0.000632406
155.167,-0.00584982
155.186,0.00537505
155.207,0.0293294
155.227,0.0548096
155.247,0.0686537
155.267,0.0606733
155.287,0.0276957
155.307,0.00579941
155.327,0.0308839
155.348,0.0596046
155.367,0.0600433
155.387,0.0568117
155.407,0.0267499
155.427,0.0115303
155.447,0.036503
155.467,0.0540488
155.487,0.0599282
155.507,0.0572405
155.527,0.060796
155.547,0.0584586
155.568,0.0887272
155.587,0.116172
155.607,0.0676809
155.627,0.0084095
155.647,0.0437932
155.667,0.0430992
155.687,0.0203857
155.707,0.0313022
155.727,0.024838
155.748,0.0312751
155.767,0.0474998
155.786,0.0580187
155.807,0.0549123
155.827,0.0638988
155.847,0.0649136
155.867,0.0566102
155.887,0.0501194
155.907,0.0641884
155.927,0.0630828
155.948,0.0335017
155.967,0.0189535
155.987,0.0389625
156.007,0.0437482
156.027,0.0307901
156.047,0.0425268
156.067,0.0394663
156.087,0.0574433
156.107,0.0670699
156.127,0.0713358
156.149,0.076665
156.167,0.0617556
156.187,0.0428931
156.207,0.0382792
156.227,0.043776
156.247,0.0275528
156.267,0.00774385
156.287,-0.0186282
156.307,-0.0145241
156.327,0.0214338
156.348,0.0210701
156.367,0.00589137
156.387,0.0490328
156.407,0.0804468
156.427,0.10953
156.447,0.158988
156.467,0.156664
156.487,0.0877627
156.507,0.0544048
156.527,0.0233444
156.548,-0.0719428
156.567,-0.0599196
156.587,-0.0145452
156.606,0.0273115
156.627,0.0862275
156.647,0.14117
156.667,0.120726
156.687,0.0797532
156.707,0.0491345
156.727,0.00551593
156.748,0.000237171
156.767,0.0228861
156.787,0.0343366
156.806,0.06548
156.827,0.101708
156.847,0.0997725
156.867,0.100706
156.887,0.127655
156.907,0.113592
156.927,0.0744848
156.948,0.0779954
156.967,0.0877423
156.987,0.087061
157.006,0.112848
157.027,0.136448
157.047,0.155329
157.067,0.185966
157.087,0.204206
157.107,0.196918
157.127,0.191361
157.147,0.204534
157.168,0.180889
157.186,0.138175
157.207,0.112541
157.227,0.0975485
157.247,0.0784952
157.267,0.0866113
157.287,0.0917086
157.307,0.06764
157.327,0.0507357
157.348,0.0198682
157.367,-0.00242156
157.387,0.0339616
157.407,0.0524591
157.427,0.0634712
157.447,0.0830095
157.467,0.0856632
157.487,0.0728292
157.507,0.0978091
157.527,0.0778282
157.547,0.0562912
157.568,0.0687543
157.587,0.0937596
157.607,0.123331
157.627,0.118466
157.647,0.0936836
157.667,0.0913475
157.687,0.0980988
157.707,0.107798
157.727,0.119754
157.747,0.110739
157.768,0.125916
157.787,0.165709
157.807,0.240421
157.827,0.285854
157.847,0.270102
157.867,0.225225
157.887,0.169327
157.907,0.101552
157.927,0.0413504
157.948,-0.00241545
157.967,-0.00648851
157.987,-0.00338811
158.007,0.0147044
158.027,0.052774
158.047,0.124272
158.067,0.173184
158.087,0.169877
158.107,0.113238
158.127,0.0394204
158.147,-0.0202442
158.168,-0.0202087
158.187,0.0364869
158.207,0.057348
158.227,0.0502524
158.247,0.0675542
158.267,0.143367
158.287,0.187646
158.307,0.201345
158.327,0.196556
158.348,0.224642
158.367,0.269782
158.387,0.317844
158.407,0.366161
158.427,0.39932
158.447,0.39522
158.467,0.341889
158.487,0.2552
158.507,0.188536
158.527,0.153062
158.547,0.123276
158.568,0.104144
158.587,0.0913151
158.607,0.0687803
158.627,0.0593377
158.647,0.0811722
158.667,0.122757
158.687,0.162587
158.707,0.224863
158.727,0.264947
158.748,0.253987
158.767,0.179485
158.786,0.102288
158.807,0.0628518
158.827,0.0153851
158.847,-0.0330424
158.867,-0.0744609
158.887,-0.0639477
158.907,-0.00725292
158.927,0.0833049
158.947,0.147965
158.968,0.184708
158.987,0.158116
159.007,0.0926785
159.027,-0.00396042
159.047,-0.057788
159.067,-0.0904566
159.087,-0.0888551
159.107,-0.0844612
159.127,-0.102187
159.147,-0.0868176
159.168,-0.0608522
159.186,-0.0503102
159.207,-0.067223
159.227,-0.110821
159.247,-0.116394
159.267,-0.109096
159.287,-0.127246
159.307,-0.119921
159.327,-0.0643667
159.347,-0.0110573
159.368,0.0120203
159.386,0.00986292
159.407,-0.0119324
159.427,-0.0614908
159.447,-0.0730788
159.467,-0.0691699
159.487,0.00841611
159.507,0.100555
159.527,0.139065
159.547,0.144245
159.568,0.0885394
159.587,2.68035e-05
159.607,-0.0893049
159.627,-0.146616
159.647,-0.120364
159.667,-0.048855
159.687,0.00916472
159.707,0.0655499
159.727,0.0921332
159.747,0.100198
159.768,0.0908841
159.786,0.0644142
159.806,0.0309733
159.827,0.0153015
159.847,0.00724142
159.867,0.000408402
159.887,0.00103556
159.907,0.0594092
159.927,0.0829244
159.947,0.0738783
159.968,0.0752925
159.987,0.0666017
160.007,0.0634953
160.027,0.0608927
160.047,0.0788187
160.067,0.0964571
160.087,0.134202
160.107,0.146076
160.127,0.100524
160.149,0.0773788
160.167,0.0716715
160.186,0.0722538
160.206,0.0629587
160.227,0.0614843
160.247,0.0841841
160.267,0.107123
160.286,0.0970209
160.307,0.0894998
160.327,0.0747367
160.347,0.0497287
160.368,0.0371866
160.387,0.0524156
160.406,0.0611142
160.427,0.0761036
160.447,0.0878836
160.467,0.128048
160.486,0.130079
160.507,0.12744
160.527,0.11852
160.547,0.100719
160.568,0.0668306
160.586,0.0214508
160.607,-0.00658701
160.627,-0.00478642
160.647,0.0126494
160.667,0.054158
160.687,0.0784475
160.707,0.0875899
160.727,0.0878347
160.747,0.107373
160.768,0.123662
160.787,0.119791
160.807,0.115849
160.827,0.106328
160.847,0.1029
160.867,0.0898905
160.887,0.0848719
160.907,0.0686578
160.927,0.0598328
160.947,0.0429078
160.968,0.026352
160.986,0.030262
161.007,0.0596856
161.027,0.102215
161.047,0.12209
161.067,0.127334
161.087,0.104997
161.107,0.08334
161.127,0.0655628
161.147,0.0651147
161.168,0.0810307
161.186,0.123584
161.206,0.193686
161.227,0.225147
161.247,0.226668
161.267,0.261854
161.287,0.30992
161.307,0.330131
161.327,0.321359
161.347,0.300977
161.368,0.253351
161.387,0.140913
161.407,0.0347358
161.427,-0.00531149
161.447,0.011501
161.467,0.038888
161.487,0.0472518
161.507,0.0449761
161.527,0.0544556
161.548,0.0553584
161.567,0.0538341
161.587,0.0440113
161.606,0.051495
161.627,0.0469906
161.647,0.0429756
161.667,0.0359379
161.687,0.0271187
161.707,0.0244238
161.727,0.0109165
161.747,0.00219776
161.768,-0.0169833
161.787,-0.0279027
161.807,0.000217685
161.827,0.0332656
161.847,0.0351609
161.867,0.0414668
161.886,0.0405372
161.907,0.0313879
161.927,0.0260361
161.947,0.0275415
161.968,0.0525738
161.987,0.0664678
162.006,0.0512626
162.027,0.0564547
162.047,0.072916
162.067,0.087374
162.087,0.0983564
162.107,0.087597
162.127,0.0136172
162.147,-0.0583939
162.168,-0.1025
162.187,-0.109659
162.207,-0.0719219
162.227,0.0102029
162.247,0.0776125
162.267,0.0946321
162.287,0.0780175
162.307,0.0520487
162.327,0.0391111
162.347,0.0470176
162.368,0.0418541
162.387,0.0175195
162.407,-0.0142062
162.427,-0.0449029
162.447,-0.0460196
162.467,0.0130842
162.487,0.0747182
162.507,0.11394
162.527,0.0885034
162.547,0.0208646
162.568,-0.0341784
162.587,-0.0635094
162.607,-0.0673399
162.627,0.0254647
162.647,0.0474933
162.667,0.0416236
162.687,0.0589681
162.707,0.0278099
162.727,-0.00152054
162.747,0.0388695
162.768,0.073832
162.787,0.0630957
162.806,0.067883
162.827,0.0620242
162.847,0.0205318
162.867,0.00126729
162.887,0.00137717
162.907,-0.016106
162.927,-0.0163145
162.948,0.0132916
162.967,0.0138202
162.987,-0.00309358
163.007,0.0263524
163.027,0.0694975
163.047,0.0799201
163.067,0.0900658
163.087,0.114155
163.107,0.0929245
163.127,0.0775641
163.147,0.0512387
163.168,0.0259279
163.187,0.0511565
163.207,0.0597358
163.227,0.0581908
163.247,0.102455
163.267,0.0337666
163.286,0.0320793
163.307,0.0273474
163.327,0.0507094
163.347,0.169215
163.368,0.211407
163.387,0.249583
163.407,0.261991
163.427,0.249147
163.447,0.0480485
163.467,-0.0875079
163.487,-0.120818
163.507,-0.0996825
163.527,0.0732648
163.547,0.146647
163.568,0.163675
163.586,0.163643
163.607,0.136239
163.627,0.0908268
163.647,0.0800841
163.667,0.0939457
163.686,0.108471
163.707,0.113082
163.727,0.111732
163.747,0.0841147
163.768,0.0454012
163.787,0.0248418
163.807,0.00262504
163.827,0.0249625
163.847,0.0621926
163.867,0.105579
163.886,0.108893
163.907,0.106695
163.927,0.0816566
163.947,0.0571855
163.968,0.0457984
163.986,0.050819
164.007,0.0549608
164.027,0.0628081
164.047,0.078323
164.067,0.0902627
164.087,0.104198
164.107,0.096859
164.127,0.054891
164.147,0.0327886
164.168,0.0397713
164.186,0.0538479
164.207,0.0880341
164.227,0.124901
164.247,0.123348
164.267,0.131049
164.286,0.136279
164.307,0.139702
164.327,0.139094
164.349,0.132457
164.367,0.101865
164.386,0.0671877
164.407,0.0588383
164.427,0.0496695
164.447,0.0566561
164.467,0.050955
164.487,0.0520436
164.507,0.067907
164.527,0.0844217
164.547,0.070324
164.568,0.0628716
164.586,0.0540679
164.607,0.0782389
164.627,0.0903368
164.647,0.0765687
164.667,0.0637567
164.687,0.0587815
164.706,0.0844527
164.727,0.0984234
164.747,0.0923874
164.768,0.0832805
164.787,0.100802
164.806,0.108839
164.827,0.115721
164.847,0.110194
164.867,0.10396
164.887,0.103232
164.907,0.105707
164.927,0.0890546
164.947,0.0498808
164.968,-0.0100052
164.987,-0.0810836
165.007,-0.0983704
165.027,-0.0537058
165.047,0.0231538
165.067,0.109488
165.087,0.151752
165.107,0.150145
165.127,0.155329
165.147,0.122147
165.168,0.0484614
165.187,-0.0168331
165.206,-0.0860344
165.227,-0.0955045
165.247,-0.0604844
165.267,0.0377308
165.286,0.128796
165.307,0.172403
165.327,0.16291
165.347,0.158046
165.368,0.151093
165.387,0.105169
165.407,0.0620414
165.427,0.022388
165.447,0.045407
165.467,0.0576391
165.487,0.0749971
165.507,0.0710764
165.527,0.0280061
165.547,0.0199709
165.568,0.0150365
165.586,0.0403358
165.607,0.117787
165.627,0.212031
165.647,0.254225
165.667,0.205475
165.687,0.100988
165.707,0.0257699
165.727,-0.0181201
165.749,0.0190855
165.767,0.122469
165.787,0.196887
165.807,0.26951
165.827,0.317068
165.847,0.311327
165.867,0.243716
165.887,0.110467
165.907,-0.00280121
165.927,-0.0339026
165.947,0.00447914
165.968,0.048582
165.986,0.0482229
166.007,0.0377861
166.027,0.0373874
166.047,0.0431457
166.067,0.0853698
166.087,0.121761
166.107,0.152361
166.127,0.187539
166.147,0.180429
166.168,0.133594
166.186,0.0916979
166.207,0.018946
166.227,-0.0466029
166.247,-0.0962607
166.267,-0.109575
166.287,-0.0797875
166.307,-0.0253378
166.327,0.0474624
166.347,0.110052
166.368,0.145384
166.387,0.135147
166.407,0.103984
166.427,0.0664394
166.447,0.0420633
166.467,0.0300871
166.486,0.0254429
166.507,0.0237605
166.527,-0.00249505
166.547,-0.0239344
166.568,-0.0384156
166.586,0.0026271
166.606,0.0541459
166.627,0.0591503
166.647,0.0239075
166.667,0.0111771
166.686,0.0554628
166.707,0.0525657
166.727,0.0313196
166.747,0.0391646
166.768,0.0253093
166.787,0.0306821
166.806,0.00176663
166.827,-0.031081
166.847,-0.0595111
166.867,-0.0614335
166.887,-0.0538722
166.907,-0.0779262
166.927,-0.0602183
166.947,-0.0153286
166.968,-0.0891116
166.987,-0.160499
167.006,-0.1822
167.027,-0.176613
167.047,-0.161553
167.067,-0.10115
167.086,-0.0413671
167.107,-0.0495269
167.127,-0.0407442
167.147,0.0130626
167.168,0.0500538
167.187,0.0435743
167.207,0.0245221
167.227,-0.0298916
167.247,-0.0418949
167.267,-0.0318335
167.287,-0.0146284
167.307,-0.0220955
167.327,-0.0362414
167.347,-0.0283241
167.368,-0.0372498
167.387,-0.0140953
167.407,0.0323584
167.427,0.0512009
167.447,0.0670651
167.467,0.0840202
167.487,0.0955774
167.507,0.10794
167.527,0.0827204
167.547,0.125835
167.568,0.14205
167.587,0.135645
167.606,0.157457
167.627,0.208542
167.646,0.209996
167.667,0.183363
167.687,0.164619
167.707,0.151782
167.727,0.18718
167.747,0.179929
167.768,0.194238
167.787,0.15231
167.807,0.102446
167.827,0.0709013
167.847,0.0596196
167.867,0.0515095
167.887,0.0441143
167.907,0.0387107
167.927,0.00872243
167.947,-0.0117977
167.968,-0.00602593
167.987,-0.0158563
168.007,-0.0822308
168.027,-0.107043
168.047,-0.0861381
168.067,-0.0998299
168.087,-0.0593307
168.107,0.00371477
168.127,0.0469462
168.147,0.0657345
168.168,0.0481503
168.187,0.0203414
168.207,-0.0151243
168.227,-0.0769486
168.246,-0.115764
168.267,-0.132465
168.287,-0.138096
168.307,-0.14582
168.327,-0.178996
168.347,-0.232927
168.368,-0.287401
168.386,-0.348057
168.406,-0.381786
168.427,-0.370733
168.446,-0.358705
168.467,-0.319901
168.487,-0.275738
168.507,-0.224673
168.527,-0.156477
168.547,-0.082761
168.568,-0.0330395
168.587,-0.0303636
168.607,-0.038919
168.627,-0.0524847
168.646,-0.0607983
