#time, AccX[]
121.407,-3.35724
121.427,-3.43999
121.447,-3.36031
121.467,-3.34646
121.487,-3.27674
121.507,-3.23513
121.527,-3.26637
121.547,-3.33415
121.567,-3.51035
121.587,-3.46565
121.607,-3.34062
121.627,-3.30822
121.647,-3.14805
121.667,-3.26111
121.687,-3.37897
121.707,-3.43637
121.727,-3.37414
121.747,-3.29105
121.767,-3.23402
121.787,-3.27466
121.806,-3.39897
121.827,-3.49647
121.847,-3.42839
121.867,-3.27351
121.887,-3.12688
121.907,-3.17408
121.927,-3.31351
121.947,-3.22168
121.967,-3.39968
121.987,-3.44847
122.007,-3.42665
122.027,-3.45067
122.047,-3.24096
122.067,-3.10372
122.087,-3.24423
122.107,-3.35392
122.127,-3.37694
122.147,-3.35902
122.167,-3.47958
122.186,-3.2652
122.207,-3.28385
122.227,-3.22145
122.247,-3.26242
122.267,-3.35804
122.287,-3.24751
122.307,-3.14992
122.328,-3.18268
122.347,-3.30565
122.367,-3.36023
122.387,-3.27566
122.407,-3.22799
122.427,-3.30962
122.447,-3.32747
122.467,-3.25476
122.487,-3.21217
122.507,-3.17462
122.527,-3.28251
122.547,-3.33303
122.567,-3.32263
122.587,-3.30299
122.607,-3.31516
122.627,-3.2966
122.647,-3.22334
122.667,-3.17814
122.687,-3.17928
122.707,-3.32816
122.728,-3.35774
122.747,-3.22996
122.767,-3.28526
122.787,-3.19341
122.807,-3.0891
122.827,-3.2085
122.847,-3.34825
122.867,-3.27857
122.887,-3.22495
122.907,-3.27014
122.927,-3.17986
122.947,-3.24143
122.967,-3.26054
122.987,-3.14599
123.007,-3.19004
123.027,-3.11239
123.047,-3.2354
123.067,-3.10892
123.087,-3.19902
123.107,-3.26042
123.127,-3.1283
123.147,-3.05482
123.167,-3.10036
123.187,-3.02199
123.207,-3.04597
123.227,-3.17093
123.247,-3.12246
123.267,-3.00403
123.287,-2.99456
123.307,-3.06805
123.328,-3.08391
123.347,-3.08456
123.367,-3.03967
123.386,-3.16923
123.407,-3.08774
123.427,-2.90014
123.447,-2.82772
123.467,-2.83079
123.487,-2.93723
123.507,-2.96773
123.527,-2.89701
123.547,-2.87944
123.567,-2.78003
123.587,-2.63523
123.607,-2.78449
123.627,-2.82138
123.647,-2.92858
123.667,-2.99067
123.687,-2.90062
123.707,-2.9205
123.727,-2.88663
123.747,-2.80559
123.767,-2.58157
123.787,-2.54689
123.807,-2.69548
123.828,-2.72511
123.847,-2.74927
123.867,-2.82706
123.887,-2.81443
123.907,-2.79893
123.927,-2.72947
123.947,-2.7988
123.967,-2.73403
123.987,-2.79139
124.007,-2.79611
124.028,-2.73027
124.047,-2.76353
124.067,-2.78852
124.087,-2.79259
124.107,-2.74342
124.127,-2.73654
124.147,-2.65851
124.167,-2.82205
124.187,-3.00377
124.207,-2.98347
124.228,-2.97529
124.247,-2.88919
124.267,-2.74638
124.287,-2.81408
124.307,-2.67766
124.327,-2.70498
124.347,-2.86035
124.367,-2.80613
124.387,-2.82635
124.407,-2.90641
124.428,-2.80508
124.447,-2.83577
124.467,-2.86475
124.487,-2.80485
124.507,-2.87089
124.528,-2.88767
124.547,-2.90225
124.567,-2.79808
124.587,-2.75149
124.607,-2.73906
124.628,-2.79122
124.647,-2.89757
124.667,-3.04195
124.687,-2.8637
124.707,-2.83465
124.727,-2.86175
124.747,-2.86386
124.767,-2.89872
124.787,-2.87861
124.806,-2.84723
124.828,-2.95938
124.847,-2.95203
124.867,-2.79726
124.887,-2.69087
124.907,-2.65778
124.928,-2.83098
124.947,-2.87391
124.967,-2.9286
124.987,-2.93718
125.007,-2.93558
125.028,-2.97336
125.047,-2.92794
125.067,-2.84908
125.087,-2.84009
125.107,-2.71317
125.128,-2.71903
125.147,-2.8703
125.167,-2.91266
125.187,-2.81585
125.207,-2.87325
125.228,-2.84913
125.247,-2.82308
125.267,-2.96291
125.287,-2.96499
125.307,-2.87275
125.327,-2.89556
125.347,-2.91631
125.367,-2.97027
125.387,-2.99323
125.406,-2.80291
125.427,-2.79786
125.447,-2.82286
125.467,-2.79227
125.487,-2.91607
125.507,-2.98232
125.528,-2.95102
125.547,-2.99528
125.567,-2.79195
125.587,-2.74111
125.607,-2.86866
125.627,-2.91444
125.647,-3.04603
125.667,-2.89119
125.687,-2.74038
125.707,-2.7625
125.727,-2.89408
125.747,-2.89725
125.767,-2.9041
125.787,-2.87294
125.807,-2.74073
125.827,-2.6413
125.847,-2.81572
125.867,-2.82206
125.887,-2.9317
125.907,-3.0091
125.927,-2.9442
125.947,-2.85163
125.967,-2.85811
125.987,-2.8658
126.007,-2.72922
126.027,-2.73393
126.047,-2.8612
126.067,-2.89966
126.087,-2.71169
126.107,-2.72579
126.127,-2.83406
126.147,-2.78903
126.167,-2.9672
126.187,-3.16038
126.206,-3.17396
126.227,-3.00066
126.247,-2.88252
126.267,-2.79212
126.287,-2.85875
126.307,-2.98802
126.327,-2.89182
126.347,-3.00928
126.367,-2.95626
126.387,-3.0278
126.407,-3.02032
126.428,-2.93025
126.447,-2.98187
126.467,-3.00163
126.487,-3.02549
126.507,-3.10024
126.528,-3.14949
126.547,-2.95222
126.567,-2.96993
126.587,-2.96111
126.607,-3.00601
126.627,-2.84269
126.647,-2.684
126.667,-2.78319
126.687,-2.8747
126.707,-2.9068
126.727,-2.85964
126.747,-2.96277
126.767,-3.11063
126.787,-2.9523
126.807,-2.90732
126.827,-2.94128
126.847,-2.90615
126.867,-2.94089
126.887,-2.95619
126.907,-2.8749
126.927,-2.88413
126.947,-2.83569
126.967,-2.9949
126.986,-3.06518
127.007,-2.88224
127.027,-2.96546
127.047,-2.90798
127.067,-3.0041
127.087,-2.97307
127.107,-2.99928
127.127,-3.0954
127.147,-3.1294
127.167,-3.0753
127.187,-3.24358
127.207,-3.30806
127.227,-3.25544
127.247,-3.02462
127.267,-3.16023
127.287,-3.13105
127.307,-3.03855
127.328,-2.94866
127.347,-3.10115
127.367,-3.19016
127.387,-3.24354
127.407,-3.45377
127.427,-3.62533
127.447,-3.80993
127.467,-3.91623
127.487,-3.83381
127.507,-3.81974
127.527,-3.83857
127.547,-3.88752
127.567,-3.86201
127.587,-3.90791
127.607,-3.94779
127.627,-3.85817
127.647,-4.00146
127.667,-3.89971
127.687,-4.08901
127.707,-4.22622
127.727,-4.28739
127.747,-4.29492
127.767,-4.49501
127.787,-4.38435
127.807,-4.25177
127.827,-4.26291
127.847,-4.40418
127.867,-4.59393
127.887,-4.48389
127.907,-4.57576
127.928,-4.75984
127.947,-4.96224
127.967,-4.86126
127.987,-4.65937
128.007,-4.49847
128.028,-4.41189
128.047,-4.44589
128.067,-4.33555
128.087,-4.5165
128.107,-4.6693
128.128,-4.99005
128.147,-5.00537
128.167,-5.12395
128.187,-5.20261
128.207,-5.04701
128.227,-5.11139
128.247,-5.10379
128.267,-5.17945
128.287,-5.13405
128.307,-5.03935
128.328,-5.21686
128.347,-5.1934
128.367,-5.24718
128.386,-5.24019
128.407,-5.32739
128.427,-5.23696
128.447,-5.05896
128.467,-4.90395
128.487,-4.83379
128.507,-4.93357
128.528,-4.86059
128.547,-4.89171
128.567,-5.03716
128.587,-5.09034
128.607,-5.20515
128.628,-5.22477
128.647,-5.22812
128.667,-5.23226
128.687,-5.27849
128.707,-5.30179
128.728,-5.22978
128.747,-5.05566
128.767,-5.02768
128.786,-4.98254
128.807,-5.09692
128.828,-5.18833
128.847,-5.38846
128.867,-5.3726
128.887,-5.32022
128.907,-5.14879
128.928,-4.9906
128.947,-4.90667
128.967,-4.89555
128.987,-4.94535
129.007,-5.13568
129.027,-5.22791
129.047,-5.24293
129.067,-5.05823
129.086,-5.06299
129.107,-4.96292
129.128,-5.05617
129.147,-5.16312
129.167,-5.27562
129.187,-5.32333
129.207,-5.06272
129.228,-4.94049
129.247,-4.89745
129.267,-5.07655
129.287,-5.27454
129.307,-5.27176
129.328,-5.15874
129.347,-5.07379
129.367,-5.10359
129.387,-5.05539
129.407,-5.0784
129.427,-5.11148
129.447,-5.19685
129.467,-5.41972
129.487,-5.37476
129.507,-5.22479
129.528,-4.98462
129.547,-5.08157
129.567,-5.35783
129.587,-5.32964
129.607,-5.30176
129.628,-5.31328
129.646,-5.20335
129.667,-5.16043
129.687,-5.3277
129.707,-5.4025
129.728,-5.50576
129.747,-5.5633
129.767,-5.46426
129.787,-5.43851
129.807,-5.35384
129.827,-5.44416
129.847,-5.4629
129.867,-5.28446
129.887,-5.27288
129.907,-5.43348
129.928,-5.52949
129.947,-5.28872
129.967,-5.43371
129.987,-5.59892
130.006,-5.69946
130.028,-5.76771
130.047,-5.54787
130.067,-5.25947
130.087,-5.10956
130.107,-5.28488
130.128,-5.26162
130.147,-5.36808
130.167,-5.69535
130.186,-5.5696
130.207,-5.39725
130.227,-5.25733
130.247,-5.22708
130.267,-5.36097
130.287,-5.42429
130.306,-5.49268
130.328,-5.47702
130.347,-5.16027
130.367,-5.24603
130.387,-5.36684
130.407,-5.4635
130.427,-5.61282
130.447,-5.4719
130.467,-5.57284
130.487,-5.63274
130.507,-5.52874
130.528,-5.17086
130.547,-4.8353
130.567,-4.87774
130.587,-5.10519
130.607,-5.46616
130.627,-5.7441
130.647,-5.56454
130.667,-5.21021
130.686,-5.06125
130.707,-5.24655
130.728,-5.48102
130.747,-5.80021
130.767,-5.68947
130.787,-5.54687
130.807,-5.34899
130.827,-5.12663
130.847,-5.21863
130.867,-5.41455
130.887,-5.52177
130.907,-5.47694
130.928,-5.52404
130.947,-5.63035
130.967,-5.57014
130.987,-5.71602
131.007,-5.68942
131.027,-5.52508
131.047,-5.40069
131.067,-5.56958
131.087,-5.39734
131.107,-5.38914
131.128,-5.63182
131.147,-5.63767
131.167,-5.50775
131.187,-5.68024
131.207,-5.77821
131.227,-5.4011
131.247,-5.14074
131.267,-5.10386
131.287,-5.08213
131.307,-5.26412
131.328,-5.14211
131.347,-5.04583
131.367,-5.79948
131.387,-6.19523
131.407,-5.80231
131.428,-5.24644
131.447,-4.72572
131.467,-4.60753
131.487,-4.80026
131.506,-5.23286
131.528,-5.50594
131.547,-5.689
131.567,-5.68665
131.587,-5.39826
131.607,-5.31156
131.627,-5.21407
131.647,-5.16544
131.667,-5.21193
131.687,-5.14262
131.707,-5.33795
131.728,-5.28689
131.747,-5.16
131.767,-5.14553
131.787,-5.10296
131.807,-5.08343
131.827,-5.01016
131.847,-5.27024
131.867,-5.21564
131.887,-5.09494
131.907,-4.91976
131.927,-4.9492
131.948,-5.03116
131.967,-5.17063
131.987,-5.19704
132.007,-5.25224
132.027,-5.14654
132.047,-5.11953
132.067,-5.12432
132.087,-5.09935
132.107,-4.96946
132.127,-5.03115
132.147,-5.04917
132.167,-5.00473
132.187,-5.04459
132.207,-5.13884
132.227,-5.13337
132.247,-5.07023
132.267,-4.93506
132.287,-5.04199
132.307,-4.99094
132.327,-5.06455
132.347,-5.27801
132.367,-5.19355
132.387,-4.96011
132.407,-4.77246
132.427,-4.7992
132.447,-4.79033
132.467,-4.84654
132.487,-4.86066
132.507,-5.16315
132.527,-5.47436
132.547,-5.43479
132.567,-5.22765
132.587,-4.92128
132.607,-4.77148
132.627,-4.73559
132.647,-4.81337
132.667,-5.06491
132.687,-5.31924
132.707,-5.35328
132.727,-5.02892
132.747,-4.88284
132.767,-4.88948
132.787,-4.83354
132.807,-4.84344
132.827,-4.96589
132.847,-5.22886
132.867,-5.24005
132.887,-5.32513
132.907,-5.17373
132.927,-5.07557
132.947,-4.8318
132.967,-4.71947
132.987,-4.86684
133.007,-5.18106
133.027,-5.19027
133.047,-5.04109
133.067,-4.91538
133.087,-4.81712
133.107,-5.10971
133.127,-5.26758
133.147,-5.33453
133.167,-5.09916
133.187,-4.84648
133.207,-4.83764
133.227,-4.98473
133.247,-5.09377
133.267,-5.16038
133.287,-5.24822
133.307,-5.24479
133.327,-5.3179
133.347,-5.02106
133.367,-4.7536
133.387,-4.82088
133.407,-4.95521
133.427,-5.08012
133.447,-5.20055
133.467,-5.48085
133.487,-5.29319
133.507,-4.85582
133.528,-4.69798
133.547,-4.9906
133.567,-5.16539
133.587,-5.12796
133.607,-5.09454
133.627,-5.08146
133.647,-5.24332
133.667,-5.26599
133.686,-5.14889
133.707,-4.98568
133.728,-5.14576
133.747,-5.06342
133.767,-4.84456
133.787,-4.70427
133.807,-4.85181
133.828,-5.18937
133.847,-5.29039
133.867,-5.22914
133.887,-5.11288
133.907,-5.0708
133.928,-5.13976
133.947,-5.31333
133.967,-5.42994
133.987,-5.23842
134.007,-5.15781
134.028,-5.17154
134.047,-5.15765
134.067,-5.23841
134.086,-5.36258
134.107,-5.44053
134.127,-5.38762
134.147,-5.57856
134.167,-5.29917
134.187,-5.21622
134.207,-5.22573
134.228,-5.30066
134.247,-5.34143
134.267,-5.26501
134.286,-5.35673
134.307,-5.35327
134.328,-5.36334
134.347,-5.4678
134.367,-5.45874
134.387,-5.82477
134.407,-5.67853
134.428,-5.21563
134.447,-5.03802
134.467,-5.10102
134.487,-5.32517
134.507,-5.57719
134.528,-5.70117
134.547,-5.57209
134.567,-5.51225
134.587,-5.38372
134.607,-5.29807
134.628,-5.28906
134.647,-5.44939
134.667,-5.36515
134.687,-5.33168
134.706,-5.45958
134.728,-5.50509
134.747,-5.37839
134.767,-5.31868
134.787,-5.30739
134.807,-5.26613
134.828,-5.30566
134.847,-5.36021
134.867,-5.25883
134.887,-5.33357
134.907,-5.41291
134.927,-5.44889
134.947,-5.22291
134.967,-5.1214
134.987,-4.91647
135.007,-5.01096
135.028,-5.49346
135.047,-5.72255
135.067,-5.32733
135.087,-5.05054
135.107,-5.14781
135.128,-5.31853
135.147,-5.36063
135.167,-5.14696
135.187,-5.04233
135.207,-5.03961
135.227,-4.91026
135.247,-4.83788
135.267,-4.97186
135.287,-5.22524
135.306,-5.65491
135.327,-5.42659
135.347,-4.90508
135.367,-4.90426
135.387,-5.16234
135.407,-5.25627
135.428,-5.26036
135.447,-5.22827
135.467,-5.19557
135.487,-5.227
135.507,-5.04471
135.527,-4.79567
135.547,-4.81905
135.567,-5.34945
135.587,-5.4037
135.607,-5.27534
135.627,-4.6515
135.647,-5.2503
135.667,-5.85974
135.687,-5.79059
135.707,-5.07582
135.727,-4.86274
135.747,-5.13021
135.767,-5.12639
135.787,-4.89289
135.807,-4.98314
135.827,-5.43272
135.847,-5.66563
135.867,-5.51233
135.887,-5.0919
135.907,-4.95246
135.927,-5.19461
135.947,-5.28244
135.967,-5.07688
135.987,-5.1245
136.007,-5.37243
136.027,-5.53147
136.047,-5.20818
136.067,-4.85578
136.086,-4.72537
136.107,-4.86439
136.127,-5.1871
136.147,-5.27211
136.167,-5.19479
136.187,-5.06058
136.207,-4.98549
136.227,-4.92819
136.247,-4.94677
136.267,-4.63001
136.287,-4.73502
136.307,-4.90157
136.327,-4.97317
136.347,-4.85903
136.367,-4.69922
136.387,-4.62177
136.407,-4.51195
136.427,-4.8755
136.447,-4.98399
136.467,-4.88868
136.487,-4.78625
136.507,-4.7329
136.528,-5.0215
136.547,-4.98076
136.567,-4.93493
136.587,-4.83086
136.607,-4.86802
136.627,-4.76255
136.647,-4.75642
136.667,-4.84211
136.687,-4.90062
136.707,-4.82434
136.728,-4.76902
136.747,-4.8249
136.767,-4.98486
136.787,-4.90217
136.807,-4.78667
136.828,-4.75444
136.847,-4.8095
136.867,-4.92648
136.887,-4.807
136.907,-4.75421
136.927,-4.83352
136.947,-4.89192
136.967,-4.89269
136.987,-4.8415
137.007,-4.7621
137.027,-4.82606
137.047,-4.83989
137.067,-4.80652
137.087,-4.74275
137.107,-4.829
137.127,-4.85272
137.147,-4.74636
137.167,-4.74086
137.187,-4.79464
137.206,-4.91442
137.227,-4.73612
137.247,-4.75319
137.267,-4.79267
137.287,-4.70743
137.307,-4.70695
137.328,-4.64501
137.347,-4.71286
137.367,-4.83273
137.387,-4.74801
137.407,-4.78758
137.427,-4.70655
137.447,-4.81248
137.467,-4.72455
137.487,-4.75748
137.507,-4.50352
137.527,-4.69029
137.547,-4.91954
137.567,-4.81302
137.587,-4.8657
137.607,-4.81249
137.627,-4.72619
137.647,-4.69286
137.667,-4.69822
137.687,-4.70987
137.707,-4.72811
137.727,-4.74894
137.747,-4.56046
137.767,-4.45694
137.787,-4.63633
137.807,-4.58468
137.828,-4.70457
137.847,-4.71784
137.867,-4.77515
137.887,-4.82468
137.907,-4.75574
137.927,-4.68257
137.947,-4.7525
137.967,-4.90985
137.987,-7.11389
138.006,-6.11609
138.027,-1.4417
138.047,-4.67115
138.067,-4.98956
138.087,-5.57609
138.107,-4.46326
138.127,-4.38702
138.147,-3.6474
138.167,-4.68117
138.187,-5.22584
138.207,-5.6878
138.228,-5.22518
138.247,-4.53398
138.267,-4.45409
138.287,-4.55186
138.307,-4.58539
138.327,-4.67933
138.347,-4.82463
138.367,-4.85167
138.387,-4.73853
138.407,-4.69062
138.427,-4.50783
138.447,-4.65082
138.467,-4.77924
138.487,-4.72445
138.507,-4.70185
138.528,-4.64324
138.547,-4.65942
138.567,-4.68066
138.587,-4.67243
138.607,-4.66048
138.627,-4.52029
138.647,-4.56717
138.667,-4.54534
138.687,-4.66417
138.707,-4.71556
138.728,-4.59561
138.747,-4.5289
138.767,-4.6155
138.787,-4.69536
138.807,-4.48089
138.828,-4.4911
138.847,-4.48273
138.867,-4.67897
138.887,-4.74063
138.907,-4.56602
138.928,-4.57172
138.947,-4.65963
138.967,-4.56224
138.987,-4.69191
139.007,-4.63029
139.028,-4.46655
139.047,-4.43429
139.067,-4.55485
139.087,-4.64034
139.107,-4.58006
139.127,-4.6102
139.147,-4.62862
139.167,-4.5526
139.187,-4.43071
139.207,-4.47819
139.227,-4.47169
139.247,-4.52071
139.267,-4.55173
139.287,-4.6166
139.306,-4.44438
139.328,-4.48492
139.347,-4.2865
139.367,-4.62303
139.387,-4.77676
139.407,-4.6042
139.428,-4.64784
139.447,-4.50261
139.467,-4.46726
139.487,-4.49793
139.506,-4.59722
139.528,-4.57093
139.547,-4.63773
139.567,-4.54219
139.587,-4.57142
139.607,-4.50419
139.628,-4.4014
139.647,-4.44292
139.667,-4.44712
139.686,-4.64141
139.707,-4.65532
139.727,-4.49275
139.747,-4.51397
139.767,-4.53641
139.787,-4.47983
139.807,-4.52633
139.828,-4.52268
139.847,-4.47315
139.867,-4.5765
139.887,-4.60601
139.907,-4.52167
139.928,-4.49277
139.947,-4.39537
139.967,-4.48923
139.987,-4.56511
140.007,-4.51902
140.028,-4.47554
140.047,-4.533
140.067,-4.53342
140.087,-4.51239
140.107,-4.55049
140.128,-4.60418
140.147,-4.61302
140.167,-4.50989
140.186,-4.38625
140.207,-4.51934
140.228,-4.63543
140.247,-4.50547
140.267,-4.42754
140.287,-4.45421
140.307,-4.53189
140.327,-4.58372
140.347,-4.67848
140.367,-4.62722
140.387,-4.47717
140.407,-4.40446
140.428,-4.25399
140.447,-4.46075
140.467,-4.57078
140.486,-4.57225
140.507,-4.47464
140.528,-4.57433
140.547,-4.50154
140.567,-4.43152
140.587,-4.50855
140.607,-4.55426
140.628,-4.63513
140.647,-4.57386
140.667,-4.17834
140.687,-4.39074
140.707,-4.6524
140.727,-4.74296
140.747,-4.79986
140.767,-4.77336
140.787,-4.6717
140.807,-4.39862
140.828,-4.4287
140.847,-4.5725
140.867,-4.67779
140.887,-4.64337
140.907,-4.60546
140.927,-4.65753
140.947,-4.67706
140.967,-4.58422
140.987,-4.62351
141.007,-4.64907
141.028,-4.33503
141.047,-4.41297
141.067,-4.6702
141.086,-4.52221
141.106,-4.30386
141.127,-4.16038
141.147,-4.14191
141.167,-4.1806
141.187,-4.11168
141.207,-3.8739
141.228,-3.83837
141.247,-3.83562
141.267,-3.78926
141.287,-3.94681
141.307,-3.89969
141.327,-3.812
141.347,-3.89124
141.367,-3.98413
141.387,-4.19738
141.407,-4.06939
141.428,-3.86873
141.447,-3.87651
141.467,-4.10987
141.487,-4.28966
141.506,-4.33126
141.528,-4.03455
141.547,-3.99526
141.567,-3.97069
141.587,-3.60697
141.607,-4.04554
141.628,-4.32736
141.647,-4.32505
141.667,-4.06407
141.687,-3.83108
141.707,-4.16227
141.727,-4.3517
141.747,-4.28576
141.767,-4.36887
141.787,-4.27003
141.807,-4.22809
141.828,-4.10993
141.847,-4.45137
141.867,-4.35798
141.887,-4.1386
141.906,-4.3197
141.927,-4.65081
141.947,-4.49917
141.967,-4.18736
141.986,-3.99629
142.007,-3.93649
142.028,-3.88921
142.047,-3.84285
142.067,-3.65939
142.087,-3.95139
142.107,-4.21569
142.127,-4.20559
142.147,-4.36273
142.167,-4.42993
142.186,-4.43099
142.207,-4.30332
142.228,-4.46833
142.247,-4.43126
142.267,-4.3713
142.287,-4.62362
142.307,-4.95756
142.327,-4.95002
142.347,-4.74459
142.367,-4.71489
142.387,-4.72845
142.407,-4.44107
142.428,-4.3056
142.447,-4.62102
142.467,-4.67642
142.487,-4.6842
142.507,-4.59001
142.527,-4.50904
142.547,-4.23507
142.567,-4.21734
142.587,-4.54309
142.607,-4.65279
142.627,-4.79331
142.647,-4.80745
142.667,-4.74507
142.687,-4.76151
142.707,-4.51921
142.727,-4.22947
142.747,-4.27431
142.767,-4.40619
142.787,-4.33309
142.807,-4.44954
142.828,-4.46343
142.847,-4.34045
142.867,-4.24526
142.887,-4.17369
142.907,-4.29516
142.927,-4.47113
142.947,-4.51239
142.967,-4.55883
142.987,-4.74738
143.006,-4.77181
143.027,-4.57923
143.047,-4.49899
143.067,-4.49232
143.087,-4.40077
143.107,-4.44854
143.127,-4.50105
143.147,-4.58264
143.167,-4.62795
143.187,-4.56967
143.207,-4.60235
143.227,-4.58588
143.247,-4.43995
143.267,-4.34528
143.287,-4.42437
143.307,-4.46167
143.327,-4.5756
143.347,-4.65375
143.367,-4.62378
143.387,-4.56238
143.407,-4.56104
143.427,-4.42664
143.447,-4.32842
143.467,-4.2716
143.487,-4.38563
143.507,-4.4199
143.527,-4.30414
143.547,-4.24191
143.567,-4.01842
143.587,-4.00162
143.607,-4.05657
143.627,-4.2394
143.647,-4.39828
143.667,-4.46732
143.687,-4.55189
143.707,-4.451
143.727,-4.44432
143.747,-4.34242
143.767,-4.18098
143.787,-4.33437
143.807,-4.28667
143.828,-4.33761
143.847,-4.41139
143.867,-4.35466
143.886,-4.40699
143.907,-4.22235
143.927,-4.3601
143.947,-4.44255
143.967,-4.37938
143.987,-4.09963
144.007,-4.13917
144.027,-4.21843
144.047,-4.36374
144.067,-4.2959
144.087,-4.1767
144.107,-4.0929
144.128,-4.06869
144.147,-4.0933
144.167,-4.03444
144.187,-4.16807
144.207,-4.28167
144.228,-3.83975
144.247,-3.82973
144.267,-4.02491
144.287,-3.9294
144.307,-3.99426
144.327,-4.0988
144.347,-4.15763
144.367,-4.04354
144.387,-4.0399
144.407,-3.92504
144.428,-4.09219
144.447,-4.22378
144.467,-4.26423
144.487,-4.18951
144.507,-4.01117
144.528,-4.07657
144.547,-4.1777
144.567,-4.02896
144.587,-4.1
144.607,-4.05293
144.628,-4.02755
144.647,-4.00485
144.667,-3.9521
144.687,-3.99282
144.706,-3.85216
144.727,-3.82031
144.747,-3.78183
144.767,-3.81505
144.787,-3.81622
144.806,-3.92821
144.827,-4.04392
144.847,-3.94525
144.867,-4.05113
144.887,-4.09416
144.907,-4.06064
144.928,-3.93243
144.947,-3.83602
144.967,-3.73529
144.987,-3.67836
145.007,-3.69975
145.028,-3.72464
145.047,-3.81735
145.067,-3.87945
145.087,-3.92898
145.107,-3.74575
145.127,-3.66828
145.147,-3.78601
145.167,-3.84716
145.186,-3.85377
145.207,-3.80359
145.228,-3.78936
145.247,-3.76433
145.267,-3.79158
145.287,-3.7551
145.307,-3.59675
145.327,-3.56661
145.347,-3.47148
145.367,-3.4053
145.386,-3.52905
145.407,-3.45041
145.427,-3.47856
145.447,-3.35999
145.467,-3.30214
145.487,-3.3005
145.507,-3.39446
145.527,-3.49212
145.547,-3.57686
145.567,-3.6341
145.587,-3.81318
145.607,-3.97665
145.627,-4.04776
145.647,-4.11598
145.667,-4.09898
145.687,-4.18958
145.707,-3.84213
145.727,-3.80577
145.747,-3.74321
145.767,-3.7995
145.787,-4.03872
145.807,-3.92236
145.827,-3.94394
145.847,-4.06965
145.867,-4.01958
145.887,-4.00261
145.907,-4.00081
145.927,-4.1478
145.947,-4.2436
145.967,-4.2996
145.987,-4.25755
146.007,-4.1279
146.027,-3.9281
146.047,-4.17422
146.067,-4.28701
146.087,-4.16165
146.107,-4.16425
146.127,-4.19191
146.147,-4.3567
146.167,-4.24208
146.187,-4.27438
146.207,-4.18319
146.227,-4.12269
146.247,-4.37303
146.267,-4.33476
146.287,-4.41014
146.307,-4.42131
146.327,-4.40564
146.347,-4.3411
146.367,-4.29102
146.387,-4.14851
146.407,-4.19242
146.427,-4.19655
146.447,-4.21821
146.467,-4.35809
146.487,-4.2157
146.507,-4.09861
146.527,-4.23659
146.547,-4.46756
146.567,-4.59156
146.587,-4.31568
146.607,-4.28783
146.628,-4.32205
146.647,-4.18683
146.667,-4.1683
146.687,-4.27683
146.707,-4.22085
146.727,-4.20658
146.747,-4.15821
146.767,-4.18923
146.787,-3.97803
146.807,-4.16547
146.827,-4.13629
146.847,-4.15681
146.867,-4.20627
146.887,-4.08564
146.906,-4.0519
146.927,-4.40476
146.947,-4.50753
146.967,-4.42958
146.986,-4.09533
147.007,-4.03646
147.027,-4.18949
147.047,-4.29
147.067,-4.1555
147.087,-4.131
147.107,-4.22141
147.128,-4.07538
147.147,-3.9874
147.167,-4.05366
147.187,-4.15828
147.206,-4.2034
147.227,-4.18529
147.247,-4.13467
147.267,-4.0273
147.287,-4.03142
147.307,-3.86484
147.327,-3.80964
147.347,-4.09587
147.367,-4.4098
147.387,-4.45127
147.407,-4.34343
147.427,-4.32741
147.447,-4.20341
147.467,-4.24684
147.487,-4.03175
147.507,-4.09179
147.527,-4.10422
147.547,-4.0538
147.567,-3.93592
147.588,-4.01071
147.607,-4.15453
147.627,-4.33565
147.647,-4.69938
147.667,-4.8192
147.687,-4.37393
147.707,-4.02338
147.727,-3.99252
147.748,-3.74793
147.767,-3.68973
147.787,-4.10492
147.807,-4.65313
147.827,-4.59051
147.847,-4.21628
147.867,-4.30372
147.887,-4.43691
147.907,-4.26736
147.927,-4.25911
147.948,-4.53616
147.967,-4.40596
147.987,-4.11679
148.006,-4.06876
148.027,-4.22141
148.047,-4.20056
148.067,-4.23014
148.087,-4.11589
148.107,-4.37137
148.127,-4.56561
148.148,-4.45669
148.167,-4.13885
148.187,-4.07061
148.207,-4.23423
148.227,-4.30421
148.247,-4.17916
148.267,-4.15787
148.287,-4.20051
148.307,-4.28983
148.327,-4.50318
148.348,-4.50974
148.367,-4.52758
148.387,-4.47047
148.407,-4.35812
148.427,-4.17351
148.447,-4.06376
148.467,-3.88624
148.487,-3.99285
148.507,-4.33029
148.527,-4.6799
148.548,-4.66313
148.567,-4.43172
148.587,-4.31935
148.607,-4.22599
148.627,-4.26017
148.647,-4.32849
148.667,-4.34692
148.686,-4.44188
148.707,-4.60115
148.727,-4.3841
148.748,-4.42875
148.767,-4.32565
148.786,-4.56667
148.807,-4.54593
148.827,-4.40791
148.847,-4.21701
148.867,-3.97983
148.887,-4.05578
148.907,-4.43443
148.927,-4.63725
148.948,-4.54508
148.967,-4.32064
148.987,-4.40768
149.007,-4.41232
149.027,-4.32777
149.047,-4.03349
149.067,-3.82352
149.087,-4.03641
149.107,-4.10674
149.127,-4.34465
149.148,-4.45929
149.167,-4.56031
149.186,-4.57205
149.207,-4.38543
149.227,-4.07786
149.247,-4.03975
149.267,-4.15312
149.287,-4.15838
149.307,-4.33506
149.327,-4.35207
149.349,-4.46352
149.367,-4.38421
149.386,-4.27142
